Country_Tag,Country_Population_K,Country_Core_Population_K,Country_NonCore_Population_K,Conscription_Rate,Num_Owned_States,Num_Core_States,Num_Controlled_States,Stability,War_Support,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Total_Controlled_Factories,Total_Owned_Factories,Avg_Infra_per_State,Oil_Units,Oil_Barrels_Thousands,Aluminium_Units,Aluminium_Tons_Thousands,Rubber_Units,Rubber_Tons_Thousands,Tungsten_Units,Tungsten_Tons_Thousands,Steel_Units,Steel_Tons_Thousands,Chromium_Units,Chromium_Tons_Thousands,Coal,Coal_ShortTons_Thousands,Maximum_Potential_Exporting,Total_Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Subsistence_Sector_GDP_USD_M,Subsistence_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Labor_Efficiency
TAM,14889,0,0,3%,24,24,24,1,0,7,43,2,52,51,51,0,0,0,0,0,0,0,106,15,-45,-2250,0,0,0,0,25%,5924,116,1%,376,6%,397,12%,16%
TPD,580,0,0,5%,3,3,3,1,0,3,3,0,6,8,8,0,0,0,0,0,0,0,13,1,-8,-400,22,55,6,4020,25%,92,17,18%,61,66%,158,12%,16%
TPP,14935,0,0,4%,28,28,28,1,1,9,17,2,28,22,20,0,0,0,60,30,0,0,0,0,18,900,0,0,0,0,75%,2919,15,0%,1376,47%,195,12%,16%
TRH,9412,0,0,5%,12,29,12,1,1,5,12,0,17,19,19,0,8,4400,0,0,0,0,45,6,77,3850,80,200,5,3350,0%,2869,131,4%,714,24%,304,12%,16%
TRI,2914,0,0,2%,5,7,5,1,0,3,7,2,12,11,11,0,0,0,0,0,0,0,50,7,-12,-600,65,162,0,0,25%,1194,50,4%,342,28%,409,12%,16%
UEK,11786,0,0,3%,11,21,11,1,0,4,9,5,18,18,18,0,0,0,0,0,0,0,0,0,0,0,2,5,13,8710,0%,4112,25,0%,881,21%,348,12%,16%
WGK,469,0,0,2%,4,4,4,1,0,4,11,2,17,16,16,0,0,0,0,0,0,0,0,0,-20,-1000,83,207,0,0,75%,210,56,26%,49,23%,448,12%,16%
AAV,113,0,0,1%,1,1,1,1,0,3,4,2,9,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,25%,36,-0,-1%,14,39%,321,12%,16%
AGC,6025,0,0,2%,6,6,6,1,0,7,17,9,33,28,27,0,0,0,56,28,0,0,0,0,77,3850,0,0,0,0,25%,5039,25,0%,337,6%,836,12%,16%
AHM,1299,0,0,6%,7,7,7,1,0,8,13,0,21,22,22,0,0,0,0,0,0,0,0,0,-28,-1400,0,0,0,0,50%,217,-4,-2%,131,60%,167,12%,16%
ARN,4276,0,0,2%,8,14,8,1,0,7,15,6,28,21,21,0,0,0,0,0,0,0,73,10,8,400,0,0,20,13400,75%,2871,88,3%,325,11%,671,12%,16%
ATL,7047,0,0,2%,4,4,4,1,0,5,35,11,51,31,30,0,138,158700,0,0,184,1840,0,0,-30,-1500,0,0,0,0,70%,7215,1118,15%,227,3%,1023,12%,16%
AUC,5182,0,0,2%,15,15,15,1,0,8,32,11,51,40,40,0,22,22000,23,11,0,0,0,0,92,4600,0,0,0,0,25%,5292,168,3%,460,8%,1021,12%,16%
AUF,1456,0,0,2%,5,5,5,1,0,1,10,3,14,17,16,0,0,0,37,18,0,0,0,0,-18,-900,0,0,93,62310,75%,915,173,18%,152,16%,628,12%,16%
BTR,19461,0,0,3%,25,25,25,1,0,8,36,5,49,46,46,0,32,25600,0,0,0,0,58,8,7,350,0,0,78,52260,25%,5556,603,10%,1839,33%,285,12%,16%
CUL,159,0,0,4%,1,3,1,1,0,4,6,0,10,10,10,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,25%,4,-1,-27%,5,126%,27,12%,16%
ETV,377,0,0,2%,1,1,1,1,0,3,8,3,14,13,13,0,74,74000,0,0,0,0,0,0,-14,-700,0,0,0,0,25%,348,169,48%,53,15%,923,12%,16%
FLU,319,0,0,3%,2,2,2,1,0,4,8,0,12,12,12,0,0,0,0,0,0,0,0,0,-16,-800,0,0,0,0,25%,25,-1,-7%,25,99%,80,12%,16%
FRO,545,0,0,3%,3,3,3,1,0,4,14,0,18,18,18,0,0,0,0,0,0,0,0,0,-28,-1400,0,0,0,0,75%,65,-4,-7%,59,90%,119,12%,16%
JIN,642,0,0,6%,1,1,1,1,0,5,9,0,14,14,14,0,0,0,0,0,0,0,8,1,-3,-150,0,0,0,0,0%,113,2,2%,84,74%,176,12%,16%
KHM,7303,0,0,5%,13,13,13,1,0,7,17,0,24,27,27,0,0,0,0,0,0,0,0,0,21,1050,0,0,63,42210,75%,2519,179,7%,654,25%,344,12%,16%
KKV,565,0,0,2%,1,1,1,1,0,3,4,0,7,7,7,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,75%,94,-0,-0%,71,75%,167,12%,16%
KSA,5312,0,0,3%,10,10,10,1,0,6,10,9,25,27,27,0,14,9800,14,7,42,420,0,0,26,1300,0,0,0,0,25%,4220,33,0%,550,13%,794,12%,16%
LNV,377,0,0,2%,1,1,1,1,0,3,4,2,9,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,25%,127,-0,-0%,47,37%,338,12%,16%
LOC,113,0,0,4%,1,1,1,1,0,4,4,0,8,8,8,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,50%,13,-0,-5%,13,102%,117,12%,16%
MES,911,0,0,3%,1,1,1,1,0,4,6,2,12,11,11,0,0,0,0,0,0,0,0,0,-10,-500,0,0,54,36180,25%,423,72,17%,119,28%,464,12%,16%
MJU,44143,0,0,3%,27,23,27,1,0,23,127,15,165,113,113,0,53,53000,86,43,30,300,88,13,316,15800,12,30,158,105860,75%,24385,4513,18%,2775,11%,614,12%,16%
MNG,3208,0,0,3%,7,7,7,1,0,6,11,3,20,17,17,0,8,4400,0,0,0,0,0,0,23,1150,0,0,0,0,75%,1308,15,1%,237,18%,407,12%,16%
MRV,170,0,0,2%,1,1,1,1,0,3,5,2,10,10,9,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,75%,55,-0,-1%,21,38%,326,12%,16%
OOD,8102,0,0,6%,1,1,1,1,0,3,4,2,9,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,75%,2371,-0,-0%,694,29%,292,12%,16%
PER,273,0,0,6%,1,1,1,1,0,4,7,0,11,11,11,0,0,0,0,0,0,0,0,0,-6,-300,0,0,0,0,0%,36,-0,-1%,34,93%,133,12%,16%
QDT,2618,0,0,3%,15,16,15,1,0,5,10,9,24,28,28,0,60,60000,8,4,0,0,0,0,84,4200,0,0,0,0,0%,2771,165,5%,190,6%,1058,12%,16%
QUE,3499,0,0,3%,12,12,12,1,0,5,12,5,22,26,26,0,0,0,0,0,0,0,0,0,-28,-1400,0,0,0,0,50%,2495,-4,-0%,341,13%,713,12%,16%
RIV,760,0,0,2%,2,2,2,1,0,3,8,2,13,10,10,0,76,87400,0,0,90,900,0,0,-10,-500,0,0,0,0,25%,462,203,44%,95,20%,607,12%,16%
RJV,222,0,0,3%,1,1,1,1,0,3,5,0,8,8,8,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,75%,29,-0,-3%,28,93%,134,12%,16%
RNV,377,0,0,2%,1,1,1,1,0,3,6,2,11,10,10,0,37,37000,0,0,0,0,0,0,-10,-500,0,0,0,0,25%,201,73,36%,47,23%,534,12%,16%
SDP,29917,0,0,4%,7,28,7,1,0,7,37,21,65,38,38,0,51,48450,52,26,0,0,0,0,77,3850,0,0,59,39530,50%,13011,763,5%,1573,12%,434,12%,16%
SKE,795,0,0,3%,2,2,2,1,0,5,6,2,13,13,13,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,25%,287,-1,-0%,102,35%,361,12%,16%
SMP,21474,0,0,4%,5,5,5,1,0,6,33,0,39,38,37,0,0,0,0,0,0,0,130,19,-14,-700,0,0,75,50250,0%,9328,634,6%,1606,17%,434,12%,16%
SPP,30612,0,0,4%,7,17,7,1,0,2,16,9,27,39,38,0,65,61750,0,0,0,0,0,0,49,2450,0,0,0,0,0%,11212,575,5%,868,7%,366,12%,16%
SRV,377,0,0,6%,1,1,1,1,0,4,8,4,16,16,16,0,49,49000,0,0,0,0,0,0,-16,-800,0,0,0,0,25%,308,110,36%,20,6%,816,12%,16%
TNV,282,0,0,4%,1,1,1,1,0,8,6,2,16,16,11,0,0,0,0,0,0,0,0,0,4,200,-2,-5,0,0,75%,96,-0,-0%,35,36%,341,12%,16%
UMB,2052,0,0,3%,4,4,4,1,0,4,10,5,19,18,18,0,0,0,0,0,0,0,0,0,9,450,0,0,0,0,75%,1460,1,0%,212,14%,711,12%,16%
USV,113,0,0,2%,1,1,1,1,0,3,5,2,10,10,9,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,75%,29,-0,-3%,9,32%,264,12%,16%
WEA,228,0,0,3%,1,1,1,1,0,4,6,2,12,12,12,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,25%,80,-1,-1%,32,40%,352,12%,16%
HHE,254421,0,0,4%,161,116,161,0,0,105,151,36,292,321,321,0,156,179400,99,49,55,550,160,24,561,28050,173,432,333,223110,25%,78248,19691,25%,17548,22%,338,12%,16%
HRF,10443,0,0,4%,18,16,18,1,0,8,15,2,25,36,36,0,0,0,0,0,0,0,58,8,4,200,60,150,65,43550,0%,3767,243,6%,1141,30%,366,12%,16%
AVE,140,0,0,5%,2,7,2,1,0,4,8,0,12,9,9,0,0,0,0,0,0,0,0,0,32,1600,0,0,25,16750,75%,59,43,72%,13,22%,423,12%,16%
BIU,190,0,0,5%,2,7,2,1,0,5,10,0,15,11,11,0,0,0,0,0,0,0,0,0,44,2200,0,0,33,22110,75%,93,64,68%,24,25%,490,12%,16%
CPV,4324,0,0,9%,6,6,3,0,0,9,5,0,14,13,9,0,0,0,0,0,0,0,21,3,23,1150,31,77,0,0,25%,1540,22,1%,913,59%,175,12%,16%
CYR,4019,0,0,5%,5,12,5,1,0,1,12,12,25,30,30,0,0,0,32,16,0,0,0,0,33,1650,133,332,0,0,25%,5185,110,2%,309,5%,1289,12%,16%
ERP,725,0,0,3%,2,2,2,1,0,3,5,0,8,8,8,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,75%,102,-0,-0%,83,80%,141,12%,16%
FIK,1781,0,0,3%,3,3,3,1,0,4,6,2,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,690,0,0%,220,31%,387,12%,16%
GSD,5771,0,0,6%,4,4,4,1,0,7,11,0,18,18,18,0,0,0,0,0,0,0,23,3,48,2400,46,115,0,0,0%,3357,75,2%,159,4%,581,12%,16%
HPV,373,0,0,6%,2,5,2,1,1,6,4,0,10,11,9,0,28,18200,0,0,0,0,0,0,-8,-400,0,0,0,0,25%,65,30,46%,32,48%,175,12%,16%
IHS,2313,0,0,5%,3,3,3,0,0,3,4,0,7,9,9,0,10,7000,0,0,0,0,0,0,3,150,0,0,0,0,75%,417,12,3%,250,60%,180,12%,16%
LEE,2353,0,0,2%,6,8,6,1,0,3,6,2,11,11,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,75%,748,-1,-0%,190,25%,318,12%,16%
LRO,422,0,0,2%,4,5,4,1,0,2,5,0,7,9,9,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,25%,49,-1,-2%,43,88%,116,12%,16%
MRC,23042,0,0,4%,12,12,12,1,0,25,96,39,160,87,87,0,0,0,106,53,4,40,86,12,299,14950,-12,-30,123,82410,75%,25305,2119,8%,1100,4%,1098,12%,16%
MAI,3728,0,0,3%,2,2,2,0,0,1,7,4,12,16,16,0,0,0,13,6,10,100,0,0,-2,-100,24,60,55,36850,50%,2518,101,4%,480,19%,675,12%,16%
MOI,811,0,0,3%,2,2,2,0,0,1,9,3,13,12,12,0,39,44850,0,0,0,0,0,0,-12,-600,0,0,0,0,75%,468,112,23%,103,22%,577,12%,16%
MPI,5304,0,0,3%,2,2,2,0,0,1,11,11,23,27,27,0,24,25200,0,0,0,0,0,0,46,2300,-4,-10,0,0,50%,5648,82,1%,384,6%,1064,12%,16%
MTI,666,0,0,3%,2,2,2,0,0,1,9,3,13,14,14,0,77,100100,0,0,0,0,0,0,-16,-800,0,0,0,0,50%,497,248,49%,59,11%,745,12%,16%
NMR,1245,0,0,4%,2,3,2,1,0,1,4,0,5,8,8,0,0,0,0,0,0,0,16,2,-10,-500,0,0,0,0,25%,199,3,1%,139,70%,159,12%,16%
PCS,1826,0,0,4%,3,4,3,1,0,4,9,1,14,15,13,0,0,0,0,0,0,0,42,6,-14,-700,0,0,0,0,75%,571,14,2%,215,37%,312,12%,16%
RVV,15829,0,0,7%,10,10,13,0,0,7,15,4,26,30,23,0,68,44200,17,8,0,0,37,5,19,950,30,75,53,35510,20%,3836,291,7%,1109,28%,337,12%,16%
SEK,5921,0,0,7%,11,11,11,1,0,4,4,4,12,16,16,0,0,0,0,0,0,0,0,0,9,450,0,0,11,7370,25%,2100,13,0%,490,23%,354,12%,16%
SFG,22298,0,0,7%,37,19,37,1,0,17,29,6,52,64,64,0,11,7700,0,0,0,0,0,0,20,1000,-6,-15,0,0,25%,7191,38,0%,2040,28%,405,12%,16%
SSD,5868,0,0,3%,6,6,6,1,0,5,6,0,11,14,14,0,0,0,0,0,0,0,51,7,105,5250,80,200,9,6030,0%,1860,91,4%,424,22%,317,12%,16%
UFS,17295,0,0,2%,25,28,25,1,0,9,29,12,50,50,49,0,2,1400,0,0,0,0,0,0,36,1800,0,0,0,0,75%,8329,20,0%,1021,12%,481,12%,16%
WIE,500,0,0,2%,3,4,3,1,0,2,5,0,7,10,10,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,25%,68,-1,-1%,57,84%,135,12%,16%
BAR,78734,0,0,3%,22,22,22,0,0,8,93,19,120,94,94,0,145,123250,0,0,36,360,39,5,15,750,372,930,696,466320,75%,44991,17665,39%,7291,16%,571,12%,16%
FFN,23468,0,0,2%,14,14,14,1,0,8,19,6,33,33,33,0,149,126650,0,0,29,290,0,0,119,5950,0,0,0,0,0%,8164,651,7%,1851,22%,347,12%,16%
LLA,11541,0,0,2%,7,7,7,1,0,7,31,14,52,38,38,0,122,140300,17,8,0,0,0,0,13,650,0,0,0,0,75%,9885,955,9%,448,4%,856,12%,16%
DRC,216004,0,0,4%,37,83,37,0,0,19,36,12,67,64,59,0,0,0,19,9,21,210,288,43,149,7450,60,150,44,29480,25%,24408,1303,5%,11119,45%,113,12%,16%
DVE,6470,0,0,5%,9,15,9,1,0,7,6,0,13,13,13,0,0,0,0,0,0,0,0,0,14,700,0,0,0,0,50%,1498,1,0%,376,25%,231,12%,16%
EPC,19535,0,0,2%,18,83,20,0,0,0,4,4,8,17,17,0,0,0,10,5,33,330,0,0,14,700,-4,-10,0,0,25%,3003,0,0%,1141,38%,155,12%,16%
EPY,56602,0,0,3%,38,38,38,1,1,18,28,28,74,76,76,0,19,24700,86,43,340,3400,0,0,39,1950,146,365,303,203010,0%,22298,2174,9%,4121,18%,393,12%,16%
FDL,4677,0,0,2%,3,3,3,1,0,3,1,0,4,4,3,0,0,0,0,0,0,0,25,3,6,300,0,0,0,0,25%,572,5,0%,262,45%,122,12%,16%
FGJ,5488,0,0,5%,3,6,1,0,0,2,1,2,5,5,4,0,0,0,0,0,0,0,0,0,-2,-100,0,0,0,0,25%,1088,-0,-0%,279,25%,189,12%,16%
LCS,3965,0,0,3%,5,5,5,1,0,3,3,2,8,7,6,0,0,0,0,0,47,470,0,0,4,200,0,0,7,4690,25%,1381,8,0%,386,27%,348,12%,16%
LMC,6877,0,0,3%,2,2,2,0,0,4,1,2,7,7,6,0,0,0,0,0,6,60,0,0,-2,-100,0,0,0,0,25%,1505,-0,-0%,406,27%,218,12%,16%
LPR,19885,0,0,3%,12,83,12,1,1,9,1,0,10,11,6,0,0,0,0,0,0,0,0,0,30,1500,-4,-10,21,14070,25%,2133,19,0%,1732,81%,107,12%,16%
MYU,1134,0,0,3%,2,2,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,88,0,0%,88,100%,78,12%,16%
NRS,5735,0,0,3%,6,6,6,1,0,3,7,2,12,12,12,0,0,0,0,0,0,0,0,0,-14,-700,27,67,0,0,0%,2148,13,0%,704,32%,374,12%,16%
NWE,6855,0,0,3%,6,6,6,1,0,2,8,1,11,13,13,0,0,0,0,0,0,0,0,0,-16,-800,0,0,0,0,50%,2000,-1,-0%,832,41%,291,12%,16%
RDN,4284,0,0,3%,7,7,7,1,0,6,16,2,24,24,24,0,0,0,0,0,0,0,0,0,5,250,157,392,0,0,0%,1881,135,7%,368,19%,439,12%,16%
ROM,10134,0,0,3%,7,28,7,1,0,7,15,7,29,29,29,0,0,0,0,0,0,0,0,0,35,1750,86,215,15,10050,0%,4680,114,2%,960,20%,461,12%,16%
SSJ,1125,0,0,3%,1,1,1,0,0,1,1,2,4,4,3,0,0,0,0,0,19,190,0,0,-2,-100,0,0,0,0,25%,329,0,0%,53,16%,292,12%,16%
WYK,5711,0,0,3%,5,7,5,1,0,3,6,3,12,12,12,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,50%,2285,-1,-0%,689,30%,400,12%,16%
