Country_Tag,Country_Population_K,Country_Core_Population_K,Country_NonCore_Population_K,Conscription_Rate,Num_Owned_States,Num_Core_States,Num_Controlled_States,Stability,War_Support,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Total_Controlled_Factories,Total_Owned_Factories,Avg_Infra_per_State,Oil_Units,Oil_Barrels_Thousands,Aluminium_Units,Aluminium_Tons_Thousands,Rubber_Units,Rubber_Tons_Thousands,Tungsten_Units,Tungsten_Tons_Thousands,Steel_Units,Steel_Tons_Thousands,Chromium_Units,Chromium_Tons_Thousands,Coal,Coal_ShortTons_Thousands,Maximum_Potential_Exporting,Total_Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Subsistence_Sector_GDP_USD_M,Subsistence_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Labor_Efficiency
PLK,324,0,0,1%,2,4,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,4,0,0,0,5,12,0,0,50%,34,2,6%,31,91%,105,0%,0%
SHT,595,0,0,0%,4,7,4,0,0,2,3,0,5,5,5,0,6,3300,0,0,0,0,0,0,-6,-300,0,0,0,0,50%,53,4,8%,44,84%,88,0%,0%
TAM,12994,0,0,3%,24,24,24,0,0,3,19,0,22,22,22,0,0,0,0,0,0,0,74,11,-19,-950,0,0,0,0,50%,1778,43,2%,313,17%,136,0%,0%
TPD,510,0,0,0%,3,3,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,9,1,0,0,16,40,4,2680,50%,61,9,14%,50,81%,120,0%,0%
TPP,12955,0,0,3%,28,28,28,0,0,4,3,0,7,7,7,0,0,0,42,21,0,0,0,0,15,750,-4,-10,0,0,50%,1645,3,0%,1145,69%,126,0%,0%
TRH,6319,0,0,2%,4,11,4,0,0,3,8,0,11,11,11,0,6,3300,0,0,0,0,16,2,18,900,24,60,0,0,0%,1392,29,2%,408,29%,220,0%,0%
TRI,2564,0,0,0%,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4,0,0,42,105,0,0,50%,295,17,5%,281,95%,115,0%,0%
UEK,12554,0,0,2%,19,21,19,0,0,4,6,3,13,13,13,0,0,0,0,0,0,0,14,2,-4,-200,34,85,20,13400,25%,2657,49,1%,954,35%,211,0%,0%
WGK,413,0,0,0%,4,4,4,0,0,1,2,0,3,3,3,0,0,0,0,0,0,0,0,0,-4,-200,47,117,0,0,50%,59,16,27%,41,68%,144,0%,0%
AAV,100,0,0,0%,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,11,0,0%,11,100%,111,0%,0%
AGC,5252,0,0,0%,6,6,6,0,0,4,4,5,13,13,13,0,0,0,38,19,0,0,0,0,53,2650,0,0,0,0,50%,2693,9,0%,274,10%,512,0%,0%
AHM,1146,0,0,2%,7,7,7,0,0,5,7,0,12,12,12,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,25%,155,-1,-0%,109,70%,135,0%,0%
ARN,3734,0,0,0%,8,14,8,0,0,4,4,1,9,9,9,0,0,0,0,0,0,0,42,6,5,250,0,0,12,8040,50%,1069,26,2%,257,24%,286,0%,0%
ATL,6150,0,0,0%,4,4,4,0,0,2,5,3,10,10,10,0,71,39050,0,0,96,960,0,0,-10,-500,0,0,0,0,50%,2599,123,4%,180,6%,422,0%,0%
AUC,4530,0,0,0%,15,15,15,0,0,3,11,5,19,16,16,0,13,7150,13,6,0,0,0,0,53,2650,0,0,0,0,50%,2506,30,1%,377,15%,553,0%,0%
AUF,1284,0,0,0%,5,5,5,0,0,0,2,1,3,6,6,0,0,0,23,11,0,0,0,0,-6,-300,0,0,47,31490,50%,345,46,13%,124,35%,269,0%,0%
BTR,16977,0,0,3%,25,25,25,0,0,4,9,3,16,16,16,0,21,11550,0,0,0,0,32,4,21,1050,0,0,47,31490,50%,3155,127,4%,1534,48%,185,0%,0%
CPF,325,0,0,3%,1,4,1,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,7,350,0,0,0,0,0%,38,0,1%,36,94%,117,0%,0%
CUL,140,0,0,3%,1,3,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,4,0,0%,4,99%,30,0%,0%
ETV,334,0,0,0%,1,1,1,0,0,0,0,0,0,0,0,0,26,14300,0,0,0,0,0,0,0,0,0,0,0,0,50%,51,16,31%,37,72%,153,0%,0%
FLU,281,0,0,3%,2,2,2,0,0,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,-2,-100,0,0,0,0,50%,20,-0,-0%,20,96%,74,0%,0%
FRO,480,0,0,3%,3,3,3,0,0,1,2,0,3,3,3,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,50%,52,-0,-0%,47,91%,109,0%,0%
JIN,568,0,0,2%,1,1,1,0,0,1,2,0,3,3,3,0,0,0,0,0,0,0,4,0,3,150,0,0,0,0,25%,81,1,1%,66,80%,143,0%,0%
KHM,6380,0,0,3%,13,13,13,0,0,5,10,0,15,15,15,0,0,0,0,0,0,0,0,0,15,750,0,0,82,54940,50%,1600,152,9%,544,34%,250,0%,0%
KKV,500,0,0,0%,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,55,0,0%,55,100%,111,0%,0%
KSA,4103,0,0,3%,8,10,8,0,0,3,4,4,11,11,11,0,4,2200,8,4,27,270,0,0,17,850,0,0,0,0,50%,1918,6,0%,406,21%,467,0%,0%
LNV,334,0,0,0%,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,37,0,0%,37,100%,111,0%,0%
LOC,100,0,0,2%,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,10,0,0%,10,98%,107,0%,0%
MES,806,0,0,3%,1,1,1,0,0,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,-2,-100,0,0,30,20100,50%,137,25,18%,89,65%,169,0%,0%
MJU,32649,0,0,2%,21,22,21,0,0,12,22,7,41,41,41,0,9,6300,41,20,20,200,43,6,59,2950,0,0,68,45560,10%,6980,300,4%,1802,25%,213,0%,0%
MNG,2816,0,0,3%,7,7,7,0,0,2,2,1,5,5,5,0,6,3300,0,0,0,0,0,0,20,1000,0,0,0,0,50%,488,6,1%,196,40%,173,0%,0%
MRV,150,0,0,0%,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,16,0,0%,16,100%,111,0%,0%
OOD,7110,0,0,3%,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,540,0,0%,540,100%,75,0%,0%
PER,241,0,0,2%,1,1,1,0,0,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,3,150,0,0,0,0,25%,28,0,0%,26,94%,117,0%,0%
QDT,2306,0,0,3%,15,16,15,0,0,3,6,4,13,13,13,0,38,20900,6,3,0,0,0,0,56,2800,0,0,0,0,25%,1083,48,4%,160,14%,469,0%,0%
QUE,3070,0,0,2%,12,12,12,0,0,3,9,4,16,16,16,0,0,0,0,0,0,0,0,0,-18,-900,0,0,0,0,25%,1535,-2,-0%,285,18%,500,0%,0%
RIV,669,0,0,0%,2,2,2,0,0,0,0,0,0,0,0,0,37,20350,0,0,53,530,0,0,0,0,0,0,0,0,50%,95,23,24%,74,78%,142,0%,0%
RJV,197,0,0,1%,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,21,0,0%,21,100%,111,0%,0%
RNV,334,0,0,0%,1,1,1,0,0,0,0,0,0,0,0,0,18,9900,0,0,0,0,0,0,0,0,0,0,0,0,50%,46,11,23%,37,79%,139,0%,0%
SDP,26200,0,0,4%,7,28,7,0,0,9,11,6,26,16,16,0,37,18500,30,15,0,0,0,0,54,2700,0,0,35,23450,75%,4861,160,3%,1265,26%,185,0%,0%
SKE,701,0,0,3%,2,2,2,0,0,2,2,0,4,4,4,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,50%,98,-0,-0%,80,82%,140,0%,0%
SMP,18886,0,0,4%,5,5,5,0,0,1,5,0,6,10,10,0,0,0,0,0,0,0,83,12,7,350,0,0,31,20770,75%,2470,85,3%,1302,52%,130,0%,0%
SPC,6365,0,0,2%,7,11,7,0,0,3,6,4,13,13,13,0,18,15300,10,5,0,0,0,0,29,1450,11,27,0,0,50%,2421,43,1%,422,17%,380,0%,0%
SPP,26891,0,0,4%,7,17,7,0,0,1,7,4,12,18,18,0,34,17000,0,0,0,0,0,0,40,2000,0,0,0,0,75%,4328,79,1%,710,16%,160,0%,0%
SRV,334,0,0,0%,1,1,1,0,0,1,3,2,6,6,6,0,22,12100,0,0,0,0,0,0,-6,-300,0,0,0,0,50%,101,18,18%,16,16%,302,0%,0%
TNV,250,0,0,0%,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,27,0,0%,27,100%,111,0%,0%
UMB,1809,0,0,3%,4,4,4,0,0,1,3,1,5,5,5,0,0,0,0,0,0,0,0,0,9,450,0,0,0,0,50%,449,0,0%,174,38%,248,0%,0%
USV,100,0,0,0%,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,7,0,0%,7,100%,75,0%,0%
WEA,201,0,0,3%,1,1,1,0,0,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,-2,-100,0,0,0,0,50%,23,-0,-0%,22,94%,118,0%,0%
HHE,73899,0,0,2%,20,20,20,0,0,13,21,5,39,45,45,0,7,3850,24,12,0,0,52,7,109,5450,74,185,16,10720,50%,10509,392,3%,3323,31%,142,0%,0%
HBB,8033,0,0,-1%,7,7,7,0,0,3,3,1,7,8,8,0,2,1100,0,0,0,0,0,0,8,400,0,0,5,3350,75%,1449,7,0%,821,56%,180,0%,0%
HCR,3153,0,0,2%,12,12,12,0,0,2,3,1,6,7,7,0,1,550,0,0,0,0,0,0,34,1700,-2,-5,0,0,50%,786,2,0%,233,29%,249,0%,0%
HER,4359,0,0,2%,14,14,14,0,0,3,2,0,5,6,6,0,0,0,9,4,0,0,11,1,15,750,5,12,0,0,50%,613,5,0%,445,72%,140,0%,0%
HET,2231,0,0,2%,4,1,4,0,0,4,1,0,5,8,8,0,0,0,0,0,0,0,0,0,22,1100,0,0,4,2680,50%,366,5,1%,221,60%,229,0%,0%
HLF,18562,0,0,2%,11,11,11,0,0,8,9,2,19,22,22,0,27,14850,29,14,0,0,0,0,62,3100,0,0,16,10720,50%,3889,98,2%,1133,29%,209,0%,0%
HNO,5868,0,0,2%,4,4,4,0,0,11,22,0,33,8,8,0,3,1650,0,0,0,0,0,0,27,1350,0,0,9,6030,50%,1103,40,3%,584,52%,188,0%,0%
HPP,12222,0,0,2%,17,17,17,0,0,4,5,6,15,20,20,0,40,22000,0,0,29,290,0,0,17,850,0,0,0,0,50%,3384,46,1%,986,29%,281,0%,0%
HRF,4424,0,0,2%,8,8,8,0,0,2,4,1,7,8,8,0,0,0,0,0,0,0,24,3,6,300,19,47,40,26800,50%,1039,60,5%,408,39%,234,0%,0%
HSP,15483,0,0,2%,16,21,16,0,0,5,6,6,17,20,20,0,7,3850,0,0,0,0,16,2,23,1150,11,27,0,0,50%,3696,20,0%,1305,35%,238,0%,0%
HST,47268,0,0,2%,21,26,21,0,0,7,12,4,23,29,29,0,6,3300,0,0,0,0,40,6,52,2600,34,85,24,16080,50%,6984,154,2%,3388,48%,158,0%,0%
HTP,22262,0,0,4%,12,12,12,0,0,5,8,7,20,23,23,0,29,15950,9,4,17,170,0,0,45,2250,0,0,14,9380,50%,5094,82,1%,1180,23%,228,0%,0%
HUM,4690,0,0,2%,11,7,11,0,0,3,3,0,6,7,7,0,4,2200,0,0,0,0,0,0,-8,-400,32,80,26,17420,50%,847,43,5%,439,51%,191,0%,0%
HUP,4719,0,0,3%,6,19,6,0,0,1,1,2,4,4,4,0,0,0,0,0,0,0,0,0,16,800,0,0,0,0,50%,1088,1,0%,429,39%,241,0%,0%
HWA,2826,0,0,2%,7,15,7,0,0,2,3,0,5,6,6,0,1,550,0,0,0,0,0,0,8,400,0,0,0,0,50%,486,1,0%,291,59%,172,0%,0%
AVE,124,0,0,0%,2,7,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,17,850,0,0,10,6700,50%,16,8,50%,9,56%,136,0%,0%
ANA,562,0,0,0%,2,2,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,50,0,0%,49,96%,90,0%,0%
BIU,169,0,0,0%,2,7,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,25,1250,0,0,15,10050,50%,29,12,42%,18,61%,175,0%,0%
CPV,7889,0,0,3%,6,6,6,0,0,3,4,0,7,7,7,0,0,0,0,0,0,0,10,1,17,850,30,75,12,8040,0%,1278,30,2%,764,59%,162,0%,0%
DOC,2608,0,0,2%,4,9,4,0,0,1,2,0,3,3,3,0,0,0,0,0,0,0,16,2,17,850,27,67,0,0,0%,461,14,3%,300,65%,176,0%,0%
DMP,1702,0,0,3%,7,9,7,0,0,2,1,0,3,3,3,0,0,0,0,0,0,0,0,0,11,550,0,0,0,0,50%,199,0,0%,181,90%,116,0%,0%
ERP,642,0,0,2%,2,2,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-2,-100,0,0,0,0,50%,73,-0,-0%,65,88%,114,0%,0%
FIK,1571,0,0,2%,3,3,3,0,0,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,5,250,0,0,0,0,50%,224,0,0%,173,77%,142,0%,0%
GSD,5043,0,0,2%,4,4,4,0,0,3,3,0,6,6,6,0,0,0,0,0,0,0,12,1,29,1450,23,57,0,0,25%,1010,17,1%,126,12%,200,0%,0%
HPV,275,0,0,4%,1,5,1,-0,0,1,0,0,1,1,1,0,16,8800,0,0,0,0,0,0,0,0,0,0,0,0,0%,29,9,34%,20,71%,105,0%,0%
IHS,2026,0,0,4%,3,3,3,0,0,2,0,0,2,2,2,0,8,4400,0,0,0,0,0,0,7,350,0,0,0,0,50%,227,5,2%,196,86%,112,0%,0%
KGK,4837,0,0,0%,7,13,7,0,0,2,4,0,6,6,6,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,50%,821,0,0%,461,56%,169,0%,0%
LEE,2071,0,0,0%,6,8,6,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-2,-100,0,0,0,0,50%,166,-0,-0%,160,96%,80,0%,0%
LRO,371,0,0,0%,4,5,4,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-2,-100,0,0,0,0,50%,39,-0,-0%,35,90%,105,0%,0%
MRC,33391,0,0,2%,24,21,24,0,0,12,41,15,68,69,69,0,81,68850,99,49,9,90,62,9,137,6850,52,130,103,69010,75%,15812,1915,12%,2248,14%,481,0%,0%
NMR,1101,0,0,0%,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,50%,112,3,3%,109,97%,101,0%,0%
NRP,4051,0,0,1%,9,9,9,0,0,1,3,0,4,4,4,0,3,1650,0,0,0,0,0,0,7,350,0,0,0,0,50%,715,3,0%,354,49%,176,0%,0%
PCS,1602,0,0,0%,3,4,3,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,27,4,-2,-100,0,0,0,0,50%,209,5,2%,172,82%,130,0%,0%
REP,2071,0,0,1%,6,19,6,0,0,2,2,0,4,4,4,0,0,0,0,0,0,0,10,1,7,350,14,35,0,0,50%,342,7,2%,189,55%,165,0%,0%
RVV,10067,0,0,2%,10,10,10,0,0,4,4,2,10,10,10,0,11,6050,9,4,0,0,5,0,22,1100,12,30,22,14740,50%,2067,47,2%,931,45%,205,0%,0%
SEK,5231,0,0,2%,11,11,11,0,0,2,3,2,7,7,7,0,0,0,0,0,0,0,0,0,7,350,0,0,7,4690,50%,1322,8,0%,412,31%,252,0%,0%
SFG,6862,0,0,7%,12,19,12,0,0,3,11,1,15,15,15,0,5,2750,0,0,0,0,0,0,-1,-50,-4,-10,0,0,50%,1730,4,0%,538,31%,252,0%,0%
SLA,52,0,0,4%,1,5,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,4,0,0%,3,99%,76,0%,0%
SMK,2087,0,0,0%,3,4,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,18,45,0,0,50%,246,5,2%,229,93%,117,0%,0%
SRA,2688,0,0,5%,3,19,3,0,0,5,2,0,7,7,7,0,0,0,0,0,0,0,0,0,7,350,-2,-5,0,0,50%,441,-0,-0%,241,54%,164,0%,0%
SSD,5112,0,0,2%,6,6,6,0,0,3,3,0,6,6,6,0,0,0,0,0,0,0,26,3,58,2900,42,105,12,8040,25%,858,40,4%,328,38%,168,0%,0%
UFS,12323,0,0,1%,19,28,19,0,0,5,15,3,23,23,23,0,0,0,0,0,0,0,0,0,17,850,-2,-5,0,0,50%,3046,1,0%,572,18%,247,0%,0%
WIE,441,0,0,0%,3,4,3,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-2,-100,0,0,0,0,50%,50,-0,-0%,45,90%,114,0%,0%
BAR,68853,0,0,1%,22,22,22,0,0,5,44,5,54,54,54,0,89,35600,0,0,21,210,21,3,-3,-150,234,585,393,263310,50%,15522,3629,23%,5975,38%,225,0%,0%
FFN,20482,0,0,1%,14,14,14,0,0,5,9,0,14,14,14,0,105,42000,0,0,32,320,0,0,76,3800,0,0,0,0,50%,3147,136,4%,1528,48%,153,0%,0%
LLA,10071,0,0,2%,7,7,7,1,0,4,6,5,15,15,15,0,79,43450,10,5,0,0,0,0,14,700,-2,-5,0,0,50%,3499,122,3%,362,10%,347,0%,0%
DRC,30333,0,0,3%,6,6,6,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,115,17,13,650,0,0,0,0,25%,1511,20,1%,1269,83%,49,0%,0%
DVE,5658,0,0,2%,9,15,9,0,0,4,2,0,6,6,6,0,0,0,0,0,0,0,0,0,9,450,0,0,0,0,25%,794,0,0%,304,38%,140,0%,0%
DVC,10941,0,0,2%,2,5,2,0,0,2,3,0,5,5,5,0,0,0,0,0,0,0,0,0,29,1450,65,162,0,0,25%,1314,32,2%,669,50%,120,0%,0%
EPC,17646,0,0,3%,18,15,18,0,0,-1,1,2,2,7,7,0,0,0,11,5,8,80,0,0,18,900,-4,-10,0,0,0%,1644,0,0%,998,60%,94,0%,0%
EPY,51805,0,0,3%,38,38,38,1,0,13,22,15,50,51,51,0,16,8800,56,28,286,2860,0,0,22,1100,125,312,210,140700,50%,13948,1162,8%,3618,25%,269,0%,0%
FDL,4106,0,0,3%,3,3,3,0,0,2,1,0,3,3,3,0,0,0,0,0,0,0,20,3,5,250,0,0,0,0,25%,480,4,0%,222,46%,116,0%,0%
FGJ,5241,0,0,3%,3,6,3,0,0,1,1,0,2,2,2,0,0,0,0,0,11,110,0,0,-2,-100,0,0,0,0,25%,408,0,0%,246,60%,77,0%,0%
FUL,1001,0,0,3%,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,76,0,0%,76,100%,75,0%,0%
GHN,4016,0,0,3%,3,3,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,421,0,0%,375,89%,105,0%,0%
GNG,4006,0,0,3%,2,2,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13400,25%,435,15,3%,375,86%,108,0%,0%
IWE,1001,0,0,3%,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,76,0,0%,76,100%,75,0%,0%
JJY,3004,0,0,3%,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10050,25%,237,11,4%,228,96%,79,0%,0%
LCF,7010,0,0,3%,3,3,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,9,450,0,0,0,0,25%,540,0,0%,481,89%,77,0%,0%
LCS,3483,0,0,3%,5,5,5,0,0,2,2,0,4,4,4,0,0,0,0,0,45,450,0,0,3,150,0,0,6,4020,25%,574,6,1%,327,56%,165,0%,0%
LMC,6009,0,0,3%,2,2,2,0,0,3,1,0,4,4,4,0,0,0,0,0,5,50,0,0,-2,-100,0,0,0,0,25%,662,-0,-0%,342,51%,110,0%,0%
LMN,90976,0,0,3%,10,34,10,0,0,4,7,4,15,15,15,0,0,0,7,3,0,0,0,0,49,2450,0,0,0,0,25%,6170,8,0%,3728,60%,67,0%,0%
LPR,5007,0,0,3%,2,2,2,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,0,0,10,500,-2,-5,0,0,25%,573,0,0%,380,66%,114,0%,0%
MYU,1011,0,0,3%,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,76,0,0%,76,100%,75,0%,0%
NRS,5107,0,0,3%,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,42,0,0,25%,589,4,0%,585,99%,115,0%,0%
NWE,6009,0,0,3%,6,6,6,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,25%,816,-0,-0%,684,83%,135,0%,0%
QGW,24681,0,0,3%,3,3,3,0,0,3,1,0,4,4,4,0,0,0,0,0,0,0,33,4,8,400,15,37,0,0,25%,1662,11,0%,1472,88%,67,0%,0%
RDN,3755,0,0,2%,7,7,7,0,0,2,6,0,8,8,8,0,0,0,0,0,0,0,0,0,4,200,108,270,0,0,0%,877,54,6%,300,34%,233,0%,0%
ROM,8823,0,0,3%,7,10,7,0,0,4,11,2,17,17,17,0,0,0,0,0,0,0,0,0,11,550,52,130,8,5360,25%,2279,53,2%,751,32%,258,0%,0%
RPG,16869,0,0,3%,5,5,5,0,0,2,3,3,8,8,8,0,0,0,0,0,15,150,16,2,11,550,0,0,17,11390,25%,2305,23,1%,969,42%,136,0%,0%
RPT,2003,0,0,3%,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,152,0,0%,152,100%,75,0%,0%
SEC,5007,0,0,2%,5,5,5,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,0,0,11,550,-2,-5,0,0,25%,419,0,0%,383,91%,83,0%,0%
SHE,1001,0,0,3%,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,76,0,0%,76,100%,75,0%,0%
SSJ,1001,0,0,3%,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,15,150,0,0,-2,-100,0,0,0,0,25%,80,0,0%,45,56%,80,0%,0%
WYK,5007,0,0,3%,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,562,0,0%,562,100%,112,0%,0%
XIF,3505,0,0,3%,2,2,2,0,0,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,-2,-100,0,0,0,0,25%,384,-0,-0%,296,77%,109,0%,0%
