Country_Tag,Country_Population_K,Country_Core_Population_K,Country_NonCore_Population_K,Conscription_Rate,Num_Owned_States,Num_Core_States,Num_Controlled_States,Stability,War_Support,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Total_Controlled_Factories,Total_Owned_Factories,Avg_Infra_per_State,Oil_Units,Oil_Barrels_Thousands,Aluminium_Units,Aluminium_Tons_Thousands,Rubber_Units,Rubber_Tons_Thousands,Tungsten_Units,Tungsten_Tons_Thousands,Steel_Units,Steel_Tons_Thousands,Chromium_Units,Chromium_Tons_Thousands,Coal,Coal_ShortTons_Thousands,Maximum_Potential_Exporting,Total_Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Subsistence_Sector_GDP_USD_M,Subsistence_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Labor_Efficiency
SDP,29311,0,0,4%,7,28,7,1,0,23,18,14,55,31,31,0,53,45050,49,24,0,0,0,0,82,4100,0,0,63,42210,0%,9437,434,4%,1508,15%,321,10%,14%
SKE,780,0,0,2%,2,2,2,1,0,5,6,0,11,11,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,25%,126,-1,-0%,100,79%,162,10%,14%
SMP,21124,0,0,4%,5,5,5,1,0,2,11,0,13,19,19,0,0,0,0,0,0,0,134,20,19,950,0,0,76,50920,25%,4418,266,6%,1620,36%,209,10%,14%
SPP,29991,0,0,4%,7,17,7,1,0,3,10,6,19,29,29,0,44,37400,0,0,0,0,0,0,61,3050,0,0,9,6030,25%,6386,186,2%,836,13%,212,10%,14%
SRV,371,0,0,3%,1,1,1,1,0,5,7,4,16,16,16,0,41,34850,0,0,0,0,0,0,-14,-700,0,0,0,0,0%,260,73,28%,20,7%,701,10%,14%
TNV,278,0,0,4%,1,1,1,1,0,8,6,0,14,14,9,0,0,0,0,0,0,0,0,0,4,200,-2,-5,0,0,0%,36,-0,-1%,33,91%,131,10%,14%
UMB,2016,0,0,2%,4,4,4,1,0,7,10,4,21,16,16,0,0,0,0,0,0,0,0,0,9,450,0,0,0,0,0%,1162,1,0%,206,17%,576,10%,14%
USV,110,0,0,2%,1,1,1,1,0,3,4,0,7,7,7,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,0%,8,-0,-7%,9,105%,81,10%,14%
WEA,223,0,0,4%,1,1,1,1,0,4,6,0,10,10,10,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,0%,29,-1,-3%,27,94%,131,10%,14%
HHE,238478,0,0,7%,137,61,146,1,0,93,119,30,242,308,299,0,75,82500,66,33,17,34,70,10,225,11250,93,232,99,66330,50%,59174,6294,10%,15913,26%,304,10%,14%
HCR,1307,0,0,7%,4,4,2,0,0,3,2,2,7,10,10,0,1,850,0,0,0,0,0,0,0,0,0,0,0,0,50%,733,1,0%,184,25%,315,10%,14%
HAW,2352,0,0,7%,15,44,8,0,0,0,3,3,6,9,9,0,0,0,0,0,0,0,0,0,-6,-300,0,0,0,0,50%,1461,-0,-0%,416,28%,348,10%,14%
AVE,137,0,0,2%,2,7,2,1,0,4,4,0,8,8,8,0,0,0,0,0,0,0,0,0,24,1200,0,0,19,12730,25%,36,23,65%,11,32%,265,10%,14%
ANA,625,0,0,6%,2,2,2,1,0,4,4,0,8,8,8,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,25%,68,-0,-0%,61,89%,110,10%,14%
BIU,187,0,0,3%,2,7,2,1,0,5,7,2,14,12,12,0,0,0,0,0,0,0,0,0,42,2100,0,0,42,28140,25%,124,65,52%,23,18%,666,10%,14%
CPV,12968,0,0,3%,6,6,7,0,0,6,8,0,14,16,14,0,0,0,0,0,0,0,18,2,23,1150,45,112,15,10050,0%,1740,53,3%,894,51%,202,10%,14%
CYR,3947,0,0,6%,5,12,5,1,0,1,10,6,17,20,19,0,0,0,28,14,0,0,0,0,26,1300,111,277,0,0,45%,3317,86,2%,295,8%,840,10%,14%
DOC,7802,0,0,5%,12,16,12,1,0,6,8,1,15,20,20,0,0,0,0,0,0,0,49,7,16,800,74,185,37,24790,0%,1927,120,6%,839,43%,246,10%,14%
ERP,714,0,0,3%,2,2,2,1,0,3,5,0,8,8,8,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,75%,94,-0,-0%,81,85%,132,10%,14%
FIK,1751,0,0,3%,3,3,3,1,0,4,5,2,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,621,0,0%,216,34%,354,10%,14%
GSD,5671,0,0,4%,4,4,4,1,0,7,6,0,13,14,14,0,0,0,0,0,0,0,18,2,42,2100,36,90,0,0,25%,1242,28,2%,151,12%,218,10%,14%
HPV,366,0,0,5%,2,5,2,1,1,6,3,0,9,11,9,0,26,20800,0,0,0,0,0,0,-8,-400,0,0,9,6030,0%,73,40,55%,31,42%,201,10%,14%
IHS,2275,0,0,4%,3,3,3,1,0,3,3,1,7,11,11,0,9,4950,0,0,0,0,0,0,2,100,0,0,0,0,0%,529,7,1%,245,46%,232,10%,14%
KGK,7741,0,0,3%,10,13,10,1,0,9,11,0,20,24,24,0,0,0,0,0,0,0,0,0,-10,-500,9,22,0,0,0%,1741,4,0%,815,46%,281,10%,14%
LEE,2317,0,0,2%,6,8,6,1,0,3,6,2,11,11,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,25%,616,-1,-0%,186,30%,266,10%,14%
LRO,413,0,0,4%,4,5,4,1,0,2,4,0,6,8,8,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,0%,47,-0,-1%,42,89%,113,10%,14%
MRC,33014,0,0,4%,20,20,20,1,0,42,94,35,171,115,115,0,127,127000,112,56,12,24,90,13,453,22650,20,50,158,105860,75%,28053,5218,18%,2065,7%,849,10%,14%
NMR,1223,0,0,4%,2,3,2,1,0,2,1,0,3,7,7,0,0,0,0,0,0,0,15,2,-8,-400,0,0,0,0,0%,159,2,1%,136,85%,130,10%,14%
PCS,1793,0,0,4%,3,4,3,1,0,4,7,2,13,14,12,0,0,0,0,0,0,0,39,5,-14,-700,0,0,9,6030,0%,701,23,3%,211,30%,391,10%,14%
REP,2303,0,0,2%,6,19,6,1,0,4,5,0,9,11,11,0,0,0,0,0,0,0,13,1,8,400,20,50,9,6030,25%,543,25,4%,221,40%,235,10%,14%
RVV,6799,0,0,3%,10,10,9,0,0,7,12,4,23,18,18,0,20,22000,15,7,0,0,9,1,9,450,24,60,46,30820,75%,3386,191,5%,1116,32%,303,10%,14%
SEK,5789,0,0,4%,11,11,11,1,0,4,5,4,13,16,16,0,0,0,0,0,0,0,0,0,9,450,0,0,10,6700,0%,2073,13,0%,479,23%,358,10%,14%
SRA,21999,0,0,10%,37,19,37,1,0,25,32,5,62,68,63,0,10,5500,0,0,0,0,0,0,33,1650,-8,-20,0,0,50%,5995,30,0%,1992,33%,342,10%,14%
SSD,5754,0,0,2%,6,6,6,1,0,7,15,0,22,16,16,0,0,0,7,3,0,0,46,6,94,4700,73,182,8,5360,50%,1558,126,8%,406,26%,270,10%,14%
UFS,13786,0,0,2%,18,28,18,1,0,7,18,7,32,35,34,0,0,0,0,0,0,0,0,0,24,1200,-2,-5,0,0,0%,5046,2,0%,659,13%,366,10%,14%
WIE,492,0,0,2%,3,4,3,1,0,2,5,0,7,10,10,0,0,0,0,0,0,0,0,0,-14,-700,0,0,8,5360,25%,75,8,11%,56,74%,153,10%,14%
BAR,77145,0,0,3%,22,22,22,0,0,8,70,16,94,72,72,0,134,134000,0,0,30,60,32,4,63,3150,309,772,790,529300,75%,36567,14513,39%,7178,19%,474,10%,14%
FFN,23011,0,0,2%,14,14,14,1,0,11,11,0,22,22,21,0,135,94500,0,0,27,54,0,0,126,6300,-2,-5,9,6030,0%,3827,307,8%,1784,46%,166,10%,14%
LLA,11274,0,0,3%,7,7,7,1,0,11,7,6,24,24,24,0,109,109000,18,9,0,0,0,0,33,1650,0,0,9,6030,0%,4818,262,5%,436,9%,427,10%,14%
DRC,173818,0,0,2%,24,91,26,0,0,15,11,7,33,41,32,0,0,0,7,3,0,0,179,26,101,5050,7,17,16,10720,0%,13885,233,1%,8141,58%,81,10%,14%
DVE,6344,0,0,5%,9,15,9,1,0,7,6,0,13,13,13,0,0,0,0,0,0,0,0,0,15,750,0,0,9,6030,0%,1511,14,0%,375,24%,238,10%,14%
DVC,12193,0,0,2%,2,5,2,1,1,4,6,0,10,7,6,0,0,0,0,0,0,0,0,0,41,2050,88,220,8,5360,25%,1629,62,3%,769,47%,133,10%,14%
EPC,30017,0,0,3%,22,91,22,1,1,1,4,6,11,24,24,0,0,0,8,4,21,42,0,0,3,150,-4,-10,0,0,25%,4964,-0,-0%,1830,36%,165,10%,14%
EPY,56014,0,0,3%,38,38,38,0,0,20,25,32,77,77,77,0,21,27300,88,44,371,742,0,0,51,2550,162,405,293,196310,0%,21173,1641,7%,4068,19%,378,10%,14%
FDL,6358,0,0,2%,4,4,3,1,1,3,2,0,5,5,4,0,0,0,0,0,0,0,28,4,8,400,0,0,12,8040,25%,976,18,1%,539,55%,150,10%,14%
FUL,1102,0,0,7%,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,86,0,0%,86,100%,78,10%,14%
GHN,4359,0,0,7%,3,3,3,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,470,0,0%,420,89%,107,10%,14%
GNG,4355,0,0,5%,2,2,2,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16750,25%,490,18,3%,421,85%,112,10%,14%
IWE,1104,0,0,7%,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,86,0,0%,86,100%,78,10%,14%
LCF,8924,0,0,7%,4,4,4,0,0,2,1,0,3,3,2,0,0,0,0,0,0,0,0,0,9,450,0,0,11,7370,25%,1004,10,0%,823,81%,112,10%,14%
LCS,3890,0,0,7%,5,5,6,0,0,3,4,2,9,7,6,0,0,0,0,0,47,94,0,0,4,200,0,0,7,4690,25%,1325,10,0%,376,28%,341,10%,14%
LMC,26181,0,0,3%,6,6,6,1,0,4,4,3,11,14,13,0,0,0,0,0,7,14,13,1,25,1250,0,0,35,23450,25%,3957,61,1%,1681,42%,151,10%,14%
LPR,7628,0,0,2%,7,91,6,0,0,7,0,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,959,0,0%,858,89%,88,10%,14%
MYU,1102,0,0,7%,2,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,86,0,0%,86,100%,77,10%,14%
NRS,5689,0,0,4%,6,6,6,1,0,4,6,2,12,12,12,0,0,0,0,0,0,0,0,0,-12,-600,28,70,0,0,0%,2085,12,0%,696,33%,366,10%,14%
NWE,6388,0,0,2%,4,4,4,1,0,3,7,1,11,11,11,0,0,0,0,0,57,114,0,0,-14,-700,0,0,9,6030,0%,1822,14,0%,667,36%,285,10%,14%
ODS,2331,0,0,4%,3,3,3,1,1,1,3,0,4,14,14,0,0,0,0,0,0,0,0,0,-18,-900,32,80,9,6030,0%,572,20,3%,281,49%,245,10%,14%
RDN,4192,0,0,2%,7,7,7,1,0,6,9,2,17,17,17,0,0,0,0,0,0,0,0,0,7,350,159,397,0,0,0%,1767,97,5%,364,20%,421,10%,14%
ROM,7545,0,0,2%,4,25,4,1,0,7,14,7,28,26,26,0,0,0,0,0,0,0,0,0,45,2250,20,50,23,15410,25%,4026,76,1%,627,15%,533,10%,14%
RPG,18884,0,0,3%,5,5,5,0,0,3,3,5,11,11,10,0,0,0,0,0,22,44,26,3,25,1250,0,0,27,18090,25%,3432,39,1%,1141,33%,181,10%,14%
SHE,1104,0,0,7%,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,86,0,0%,86,100%,78,10%,14%
SSJ,2174,0,0,7%,2,2,2,0,0,2,1,2,5,5,4,0,0,0,0,0,21,42,0,0,5,250,0,0,1,670,25%,690,1,0%,138,20%,317,10%,14%
WYK,5592,0,0,2%,5,7,5,1,0,3,4,2,9,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,7,4690,0%,1818,7,0%,660,36%,325,10%,14%
XIN,2221,0,0,5%,2,2,2,1,0,1,1,0,2,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,8,5360,0%,481,6,1%,289,60%,216,10%,14%
