Country_Tag,Country_Population_K,Country_Core_Population_K,Country_NonCore_Population_K,Conscription_Rate,Num_Owned_States,Num_Core_States,Num_Controlled_States,Stability,War_Support,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Total_Controlled_Factories,Total_Owned_Factories,Avg_Infra_per_State,Oil_Units,Oil_Barrels_Thousands,Aluminium_Units,Aluminium_Tons_Thousands,Rubber_Units,Rubber_Tons_Thousands,Tungsten_Units,Tungsten_Tons_Thousands,Steel_Units,Steel_Tons_Thousands,Chromium_Units,Chromium_Tons_Thousands,Coal,Coal_ShortTons_Thousands,Maximum_Potential_Exporting,Total_Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Subsistence_Sector_GDP_USD_M,Subsistence_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Labor_Efficiency
PLK,330,0,0,1%,2,4,2,0,0,1,2,0,3,3,3,0,0,0,0,0,0,0,3,0,-4,-200,4,10,0,0,50%,36,1,4%,33,91%,111,1%,2%
SHT,605,0,0,0%,4,7,4,0,0,3,4,0,7,7,7,0,3,1650,0,0,0,0,0,0,-8,-400,0,0,0,0,50%,51,2,4%,45,89%,84,1%,2%
TAM,13210,0,0,3%,24,24,24,0,0,4,23,0,27,25,25,0,0,0,0,0,0,0,39,5,-29,-1450,0,0,0,0,50%,1668,21,1%,320,19%,126,1%,2%
TPD,519,0,0,0%,3,3,3,0,0,1,1,0,2,4,4,0,0,0,0,0,0,0,6,0,-4,-200,9,22,3,2010,50%,61,6,10%,51,83%,117,1%,2%
TPP,13183,0,0,3%,28,28,28,0,0,6,6,0,12,11,11,0,0,0,22,11,0,0,0,0,1,50,-4,-10,0,0,50%,1659,0,0%,1172,70%,125,1%,2%
TRH,6425,0,0,2%,4,11,4,0,0,5,8,0,13,13,13,0,6,3300,0,0,0,0,16,2,37,1850,29,72,0,0,0%,1526,34,2%,417,27%,237,1%,2%
TRI,2608,0,0,0%,5,7,5,0,0,1,3,0,4,3,3,0,0,0,0,0,0,0,17,2,-4,-200,22,55,0,0,50%,392,12,3%,287,73%,150,1%,2%
UEK,12770,0,0,3%,19,21,19,0,0,4,8,5,17,17,17,0,0,0,0,0,0,0,5,0,-7,-350,14,35,13,8710,25%,3102,30,0%,975,31%,242,1%,2%
WGK,420,0,0,0%,4,4,4,0,0,2,4,2,8,8,8,0,0,0,0,0,0,0,0,0,-8,-400,31,77,0,0,50%,115,12,11%,41,36%,273,1%,2%
AAV,101,0,0,0%,1,1,1,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,50%,12,-0,-2%,11,97%,119,1%,2%
AGC,5345,0,0,1%,6,6,6,0,0,4,11,5,20,15,15,0,0,0,25,12,0,0,0,0,33,1650,0,0,0,0,50%,2648,8,0%,284,10%,495,1%,2%
AHM,1166,0,0,2%,7,7,7,0,0,5,8,0,13,14,14,0,0,0,0,0,0,0,0,0,-18,-900,0,0,0,0,25%,158,-2,-1%,113,71%,135,1%,2%
ARN,3796,0,0,0%,8,14,8,0,0,6,7,1,14,13,13,0,0,0,0,0,0,0,29,4,-2,-100,0,0,7,4690,50%,1008,20,2%,262,26%,265,1%,2%
ATL,6254,0,0,2%,4,4,4,0,0,3,11,3,17,12,12,0,45,24750,0,0,60,120,0,0,-12,-600,0,0,0,0,50%,2463,77,3%,191,7%,393,1%,2%
AUC,4607,0,0,1%,15,15,15,0,0,6,15,5,26,20,20,0,9,4950,9,4,0,0,0,0,28,1400,0,0,0,0,50%,2258,24,1%,386,17%,490,1%,2%
AUF,1307,0,0,1%,5,5,5,0,0,1,4,1,6,10,10,0,0,0,14,7,0,0,0,0,-10,-500,0,0,35,23450,50%,328,41,12%,127,38%,250,1%,2%
BTR,17265,0,0,3%,25,25,25,0,0,5,12,3,20,19,19,0,12,6600,0,0,0,0,20,3,1,50,0,0,30,20100,50%,3082,92,3%,1571,50%,178,1%,2%
CPF,330,0,0,3%,1,4,1,0,0,4,2,0,6,6,6,0,0,0,0,0,0,0,0,0,5,250,0,0,0,0,0%,39,0,0%,36,93%,119,1%,2%
CUL,142,0,0,3%,1,3,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,4,0,0%,4,99%,30,1%,2%
ETV,340,0,0,0%,1,1,1,0,0,0,3,0,3,2,2,0,17,11050,0,0,0,0,0,0,-4,-200,0,0,0,0,50%,56,17,30%,38,67%,165,1%,2%
FLU,285,0,0,3%,2,2,2,0,0,1,2,0,3,3,3,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,50%,21,-0,-1%,20,97%,73,1%,2%
FRO,488,0,0,3%,3,3,3,0,0,0,3,0,3,5,5,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,50%,54,-0,-1%,49,91%,111,1%,2%
JIN,577,0,0,2%,1,1,1,0,0,3,4,0,7,7,7,0,0,0,0,0,0,0,2,0,-4,-200,0,0,0,0,25%,80,0,0%,67,84%,138,1%,2%
KHM,6488,0,0,3%,13,13,13,0,0,5,9,0,14,18,18,0,0,0,0,0,0,0,0,0,-4,-200,0,0,23,15410,50%,1495,39,2%,560,37%,230,1%,2%
KKV,509,0,0,0%,1,1,1,0,0,3,1,0,4,4,4,0,0,0,0,0,0,0,0,0,-2,-100,0,0,0,0,50%,63,-0,-0%,57,89%,125,1%,2%
KSA,4173,0,0,3%,8,10,8,0,0,4,8,4,16,14,14,0,3,1650,6,3,18,36,0,0,7,350,0,0,0,0,50%,1785,6,0%,421,23%,427,1%,2%
LNV,340,0,0,0%,1,1,1,0,0,2,2,0,4,4,4,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,50%,41,-0,-0%,38,91%,122,1%,2%
LOC,101,0,0,2%,1,1,1,0,0,3,2,0,5,5,5,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,25%,10,-0,-2%,10,100%,106,1%,2%
MES,819,0,0,2%,1,1,1,0,0,2,3,0,5,5,5,0,0,0,0,0,0,0,0,0,-6,-300,0,0,19,12730,50%,132,19,14%,91,69%,161,1%,2%
MJU,33205,0,0,2%,21,22,21,0,0,11,25,7,43,41,41,0,6,4200,24,12,10,20,22,3,17,850,0,0,43,28810,35%,6825,199,2%,1842,26%,205,1%,2%
MNG,2864,0,0,3%,7,7,7,0,0,4,5,1,10,9,9,0,3,1650,0,0,0,0,0,0,6,300,0,0,0,0,50%,481,3,0%,200,41%,168,1%,2%
MRV,152,0,0,0%,1,1,1,0,0,2,2,0,4,4,4,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,50%,17,-0,-1%,17,97%,115,1%,2%
OOD,7231,0,0,3%,1,1,1,0,0,1,2,0,3,3,3,0,0,0,0,0,7,14,0,0,-4,-200,0,0,0,0,50%,793,-0,-0%,552,69%,109,1%,2%
PER,245,0,0,2%,1,1,1,0,0,1,2,0,3,3,3,0,0,0,0,0,0,0,0,0,-1,-50,0,0,0,0,25%,28,-0,-0%,27,95%,117,1%,2%
QDT,2345,0,0,3%,15,16,15,0,0,3,8,3,14,16,16,0,23,12650,3,1,0,0,0,0,28,1400,0,0,0,0,25%,808,32,4%,165,20%,344,1%,2%
QUE,3122,0,0,2%,12,12,12,0,0,3,9,5,17,21,21,0,0,0,0,0,0,0,0,0,-22,-1100,0,0,0,0,25%,1673,-2,-0%,292,17%,535,1%,2%
RIV,680,0,0,1%,2,2,2,0,0,0,2,0,2,0,0,0,23,12650,0,0,28,56,0,0,0,0,0,0,0,0,50%,91,18,20%,76,83%,133,1%,2%
RJV,200,0,0,1%,1,1,1,0,0,1,2,0,3,3,3,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,50%,24,-0,-1%,23,94%,123,1%,2%
RNV,340,0,0,0%,1,1,1,0,0,0,1,0,1,1,1,0,13,7150,0,0,0,0,0,0,-2,-100,0,0,0,0,50%,49,9,18%,38,76%,146,1%,2%
SDP,26651,0,0,4%,7,28,7,0,0,10,25,6,41,18,18,0,19,11400,19,9,0,0,0,0,22,1100,0,0,20,13400,75%,4894,148,3%,1322,27%,183,1%,2%
SKE,712,0,0,3%,2,2,2,0,0,3,4,0,7,7,7,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,50%,97,-0,-0%,82,84%,137,1%,2%
SMP,19212,0,0,4%,5,5,5,0,0,1,10,0,11,12,12,0,0,0,0,0,0,0,62,9,-3,-150,0,0,23,15410,75%,2500,71,2%,1392,55%,130,1%,2%
SPC,6473,0,0,2%,7,11,7,0,0,5,10,4,19,17,17,0,13,7150,6,3,0,0,0,0,9,450,7,17,0,0,50%,2074,26,1%,431,20%,320,1%,2%
SPP,27354,0,0,4%,7,17,7,0,0,1,11,4,16,22,22,0,18,10800,0,0,0,0,0,0,7,350,0,0,0,0,75%,4530,58,1%,731,16%,165,1%,2%
SRV,340,0,0,0%,1,1,1,0,0,1,5,2,8,7,7,0,14,7700,0,0,0,0,0,0,-8,-400,0,0,0,0,50%,89,13,15%,16,18%,263,1%,2%
TNV,254,0,0,0%,1,1,1,0,0,2,2,0,4,4,4,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,50%,30,-0,-0%,28,93%,119,1%,2%
UMB,1839,0,0,3%,4,4,4,0,0,3,6,1,10,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,452,0,0%,180,39%,245,1%,2%
USV,101,0,0,0%,1,1,1,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,7,0,0%,7,99%,77,1%,2%
WEA,204,0,0,3%,1,1,1,0,0,2,3,0,5,5,5,0,0,0,0,0,0,0,0,0,-6,-300,0,0,0,0,50%,24,-0,-1%,22,95%,117,1%,2%
HHE,75177,0,0,1%,20,20,20,0,0,13,28,5,46,49,49,0,4,2200,8,4,0,0,26,3,22,1100,45,112,0,0,50%,9494,175,1%,3399,35%,126,1%,2%
HBB,8177,0,0,-0%,7,7,7,0,0,3,5,2,10,11,11,0,0,0,0,0,0,0,0,0,-2,-100,0,0,3,2010,75%,1637,3,0%,855,52%,200,1%,2%
HCR,3207,0,0,3%,12,12,12,0,0,1,3,0,4,9,9,0,1,550,0,0,0,0,0,0,10,500,-2,-5,0,0,50%,525,0,0%,242,46%,163,1%,2%
HER,4434,0,0,3%,14,14,14,0,0,3,3,0,6,8,8,0,0,0,6,3,0,0,7,1,2,100,4,10,0,0,50%,609,3,0%,458,75%,137,1%,2%
HET,2269,0,0,3%,4,1,4,0,0,2,2,0,4,10,10,0,0,0,0,0,0,0,0,0,8,400,0,0,1,670,50%,399,1,0%,231,58%,246,1%,2%
HLF,18883,0,0,3%,11,11,11,0,0,7,13,2,22,25,25,0,16,8800,18,9,0,0,0,0,25,1250,0,0,10,6700,50%,3917,64,1%,1163,29%,207,1%,2%
HNO,5970,0,0,3%,4,4,4,0,0,10,37,0,47,11,11,0,34,18700,7,3,0,0,5,0,29,1450,9,22,30,20100,50%,1441,296,20%,620,43%,241,1%,2%
HPP,12433,0,0,2%,17,17,17,0,0,3,5,3,11,23,23,0,0,0,0,0,11,22,0,0,-9,-450,0,0,0,0,50%,2659,-0,-0%,1010,37%,217,1%,2%
HRF,4501,0,0,3%,8,8,8,0,0,1,4,0,5,11,11,0,0,0,0,0,0,0,10,1,-8,-400,6,15,20,13400,50%,715,26,3%,418,58%,158,1%,2%
HSP,15751,0,0,3%,16,21,16,0,0,4,6,6,16,22,22,0,0,0,0,0,0,0,7,1,7,350,6,15,0,0,50%,3591,6,0%,1337,37%,228,1%,2%
HST,48085,0,0,2%,21,26,21,0,0,6,13,5,24,31,31,0,3,1650,0,0,0,0,21,3,21,1050,13,32,12,8040,50%,7291,80,1%,3475,47%,163,1%,2%
HTP,22647,0,0,3%,12,12,12,0,0,5,10,8,23,25,25,0,0,0,6,3,11,22,0,0,19,950,0,0,9,6030,50%,5160,23,0%,1221,23%,227,1%,2%
HUM,4771,0,0,2%,11,7,11,0,0,2,6,0,8,10,10,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,50%,806,-1,-0%,463,57%,178,1%,2%
HUP,4801,0,0,3%,6,19,6,0,0,0,1,2,3,7,7,0,0,0,0,0,0,0,0,0,4,200,0,0,0,0,50%,1185,0,0%,439,37%,258,1%,2%
HWA,2875,0,0,3%,7,15,7,0,0,1,3,0,4,9,9,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,50%,493,-0,-0%,302,61%,171,1%,2%
AVE,126,0,0,0%,2,7,2,0,0,1,2,0,3,3,3,0,0,0,0,0,0,0,0,0,7,350,0,0,6,4020,50%,14,6,41%,9,66%,117,1%,2%
ANA,571,0,0,0%,2,2,2,0,0,2,2,0,4,4,4,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,50%,54,-0,-0%,50,92%,95,1%,2%
BIU,172,0,0,0%,2,7,2,0,0,2,2,0,4,4,4,0,0,0,0,0,0,0,0,0,12,600,0,0,9,6030,50%,26,9,35%,18,70%,155,1%,2%
CPV,8016,0,0,3%,6,6,6,0,0,5,6,0,11,11,11,0,0,0,0,0,0,0,14,2,21,1050,39,97,15,10050,0%,1474,45,3%,780,52%,183,1%,2%
DOC,2652,0,0,3%,4,9,4,0,0,3,4,0,7,7,7,0,0,0,0,0,0,0,21,3,15,750,37,92,0,0,0%,476,22,4%,307,64%,179,1%,2%
DMP,1731,0,0,3%,7,9,7,0,0,4,2,0,6,7,7,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,50%,222,0,0%,185,83%,128,1%,2%
ERP,653,0,0,2%,2,2,2,0,0,2,3,0,5,5,5,0,0,0,0,0,0,0,0,0,-6,-300,0,0,0,0,50%,74,-0,-0%,66,89%,113,1%,2%
FIK,1598,0,0,2%,3,3,3,0,0,1,3,2,6,6,6,0,0,0,0,0,0,0,0,0,-2,-100,0,0,0,0,50%,453,-0,-0%,177,39%,283,1%,2%
GSD,5131,0,0,2%,4,4,4,0,0,4,4,0,8,9,9,0,0,0,0,0,0,0,9,1,16,800,17,42,0,0,25%,936,12,1%,128,13%,182,1%,2%
HPV,333,0,0,4%,2,5,2,0,0,2,1,0,3,5,5,0,16,8800,0,0,0,0,0,0,-4,-200,0,0,0,0,0%,36,10,30%,25,70%,108,1%,2%
IHS,2061,0,0,4%,3,3,3,0,0,2,1,0,3,5,5,0,4,2200,0,0,0,0,0,0,0,0,0,0,0,0,50%,241,2,1%,209,86%,116,1%,2%
KGK,4919,0,0,0%,7,13,7,0,0,2,6,0,8,8,8,0,0,0,0,0,0,0,0,0,-5,-250,0,0,0,0,50%,909,-0,-0%,472,51%,184,1%,2%
LEE,2107,0,0,0%,6,8,6,0,0,0,3,2,5,5,5,0,0,0,0,0,0,0,0,0,-6,-300,0,0,0,0,50%,464,-0,-0%,164,35%,220,1%,2%
LRO,377,0,0,0%,4,5,4,0,0,2,1,0,3,5,5,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,50%,39,-0,-0%,36,92%,103,1%,2%
MRC,33888,0,0,2%,24,21,24,0,0,11,80,14,105,77,77,0,75,71250,81,40,7,14,52,7,164,8200,46,115,87,58290,75%,16599,2649,15%,2300,13%,498,1%,2%
NMR,1119,0,0,0%,2,3,2,0,0,2,0,0,2,4,4,0,0,0,0,0,0,0,5,0,-4,-200,0,0,0,0,50%,123,0,0%,111,90%,110,1%,2%
NRP,4119,0,0,1%,9,9,9,0,0,4,4,0,8,8,8,0,2,1100,0,0,0,0,0,0,1,50,0,0,0,0,50%,678,2,0%,362,53%,164,1%,2%
PCS,1629,0,0,0%,3,4,3,0,0,0,3,0,3,3,3,0,0,0,0,0,0,0,14,2,-6,-300,0,0,0,0,50%,208,2,1%,176,84%,127,1%,2%
REP,2106,0,0,1%,6,19,6,0,0,3,4,0,7,8,8,0,0,0,0,0,0,0,7,1,-3,-150,8,20,0,0,50%,399,5,1%,193,48%,189,1%,2%
RVV,10245,0,0,2%,10,10,10,0,0,6,8,2,16,14,14,0,8,4400,7,3,0,0,3,0,10,500,9,22,17,11390,50%,2262,47,2%,962,42%,220,1%,2%
SEK,5318,0,0,2%,11,11,11,0,0,2,4,2,8,9,9,0,0,0,0,0,0,0,0,0,-2,-100,0,0,4,2680,50%,1202,4,0%,421,35%,226,1%,2%
SFG,2696,0,0,6%,12,19,6,0,0,3,5,1,9,9,9,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,50%,944,-0,-0%,544,57%,136,1%,2%
SMK,2122,0,0,0%,3,4,3,0,0,1,2,0,3,3,3,0,0,0,0,0,0,0,0,0,-4,-200,11,27,0,0,50%,253,3,1%,236,93%,119,1%,2%
SRA,6951,0,0,5%,3,19,9,0,0,8,12,0,20,20,8,0,3,1650,0,0,0,0,0,0,-8,-400,-6,-15,0,0,50%,328,-0,-0%,245,74%,120,1%,2%
SSD,5201,0,0,2%,6,6,6,0,0,3,6,0,9,8,8,0,0,0,0,0,0,0,20,3,37,1850,31,77,3,2010,25%,779,29,3%,336,43%,149,1%,2%
UFS,12532,0,0,1%,19,28,19,0,0,5,15,3,23,26,26,0,0,0,0,0,0,0,0,0,-3,-150,-2,-5,0,0,50%,2797,-2,-0%,585,20%,223,1%,2%
WIE,448,0,0,0%,3,4,3,0,0,0,3,0,3,4,4,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,50%,53,-0,-1%,48,90%,118,1%,2%
BAR,70039,0,0,1%,22,22,22,0,0,8,49,5,62,57,57,0,54,27000,0,0,12,24,13,1,-39,-1950,126,315,253,169510,50%,13866,2534,18%,6187,44%,197,1%,2%
FFN,20834,0,0,1%,14,14,14,0,0,6,18,0,24,15,15,0,55,27500,0,0,11,22,0,0,37,1850,0,0,0,0,50%,2884,124,4%,1563,54%,138,1%,2%
LLA,10244,0,0,2%,7,7,7,1,0,5,10,5,20,17,17,0,41,26650,7,3,0,0,0,0,1,50,-2,-5,0,0,50%,3213,75,2%,370,11%,313,1%,2%
DRC,55835,0,0,2%,9,91,9,0,0,4,1,0,5,6,6,0,0,0,0,0,0,0,70,10,9,450,4,10,0,0,25%,3101,15,0%,2797,90%,55,1%,2%
DVE,5755,0,0,2%,9,15,9,0,0,4,3,0,7,7,7,0,0,0,0,0,0,0,0,0,4,200,0,0,0,0,25%,751,0,0%,311,41%,130,1%,2%
DVC,11129,0,0,2%,2,5,2,0,0,2,3,0,5,5,5,0,0,0,0,0,0,0,0,0,15,750,38,95,0,0,25%,1215,18,1%,684,56%,109,1%,2%
EPC,18984,0,0,3%,18,91,19,0,0,0,2,2,4,11,11,0,0,0,7,3,18,36,0,0,12,600,-4,-10,0,0,0%,2062,0,0%,1099,53%,109,1%,2%
EPY,52466,0,0,3%,38,38,38,1,0,17,30,13,60,54,54,0,9,7200,35,17,151,302,0,0,-7,-350,62,155,114,76380,50%,11986,703,5%,3684,30%,228,1%,2%
FDL,5906,0,0,3%,4,4,4,0,0,3,2,0,5,5,4,0,0,0,0,0,0,0,13,1,3,150,0,0,2,1340,25%,726,4,0%,457,62%,122,1%,2%
FGJ,8981,0,0,3%,4,7,3,0,0,1,3,2,6,9,8,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,25%,1269,-0,-0%,557,43%,139,1%,2%
FUL,1018,0,0,3%,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,77,0,0%,77,100%,76,1%,2%
GHN,4075,0,0,3%,3,3,3,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,422,0,0%,383,90%,103,1%,2%
GNG,4065,0,0,3%,2,2,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8710,25%,430,9,2%,382,88%,105,1%,2%
IWE,1018,0,0,3%,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,77,0,0%,77,100%,76,1%,2%
JJY,3056,0,0,3%,2,2,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4690,25%,236,5,2%,233,98%,77,1%,2%
LCF,8146,0,0,3%,4,4,4,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6,300,0,0,2,1340,25%,774,1,0%,732,94%,95,1%,2%
LCS,3541,0,0,3%,5,5,5,0,0,3,2,2,7,7,6,0,0,0,0,0,25,50,0,0,0,0,0,0,3,2010,25%,1024,3,0%,334,32%,289,1%,2%
LMC,23782,0,0,3%,6,6,6,0,0,3,4,3,10,13,13,0,0,0,0,0,2,4,5,0,2,100,0,0,14,9380,25%,3053,21,0%,1472,48%,128,1%,2%
LMN,92579,0,0,3%,10,91,10,0,0,3,7,4,14,17,17,0,0,0,3,1,0,0,0,0,23,1150,0,0,0,0,25%,5682,3,0%,3814,67%,61,1%,2%
LPR,10155,0,0,3%,7,91,7,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,0,0,6,300,-2,-5,0,0,25%,915,-0,-0%,778,85%,90,1%,2%
MYU,1028,0,0,3%,2,2,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,78,0,0%,78,100%,75,1%,2%
NRS,5192,0,0,3%,6,6,6,0,0,1,2,0,3,3,3,0,0,0,0,0,0,0,0,0,-4,-200,10,25,0,0,25%,765,3,0%,608,79%,147,1%,2%
NWE,5807,0,0,3%,4,4,4,0,0,1,3,1,5,5,5,0,0,0,0,0,20,40,0,0,-6,-300,0,0,0,0,25%,1052,0,0%,566,53%,181,1%,2%
ODS,2138,0,0,3%,3,3,3,0,0,0,1,0,1,4,4,0,0,0,0,0,0,0,0,0,-8,-400,11,27,0,0,25%,377,3,0%,231,61%,176,1%,2%
RDN,3818,0,0,2%,7,7,7,0,0,2,6,2,10,10,10,0,0,0,0,0,0,0,0,0,6,300,114,285,0,0,0%,1370,57,4%,307,22%,358,1%,2%
ROM,6836,0,0,3%,4,25,4,0,0,4,7,2,13,13,13,0,0,0,0,0,0,0,0,0,4,200,3,7,5,3350,25%,1567,9,0%,537,34%,229,1%,2%
RPG,17160,0,0,3%,5,5,5,0,0,3,3,5,11,11,10,0,0,0,0,0,9,18,10,1,5,250,0,0,11,7370,25%,2663,14,0%,991,37%,155,1%,2%
RPT,2036,0,0,3%,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,155,0,0%,155,100%,76,1%,2%
SHE,1018,0,0,3%,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,77,0,0%,77,100%,76,1%,2%
SSJ,2005,0,0,3%,2,2,2,0,0,1,1,2,4,4,4,0,0,0,0,0,11,22,0,0,2,100,0,0,1,670,25%,491,1,0%,124,25%,244,1%,2%
WYK,5092,0,0,3%,5,7,5,0,0,0,2,2,4,4,4,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,25%,1162,-0,-0%,575,49%,228,1%,2%
XIF,3566,0,0,3%,2,2,2,0,0,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,-2,-100,0,0,0,0,25%,376,-0,-0%,303,80%,105,1%,2%
XIN,2036,0,0,3%,2,2,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,25%,339,-0,-0%,248,73%,166,1%,2%
