Country_Tag,Country_Population_K,Country_Core_Population_K,Country_NonCore_Population_K,Conscription_Rate,Num_Owned_States,Num_Core_States,Num_Controlled_States,Stability,War_Support,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Total_Controlled_Factories,Total_Owned_Factories,Avg_Infra_per_State,Oil_Units,Oil_Barrels_Thousands,Aluminium_Units,Aluminium_Tons_Thousands,Rubber_Units,Rubber_Tons_Thousands,Tungsten_Units,Tungsten_Tons_Thousands,Steel_Units,Steel_Tons_Thousands,Chromium_Units,Chromium_Tons_Thousands,Coal,Coal_ShortTons_Thousands,Maximum_Potential_Exporting,Total_Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Subsistence_Sector_GDP_USD_M,Subsistence_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Labor_Efficiency
LLD,6120,0,0,1%,6,6,6,1,0,4,7,0,11,10,10,0,0,0,17,8,0,0,0,0,9,450,0,0,0,0,50%,961,2,0%,509,52%,157,5%,7%
MLB,70,0,0,0%,1,1,1,1,0,3,6,0,9,9,9,0,0,0,0,0,0,0,0,0,-12,-600,0,0,1,670,25%,5,0,2%,5,96%,83,5%,7%
MTR,1655,0,0,0%,5,8,5,1,0,4,6,3,13,13,13,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,50%,682,-1,-0%,162,23%,412,5%,7%
NLL,240,0,0,2%,2,16,2,1,0,4,5,0,9,9,9,0,0,0,5,2,0,0,0,0,-8,-400,0,0,9,6030,75%,30,11,36%,18,61%,126,5%,7%
OAK,55848,0,0,3%,39,39,36,0,0,28,162,16,206,172,172,0,43,51600,65,32,0,0,88,13,608,30400,192,480,147,98490,50%,37577,8036,21%,2379,6%,642,5%,7%
PLK,342,0,0,1%,2,4,2,1,0,4,3,0,7,7,7,0,0,0,0,0,0,0,7,1,-6,-300,9,22,0,0,50%,43,4,10%,36,84%,127,5%,7%
SHT,628,0,0,3%,4,7,4,1,0,4,6,0,10,10,10,0,7,3850,0,0,0,0,0,0,-12,-600,0,0,0,0,50%,59,6,11%,48,80%,94,5%,7%
TAM,13695,0,0,3%,24,24,24,0,0,8,25,0,33,31,31,0,0,0,0,0,0,0,88,13,-13,-650,0,0,0,0,50%,2269,66,2%,339,14%,165,5%,7%
TPD,539,0,0,0%,3,3,3,1,0,3,4,0,7,8,8,0,0,0,0,0,0,0,11,1,-8,-400,19,47,5,3350,75%,75,16,21%,54,71%,140,5%,7%
TPP,13716,0,0,2%,28,28,28,1,0,7,10,0,17,13,13,0,0,0,56,28,0,0,0,0,28,1400,0,0,0,0,50%,1990,11,0%,1251,62%,145,5%,7%
TRH,9380,0,0,3%,4,29,13,0,0,6,7,0,13,17,13,0,6,6000,0,0,0,0,26,3,40,2000,47,117,5,3350,0%,1429,52,3%,433,30%,216,5%,7%
TRI,2707,0,0,2%,5,7,5,1,0,3,6,0,9,7,7,0,0,0,0,0,0,0,42,6,-8,-400,54,135,0,0,50%,586,40,6%,304,51%,216,5%,7%
UEK,10426,0,0,3%,19,21,10,0,0,4,8,5,17,17,17,0,0,0,0,0,0,0,5,0,0,0,21,52,12,8040,25%,3882,38,0%,1020,26%,293,5%,7%
WGK,437,0,0,0%,4,4,4,1,0,4,6,2,12,12,12,0,0,0,0,0,0,0,0,0,-12,-600,68,170,0,0,50%,156,33,21%,45,29%,357,5%,7%
AAV,105,0,0,1%,1,1,1,1,0,3,4,0,7,7,7,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,25%,12,-0,-5%,13,100%,122,5%,7%
AGC,5558,0,0,2%,6,6,6,1,0,8,10,5,23,19,19,0,0,0,47,23,0,0,0,0,75,3750,0,0,0,0,25%,3070,16,0%,299,9%,552,5%,7%
AHM,1211,0,0,2%,7,7,7,1,0,8,11,0,19,20,20,0,0,0,0,0,0,0,0,0,-24,-1200,0,0,0,0,0%,179,-3,-1%,120,67%,147,5%,7%
ARN,3943,0,0,2%,8,14,8,1,0,7,12,1,20,17,17,0,0,0,0,0,0,0,58,8,1,50,0,0,16,10720,75%,1319,59,4%,283,21%,334,5%,7%
ATL,6486,0,0,2%,4,4,4,1,0,7,11,3,21,17,17,0,102,76500,0,0,137,274,0,0,-14,-700,0,0,0,0,25%,3115,228,7%,201,6%,480,5%,7%
AUC,4788,0,0,2%,15,15,15,1,0,8,19,8,35,27,27,0,19,12350,19,9,0,0,0,0,74,3700,0,0,0,0,25%,3644,68,1%,411,11%,761,5%,7%
AUF,1358,0,0,1%,5,5,5,1,0,1,5,3,9,15,15,0,0,0,28,14,0,0,0,0,-14,-700,0,0,67,44890,25%,676,85,12%,139,20%,497,5%,7%
BTR,17944,0,0,3%,25,25,25,1,0,10,16,3,29,23,23,0,28,15400,0,0,0,0,45,6,32,1600,0,0,67,44890,70%,3632,260,7%,1651,45%,202,5%,7%
CUL,148,0,0,3%,1,3,1,1,0,4,2,0,6,6,6,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,50%,4,-0,-6%,4,105%,29,5%,7%
ETV,352,0,0,0%,1,1,1,1,0,3,6,0,9,8,8,0,42,27300,0,0,0,0,0,0,-10,-500,0,0,0,0,25%,97,54,55%,41,42%,276,5%,7%
FLU,296,0,0,3%,2,2,2,1,0,4,4,0,8,8,8,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,50%,22,-0,-3%,22,98%,77,5%,7%
FRO,507,0,0,3%,3,3,3,1,0,1,5,0,6,11,11,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,25%,59,-1,-2%,54,90%,117,5%,7%
JIN,599,0,0,2%,1,1,1,1,0,4,6,0,10,10,10,0,0,0,0,0,0,0,6,0,-1,-50,0,0,0,0,50%,98,1,1%,76,78%,164,5%,7%
KHM,6752,0,0,3%,13,13,13,1,0,6,12,0,18,21,21,0,0,0,0,0,0,0,0,0,17,850,0,0,57,38190,25%,1873,116,6%,601,32%,277,5%,7%
KKV,527,0,0,0%,1,1,1,1,0,3,3,0,6,6,6,0,0,0,0,0,0,0,0,0,-6,-300,0,0,0,0,50%,74,-0,-0%,62,84%,140,5%,7%
KSA,4340,0,0,3%,8,10,8,1,0,7,12,4,23,18,18,0,6,3300,11,5,38,76,0,0,23,1150,0,0,0,0,75%,2065,17,0%,446,21%,475,5%,7%
LNV,353,0,0,0%,1,1,1,1,0,3,4,0,7,7,7,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,25%,48,-0,-1%,43,89%,138,5%,7%
LOC,105,0,0,2%,1,1,1,1,0,4,4,0,8,8,8,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,0%,12,-0,-5%,12,102%,114,5%,7%
MES,851,0,0,3%,1,1,1,1,0,4,5,0,9,9,9,0,0,0,0,0,0,0,0,0,-10,-500,0,0,41,27470,50%,182,51,27%,100,55%,214,5%,7%
MJU,34830,0,0,3%,22,22,22,0,0,16,47,9,72,59,59,0,14,7700,51,25,22,44,47,7,96,4800,0,0,89,59630,60%,10769,733,6%,1990,18%,311,5%,7%
MNG,2973,0,0,3%,7,7,7,1,0,5,5,1,11,10,10,0,6,3300,0,0,0,0,0,0,20,1000,0,0,0,0,50%,571,8,1%,214,37%,192,5%,7%
MRV,158,0,0,2%,1,1,1,1,0,3,4,0,7,7,6,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,50%,18,-0,-3%,17,98%,115,5%,7%
OOD,7501,0,0,3%,1,1,1,1,0,3,2,0,5,5,5,0,0,0,0,0,15,30,0,0,-4,-200,0,0,0,0,50%,1051,0,0%,605,57%,140,5%,7%
PER,254,0,0,3%,1,1,1,1,0,4,4,0,8,8,8,0,0,0,0,0,0,0,0,0,-2,-100,0,0,0,0,25%,30,-0,-0%,28,95%,118,5%,7%
QDT,2433,0,0,3%,15,16,15,1,0,6,15,4,25,21,21,0,46,25300,7,3,0,0,0,0,69,3450,0,0,0,0,50%,1293,100,7%,174,13%,531,5%,7%
QUE,3242,0,0,3%,12,12,12,1,0,5,11,5,21,25,25,0,0,0,0,0,0,0,0,0,-26,-1300,0,0,0,0,0%,2038,-3,-0%,309,15%,628,5%,7%
RIV,705,0,0,2%,2,2,2,1,0,3,5,0,8,6,6,0,48,31200,0,0,58,116,0,0,-6,-300,0,0,0,0,50%,158,60,38%,79,50%,224,5%,7%
RJV,208,0,0,1%,1,1,1,1,0,3,5,0,8,8,8,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,75%,25,-0,-3%,24,95%,124,5%,7%
RNV,353,0,0,1%,1,1,1,1,0,3,3,0,6,6,6,0,26,14300,0,0,0,0,0,0,-6,-300,0,0,0,0,50%,67,22,32%,41,61%,192,5%,7%
SDP,27704,0,0,4%,7,28,7,1,0,19,35,10,64,27,27,0,45,33750,42,21,0,0,0,0,65,3250,0,0,43,28810,75%,7783,500,6%,1398,17%,280,5%,7%
SKE,739,0,0,3%,2,2,2,1,0,5,6,0,11,11,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,50%,109,-1,-1%,90,82%,148,5%,7%
SMP,19944,0,0,4%,5,5,5,1,0,2,11,0,13,17,17,0,0,0,0,0,0,0,124,18,16,800,0,0,53,35510,50%,3566,177,4%,1499,42%,178,5%,7%
SPC,6741,0,0,2%,7,11,7,0,0,7,12,4,23,20,20,0,26,14300,12,6,0,0,0,0,30,1500,13,32,0,0,50%,2898,61,2%,459,15%,429,5%,7%
SPP,28397,0,0,4%,7,17,7,1,0,3,16,4,23,26,26,0,41,30750,0,0,0,0,0,0,51,2550,0,0,0,0,75%,5748,166,2%,780,13%,202,5%,7%
SRV,353,0,0,1%,1,1,1,1,0,4,8,2,14,14,14,0,32,20800,0,0,0,0,0,0,-16,-800,0,0,0,0,75%,146,47,32%,18,12%,414,5%,7%
TNV,264,0,0,1%,1,1,1,1,0,3,5,0,8,8,8,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,75%,33,-0,-2%,31,92%,127,5%,7%
UMB,1911,0,0,3%,4,4,4,1,0,7,10,1,18,13,13,0,0,0,0,0,0,0,0,0,5,250,0,0,0,0,25%,554,0,0%,193,34%,290,5%,7%
USV,105,0,0,0%,1,1,1,1,0,3,2,0,5,5,5,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,50%,8,-0,-3%,8,101%,75,5%,7%
WEA,212,0,0,3%,1,1,1,1,0,4,4,0,8,8,8,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,50%,26,-0,-2%,25,95%,124,5%,7%
HHE,51028,0,0,4%,11,7,16,0,0,21,16,8,45,50,43,0,0,0,9,4,0,0,15,2,132,6600,-4,-10,14,9380,50%,8950,78,0%,1486,16%,212,5%,7%
HCR,1590,0,0,7%,4,4,2,0,0,0,1,1,2,5,5,0,0,0,0,0,0,0,0,0,2,100,-2,-5,0,0,50%,496,-0,-0%,175,35%,222,5%,7%
HLF,4240,0,0,4%,5,5,2,0,0,1,3,0,4,6,6,0,12,12000,0,0,0,0,0,0,-8,-400,0,0,14,9380,50%,1379,37,2%,789,57%,128,5%,7%
HNO,37197,0,0,4%,14,7,17,0,0,14,15,1,30,41,30,0,6,4200,18,9,0,0,0,0,64,3200,0,0,36,24120,50%,5480,121,2%,2337,42%,213,5%,7%
HPP,5008,0,0,4%,17,30,11,0,0,3,2,2,7,9,9,0,13,9100,0,0,21,42,0,0,14,700,0,0,0,0,50%,1757,14,0%,1053,59%,137,5%,7%
HSP,7016,0,0,4%,16,21,5,0,0,1,3,2,6,7,7,0,8,5600,0,0,0,0,0,0,11,550,0,0,0,0,50%,2384,10,0%,1396,58%,146,5%,7%
HST,27625,0,0,4%,16,36,19,0,0,9,9,5,23,23,19,0,0,0,0,0,0,0,46,6,69,3450,42,105,18,12060,50%,4945,85,1%,2096,42%,163,5%,7%
HAP,24051,0,0,4%,5,26,12,0,0,4,8,0,12,15,12,0,6,4200,0,0,0,0,0,0,36,1800,0,0,13,8710,50%,2735,41,1%,1549,56%,139,5%,7%
HAW,5078,0,0,7%,15,44,18,0,0,4,6,2,12,15,11,0,23,12650,0,0,0,0,0,0,-2,-100,0,0,0,0,50%,1350,24,1%,393,29%,334,5%,7%
HCO,4355,0,0,4%,3,4,2,0,0,1,5,0,6,5,4,0,9,6300,15,7,0,0,0,0,25,1250,0,0,0,0,50%,940,15,1%,160,17%,145,5%,7%
HDW,3131,0,0,4%,3,11,5,0,0,1,2,0,3,7,1,0,0,0,0,0,0,0,0,0,-10,-500,16,40,14,9380,50%,23,15,65%,12,54%,129,5%,7%
HFF,8633,0,0,4%,5,27,4,0,0,4,4,0,8,8,8,0,0,0,0,0,0,0,5,0,8,400,46,115,0,0,50%,1360,23,1%,681,50%,157,5%,7%
HFR,26278,0,0,4%,20,25,29,0,0,10,18,3,31,34,19,0,0,0,21,10,0,0,24,3,17,850,36,90,0,0,50%,3609,52,1%,1011,28%,200,5%,7%
HFS,1901,0,0,4%,3,9,2,0,0,1,2,1,4,3,3,0,20,17000,0,0,10,20,0,0,-2,-100,0,0,0,0,50%,472,24,5%,228,48%,239,5%,7%
HJU,2367,0,0,7%,3,7,3,0,0,0,1,0,1,3,3,0,5,2750,0,0,0,0,0,0,-4,-200,0,0,3,2010,50%,328,5,1%,258,78%,138,5%,7%
HPG,12811,0,0,4%,4,52,3,0,0,7,5,2,14,13,13,0,7,4900,0,0,0,0,29,4,9,450,0,0,0,0,50%,2669,18,0%,1084,40%,169,5%,7%
AVE,131,0,0,2%,2,7,2,1,0,4,3,0,7,6,6,0,0,0,0,0,0,0,0,0,16,800,0,0,12,8040,50%,24,14,57%,10,42%,184,5%,7%
ANA,592,0,0,0%,2,2,2,1,0,4,3,0,7,7,7,0,0,0,0,0,0,0,0,0,-6,-300,0,0,0,0,50%,60,-0,-0%,55,91%,102,5%,7%
BIU,178,0,0,3%,2,7,2,1,0,2,5,0,7,5,5,0,0,0,0,0,0,0,0,0,29,1450,0,0,20,13400,50%,49,28,56%,21,42%,278,5%,7%
CPV,8300,0,0,3%,6,6,6,0,0,6,8,0,14,14,14,0,0,0,0,0,0,0,16,2,20,1000,41,102,14,9380,0%,1660,51,3%,849,51%,200,5%,7%
CYR,3737,0,0,4%,5,12,5,0,0,0,7,2,9,10,10,0,0,0,21,10,0,0,0,0,23,1150,86,215,0,0,50%,1782,55,3%,272,15%,477,5%,7%
DOC,7406,0,0,3%,12,16,12,0,0,6,8,0,14,18,18,0,0,0,0,0,0,0,36,5,11,550,53,132,20,13400,0%,1367,74,5%,766,56%,184,5%,7%
DMP,1796,0,0,3%,7,9,7,1,0,5,4,0,9,10,10,0,0,0,0,0,0,0,0,0,6,300,0,0,0,0,75%,258,0,0%,196,76%,143,5%,7%
ERP,677,0,0,2%,2,2,2,1,0,3,5,0,8,8,8,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,75%,87,-0,-1%,76,87%,128,5%,7%
ETF,9631,0,0,3%,12,13,6,0,0,0,1,0,1,18,8,0,0,0,0,0,0,0,0,0,-22,-1100,0,0,0,0,50%,1615,-2,-0%,716,44%,385,5%,7%
FIK,1658,0,0,2%,3,3,3,1,0,4,5,2,11,11,11,0,0,0,0,0,0,0,0,0,-1,-50,0,0,0,0,25%,546,-0,-0%,194,35%,329,5%,7%
GSD,5351,0,0,3%,4,4,4,1,0,6,5,0,11,13,13,0,0,0,0,0,0,0,15,2,34,1700,31,77,0,0,25%,1163,22,1%,140,12%,217,5%,7%
HPV,346,0,0,6%,2,5,2,0,1,4,1,0,5,7,5,0,16,8800,0,0,0,0,0,0,-4,-200,0,0,7,4690,0%,43,16,38%,26,61%,125,5%,7%
IHS,2140,0,0,4%,3,3,3,1,0,3,3,0,6,9,9,0,7,3850,0,0,0,0,0,0,0,0,0,0,0,0,75%,291,6,2%,219,75%,136,5%,7%
KGK,5111,0,0,3%,7,13,7,1,0,3,6,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,1092,0,0%,496,45%,213,5%,7%
LEE,2190,0,0,2%,6,8,6,1,0,3,4,2,9,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,50%,558,-0,-0%,173,30%,255,5%,7%
LRO,392,0,0,0%,4,5,4,1,0,2,4,0,6,8,8,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,25%,43,-0,-1%,39,91%,110,5%,7%
MRC,31309,0,0,4%,20,20,20,0,0,15,90,30,135,85,85,0,117,87750,103,51,11,22,84,12,421,21050,19,47,146,97820,75%,22912,4046,17%,2152,9%,731,5%,7%
NMR,1162,0,0,1%,2,3,2,1,0,2,1,0,3,7,7,0,0,0,0,0,0,0,14,2,-8,-400,0,0,0,0,25%,146,2,1%,127,87%,126,5%,7%
NRP,4272,0,0,1%,9,9,9,1,0,4,7,0,11,11,11,0,4,2200,0,0,0,0,0,0,6,300,0,0,0,0,25%,827,5,0%,388,47%,193,5%,7%
PCS,1690,0,0,2%,3,4,3,1,0,4,8,0,12,9,7,0,0,0,0,0,0,0,30,4,-10,-500,0,0,0,0,50%,294,9,3%,185,62%,174,5%,7%
REP,2179,0,0,1%,6,19,6,1,0,4,5,0,9,11,11,0,0,0,0,0,0,0,12,1,7,350,19,47,0,0,25%,477,13,2%,206,43%,218,5%,7%
RVV,10663,0,0,3%,10,10,10,0,0,8,13,4,25,20,20,0,15,10500,13,6,0,0,7,1,25,1250,19,47,35,23450,75%,3311,136,4%,1032,31%,310,5%,7%
SEK,5507,0,0,4%,11,11,11,0,0,3,4,2,9,11,11,0,0,0,0,0,0,0,0,0,6,300,0,0,8,5360,50%,1426,9,0%,445,31%,258,5%,7%
SMK,2202,0,0,2%,3,4,3,1,0,4,4,0,8,8,8,0,0,0,0,0,0,0,0,0,-8,-400,29,72,0,0,75%,301,11,3%,257,85%,137,5%,7%
SRA,14880,0,0,7%,21,19,21,0,0,15,20,4,39,39,39,0,5,2750,0,0,0,0,0,0,10,500,-6,-15,0,0,50%,4582,7,0%,1282,27%,312,5%,7%
SSD,5424,0,0,3%,6,6,6,0,0,5,8,0,13,11,11,0,0,0,0,0,0,0,36,5,76,3800,56,140,6,4020,25%,938,63,6%,362,38%,172,5%,7%
UFS,12985,0,0,2%,18,28,18,0,0,6,17,5,28,30,30,0,0,0,0,0,0,0,0,0,23,1150,-2,-5,0,0,50%,4029,2,0%,611,15%,310,5%,7%
WIE,466,0,0,0%,3,4,3,1,0,2,5,0,7,9,9,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,25%,57,-1,-1%,52,91%,123,5%,7%
BAR,72806,0,0,2%,22,22,22,0,0,8,58,8,74,63,63,0,124,74400,0,0,28,56,30,4,17,850,286,715,587,393290,50%,21724,6990,32%,6557,30%,298,5%,7%
FFN,21671,0,0,2%,14,14,14,1,0,9,17,0,26,18,17,0,115,57500,0,0,23,46,0,0,97,4850,0,0,0,0,50%,3183,249,7%,1644,51%,146,5%,7%
LLA,10651,0,0,4%,7,7,7,1,1,9,13,5,27,19,19,0,94,70500,16,8,0,0,0,0,33,1650,0,0,0,0,50%,3801,235,6%,393,10%,356,5%,7%
DRC,58151,0,0,4%,9,91,9,0,0,8,2,0,10,11,7,0,0,0,0,0,0,0,166,24,19,950,12,30,0,0,25%,3463,42,1%,2946,85%,59,5%,7%
DVE,5982,0,0,3%,9,15,9,0,0,7,4,0,11,11,11,0,0,0,0,0,0,0,0,0,12,600,0,0,0,0,25%,1199,1,0%,337,28%,200,5%,7%
DVC,11586,0,0,2%,2,5,2,1,0,3,4,0,7,6,5,0,0,0,0,0,0,0,0,0,37,1850,81,202,0,0,25%,1388,40,2%,720,51%,119,5%,7%
EPC,19703,0,0,3%,18,91,20,0,0,0,3,4,7,17,16,0,0,0,8,4,19,38,0,0,8,400,-4,-10,0,0,25%,2878,0,0%,1139,39%,149,5%,7%
EPY,53887,0,0,3%,38,38,38,1,0,20,40,19,79,64,64,0,18,21600,73,36,316,632,0,0,36,1800,138,345,249,166830,75%,17334,2095,12%,3844,22%,321,5%,7%
FDL,6149,0,0,3%,4,4,4,0,0,3,3,0,6,6,5,0,0,0,0,0,0,0,25,3,6,300,0,0,5,3350,25%,847,11,1%,481,56%,137,5%,7%
FGJ,8976,0,0,7%,4,7,2,0,0,1,2,2,5,8,7,0,0,0,0,0,0,0,0,0,-6,-300,0,0,0,0,25%,1520,-0,-0%,579,38%,162,5%,7%
FUL,1055,0,0,3%,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,81,0,0%,81,100%,77,5%,7%
GHN,4187,0,0,3%,3,3,3,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,448,0,0%,398,88%,107,5%,7%
GNG,4180,0,0,3%,2,2,2,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16750,25%,467,18,4%,398,85%,111,5%,7%
IWE,1055,0,0,3%,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,81,0,0%,81,100%,77,5%,7%
JJY,1572,0,0,3%,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9380,25%,252,10,4%,243,96%,80,5%,7%
LCF,8481,0,0,3%,4,4,4,0,0,2,1,0,3,3,2,0,0,0,0,0,0,0,0,0,9,450,0,0,4,2680,25%,936,4,0%,770,82%,110,5%,7%
LCS,3685,0,0,3%,5,5,5,1,0,3,3,2,8,7,6,0,0,0,0,0,47,94,0,0,4,200,0,0,7,4690,25%,1251,9,0%,352,28%,339,5%,7%
LMC,24802,0,0,3%,6,6,6,1,0,4,4,3,11,14,13,0,0,0,0,0,5,10,9,1,16,800,0,0,28,18760,25%,3676,47,1%,1552,42%,148,5%,7%
LMN,97100,0,0,3%,10,91,11,0,0,3,8,5,16,19,19,0,0,0,6,3,0,0,0,0,54,2700,0,0,0,0,25%,7122,10,0%,3980,55%,74,5%,7%
LPR,10433,0,0,4%,7,91,7,0,0,8,1,0,9,9,5,0,0,0,0,0,0,0,0,0,24,1200,-4,-10,0,0,25%,1093,0,0%,809,74%,104,5%,7%
MYU,1065,0,0,3%,2,2,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,81,0,0%,81,100%,76,5%,7%
NRS,5382,0,0,3%,6,6,6,0,0,3,5,0,8,8,8,0,0,0,0,0,0,0,0,0,-10,-500,21,52,0,0,50%,1212,9,0%,648,53%,225,5%,7%
NWE,6028,0,0,3%,4,4,4,0,0,3,6,1,10,9,9,0,0,0,0,0,40,80,0,0,-10,-500,0,0,0,0,25%,1511,0,0%,605,40%,250,5%,7%
ODS,2216,0,0,4%,3,3,3,1,0,0,2,0,2,9,9,0,0,0,0,0,0,0,0,0,-14,-700,22,55,0,0,25%,456,7,1%,242,53%,205,5%,7%
RDN,3958,0,0,3%,7,7,7,0,0,5,8,2,15,15,15,0,0,0,0,0,0,0,0,0,3,150,125,312,0,0,0%,1502,71,4%,322,21%,379,5%,7%
ROM,7109,0,0,3%,4,25,4,1,0,7,12,2,21,20,20,0,0,0,0,0,0,0,0,0,32,1600,15,37,11,7370,25%,2203,38,1%,573,26%,309,5%,7%
RPG,17895,0,0,3%,5,5,5,1,0,3,3,5,11,11,10,0,0,0,0,0,17,34,19,2,17,850,0,0,21,14070,25%,3251,29,0%,1055,32%,181,5%,7%
RPT,2110,0,0,3%,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,162,0,0%,162,100%,77,5%,7%
SHE,1055,0,0,3%,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,81,0,0%,81,100%,77,5%,7%
SSJ,2079,0,0,3%,2,2,2,0,0,1,1,2,4,4,4,0,0,0,0,0,21,42,0,0,5,250,0,0,1,670,25%,637,1,0%,130,20%,306,5%,7%
WYK,5282,0,0,3%,5,7,5,0,0,3,3,2,8,8,8,0,0,0,0,0,0,0,0,0,-6,-300,0,0,0,0,25%,1548,-0,-0%,603,38%,293,5%,7%
XIF,3712,0,0,3%,2,2,2,1,0,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,-2,-100,0,0,0,0,25%,418,-0,-0%,319,76%,112,5%,7%
XIN,2111,0,0,3%,2,2,2,0,0,1,1,0,2,7,7,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,0%,462,-0,-0%,270,58%,218,5%,7%
