Country_Tag,Country_Population_K,Country_Core_Population_K,Country_NonCore_Population_K,Conscription_Rate,Num_Owned_States,Num_Core_States,Num_Controlled_States,Stability,War_Support,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Total_Controlled_Factories,Total_Owned_Factories,Avg_Infra_per_State,Oil_Units,Oil_Barrels_Thousands,Aluminium_Units,Aluminium_Tons_Thousands,Rubber_Units,Rubber_Tons_Thousands,Tungsten_Units,Tungsten_Tons_Thousands,Steel_Units,Steel_Tons_Thousands,Chromium_Units,Chromium_Tons_Thousands,Coal,Coal_ShortTons_Thousands,Maximum_Potential_Exporting,Total_Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Subsistence_Sector_GDP_USD_M,Subsistence_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Labor_Efficiency
AAV,126,0,0,4%,1,1,1,1,0,3,5,2,10,10,9,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,-5%,44,-0,-2%,16,36%,351,23%,31%
AGC,6815,0,0,2%,6,6,6,1,0,10,12,10,32,26,25,0,0,0,67,33,0,0,0,0,106,5300,0,0,11,7370,25%,5641,48,0%,388,6%,827,23%,31%
AHM,1445,0,0,4%,7,7,7,1,1,12,7,0,19,20,20,0,0,0,0,0,0,0,0,0,-16,-800,0,0,0,0,0%,241,-1,-0%,150,62%,166,23%,31%
ARN,4862,0,0,2%,8,14,8,1,0,7,9,4,20,20,20,0,0,0,0,0,0,0,87,13,11,550,0,0,22,14740,0%,2768,71,2%,378,13%,569,23%,31%
ATL,7902,0,0,2%,4,4,4,1,0,8,7,5,20,20,19,0,135,189000,0,0,180,360,0,0,-14,-700,0,0,11,7370,0%,4812,510,10%,261,5%,608,23%,31%
AUC,5826,0,0,2%,15,15,15,1,0,14,13,14,41,35,35,0,25,32500,26,13,0,0,0,0,117,5850,0,0,0,0,0%,6666,120,1%,529,7%,1144,23%,31%
AUF,1648,0,0,2%,5,5,5,1,0,1,5,3,9,16,15,0,0,0,39,19,0,0,0,0,-14,-700,0,0,105,70350,0%,1021,132,12%,182,17%,619,23%,31%
BTR,21876,0,0,5%,25,25,25,1,0,20,10,5,35,35,35,0,37,53650,0,0,0,0,59,8,59,2950,0,0,92,61640,-5%,5382,342,6%,2116,39%,246,23%,31%
CUL,175,0,0,4%,1,3,1,1,1,4,6,0,10,10,10,0,0,0,0,0,0,0,0,0,-12,-600,0,0,9,6030,0%,19,10,55%,6,36%,109,23%,31%
ETV,417,0,0,5%,1,1,1,1,0,3,6,2,11,11,11,0,89,124600,0,0,0,0,0,0,-12,-600,0,0,11,7370,0%,462,257,55%,60,13%,1106,23%,31%
FLU,353,0,0,4%,2,2,2,1,1,6,5,0,11,11,11,0,0,0,0,0,0,0,0,0,-10,-500,0,0,9,6030,0%,45,10,22%,31,69%,127,23%,31%
FRO,603,0,0,2%,3,3,3,1,0,2,4,0,6,13,13,0,0,0,0,0,0,0,0,0,-12,-600,0,0,11,7370,0%,93,11,12%,69,74%,155,23%,31%
JIN,714,0,0,5%,1,1,1,1,0,5,5,0,10,10,10,0,0,0,0,0,0,0,9,1,8,400,0,0,11,7370,0%,148,16,11%,95,64%,207,23%,31%
KHM,8238,0,0,5%,13,13,13,1,0,13,10,2,25,29,29,0,0,0,0,0,0,0,0,0,36,1800,0,0,92,61640,0%,3317,169,5%,774,23%,402,23%,31%
KKV,625,0,0,5%,1,1,1,1,0,3,4,2,9,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,0%,237,-0,-0%,80,33%,380,23%,31%
KSA,5965,0,0,5%,10,10,10,1,0,7,7,10,24,26,26,0,84,117600,15,7,50,100,0,0,35,1750,0,0,0,0,0%,4939,259,5%,635,12%,828,23%,31%
LNV,431,0,0,4%,1,1,1,1,0,3,5,2,10,10,9,0,0,0,0,0,0,0,0,0,-10,-500,0,0,10,6700,-5%,175,11,6%,55,31%,406,23%,31%
LOC,125,0,0,2%,1,1,1,1,0,4,4,0,8,8,8,0,0,0,0,0,0,0,0,0,-8,-400,0,0,11,7370,0%,31,11,36%,17,54%,252,23%,31%
MES,1012,0,0,5%,1,1,1,1,0,4,6,2,12,12,12,0,0,0,0,0,0,0,0,0,-12,-600,0,0,96,64320,0%,589,126,21%,146,24%,582,23%,31%
MJU,0,0,0,14%,27,30,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-2,-100,0,0,11,7370,25%,3107,9,0%,3097,99%,63,23%,31%
MNG,3606,0,0,5%,7,7,7,1,0,7,6,3,16,16,16,0,9,6300,0,0,0,0,0,0,32,1600,0,0,0,0,0%,1531,15,1%,274,17%,424,23%,31%
MRV,188,0,0,2%,1,1,1,1,0,3,7,2,12,12,11,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,0%,66,-1,-2%,24,36%,352,23%,31%
OOD,9131,0,0,4%,1,1,1,1,1,3,4,2,9,9,9,0,0,0,0,0,25,50,0,0,-8,-400,0,0,0,0,0%,2572,0,0%,802,31%,281,23%,31%
PER,301,0,0,5%,1,1,1,1,0,4,7,0,11,11,11,0,0,0,0,0,0,0,0,0,-3,-150,0,0,10,6700,0%,58,13,23%,38,65%,194,23%,31%
QDT,2945,0,0,5%,15,16,15,1,0,16,11,10,37,35,35,0,72,111600,11,5,0,0,0,0,143,7150,0,0,11,7370,25%,3973,349,8%,227,5%,1348,23%,31%
QUE,3866,0,0,5%,12,12,12,1,0,6,10,5,21,25,25,0,0,0,0,0,0,0,0,0,-24,-1200,0,0,11,7370,0%,2715,15,0%,385,14%,702,23%,31%
RIV,863,0,0,2%,2,2,2,1,0,3,5,2,10,10,10,0,86,120400,0,0,102,204,0,0,-10,-500,0,0,11,7370,0%,604,238,39%,111,18%,699,23%,31%
RJV,250,0,0,4%,1,1,1,1,1,3,5,2,10,10,10,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,-5%,89,-0,-1%,32,36%,357,23%,31%
RNV,423,0,0,2%,1,1,1,1,0,3,6,2,11,11,10,0,42,65100,0,0,0,0,0,0,-12,-600,0,0,11,7370,0%,318,141,44%,54,17%,751,23%,31%
SDP,6596,0,0,4%,7,28,2,1,0,4,5,5,14,9,8,0,72,133200,0,0,0,0,0,0,16,800,0,0,11,7370,0%,4171,273,6%,1746,41%,125,23%,31%
SKE,882,0,0,4%,2,2,2,1,1,7,6,2,15,15,13,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,0%,345,-1,-0%,116,33%,391,23%,31%
SMP,3569,0,0,3%,5,5,2,1,0,3,3,0,6,6,5,0,0,0,0,0,0,0,20,3,-6,-300,0,0,11,7370,0%,2218,16,0%,1819,82%,92,23%,31%
SPP,15928,0,0,4%,7,17,3,0,0,1,7,7,15,17,17,0,8,13600,0,0,0,0,0,0,44,2200,0,0,11,7370,25%,5653,69,1%,967,17%,167,23%,31%
SRV,424,0,0,4%,1,1,1,1,0,5,7,6,18,18,18,0,61,85400,0,0,0,0,0,0,-14,-700,0,0,11,7370,0%,559,193,34%,25,4%,1317,23%,31%
TNV,317,0,0,4%,1,1,1,1,0,8,7,2,17,17,12,0,0,0,0,0,0,0,0,0,5,250,-2,-5,12,8040,0%,135,16,12%,40,30%,425,23%,31%
UMB,2312,0,0,4%,4,4,4,1,1,11,10,6,27,20,18,0,0,0,0,0,0,0,0,0,14,700,0,0,0,0,0%,2014,1,0%,244,12%,870,23%,31%
USV,126,0,0,3%,1,1,1,1,0,3,4,2,9,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,0%,36,-0,-1%,11,30%,290,23%,31%
WEA,252,0,0,5%,1,1,1,1,0,4,7,2,13,13,13,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,0%,96,-1,-1%,36,37%,380,23%,31%
HHE,507692,0,0,7%,194,157,310,0,0,181,201,76,458,876,429,0,247,419900,333,166,218,436,330,49,712,35600,370,925,573,383910,15%,153470,52827,34%,22418,14%,545,23%,31%
AVE,154,0,0,2%,2,7,2,1,0,4,5,0,9,8,8,0,0,0,0,0,0,0,0,0,36,1800,0,0,24,16080,25%,53,33,61%,14,26%,348,23%,31%
BIU,210,0,0,3%,2,7,2,1,0,7,6,2,15,14,14,0,0,0,0,0,0,0,0,0,53,2650,0,0,51,34170,25%,157,73,47%,27,17%,747,23%,31%
GSD,6480,0,0,4%,4,4,4,1,1,9,5,0,14,14,14,0,0,0,8,4,0,0,24,3,65,3250,48,120,0,0,25%,1528,37,2%,180,11%,235,23%,31%
HPV,469,0,0,3%,2,5,3,0,0,6,6,0,12,15,9,0,26,37700,0,0,0,0,0,0,-16,-800,0,0,11,7370,0%,135,86,63%,36,26%,329,23%,31%
LEE,2660,0,0,2%,6,8,6,1,0,3,6,2,11,11,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,10,6700,0%,818,11,1%,220,26%,307,23%,31%
LRO,468,0,0,4%,4,5,4,1,0,3,4,0,7,9,9,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,0%,56,-0,-1%,49,87%,119,23%,31%
MRC,2312,0,0,5%,25,32,10,1,0,9,16,2,27,18,14,0,131,242350,8,4,0,0,0,0,-22,-1100,0,0,0,0,75%,4624,934,20%,2733,59%,112,23%,31%
NMR,1379,0,0,4%,2,3,2,1,0,2,2,0,4,8,8,0,0,0,0,0,0,0,19,2,-10,-500,0,0,11,7370,0%,200,13,6%,158,79%,145,23%,31%
PCS,2088,0,0,4%,3,4,3,1,1,4,7,2,13,14,12,0,0,0,0,0,0,0,48,7,-14,-700,0,0,11,7370,0%,934,29,3%,252,27%,447,23%,31%
RVV,0,0,0,10%,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75%,2351,0,0%,2351,100%,106,23%,31%
SEK,6577,0,0,4%,11,11,11,1,0,4,5,4,13,16,16,0,0,0,0,0,0,0,0,0,13,650,0,0,13,8710,0%,2235,17,0%,560,25%,339,23%,31%
SRA,484,0,0,14%,37,19,3,1,1,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8040,0%,1441,3,0%,2281,158%,74,23%,31%
SSD,6592,0,0,4%,6,6,6,1,1,14,6,0,20,20,20,0,0,0,8,4,0,0,57,8,125,6250,89,222,10,6700,25%,1851,90,4%,479,25%,280,23%,31%
UFS,5387,0,0,2%,18,28,5,0,0,3,4,3,10,11,10,0,0,0,0,0,0,0,0,0,32,1600,0,0,0,0,0%,2645,2,0%,770,29%,169,23%,31%
WIE,558,0,0,2%,3,4,3,1,0,5,4,0,9,11,11,0,0,0,0,0,0,0,0,0,-10,-500,0,0,10,6700,0%,96,10,10%,69,72%,172,23%,31%
BAR,88128,0,0,4%,22,22,22,1,1,56,40,18,114,89,89,0,163,228200,40,20,36,72,44,6,308,15400,408,1020,1355,907850,25%,34899,11269,32%,8648,24%,396,23%,31%
FFN,26438,0,0,2%,14,14,14,1,0,11,20,9,40,31,30,0,165,255750,0,0,33,66,0,0,159,7950,-2,-5,11,7370,25%,9049,1223,13%,2112,23%,342,23%,31%
LLA,12890,0,0,3%,7,7,7,1,0,11,7,8,26,26,26,0,134,207700,22,11,0,0,0,0,43,2150,0,0,11,7370,0%,6504,500,7%,513,7%,504,23%,31%
DRC,218308,0,0,3%,35,91,43,0,0,18,14,34,66,78,64,0,0,0,9,4,0,0,230,34,155,7750,11,27,20,13400,0%,27755,367,1%,10786,38%,134,23%,31%
DVE,7252,0,0,5%,9,15,9,1,0,8,5,0,13,13,13,0,0,0,0,0,0,0,0,0,22,1100,0,0,11,7370,0%,1637,16,0%,443,27%,225,23%,31%
DVC,13346,0,0,0%,2,5,2,-0,-0,9,8,0,17,17,16,0,0,0,0,0,0,0,0,0,72,3600,173,432,11,7370,0%,3145,176,5%,951,30%,235,23%,31%
EPC,36734,0,0,5%,22,91,18,1,0,0,3,8,11,26,22,0,0,0,10,5,26,52,8,1,27,1350,-4,-10,11,7370,0%,6352,25,0%,2063,32%,193,23%,31%
EPY,61416,0,0,3%,38,38,38,0,1,20,25,40,85,85,85,0,26,48100,107,53,460,920,0,0,73,3650,209,522,408,273360,0%,27592,2608,9%,4610,16%,449,23%,31%
FDL,6945,0,0,-0%,4,4,3,-0,-0,3,2,0,5,5,4,0,0,0,0,0,0,0,54,8,20,1000,0,0,20,13400,0%,1037,33,3%,635,61%,146,23%,31%
FUL,1188,0,0,6%,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,95,0,0%,95,100%,80,23%,31%
GNG,4800,0,0,5%,2,2,2,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16750,25%,557,18,3%,477,85%,116,23%,31%
LCF,9811,0,0,5%,4,4,4,0,0,2,1,0,3,3,2,0,0,0,0,0,0,0,0,0,15,750,0,0,17,11390,0%,1130,15,1%,932,82%,115,23%,31%
LCS,4285,0,0,4%,5,5,6,0,0,3,2,2,7,7,6,0,0,0,0,0,65,130,0,0,9,450,0,0,9,6030,0%,1413,11,0%,433,30%,330,23%,31%
LMC,18253,0,0,4%,6,6,4,0,0,3,3,0,6,8,7,0,0,0,0,0,8,16,17,2,26,1300,0,0,59,39530,0%,3211,87,2%,2040,63%,110,23%,31%
MYU,1191,0,0,7%,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,96,0,0%,96,100%,80,23%,31%
NRS,6502,0,0,4%,6,6,6,1,1,6,5,2,13,13,13,0,0,0,0,0,0,0,0,0,-10,-500,34,85,0,0,0%,2440,15,0%,819,33%,375,23%,31%
NWE,7356,0,0,2%,4,4,4,1,0,3,7,3,13,13,13,0,0,0,0,0,70,140,0,0,-14,-700,0,0,11,7370,0%,2984,18,0%,791,26%,405,23%,31%
ODS,2622,0,0,4%,3,3,3,1,1,1,3,0,4,14,14,0,0,0,0,0,0,0,0,0,-18,-900,39,97,11,7370,0%,760,26,3%,326,42%,290,23%,31%
RDN,4792,0,0,2%,7,7,7,1,0,11,8,2,21,21,21,0,0,0,8,4,0,0,0,0,14,700,194,485,0,0,0%,2029,114,5%,428,21%,423,23%,31%
ROM,8667,0,0,4%,4,25,4,1,1,12,12,14,38,35,33,0,0,0,0,0,0,0,0,0,76,3800,24,60,30,20100,25%,7026,91,1%,767,10%,810,23%,31%
RPG,15268,0,0,2%,5,5,4,0,0,2,5,2,9,7,6,0,0,0,0,0,30,60,22,3,7,350,0,0,53,35510,25%,2896,78,2%,1374,47%,139,23%,31%
SHE,1191,0,0,4%,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,96,0,0%,96,100%,80,23%,31%
SSJ,2353,0,0,4%,2,2,2,0,0,2,1,2,5,5,4,0,0,0,0,0,29,58,0,0,8,400,0,0,2,1340,0%,783,3,0%,154,19%,332,23%,31%
WYK,6405,0,0,2%,5,7,5,1,0,3,6,6,15,15,15,0,0,0,0,0,0,0,0,0,-12,-600,0,0,9,6030,0%,3956,11,0%,825,20%,617,23%,31%
XIN,2505,0,0,5%,2,2,2,1,0,1,1,0,2,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,9,6030,0%,610,7,1%,336,55%,243,23%,31%
