Country_Tag,Country_Population_K,Country_Core_Population_K,Country_NonCore_Population_K,Conscription_Rate,Num_Owned_States,Num_Core_States,Num_Controlled_States,Stability,War_Support,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Total_Controlled_Factories,Total_Owned_Factories,Avg_Infra_per_State,Oil_Units,Oil_Barrels_Thousands,Aluminium_Units,Aluminium_Tons_Thousands,Rubber_Units,Rubber_Tons_Thousands,Tungsten_Units,Tungsten_Tons_Thousands,Steel_Units,Steel_Tons_Thousands,Chromium_Units,Chromium_Tons_Thousands,Coal,Coal_ShortTons_Thousands,Maximum_Potential_Exporting,Total_Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Subsistence_Sector_GDP_USD_M,Subsistence_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Labor_Efficiency
SEK,6110,0,0,4%,11,11,11,1,0,4,5,4,13,16,16,0,0,0,0,0,0,0,0,0,10,500,0,0,11,7370,0%,2160,14,0%,512,23%,353,16%,21%
SRA,23096,0,0,9%,37,19,37,1,1,13,46,9,68,74,69,0,13,8450,0,0,0,0,0,0,32,1600,-8,-20,10,6700,0%,8385,110,1%,2137,25%,456,16%,21%
SSD,6099,0,0,4%,6,6,6,1,0,13,8,0,21,20,20,0,0,0,7,3,0,0,50,7,106,5300,78,195,9,6030,25%,1726,90,5%,436,25%,283,16%,21%
UFS,14639,0,0,2%,18,28,18,1,0,7,18,10,35,38,37,0,0,0,0,0,0,0,0,0,33,1650,-2,-5,0,0,0%,6494,4,0%,710,10%,443,16%,21%
WIE,519,0,0,2%,3,4,3,1,0,3,5,0,8,11,11,0,0,0,0,0,0,0,0,0,-14,-700,0,0,8,5360,0%,85,8,9%,63,73%,164,16%,21%
BAR,81618,0,0,4%,22,22,22,1,0,39,53,18,110,89,89,0,153,175950,33,16,34,68,37,5,234,11700,371,927,1277,855590,25%,35821,13301,37%,7857,21%,438,16%,21%
FFN,24391,0,0,2%,14,14,14,1,0,11,11,2,24,24,23,0,155,131750,0,0,31,62,0,0,148,7400,-2,-5,10,6700,0%,4959,427,8%,1917,38%,203,16%,21%
LLA,11926,0,0,3%,7,7,7,1,0,11,7,8,26,26,26,0,126,163800,20,10,0,0,0,0,39,1950,0,0,10,6700,0%,5926,394,6%,467,7%,496,16%,21%
DRC,206657,0,0,3%,35,91,43,0,0,18,22,22,62,65,51,0,0,0,8,4,0,0,192,28,121,6050,8,20,17,11390,25%,22551,309,1%,10050,44%,115,16%,21%
DVE,6710,0,0,5%,9,15,9,1,0,8,5,0,13,13,13,0,0,0,0,0,0,0,0,0,18,900,0,0,9,6030,0%,1492,13,0%,402,26%,222,16%,21%
DVC,12713,0,0,1%,2,5,2,0,0,5,4,0,9,9,8,0,0,0,0,0,0,0,0,0,51,2550,118,295,9,6030,0%,2215,83,3%,892,40%,174,16%,21%
EPC,29618,0,0,4%,22,91,17,1,0,0,3,6,9,22,22,0,0,0,9,4,23,46,0,0,7,350,-4,-10,9,6030,0%,5168,16,0%,1929,37%,165,16%,21%
EPY,58259,0,0,3%,38,38,38,0,1,20,25,38,83,83,83,0,25,40000,101,50,426,852,0,0,66,3300,186,465,368,246560,0%,25928,2268,8%,4289,16%,445,16%,21%
FDL,6621,0,0,0%,4,4,3,0,0,3,2,0,5,5,4,0,0,0,0,0,0,0,34,5,10,500,0,0,13,8710,0%,993,20,2%,575,57%,147,16%,21%
FUL,1140,0,0,4%,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,90,0,0%,90,100%,79,16%,21%
GNG,4537,0,0,4%,2,2,2,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16750,25%,518,18,3%,444,85%,114,16%,21%
LCF,9291,0,0,4%,4,4,4,0,0,2,1,0,3,3,2,0,0,0,0,0,0,0,0,0,11,550,0,0,13,8710,0%,1056,11,1%,868,82%,113,16%,21%
LCS,4055,0,0,4%,5,5,6,0,0,3,2,2,7,7,6,0,0,0,0,0,52,104,0,0,5,250,0,0,7,4690,0%,1377,8,0%,397,28%,340,16%,21%
LMC,17228,0,0,5%,6,6,4,0,0,3,3,0,6,8,7,0,0,0,0,0,6,12,13,1,16,800,0,0,42,28140,0%,2805,58,2%,1835,65%,102,16%,21%
MYU,1140,0,0,4%,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,90,0,0%,90,100%,78,16%,21%
NRS,6018,0,0,4%,6,6,6,1,1,5,6,2,13,13,13,0,0,0,0,0,0,0,0,0,-12,-600,30,75,0,0,0%,2358,14,0%,746,31%,391,16%,21%
NWE,6786,0,0,2%,4,4,4,1,0,3,7,3,13,13,13,0,0,0,0,0,61,122,0,0,-14,-700,0,0,9,6030,0%,2717,14,0%,719,26%,400,16%,21%
ODS,2448,0,0,4%,3,3,3,1,0,1,3,0,4,14,14,0,0,0,0,0,0,0,0,0,-18,-900,35,87,9,6030,0%,650,22,3%,299,46%,265,16%,21%
RDN,4434,0,0,2%,7,7,7,1,0,8,11,2,21,21,21,0,0,0,7,3,0,0,0,0,4,200,171,427,0,0,0%,1934,117,6%,390,20%,436,16%,21%
ROM,7997,0,0,4%,4,25,4,1,0,9,14,13,36,34,32,0,0,0,0,0,0,0,0,0,51,2550,21,52,25,16750,25%,6314,83,1%,674,10%,789,16%,21%
RPG,19698,0,0,2%,5,5,5,0,0,3,5,5,13,11,10,0,0,0,0,0,26,52,31,4,30,1500,0,0,43,28810,25%,3800,69,1%,1237,32%,192,16%,21%
SHE,1142,0,0,4%,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,90,0,0%,90,100%,79,16%,21%
SSJ,2249,0,0,5%,2,2,2,0,0,2,2,2,6,5,4,0,0,0,0,0,23,46,0,0,6,300,0,0,2,1340,25%,742,2,0%,145,19%,330,16%,21%
WYK,5922,0,0,2%,5,7,5,1,0,3,6,2,11,11,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,8,5360,0%,2237,9,0%,751,33%,377,16%,21%
XIN,2338,0,0,5%,2,2,2,1,0,1,1,0,2,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,8,5360,0%,529,6,1%,308,58%,226,16%,21%
