Country_Tag,Country_Population_K,Country_Core_Population_K,Country_NonCore_Population_K,Conscription_Rate,Num_Owned_States,Num_Core_States,Num_Controlled_States,Stability,War_Support,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Total_Controlled_Factories,Total_Owned_Factories,Avg_Infra_per_State,Oil_Units,Oil_Barrels_Thousands,Aluminium_Units,Aluminium_Tons_Thousands,Rubber_Units,Rubber_Tons_Thousands,Tungsten_Units,Tungsten_Tons_Thousands,Steel_Units,Steel_Tons_Thousands,Chromium_Units,Chromium_Tons_Thousands,Coal,Coal_ShortTons_Thousands,Maximum_Potential_Exporting,Total_Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Subsistence_Sector_GDP_USD_M,Subsistence_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Labor_Efficiency
AHM,1395,0,0,4%,7,7,7,1,0,12,7,0,19,20,20,0,0,0,0,0,0,0,0,0,-16,-800,0,0,0,0,0%,225,-1,-0%,144,63%,161,19%,26%
ARN,4656,0,0,2%,8,14,8,1,0,7,9,4,20,20,20,0,0,0,0,0,0,0,87,13,11,550,0,0,22,14740,0%,2565,71,2%,359,14%,550,19%,26%
ATL,7580,0,0,2%,4,4,4,1,0,8,7,5,20,20,19,0,135,175500,0,0,180,360,0,0,-14,-700,0,0,11,7370,0%,4394,464,10%,248,5%,579,19%,26%
AUC,5599,0,0,2%,15,15,15,1,0,14,13,14,41,35,35,0,25,32500,26,13,0,0,0,0,117,5850,0,0,0,0,0%,6426,120,1%,504,7%,1147,19%,26%
AUF,1582,0,0,2%,5,5,5,1,0,1,5,3,9,16,15,0,0,0,39,19,0,0,0,0,-14,-700,0,0,97,64990,0%,932,122,13%,170,18%,589,19%,26%
BTR,21022,0,0,5%,25,25,25,1,0,20,10,5,35,35,35,0,37,48100,0,0,0,0,59,8,59,2950,0,0,92,61640,-5%,5137,327,6%,2018,39%,244,19%,26%
CUL,169,0,0,4%,1,3,1,1,0,4,6,0,10,10,10,0,0,0,0,0,0,0,0,0,-12,-600,0,0,9,6030,0%,18,10,57%,6,34%,107,19%,26%
ETV,403,0,0,5%,1,1,1,1,0,3,6,2,11,11,11,0,73,105850,0,0,0,0,0,0,-12,-600,0,0,11,7370,0%,389,220,56%,55,14%,963,19%,26%
FLU,341,0,0,4%,2,2,2,1,0,6,5,0,11,11,11,0,0,0,0,0,0,0,0,0,-10,-500,0,0,8,5360,0%,41,8,21%,30,72%,122,19%,26%
FRO,583,0,0,2%,3,3,3,1,0,1,5,0,6,13,13,0,0,0,0,0,0,0,0,0,-14,-700,0,0,10,6700,0%,90,10,12%,66,74%,154,19%,26%
JIN,690,0,0,5%,1,1,1,1,0,5,5,0,10,10,10,0,0,0,0,0,0,0,8,1,6,300,0,0,11,7370,0%,139,16,11%,91,65%,202,19%,26%
KHM,7917,0,0,5%,13,13,13,1,0,13,10,2,25,29,29,0,0,0,0,0,0,0,0,0,36,1800,0,0,92,61640,0%,3141,169,5%,738,23%,396,19%,26%
KKV,604,0,0,5%,1,1,1,1,0,3,4,2,9,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,0%,224,-0,-0%,77,34%,370,19%,26%
KSA,5732,0,0,5%,10,10,10,1,0,7,7,10,24,26,26,0,46,52900,15,7,50,100,0,0,35,1750,0,0,0,0,0%,4611,120,2%,606,13%,804,19%,26%
LNV,412,0,0,4%,1,1,1,1,0,3,5,2,10,10,9,0,0,0,0,0,0,0,0,0,-10,-500,0,0,9,6030,-5%,162,10,6%,52,32%,394,19%,26%
LOC,121,0,0,2%,1,1,1,1,0,4,4,0,8,8,8,0,0,0,0,0,0,0,0,0,-8,-400,0,0,10,6700,0%,27,10,38%,14,54%,225,19%,26%
MES,977,0,0,5%,1,1,1,1,0,4,6,2,12,12,12,0,0,0,0,0,0,0,0,0,-12,-600,0,0,78,52260,0%,521,102,19%,135,25%,533,19%,26%
MJU,0,0,0,4%,27,30,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-2,-100,0,0,10,6700,25%,2917,8,0%,2908,99%,61,19%,26%
MNG,3466,0,0,5%,7,7,7,1,0,6,7,3,16,16,16,0,9,6300,0,0,0,0,0,0,30,1500,0,0,0,0,0%,1435,16,1%,261,18%,414,19%,26%
MRV,181,0,0,2%,1,1,1,1,0,3,7,2,12,12,11,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,0%,62,-1,-2%,23,37%,343,19%,26%
OOD,8774,0,0,4%,1,1,1,1,0,3,4,2,9,9,9,0,0,0,0,0,25,50,0,0,-8,-400,0,0,0,0,0%,2477,0,0%,765,30%,282,19%,26%
PER,291,0,0,5%,1,1,1,1,0,4,7,0,11,11,11,0,0,0,0,0,0,0,0,0,-5,-250,0,0,9,6030,0%,54,12,22%,37,68%,186,19%,26%
QDT,2831,0,0,5%,15,16,15,1,0,14,15,10,39,35,35,0,72,104400,11,5,0,0,0,0,139,6950,0,0,11,7370,25%,3774,399,10%,216,5%,1333,19%,26%
QUE,3732,0,0,5%,12,12,12,1,0,6,10,5,21,25,25,0,0,0,0,0,0,0,0,0,-24,-1200,0,0,9,6030,0%,2609,12,0%,369,14%,699,19%,26%
RIV,826,0,0,2%,2,2,2,1,0,3,5,2,10,10,10,0,86,111800,0,0,102,204,0,0,-10,-500,0,0,11,7370,0%,541,222,41%,105,19%,654,19%,26%
RJV,241,0,0,4%,1,1,1,1,0,3,5,2,10,10,10,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,-5%,84,-0,-1%,30,36%,349,19%,26%
RNV,406,0,0,2%,1,1,1,1,0,3,6,2,11,11,10,0,42,48300,0,0,0,0,0,0,-12,-600,0,0,11,7370,0%,267,108,40%,52,19%,656,19%,26%
SDP,32171,0,0,4%,7,28,7,1,0,25,6,19,50,37,36,0,72,126000,66,33,0,0,0,0,126,6300,0,0,82,54940,0%,11032,409,3%,1718,15%,342,19%,26%
SKE,852,0,0,4%,2,2,2,1,1,7,6,2,15,15,13,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,0%,329,-1,-0%,112,34%,386,19%,26%
SMP,23206,0,0,3%,5,5,5,1,0,13,9,0,22,21,20,0,0,0,0,0,5,10,164,24,35,1750,0,0,89,59630,0%,4924,292,5%,1819,36%,212,19%,26%
SPP,32747,0,0,2%,7,17,7,1,0,3,7,12,22,35,35,0,82,143500,0,0,0,0,0,0,92,4600,0,0,11,7370,0%,10198,680,6%,942,9%,311,19%,26%
SRV,408,0,0,4%,1,1,1,1,0,5,7,5,17,17,17,0,61,79300,0,0,0,0,0,0,-14,-700,0,0,11,7370,0%,470,180,38%,24,5%,1152,19%,26%
TNV,305,0,0,4%,1,1,1,1,0,8,6,2,16,16,11,0,0,0,0,0,0,0,0,0,7,350,-2,-5,12,8040,0%,126,15,12%,39,30%,413,19%,26%
UMB,2222,0,0,4%,4,4,4,1,0,11,10,5,26,19,17,0,0,0,0,0,0,0,0,0,13,650,0,0,0,0,0%,1638,1,0%,233,14%,737,19%,26%
USV,121,0,0,3%,1,1,1,1,0,3,4,2,9,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,0%,34,-0,-1%,10,30%,283,19%,26%
WEA,243,0,0,5%,1,1,1,1,0,4,7,2,13,13,13,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,0%,90,-1,-1%,34,38%,371,19%,26%
HHE,353101,0,0,7%,189,155,237,0,0,151,168,52,371,548,403,0,206,329600,263,131,204,408,331,49,611,30550,246,615,521,349070,15%,121505,40239,33%,21252,17%,445,19%,26%
AVE,149,0,0,2%,2,7,2,1,0,4,5,0,9,8,8,0,0,0,0,0,0,0,0,0,31,1550,0,0,23,15410,25%,48,31,65%,13,27%,324,19%,26%
BIU,203,0,0,3%,2,7,2,1,0,6,7,2,15,14,14,0,0,0,0,0,0,0,0,0,51,2550,0,0,51,34170,25%,156,79,50%,26,16%,771,19%,26%
ERP,775,0,0,4%,2,2,2,1,1,3,5,2,10,10,10,0,0,0,0,0,0,0,0,0,-10,-500,0,0,8,5360,-5%,273,8,3%,90,33%,352,19%,26%
FIK,1929,0,0,5%,3,3,3,1,1,4,5,2,11,11,11,0,0,0,0,0,0,0,0,0,6,300,0,0,0,0,0%,732,0,0%,243,33%,379,19%,26%
GSD,6231,0,0,4%,4,4,4,1,1,8,6,0,14,14,14,0,0,0,8,4,0,0,24,3,63,3150,48,120,0,0,25%,1505,40,2%,171,11%,241,19%,26%
HPV,0,0,0,5%,2,5,0,0,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6700,0%,41,7,17%,33,80%,104,19%,26%
LEE,2555,0,0,2%,6,8,6,1,0,3,6,2,11,11,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,8,5360,0%,764,9,1%,210,27%,298,19%,26%
LRO,451,0,0,4%,4,5,4,1,0,3,4,0,7,9,9,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,0%,53,-0,-1%,47,88%,117,19%,26%
MRC,35669,0,0,4%,25,32,23,1,0,67,85,50,202,147,144,0,35,61250,108,54,62,124,37,5,700,35000,174,435,164,109880,75%,33715,4285,12%,2661,7%,842,19%,26%
NMR,1332,0,0,4%,2,3,2,1,0,2,2,0,4,8,8,0,0,0,0,0,0,0,19,2,-10,-500,0,0,11,7370,0%,191,13,7%,152,79%,143,19%,26%
PCS,1998,0,0,4%,3,4,3,1,1,4,7,2,13,14,12,0,0,0,0,0,0,0,48,7,-14,-700,0,0,11,7370,0%,869,29,3%,240,27%,435,19%,26%
RVV,15292,0,0,9%,16,16,7,0,0,11,12,0,23,18,18,0,59,76700,18,9,0,0,18,2,78,3900,51,127,39,26130,75%,3996,398,9%,2183,54%,186,19%,26%
SEK,6335,0,0,4%,11,11,11,1,0,4,5,4,13,16,16,0,0,0,0,0,0,0,0,0,13,650,0,0,13,8710,0%,2198,17,0%,536,24%,346,19%,26%
SRA,24189,0,0,10%,37,19,39,1,1,16,49,20,85,94,80,0,16,20800,0,0,0,0,0,0,50,2500,-8,-20,12,8040,0%,12840,234,1%,2219,17%,678,19%,26%
SSD,6341,0,0,4%,6,6,6,1,1,13,8,0,21,20,20,0,0,0,8,4,0,0,57,8,123,6150,89,222,10,6700,25%,1805,103,5%,457,25%,284,19%,26%
UFS,8465,0,0,1%,18,28,8,0,0,9,6,5,20,21,20,0,0,0,0,0,0,0,0,0,28,1400,0,0,0,0,0%,3902,2,0%,741,18%,257,19%,26%
WIE,538,0,0,2%,3,4,3,1,0,4,4,0,8,11,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,8,5360,0%,88,8,9%,66,74%,164,19%,26%
BAR,84811,0,0,4%,22,22,22,1,1,51,47,18,116,89,89,0,163,211900,40,20,36,72,40,6,298,14900,408,1020,1355,907850,25%,35789,12814,35%,8243,23%,421,19%,26%
FFN,25394,0,0,2%,14,14,14,1,0,11,22,5,38,27,26,0,165,239250,0,0,33,66,0,0,159,7950,-2,-5,11,7370,25%,7057,1225,17%,2013,28%,277,19%,26%
LLA,12399,0,0,3%,7,7,7,1,0,11,7,8,26,26,26,0,134,174200,22,11,0,0,0,0,43,2150,0,0,11,7370,0%,6183,421,6%,490,7%,498,19%,26%
DRC,212443,0,0,3%,35,91,43,0,0,18,25,31,74,75,61,0,0,0,9,4,0,0,230,34,152,7600,11,27,20,13400,25%,26300,402,1%,10416,39%,131,19%,26%
DVE,6976,0,0,5%,9,15,9,1,0,8,5,0,13,13,13,0,0,0,0,0,0,0,0,0,22,1100,0,0,11,7370,0%,1561,16,1%,421,26%,223,19%,26%
DVC,13043,0,0,1%,2,5,2,0,0,5,6,0,11,11,10,0,0,0,0,0,0,0,0,0,56,2800,136,340,10,6700,0%,2522,118,4%,922,36%,193,19%,26%
EPC,30390,0,0,4%,22,91,17,1,0,0,3,6,9,22,22,0,0,0,10,5,26,52,0,0,11,550,-4,-10,11,7370,0%,5349,20,0%,1995,37%,167,19%,26%
EPY,59816,0,0,4%,38,38,38,0,1,20,25,40,85,85,85,0,26,45500,107,53,454,908,0,0,73,3650,197,492,390,261300,0%,27019,2441,9%,4440,16%,451,19%,26%
FDL,6787,0,0,0%,4,4,3,0,-0,3,2,0,5,5,4,0,0,0,0,0,0,0,44,6,14,700,0,0,16,10720,0%,1022,26,2%,608,59%,147,19%,26%
FUL,1164,0,0,4%,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,93,0,0%,93,100%,80,19%,26%
GNG,4663,0,0,5%,2,2,2,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16750,25%,537,18,3%,460,85%,115,19%,26%
LCF,9548,0,0,5%,4,4,4,0,0,2,1,0,3,3,2,0,0,0,0,0,0,0,0,0,12,600,0,0,14,9380,0%,1092,12,1%,900,82%,114,19%,26%
LCS,4170,0,0,4%,5,5,6,0,0,3,2,2,7,7,6,0,0,0,0,0,52,104,0,0,6,300,0,0,7,4690,0%,1443,8,0%,418,28%,347,19%,26%
LMC,17737,0,0,4%,6,6,4,0,0,3,3,0,6,8,7,0,0,0,0,0,8,16,17,2,21,1050,0,0,50,33500,0%,2970,72,2%,1948,65%,105,19%,26%
MYU,1165,0,0,7%,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,93,0,0%,93,100%,79,19%,26%
NRS,6254,0,0,4%,6,6,6,1,1,5,6,2,13,13,13,0,0,0,0,0,0,0,0,0,-12,-600,34,85,0,0,0%,2409,16,0%,782,32%,385,19%,26%
NWE,7065,0,0,2%,4,4,4,1,0,3,7,3,13,13,13,0,0,0,0,0,70,140,0,0,-14,-700,0,0,11,7370,0%,2865,18,0%,754,26%,405,19%,26%
ODS,2533,0,0,4%,3,3,3,1,1,1,3,0,4,14,14,0,0,0,0,0,0,0,0,0,-18,-900,39,97,11,7370,0%,705,26,3%,312,44%,278,19%,26%
RDN,4610,0,0,2%,7,7,7,1,0,9,10,2,21,21,21,0,0,0,8,4,0,0,0,0,10,500,194,485,0,0,0%,2026,128,6%,409,20%,439,19%,26%
ROM,8325,0,0,4%,4,25,4,1,1,10,13,14,37,35,33,0,0,0,0,0,0,0,0,0,69,3450,24,60,28,18760,25%,6874,91,1%,707,10%,825,19%,26%
RPG,20248,0,0,2%,5,5,5,0,0,3,5,5,13,11,10,0,0,0,0,0,30,60,33,4,28,1400,0,0,46,30820,25%,3841,74,1%,1314,34%,189,19%,26%
SHE,1166,0,0,4%,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,93,0,0%,93,100%,80,19%,26%
SSJ,2300,0,0,4%,2,2,2,0,0,2,2,2,6,5,4,0,0,0,0,0,23,46,0,0,6,300,0,0,2,1340,25%,777,3,0%,150,19%,338,19%,26%
WYK,6155,0,0,2%,5,7,5,1,0,3,6,4,13,13,13,0,0,0,0,0,0,0,0,0,-12,-600,0,0,8,5360,0%,3101,9,0%,787,25%,503,19%,26%
XIN,2420,0,0,5%,2,2,2,1,0,1,1,0,2,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,8,5360,0%,571,6,1%,322,56%,236,19%,26%
