Country_Tag,Country_Population_K,Country_Core_Population_K,Country_NonCore_Population_K,Conscription_Rate,Num_Owned_States,Num_Core_States,Num_Controlled_States,Stability,War_Support,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Total_Controlled_Factories,Total_Owned_Factories,Avg_Infra_per_State,Oil_Units,Oil_Barrels_Thousands,Aluminium_Units,Aluminium_Tons_Thousands,Rubber_Units,Rubber_Tons_Thousands,Tungsten_Units,Tungsten_Tons_Thousands,Steel_Units,Steel_Tons_Thousands,Chromium_Units,Chromium_Tons_Thousands,Coal,Coal_ShortTons_Thousands,Maximum_Potential_Exporting,Total_Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Subsistence_Sector_GDP_USD_M,Subsistence_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Labor_Efficiency
NLL,0,0,0,3%,2,16,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,-10,-500,-2,-5,0,0,0%,24,-1,-4%,25,105%,75,34%,45%
OAK,109791,0,0,14%,66,66,66,1,1,453,391,79,923,813,813,0,511,2095100,906,453,270,540,499,74,2891,144550,764,1910,1281,858270,25%,425256,278524,65%,5974,1%,3873,34%,45%
PLK,0,0,0,7%,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,51,0,0%,51,100%,114,34%,45%
SHT,816,0,0,6%,4,7,4,0,0,5,10,0,15,15,15,0,12,17400,0,0,0,0,0,0,-20,-1000,0,0,11,7370,0%,150,59,39%,69,46%,184,34%,45%
TAM,17963,0,0,2%,24,24,24,0,0,20,24,2,46,45,45,0,0,0,0,0,0,0,116,17,28,1400,0,0,0,0,0%,5784,93,1%,488,8%,322,34%,45%
TPD,68,0,0,6%,3,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7370,0%,84,8,9%,75,89%,119,34%,45%
TPP,19183,0,0,6%,28,28,28,0,0,11,7,2,20,19,17,0,0,0,72,36,0,0,0,0,35,1750,0,0,0,0,0%,3424,11,0%,1867,54%,178,34%,45%
TRH,8369,0,0,6%,3,29,3,0,0,3,5,0,8,16,16,0,9,10800,0,0,0,0,0,0,83,4150,6,15,0,0,25%,2422,35,1%,585,24%,289,34%,45%
TRI,0,0,0,8%,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,445,0,0%,445,100%,122,34%,45%
UEK,3646,0,0,8%,20,37,10,0,0,13,8,0,21,10,10,0,0,0,0,0,0,0,39,5,-12,-600,82,205,28,18760,0%,1987,102,5%,1428,71%,116,34%,45%
WGK,0,0,0,11%,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,65,0,0%,65,100%,111,34%,45%
AAV,142,0,0,4%,1,1,1,1,1,3,5,2,10,10,9,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,-5%,52,-0,-1%,18,35%,369,34%,45%
AGC,7731,0,0,2%,6,6,6,1,0,10,10,15,35,31,30,0,0,0,67,33,0,0,0,0,106,5300,0,0,11,7370,25%,7948,43,0%,449,5%,1028,34%,45%
AHM,1595,0,0,3%,7,7,7,0,0,13,5,0,18,20,20,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,0%,275,-1,-0%,169,61%,172,34%,45%
ARN,5547,0,0,2%,8,14,8,1,0,7,9,5,21,21,21,0,0,0,0,0,0,0,87,13,11,550,0,0,22,14740,0%,3394,72,2%,440,12%,611,34%,45%
ATL,8981,0,0,2%,4,4,4,1,0,9,6,5,20,20,19,0,135,243000,0,0,180,360,0,0,-12,-600,0,0,11,7370,0%,5315,599,11%,303,5%,591,34%,45%
AUC,6585,0,0,2%,15,15,15,1,0,17,11,14,42,35,35,0,25,43750,26,13,0,0,0,0,121,6050,0,0,0,0,0%,7205,141,1%,610,8%,1094,34%,45%
AUF,1871,0,0,2%,5,5,5,1,0,1,4,3,8,16,15,0,0,0,39,19,0,0,0,0,-12,-600,0,0,105,70350,0%,1176,121,10%,210,17%,628,34%,45%
BTR,24687,0,0,5%,25,25,25,1,0,21,9,5,35,35,35,0,37,61050,0,0,0,0,59,8,61,3050,0,0,92,61640,-5%,6019,340,5%,2437,40%,243,34%,45%
CUL,0,0,0,3%,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7370,0%,17,8,46%,7,44%,91,34%,45%
ETV,464,0,0,5%,1,1,1,1,0,3,6,6,15,15,15,0,89,160200,0,0,0,0,0,0,-12,-600,0,0,11,7370,0%,806,327,40%,68,8%,1737,34%,45%
FLU,388,0,0,2%,2,2,2,0,0,9,2,0,11,11,11,0,0,0,0,0,0,0,0,0,-4,-200,0,0,11,7370,0%,49,10,20%,35,71%,127,34%,45%
FRO,662,0,0,0%,3,3,3,0,0,9,4,0,13,13,13,0,0,0,0,0,0,0,0,0,-8,-400,0,0,11,7370,0%,102,11,11%,78,76%,154,34%,45%
JIN,786,0,0,2%,1,1,1,0,0,11,2,0,13,13,13,0,0,0,0,0,0,0,9,1,14,700,0,0,11,7370,0%,164,13,8%,116,70%,209,34%,45%
KHM,9297,0,0,5%,13,13,13,1,0,14,9,2,25,29,29,0,0,0,0,0,0,0,0,0,38,1900,0,0,92,61640,0%,3650,160,4%,891,24%,392,34%,45%
KKV,694,0,0,5%,1,1,1,1,0,3,4,2,9,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,0%,279,-0,-0%,91,32%,401,34%,45%
LNV,492,0,0,4%,1,1,1,1,1,3,5,2,10,10,9,0,0,0,0,0,0,0,0,0,-10,-500,0,0,11,7370,-5%,210,12,5%,64,30%,427,34%,45%
LOC,137,0,0,0%,1,1,1,0,0,7,1,0,8,8,8,0,0,0,0,0,0,0,0,0,-2,-100,0,0,11,7370,0%,30,9,30%,19,64%,218,34%,45%
MES,1114,0,0,5%,1,1,1,0,0,4,6,4,14,14,14,0,0,0,0,0,0,0,0,0,-12,-600,0,0,102,68340,0%,872,133,15%,164,18%,782,34%,45%
MNG,2409,0,0,3%,7,7,4,0,0,7,2,0,9,9,9,0,0,0,0,0,0,0,0,0,25,1250,0,0,0,0,0%,375,1,0%,312,83%,93,34%,45%
MRV,210,0,0,2%,1,1,1,1,0,3,7,3,13,13,12,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,0%,106,-1,-1%,31,29%,505,34%,45%
OOD,0,0,0,3%,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,915,0,0%,915,100%,89,34%,45%
PER,332,0,0,2%,1,1,1,0,0,7,12,0,19,19,19,0,0,0,0,0,0,0,0,0,-12,-600,0,0,11,7370,0%,74,18,25%,46,63%,223,34%,45%
QDT,3325,0,0,5%,15,16,15,1,0,18,6,10,34,37,37,0,72,118800,11,5,0,0,0,0,143,7150,0,0,11,7370,0%,4619,264,5%,261,5%,1389,34%,45%
QUE,4254,0,0,2%,12,12,12,0,0,7,10,5,22,26,26,0,0,0,0,0,0,0,0,0,-24,-1200,0,0,11,7370,0%,2754,15,0%,432,15%,647,34%,45%
RIV,987,0,0,2%,2,2,2,1,0,3,5,2,10,10,10,0,86,141900,0,0,102,204,0,0,-10,-500,0,0,11,7370,0%,742,278,37%,129,17%,751,34%,45%
RJV,282,0,0,4%,1,1,1,1,1,3,6,2,11,11,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,-5%,110,-1,-1%,40,36%,389,34%,45%
RNV,480,0,0,2%,1,1,1,1,0,3,7,2,12,12,11,0,61,109800,0,0,0,0,0,0,-14,-700,0,0,11,7370,0%,496,245,49%,70,14%,1033,34%,45%
SDP,84669,0,0,4%,16,28,16,1,0,33,26,25,84,91,90,0,78,163800,81,40,20,40,152,22,201,10050,0,0,175,117250,0%,28911,2940,10%,4715,16%,356,34%,45%
SPP,174,0,0,2%,1,17,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-2,-100,0,0,11,7370,0%,15,9,57%,5,36%,91,34%,45%
SRV,478,0,0,4%,1,1,1,1,0,5,8,9,22,22,22,0,61,109800,0,0,0,0,0,0,-16,-800,0,0,11,7370,0%,894,261,29%,28,3%,1870,34%,45%
TNV,358,0,0,4%,1,1,1,1,1,8,7,2,17,17,12,0,0,0,0,0,0,0,0,0,5,250,-2,-5,12,8040,0%,166,16,9%,52,31%,463,34%,45%
USV,142,0,0,3%,1,1,1,1,1,3,5,2,10,10,10,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,0%,43,-0,-2%,12,29%,303,34%,45%
HHE,583947,0,0,10%,373,476,424,0,0,505,461,156,1122,1465,1305,0,842,1768200,663,331,415,830,1073,160,1767,88350,997,2492,1055,706850,15%,917189,611131,66%,41843,4%,1714,34%,45%
CYR,4726,0,0,6%,5,12,5,0,0,5,14,19,38,35,34,0,0,0,40,20,0,0,0,0,44,2200,135,337,-4,-2680,-5%,8366,112,1%,382,4%,1770,34%,45%
SSD,12706,0,0,4%,3,16,3,1,1,17,2,0,19,18,18,0,0,0,17,8,0,0,77,11,191,9550,129,322,0,0,25%,2983,95,3%,532,17%,234,34%,45%
BAR,99134,0,0,4%,22,22,22,1,1,55,38,18,111,90,90,0,163,293400,59,29,36,72,49,7,330,16500,408,1020,1355,907850,25%,38305,11619,30%,9947,25%,386,34%,45%
FFN,29814,0,0,3%,14,14,14,1,0,12,18,19,49,41,40,0,165,297000,0,0,33,66,0,0,178,8900,-2,-5,11,7370,25%,14012,1319,9%,2458,17%,469,34%,45%
LLA,14521,0,0,3%,7,7,7,1,0,11,7,9,27,27,27,0,134,241200,22,11,0,0,0,0,43,2150,0,0,11,7370,0%,7484,579,7%,590,7%,515,34%,45%
DVE,8154,0,0,5%,9,15,9,1,0,8,5,0,13,13,13,0,0,0,0,0,0,0,0,0,22,1100,0,0,11,7370,0%,1806,16,0%,508,28%,221,34%,45%
EPC,362379,0,0,5%,91,91,91,1,1,3,30,36,69,159,159,0,0,0,20,10,119,238,212,31,167,8350,62,155,141,94470,25%,64963,4350,6%,22385,34%,179,34%,45%
EPY,66770,0,0,5%,38,38,38,0,1,58,53,40,151,120,120,0,26,46800,115,57,466,932,0,0,131,6550,244,610,490,328300,0%,37693,5534,14%,5170,13%,564,34%,45%
NRS,7318,0,0,4%,6,6,6,1,1,7,4,2,13,13,13,0,0,0,0,0,0,0,0,0,-8,-400,34,85,0,0,0%,2623,14,0%,941,35%,358,34%,45%
NWE,8288,0,0,2%,4,4,4,0,0,4,7,4,15,15,15,0,0,0,0,0,78,156,0,0,-14,-700,0,0,11,7370,0%,3838,18,0%,948,24%,463,34%,45%
ODS,2915,0,0,4%,3,3,3,1,1,1,3,0,4,14,14,0,0,0,0,0,0,0,0,0,-18,-900,39,97,11,7370,0%,933,27,2%,369,39%,320,34%,45%
RDN,5398,0,0,2%,7,7,7,1,0,11,8,2,21,21,21,0,0,0,8,4,0,0,0,0,14,700,194,485,0,0,0%,2250,114,5%,492,21%,416,34%,45%
ROM,9689,0,0,2%,4,25,4,0,1,14,9,14,37,35,33,0,0,0,0,0,0,0,0,0,85,4250,24,60,33,22110,25%,7314,83,1%,929,12%,754,34%,45%
WYK,7247,0,0,2%,5,7,5,1,0,4,5,10,19,19,19,0,0,0,0,0,0,0,0,0,-10,-500,0,0,11,7370,0%,5793,13,0%,953,16%,799,34%,45%
XIN,2782,0,0,5%,2,2,2,1,0,1,1,0,2,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,11,7370,0%,729,9,1%,380,52%,262,34%,45%
