Country_Tag,Country_Population_K,Country_Core_Population_K,Country_NonCore_Population_K,Conscription_Rate,Num_Owned_States,Num_Core_States,Num_Controlled_States,Stability,War_Support,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Total_Controlled_Factories,Total_Owned_Factories,Avg_Infra_per_State,Oil_Units,Oil_Barrels_Thousands,Aluminium_Units,Aluminium_Tons_Thousands,Rubber_Units,Rubber_Tons_Thousands,Tungsten_Units,Tungsten_Tons_Thousands,Steel_Units,Steel_Tons_Thousands,Chromium_Units,Chromium_Tons_Thousands,Coal,Coal_ShortTons_Thousands,Maximum_Potential_Exporting,Total_Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Subsistence_Sector_GDP_USD_M,Subsistence_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Labor_Efficiency
FRO,625,0,0,2%,3,3,3,1,0,2,4,0,6,13,13,0,0,0,0,0,0,0,0,0,-10,-500,0,0,11,7370,0%,98,11,11%,72,74%,157,26%,35%
JIN,740,0,0,5%,1,1,1,1,0,5,6,0,11,11,11,0,0,0,0,0,0,0,9,1,6,300,0,0,11,7370,0%,158,17,11%,100,63%,214,26%,35%
KHM,8573,0,0,5%,13,13,13,1,0,13,10,2,25,29,29,0,0,0,0,0,0,0,0,0,36,1800,0,0,92,61640,0%,3482,169,4%,811,23%,406,26%,35%
KKV,646,0,0,5%,1,1,1,1,0,3,4,2,9,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,0%,252,-0,-0%,84,33%,389,26%,35%
KSA,6207,0,0,5%,10,10,10,1,0,7,7,10,24,26,26,0,84,126000,15,7,50,100,0,0,35,1750,0,0,0,0,0%,5271,277,5%,666,12%,849,26%,35%
LNV,450,0,0,4%,1,1,1,1,1,3,5,2,10,10,9,0,0,0,0,0,0,0,0,0,-10,-500,0,0,11,7370,-5%,188,12,6%,58,31%,417,26%,35%
LOC,130,0,0,2%,1,1,1,1,0,5,3,0,8,8,8,0,0,0,0,0,0,0,0,0,-6,-300,0,0,11,7370,0%,31,10,34%,18,56%,245,26%,35%
MES,1048,0,0,5%,1,1,1,1,0,4,6,2,12,12,12,0,0,0,0,0,0,0,0,0,-12,-600,0,0,120,80400,0%,659,158,23%,152,23%,629,26%,35%
MJU,889,0,0,9%,1,30,1,0,-0,0,3,0,3,3,2,0,0,0,0,0,0,0,0,0,-6,-300,0,0,11,7370,25%,146,10,7%,110,75%,164,26%,35%
MNG,3753,0,0,5%,7,7,7,1,0,7,6,3,16,16,16,0,9,8100,0,0,0,0,0,0,32,1600,0,0,0,0,0%,1589,19,1%,287,18%,423,26%,35%
MRV,195,0,0,2%,1,1,1,1,0,3,7,3,13,13,12,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,0%,93,-1,-1%,26,28%,479,26%,35%
OOD,9501,0,0,4%,1,1,1,1,1,3,4,2,9,9,9,0,0,0,0,0,25,50,0,0,-8,-400,0,0,0,0,0%,2642,0,0%,841,31%,278,26%,35%
PER,312,0,0,5%,1,1,1,1,0,4,7,0,11,11,11,0,0,0,0,0,0,0,0,0,-2,-100,0,0,11,7370,0%,63,15,24%,40,63%,201,26%,35%
QDT,3065,0,0,5%,15,16,15,1,0,17,13,10,40,35,35,0,72,118800,11,5,0,0,0,0,145,7250,0,0,11,7370,25%,4312,409,9%,238,5%,1406,26%,35%
QUE,4005,0,0,5%,12,12,12,1,0,6,11,5,22,26,26,0,0,0,0,0,0,0,0,0,-26,-1300,0,0,11,7370,0%,2812,16,0%,401,14%,702,26%,35%
RIV,903,0,0,2%,2,2,2,1,0,3,5,2,10,10,10,0,86,141900,0,0,102,204,0,0,-10,-500,0,0,11,7370,0%,683,277,40%,117,17%,756,26%,35%
RJV,260,0,0,4%,1,1,1,1,1,3,6,2,11,11,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,-5%,97,-1,-1%,35,36%,372,26%,35%
RNV,441,0,0,2%,1,1,1,1,0,3,7,2,12,12,11,0,46,69000,0,0,0,0,0,0,-14,-700,0,0,11,7370,0%,359,159,44%,59,16%,812,26%,35%
SDP,74937,0,0,3%,15,28,15,0,0,31,19,24,74,74,73,0,78,140400,62,31,0,0,152,22,181,9050,0,0,153,102510,0%,22726,1659,7%,4222,18%,303,26%,35%
SKE,914,0,0,4%,2,2,2,1,1,7,6,3,16,16,14,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,0%,471,-1,-0%,121,25%,515,26%,35%
SPP,166,0,0,2%,1,17,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-2,-100,0,0,11,7370,25%,15,9,60%,5,35%,92,26%,35%
SRV,441,0,0,4%,1,1,1,1,0,5,8,7,20,20,20,0,61,91500,0,0,0,0,0,0,-16,-800,0,0,11,7370,0%,673,219,32%,26,3%,1524,26%,35%
TNV,330,0,0,4%,1,1,1,1,1,8,7,2,17,17,12,0,0,0,0,0,0,0,0,0,5,250,-2,-5,12,8040,0%,147,16,11%,46,31%,447,26%,35%
UMB,2406,0,0,4%,4,4,4,1,1,12,9,8,29,22,20,0,0,0,0,0,0,0,0,0,16,800,0,0,0,0,0%,2690,1,0%,256,9%,1117,26%,35%
USV,131,0,0,3%,1,1,1,1,1,3,5,2,10,10,10,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,0%,38,-0,-2%,11,29%,295,26%,35%
WEA,261,0,0,5%,1,1,1,1,0,4,7,4,15,15,15,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,0%,161,-1,-0%,38,23%,618,26%,35%
HHE,489005,0,0,7%,324,157,338,0,0,217,225,83,525,886,862,0,421,757800,366,183,269,538,389,58,750,37500,280,700,617,413390,15%,199117,78017,39%,36202,18%,571,26%,35%
AVE,160,0,0,2%,2,7,2,1,0,4,5,0,9,8,8,0,0,0,0,0,0,0,0,0,37,1850,0,0,26,17420,25%,59,35,60%,15,25%,368,26%,35%
BIU,217,0,0,3%,2,7,2,1,0,7,7,2,16,14,14,0,0,0,0,0,0,0,0,0,58,2900,0,0,53,35510,25%,174,82,47%,28,16%,800,26%,35%
CYR,4487,0,0,10%,5,12,5,0,0,5,13,16,34,33,32,0,0,0,40,20,0,0,0,0,44,2200,135,337,-4,-2680,-5%,6987,104,1%,358,5%,1556,26%,35%
HPV,427,0,0,3%,2,5,2,0,0,6,3,0,9,11,9,0,26,48100,0,0,0,0,0,0,-8,-400,0,0,11,7370,0%,137,84,61%,37,27%,321,26%,35%
LEE,2770,0,0,2%,6,8,6,1,0,3,6,2,11,11,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,11,7370,0%,873,13,1%,231,26%,315,26%,35%
LRO,485,0,0,4%,4,5,4,1,1,3,4,0,7,9,9,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,0%,58,-0,-1%,51,87%,121,26%,35%
NMR,1427,0,0,4%,2,3,2,1,1,2,2,0,4,8,8,0,0,0,0,0,0,0,19,2,-10,-500,0,0,11,7370,0%,209,13,6%,165,79%,146,26%,35%
PCS,2182,0,0,4%,3,4,3,1,1,4,7,2,13,14,12,0,0,0,0,0,0,0,48,7,-14,-700,0,0,11,7370,0%,992,29,2%,266,26%,454,26%,35%
SRA,561,0,0,12%,4,19,4,1,1,5,1,0,6,9,4,0,0,0,0,0,0,0,0,0,-8,-400,0,0,12,8040,0%,65,9,14%,54,82%,348,26%,35%
SSD,11749,0,0,4%,3,16,3,1,1,17,2,0,19,18,18,0,0,0,17,8,0,0,77,11,191,9550,129,322,0,0,25%,2825,94,3%,486,17%,240,26%,35%
UFS,5457,0,0,1%,3,28,3,0,0,3,3,3,9,9,8,0,0,0,0,0,0,0,0,0,34,1700,0,0,0,0,0%,1832,2,0%,137,7%,335,26%,35%
WIE,579,0,0,2%,3,4,3,1,0,6,3,0,9,11,11,0,0,0,0,0,0,0,0,0,-8,-400,0,0,11,7370,0%,101,10,10%,72,71%,174,26%,35%
BAR,91575,0,0,4%,22,22,22,1,1,55,42,18,115,90,90,0,163,268950,50,25,36,72,44,6,317,15850,408,1020,1355,907850,25%,37655,12316,32%,9051,24%,411,26%,35%
FFN,27517,0,0,3%,14,14,14,1,0,12,21,11,44,33,32,0,165,247500,0,0,33,66,0,0,174,8700,-2,-5,11,7370,25%,10110,1224,12%,2239,22%,367,26%,35%
LLA,13401,0,0,3%,7,7,7,1,0,11,7,8,26,26,26,0,134,201000,22,11,0,0,0,0,43,2150,0,0,11,7370,0%,6704,484,7%,537,8%,500,26%,35%
DRC,224355,0,0,3%,35,91,43,0,0,18,25,34,77,78,64,0,0,0,10,5,0,0,243,36,166,8300,12,30,21,14070,25%,28609,436,1%,11165,39%,135,26%,35%
DVE,7540,0,0,5%,9,15,9,1,0,8,5,0,13,13,13,0,0,0,0,0,0,0,0,0,22,1100,0,0,11,7370,0%,1697,16,0%,464,27%,225,26%,35%
DVC,13641,0,0,0%,2,5,2,-0,-0,14,12,0,26,24,23,0,0,0,17,8,2,4,0,0,82,4100,171,427,9,6030,0%,4033,217,5%,979,24%,295,26%,35%
EPC,41329,0,0,4%,22,91,20,1,0,0,3,8,11,26,22,0,0,0,10,5,44,88,20,3,27,1350,-4,-10,11,7370,0%,6535,30,0%,2131,32%,193,26%,35%
EPY,63058,0,0,4%,38,38,38,0,1,28,27,40,95,95,95,0,26,50700,115,57,466,932,0,0,124,6200,246,615,490,328300,0%,31102,3551,11%,4819,15%,493,26%,35%
FDL,7104,0,0,-0%,4,4,3,-0,-0,3,3,0,6,6,5,0,0,0,0,0,0,0,59,8,18,900,0,0,20,13400,0%,1180,37,3%,672,56%,163,26%,35%
FUL,1211,0,0,7%,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,98,0,0%,98,100%,81,26%,35%
GNG,4941,0,0,5%,2,2,2,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16750,25%,576,18,3%,495,85%,116,26%,35%
LCF,10095,0,0,5%,4,4,4,0,0,2,1,0,3,3,2,0,0,0,0,0,0,0,0,0,15,750,0,0,17,11390,0%,1160,15,1%,965,83%,114,26%,35%
LCS,4395,0,0,5%,5,5,6,-0,0,3,2,2,7,7,6,0,0,0,0,0,74,148,0,0,11,550,0,0,11,7370,0%,1406,13,0%,447,31%,320,26%,35%
LMC,16466,0,0,3%,6,6,3,-0,0,3,3,0,6,9,8,0,0,0,0,0,0,0,9,1,24,1200,0,0,59,39530,0%,3455,98,2%,2104,60%,116,26%,35%
MYU,1218,0,0,7%,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,99,0,0%,99,100%,80,26%,35%
NRS,6759,0,0,4%,6,6,6,1,1,6,5,2,13,13,13,0,0,0,0,0,0,0,0,0,-10,-500,34,85,0,0,0%,2561,15,0%,857,33%,378,26%,35%
NWE,7658,0,0,2%,4,4,4,1,0,4,7,3,14,14,14,0,0,0,0,0,72,144,0,0,-14,-700,0,0,11,7370,0%,3180,18,0%,837,26%,415,26%,35%
ODS,2713,0,0,4%,3,3,3,1,1,1,3,0,4,14,14,0,0,0,0,0,0,0,0,0,-18,-900,39,97,11,7370,0%,812,26,3%,339,41%,299,26%,35%
RDN,4982,0,0,2%,7,7,7,1,0,11,8,2,21,21,21,0,0,0,8,4,0,0,0,0,14,700,194,485,0,0,0%,2113,114,5%,448,21%,424,26%,35%
ROM,9024,0,0,4%,4,25,4,1,1,13,10,14,37,35,33,0,0,0,0,0,0,0,0,0,81,4050,24,60,31,20770,25%,7231,84,1%,828,11%,801,26%,35%
RPG,14347,0,0,3%,5,5,3,0,0,2,3,3,8,8,7,0,0,0,0,0,13,26,13,1,7,350,0,0,53,35510,0%,3311,65,1%,1422,42%,154,26%,35%
SHE,1216,0,0,4%,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,98,0,0%,98,100%,81,26%,35%
SSJ,2409,0,0,4%,2,2,2,0,0,2,1,2,5,5,4,0,0,0,0,0,33,66,0,0,9,450,0,0,2,1340,0%,814,3,0%,159,19%,337,26%,35%
WYK,6673,0,0,2%,5,7,5,1,0,3,6,8,17,17,17,0,0,0,0,0,0,0,0,0,-12,-600,0,0,10,6700,0%,4855,12,0%,866,17%,727,26%,35%
XIN,2592,0,0,5%,2,2,2,1,0,1,1,0,2,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,11,7370,0%,649,9,1%,350,53%,250,26%,35%
D01,95,0,0,3%,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,3,0,0%,3,100%,32,26%,35%
