units= {
	fleet = {
		name = "Battle Force"
		naval_base = 2999
		task_force = {
			name = "Main Force"
			location = 2999
			# Red-Rivers
				ship = { name = "Magnificus" definition = light_cruiser start_experience_factor = 0.1 equipment = { vnr_ship_hull_cruiser_1 = { amount = 1 owner = HHE version_name = "Kocomi Class" } } }
				ship = { name = "Gloriosus" definition = light_cruiser start_experience_factor = 0.1 equipment = { vnr_ship_hull_cruiser_1 = { amount = 1 owner = HHE version_name = "Kocomi Class" } } }
				ship = { name = "Praeclarus" definition = light_cruiser start_experience_factor = 0.1 equipment = { vnr_ship_hull_cruiser_1 = { amount = 1 owner = HHE version_name = "Kocomi Class" } } }
				ship = { name = "Illustris" definition = light_cruiser start_experience_factor = 0.1 equipment = { vnr_ship_hull_cruiser_1 = { amount = 1 owner = HHE version_name = "Kocomi Class" } } }
				ship = { name = "Insignis" definition = light_cruiser start_experience_factor = 0.1 equipment = { vnr_ship_hull_cruiser_1 = { amount = 1 owner = HHE version_name = "Kocomi Class" } } }
				ship = { name = "Egregius" definition = light_cruiser start_experience_factor = 0.1 equipment = { vnr_ship_hull_cruiser_1 = { amount = 1 owner = HHE version_name = "Kocomi Class" } } }
			# Blood-Fild
				ship = { name = "Eximius" definition = light_cruiser start_experience_factor = 0.1 equipment = { vnr_ship_hull_cruiser_1 = { amount = 1 owner = HHE version_name = "Blood-Fild Class" } } }
				ship = { name = "Praestans" definition = light_cruiser start_experience_factor = 0.1 equipment = { vnr_ship_hull_cruiser_1 = { amount = 1 owner = HHE version_name = "Blood-Fild Class" } } }
				ship = { name = "Sublimis" definition = light_cruiser start_experience_factor = 0.1 equipment = { vnr_ship_hull_cruiser_1 = { amount = 1 owner = HHE version_name = "Blood-Fild Class" } } }
				ship = { name = "Excelsus" definition = light_cruiser start_experience_factor = 0.1 equipment = { vnr_ship_hull_cruiser_1 = { amount = 1 owner = HHE version_name = "Blood-Fild Class" } } }
				ship = { name = "Celsus" definition = light_cruiser start_experience_factor = 0.1 equipment = { vnr_ship_hull_cruiser_1 = { amount = 1 owner = HHE version_name = "Blood-Fild Class" } } }
			# XTorpboatX
				ship = { name = "Perca" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Thala Class" } } }
				ship = { name = "Silurus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Thala Class" } } }
				ship = { name = "Cyprinus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Thala Class" } } }
				ship = { name = "Barbus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Thala Class" } } }
				ship = { name = "Tinca" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Thala Class" } } }
				ship = { name = "Mugil" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Thala Class" } } }
				ship = { name = "Labrax" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Thala Class" } } }
				ship = { name = "Sparus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Thala Class" } } }
				ship = { name = "Pagrus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Thala Class" } } }
				ship = { name = "Dentex" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Thala Class" } } }
				ship = { name = "Sepia" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Thala Class" } } }
				ship = { name = "Loligo" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Thala Class" } } }
				ship = { name = "Nautilus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Thala Class" } } }
				ship = { name = "Murex" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Thala Class" } } }
				ship = { name = "Cancer" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Thala Class" } } }
				ship = { name = "Astacus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Thala Class" } } }
				ship = { name = "Homarus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Thala Class" } } }
				ship = { name = "Palinurus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Thala Class" } } }
				ship = { name = "Carcinus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Thala Class" } } }
				ship = { name = "Hippocampus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Thala Class" } } }
				ship = { name = "Remora" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Thala Class" } } }
				ship = { name = "Torpedo" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Thala Class" } } }
				ship = { name = "Raja" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Thala Class" } } }
				ship = { name = "Manta" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Thala Class" } } }
			# XGunshipX
				ship = { name = "Squatina" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Pyrov Class" } } }
				ship = { name = "Purpureus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Pyrov Class" } } }
				ship = { name = "Coccineus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Pyrov Class" } } }
				ship = { name = "Caeruleus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Pyrov Class" } } }
				ship = { name = "Viridis" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Pyrov Class" } } }
				ship = { name = "Croceus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Pyrov Class" } } }
				ship = { name = "Niveus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Pyrov Class" } } }
				ship = { name = "Ater" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Pyrov Class" } } }
				ship = { name = "Candidus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Pyrov Class" } } }
				ship = { name = "Rubens" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Pyrov Class" } } }
				ship = { name = "Flavus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Pyrov Class" } } }
				ship = { name = "Fulvus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Pyrov Class" } } }
				ship = { name = "Ravus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Pyrov Class" } } }
				ship = { name = "Canus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Pyrov Class" } } }
				ship = { name = "Luteus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Pyrov Class" } } }
				ship = { name = "Roseus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Pyrov Class" } } }
				ship = { name = "Puniceus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Pyrov Class" } } }
				ship = { name = "Ferrugineus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Pyrov Class" } } }
				ship = { name = "Aureolus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Pyrov Class" } } }
				ship = { name = "Argenteus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Pyrov Class" } } }
				ship = { name = "Aeneus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Pyrov Class" } } }
				ship = { name = "Lividus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Pyrov Class" } } }
				ship = { name = "Pallidus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Pyrov Class" } } }
				ship = { name = "Cinereus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Pyrov Class" } } }
				ship = { name = "Fuscus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Pyrov Class" } } }
				ship = { name = "Glaucus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Pyrov Class" } } }
				ship = { name = "Badius" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Pyrov Class" } } }
				ship = { name = "Russeus" definition = destroyer start_experience_factor = 0.1 equipment = { vnr_ship_hull_light_1 = { amount = 1 owner = HHE version_name = "Pyrov Class" } } }
		}
	}
}
