# 1:00, 1 Incarnatio(1), 1727 Data
Country_Tag,Country_Population_K,Conscription_Rate,Num_Owned_States,Num_Controlled_States,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Oil_Units,Oil_BarrelsK,Aluminium_Units,Aluminium_TonsK,Rubber_Units,Rubber_TonsK,Tungsten_Units,Tungsten_TonsK,Steel_Units,Steel_TonsK,Chromium_Units,Chromium_TonsK,Coal,Coal_ShortTonsK,Maximum_Potential_Exporting,Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Agriculture_Sector_GDP_USD_M,Agriculture_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Efficiency
FLU,296,3%,2,2,4,6,0,10,0,0,0,0,0,0,0,0,-12,-840,0,0,0,0,75%,19,-0,-4%,19,101%,65,5%,7%
FRO,507,3%,3,3,4,5,0,9,0,0,0,0,0,0,0,0,-10,-700,0,0,0,0,50%,37,-0,-1%,33,91%,72,5%,7%
JIN,599,3%,1,1,4,5,0,9,0,0,0,0,0,0,4,0,-2,-140,0,0,0,0,25%,46,0,0%,39,85%,77,5%,7%
KHM,6747,3%,13,13,6,11,0,17,0,0,0,0,0,0,0,0,14,980,0,0,44,29480,50%,5567,62,1%,449,8%,825,5%,7%
KKV,527,3%,1,1,3,2,0,5,0,0,0,0,0,0,0,0,-4,-280,0,0,0,0,50%,37,-0,-0%,35,92%,71,5%,7%
KSA,3624,2%,8,7,4,7,3,14,5,5000,9,4,30,300,0,0,1,70,0,0,0,0,75%,3702,6,0%,241,6%,852,5%,7%
LNV,352,1%,1,1,3,5,2,10,0,0,0,0,0,0,0,0,-10,-700,0,0,0,0,75%,24,-0,-2%,23,96%,68,5%,7%
LOC,105,3%,1,1,4,4,0,8,0,0,0,0,0,0,0,0,-8,-560,0,0,0,0,25%,6,-0,-6%,7,107%,62,5%,7%
MES,851,3%,1,1,4,5,0,9,0,0,0,0,0,0,0,0,-8,-560,0,0,41,27470,50%,101,23,23%,56,56%,119,5%,7%
MJU,30507,1%,19,16,10,42,7,59,5,5000,51,25,22,220,47,7,81,5670,0,0,89,59630,60%,10554,365,3%,2034,19%,314,5%,7%
MNG,2973,3%,7,7,5,5,1,11,6,6000,0,0,0,0,0,0,20,1400,0,0,0,0,50%,1164,6,0%,198,17%,391,5%,7%
MRV,158,2%,1,1,3,4,0,7,0,0,0,0,0,0,0,0,-8,-560,0,0,0,0,25%,10,-0,-4%,10,104%,64,5%,7%
OOD,7486,6%,1,1,3,1,0,4,0,0,0,0,0,0,0,0,-2,-140,0,0,0,0,0%,1753,-0,-0%,499,28%,234,5%,7%
PER,255,3%,1,1,4,6,0,10,0,0,0,0,0,0,0,0,-6,-420,0,0,0,0,25%,17,-0,-2%,17,99%,66,5%,7%
QDT,2438,3%,15,15,5,10,5,20,44,44000,7,3,0,0,0,0,59,4130,0,0,0,0,0%,1182,75,6%,162,13%,484,5%,7%
QUE,3236,3%,12,12,5,10,3,18,0,0,0,0,0,0,0,0,-24,-1680,0,0,0,0,25%,2332,-2,-0%,215,9%,720,5%,7%
RIV,706,2%,2,2,1,2,0,3,44,44000,0,0,53,530,0,0,-4,-280,0,0,0,0,0%,74,22,30%,47,62%,106,5%,7%
RJV,207,2%,1,1,3,2,2,7,0,0,0,0,0,0,0,0,-4,-280,0,0,0,0,50%,13,-0,-1%,13,99%,67,5%,7%
RNV,352,1%,1,1,3,2,2,7,21,21000,0,0,0,0,0,0,-4,-280,0,0,0,0,50%,37,11,29%,23,62%,106,5%,7%
SDP,27772,4%,7,7,17,34,8,59,44,44000,37,18,0,0,0,0,65,4550,0,0,47,31490,50%,9290,277,2%,1852,19%,334,5%,7%
SKE,739,3%,2,2,5,5,0,10,0,0,0,0,0,0,0,0,-10,-700,0,0,0,0,50%,63,-0,-1%,49,77%,86,5%,7%
SMP,19963,4%,5,5,1,15,0,16,0,0,0,0,0,0,119,17,2,140,0,0,45,30150,75%,6724,116,1%,1331,19%,336,5%,7%
SPC,10487,2%,7,11,7,20,6,33,31,31000,14,7,0,0,0,0,35,2450,14,35,0,0,50%,5949,77,1%,698,11%,884,5%,7%
SPP,28382,4%,7,7,2,19,8,29,54,54000,0,0,0,0,0,0,57,3990,0,0,0,0,75%,11366,164,1%,1892,16%,400,5%,7%
SRV,352,2%,1,1,4,7,4,15,32,32000,0,0,0,0,0,0,-14,-980,0,0,0,0,45%,68,37,55%,23,34%,195,5%,7%
TNV,263,1%,1,1,3,5,2,10,0,0,0,0,0,0,0,0,-10,-700,0,0,0,0,50%,17,-0,-3%,17,100%,66,5%,7%
UMB,1909,3%,4,4,4,8,1,13,0,0,0,0,0,0,0,0,5,350,0,0,0,0,75%,445,0,0%,127,28%,233,5%,7%
USV,105,2%,1,1,3,3,2,8,0,0,0,0,0,0,0,0,-6,-420,0,0,0,0,50%,6,-0,-4%,7,104%,63,5%,7%
WEA,212,3%,1,1,4,5,0,9,0,0,0,0,0,0,0,0,-10,-700,0,0,0,0,25%,13,-0,-4%,14,103%,64,5%,7%
HHE,127176,4%,58,71,33,47,12,92,29,29000,19,9,8,80,44,6,86,6020,33,82,33,22110,50%,36399,501,1%,8482,23%,684,5%,7%
HCR,563,7%,4,1,0,0,0,0,0,0,0,0,0,0,0,0,6,420,-2,-5,0,0,50%,55,-0,-0%,37,67%,24,5%,7%
HNO,33479,7%,30,17,10,25,4,39,15,15000,41,20,0,0,4,0,56,3920,0,0,3,2010,50%,11128,81,0%,2231,20%,226,5%,7%
HPP,10713,5%,17,16,3,4,4,11,28,28000,0,0,21,210,0,0,0,0,0,0,0,0,50%,4670,25,0%,714,15%,362,5%,7%
HST,58041,7%,30,39,18,27,8,53,6,6000,0,0,0,0,47,7,109,7630,43,107,37,24790,50%,17926,173,0%,3870,21%,345,5%,7%
HUP,3825,7%,6,6,0,4,1,5,0,0,0,0,0,0,0,0,-2,-140,0,0,0,0,50%,1140,-0,-0%,255,22%,245,5%,7%
HAW,166,7%,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,11,0,0%,11,100%,10,5%,7%
AVE,130,2%,2,2,4,5,0,9,0,0,0,0,0,0,0,0,15,1050,0,0,13,8710,25%,18,8,45%,8,48%,137,5%,7%
ANA,591,2%,2,2,4,4,0,8,0,0,0,0,0,0,0,0,-8,-560,0,0,0,0,75%,45,-0,-1%,39,87%,76,5%,7%
BIU,177,2%,2,2,5,3,0,8,0,0,0,0,0,0,0,0,29,2030,0,0,19,12730,50%,21,8,39%,11,54%,122,5%,7%
CPV,8339,3%,6,6,6,8,0,14,0,0,0,0,0,0,18,2,27,1890,51,127,20,13400,0%,3973,37,0%,556,13%,476,5%,7%
DOC,7406,3%,12,12,5,10,0,15,0,0,0,0,0,0,35,5,10,700,51,127,20,13400,25%,4279,54,1%,493,11%,577,5%,7%
DMP,1392,3%,6,4,3,2,0,5,0,0,0,0,0,0,0,0,2,140,0,0,0,0,50%,188,0,0%,92,49%,110,5%,7%
ERP,677,2%,2,2,3,5,0,8,0,0,0,0,0,0,0,0,-10,-700,0,0,0,0,25%,51,-0,-1%,45,87%,75,5%,7%
FIK,1655,6%,3,3,4,3,0,7,0,0,0,0,0,0,0,0,3,210,0,0,0,0,50%,226,0,0%,110,48%,136,5%,7%
GSD,5238,3%,3,3,4,12,0,16,0,0,0,0,0,0,17,2,31,2170,34,85,0,0,50%,3876,23,0%,349,9%,739,5%,7%
HPV,885,4%,5,7,7,5,0,12,16,16000,0,0,0,0,0,0,-12,-840,0,0,0,0,0%,82,13,16%,59,71%,144,5%,7%
IHS,2140,4%,3,3,3,3,0,6,8,8000,0,0,0,0,0,0,-2,-140,0,0,0,0,75%,473,6,1%,142,30%,221,5%,7%
KGK,5089,3%,7,7,5,7,0,12,0,0,0,0,0,0,0,0,-2,-140,0,0,0,0,0%,3155,-0,-0%,339,10%,620,5%,7%
LEE,2186,2%,6,6,3,5,0,8,0,0,0,0,0,0,0,0,-10,-700,0,0,0,0,75%,398,-0,-0%,145,36%,182,5%,7%
LRO,391,2%,4,4,2,4,0,6,0,0,0,0,0,0,0,0,-10,-700,0,0,0,0,50%,26,-0,-2%,26,97%,68,5%,7%
MRC,35034,3%,25,25,16,161,15,192,231,231000,175,87,14,140,98,14,980,68600,114,285,194,129980,75%,43102,8962,20%,2336,5%,1261,5%,7%
NMR,1160,2%,2,2,1,3,0,4,0,0,0,0,0,0,11,1,-8,-560,0,0,0,0,50%,111,0,0%,77,69%,96,5%,7%
NRP,4224,3%,8,8,4,6,0,10,3,3000,0,0,0,0,0,0,5,350,0,0,0,0,50%,2366,3,0%,281,11%,560,5%,7%
PCS,1690,2%,3,3,2,10,0,12,0,0,0,0,0,0,33,4,-14,-980,0,0,0,0,75%,253,5,2%,112,44%,150,5%,7%
REP,2176,3%,6,6,4,4,0,8,0,0,0,0,0,0,11,1,2,140,15,37,0,0,50%,498,6,1%,145,29%,229,5%,7%
RVV,10694,2%,10,10,7,8,2,17,14,14000,12,6,0,0,7,1,27,1890,17,42,30,20100,50%,5407,51,0%,713,13%,505,5%,7%
SEK,5513,3%,11,11,4,5,4,13,0,0,0,0,0,0,0,0,2,140,0,0,8,5360,75%,4823,7,0%,367,7%,874,5%,7%
SFG,1585,6%,12,3,2,2,1,5,0,0,0,0,0,0,0,0,-4,-280,0,0,0,0,0%,1298,-0,-0%,105,8%,182,5%,7%
SMK,2199,5%,3,3,4,2,0,6,0,0,0,0,0,0,0,0,-4,-280,23,57,0,0,50%,391,2,0%,146,37%,177,5%,7%
SRA,9447,7%,3,12,16,15,1,32,5,5000,0,0,0,0,0,0,18,1260,-6,-15,0,0,50%,1030,4,0%,629,61%,371,5%,7%
SSD,5408,3%,6,6,4,5,0,9,0,0,0,0,0,0,32,4,66,4620,50,125,6,4020,25%,3446,22,0%,360,10%,637,5%,7%
UFS,15930,2%,25,25,9,22,3,34,1,1000,0,0,0,0,0,0,14,980,-2,-5,0,0,45%,9971,5,0%,1062,10%,625,5%,7%
WIE,464,2%,3,3,1,3,0,4,0,0,0,0,0,0,0,0,-10,-700,0,0,0,0,75%,32,-0,-2%,30,94%,70,5%,7%
BAR,72902,3%,22,22,8,52,11,71,117,117000,0,0,27,270,28,4,12,840,256,640,528,353760,50%,29650,6196,20%,4861,16%,406,5%,7%
FFN,21620,2%,14,14,8,28,2,38,144,144000,0,0,30,300,0,0,97,6790,0,0,0,0,50%,9010,527,5%,1441,16%,416,5%,7%
LLA,10634,3%,7,7,7,21,5,33,113,113000,15,7,0,0,0,0,9,630,-2,-5,0,0,50%,8541,304,3%,709,8%,803,5%,7%
DRC,63354,4%,12,12,8,5,0,13,0,0,0,0,0,0,230,34,33,2310,23,57,0,0,25%,6851,28,0%,4225,61%,108,5%,7%
DVE,5969,3%,9,9,7,4,0,11,0,0,0,0,0,0,0,0,9,630,0,0,0,0,25%,3508,0,0%,398,11%,587,5%,7%
DVC,11578,3%,2,2,2,4,0,6,0,0,0,0,0,0,0,0,39,2730,75,187,0,0,25%,2074,14,0%,772,37%,179,5%,7%
EPC,23728,4%,18,21,0,4,4,8,0,0,12,6,27,270,0,0,12,840,-4,-10,0,0,25%,5346,0,0%,1581,29%,292,5%,7%
EPY,53850,3%,39,39,18,42,13,73,16,16000,73,36,288,2880,0,0,26,1820,124,310,233,156110,50%,22101,1187,5%,3591,16%,410,5%,7%
FDL,4346,3%,3,3,1,0,0,1,0,0,0,0,0,0,25,3,8,560,0,0,0,0,25%,643,1,0%,289,45%,148,5%,7%
FGJ,0,7%,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,0,0,0%,0,100%,0,5%,7%
GHN,4224,3%,3,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,582,0,0%,281,48%,137,5%,7%
GNG,4214,3%,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,16750,25%,591,4,0%,281,47%,140,5%,7%
JJY,1563,7%,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,9380,25%,106,2,2%,104,97%,34,5%,7%
LCF,7418,3%,3,3,1,0,0,1,0,0,0,0,0,0,0,0,11,770,0,0,0,0,25%,856,0,0%,494,57%,115,5%,7%
LCS,2129,6%,3,3,1,0,0,1,0,0,0,0,30,300,0,0,0,0,0,0,0,0,25%,185,0,0%,141,76%,87,5%,7%
LMC,6368,4%,2,2,3,1,2,6,0,0,0,0,5,50,0,0,-2,-140,0,0,0,0,25%,2494,-0,-0%,424,17%,391,5%,7%
LMN,96283,6%,10,11,4,9,4,17,0,0,8,4,0,0,0,0,67,4690,0,0,0,0,25%,10343,7,0%,6421,62%,109,5%,7%
LPR,13673,2%,10,10,6,0,0,6,0,0,0,0,0,0,0,0,16,1120,-2,-5,0,0,0%,2121,0,0%,911,42%,155,5%,7%
MYU,1063,4%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,70,0,0%,70,100%,66,5%,7%
NRS,5382,3%,6,6,3,3,2,8,0,0,0,0,0,0,0,0,-6,-420,20,50,0,0,25%,2629,2,0%,358,13%,488,5%,7%
NWE,6325,3%,6,6,2,6,0,8,0,0,0,0,0,0,0,0,-14,-980,0,0,0,0,50%,2824,-1,-0%,421,14%,446,5%,7%
RDN,3965,3%,7,7,5,9,2,16,0,0,0,0,0,0,0,0,0,0,123,307,0,0,0%,2950,39,1%,264,8%,743,5%,7%
ROM,9325,3%,7,7,7,16,2,25,0,0,0,0,0,0,0,0,18,1260,78,195,12,8040,0%,6300,63,1%,621,9%,675,5%,7%
RPG,11153,4%,2,2,2,2,3,7,0,0,0,0,13,130,0,0,4,280,0,0,17,11390,20%,2849,5,0%,743,26%,255,5%,7%
SSJ,1056,6%,1,1,0,1,2,3,0,0,0,0,19,190,0,0,-2,-140,0,0,0,0,25%,83,0,0%,70,84%,78,5%,7%
WYK,5277,3%,5,5,3,3,0,6,0,0,0,0,0,0,0,0,-6,-420,0,0,0,0,25%,1867,-0,-0%,351,18%,353,5%,7%
D01,21,4%,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,4690,50%,2,1,43%,1,51%,130,5%,7%
