Country_Tag,Country_Population_K,Conscription_Rate,Num_Owned_States,Num_Controlled_States,Stability,War_Support,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Avg_Infra_per_State,Oil_Units,Oil_BarrelsK,Aluminium_Units,Aluminium_TonsK,Rubber_Units,Rubber_TonsK,Tungsten_Units,Tungsten_TonsK,Steel_Units,Steel_TonsK,Chromium_Units,Chromium_TonsK,Coal,Coal_ShortTonsK,Maximum_Potential_Exporting,Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Agriculture_Sector_GDP_USD_M,Agriculture_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Efficiency
TRI,3743,2%,7,7,0,0,0,68,3,71,0,0,0,0,0,0,0,92,13,-200,-14000,149,372,0,0,0%,1536,167,10%,233,15%,410,35%,47%
UEK,14750,7%,12,12,1,0,3,129,8,140,0,0,0,0,0,0,0,0,0,-233,-16310,3,7,43,28810,0%,5663,137,2%,627,11%,383,35%,47%
WGK,579,3%,4,4,0,0,0,36,2,38,0,0,0,0,0,0,0,0,0,-96,-6720,109,272,0,0,0%,152,47,30%,27,18%,262,35%,47%
AAV,145,4%,1,1,0,0,3,6,2,11,0,0,0,0,0,0,0,0,0,-12,-840,0,0,9,6030,0%,29,3,10%,9,31%,202,35%,47%
AGC,7955,1%,6,6,1,0,12,10,14,36,0,0,0,65,32,0,0,0,0,87,6090,0,0,0,0,0%,4822,12,0%,219,4%,606,35%,47%
AHM,1676,3%,7,7,0,0,15,11,0,26,0,0,0,0,0,0,0,0,0,-24,-1680,0,0,0,0,0%,224,-1,-0%,73,32%,133,35%,47%
ARN,5689,2%,8,8,1,0,7,8,9,24,0,0,0,0,0,0,0,93,13,16,1120,0,0,20,13400,0%,2550,25,1%,197,7%,448,35%,47%
ATL,8966,5%,4,4,0,0,7,12,6,25,0,135,283500,0,0,180,1800,0,0,-24,-1680,0,0,0,0,0%,4197,593,14%,142,3%,468,35%,47%
AUC,6805,2%,15,15,1,0,24,8,15,47,0,24,49200,24,12,0,0,0,0,155,10850,0,0,11,7370,0%,4612,52,1%,278,6%,677,35%,47%
AUF,1923,2%,5,5,1,0,1,6,3,10,0,0,0,41,20,0,0,0,0,-20,-1400,0,0,113,75710,0%,683,54,7%,90,13%,355,35%,47%
BTR,25031,2%,25,25,0,0,26,9,5,40,0,37,72150,0,0,0,0,61,9,66,4620,0,0,89,59630,0%,3866,131,3%,995,25%,154,35%,47%
CUL,141,4%,1,1,1,1,8,2,0,10,0,0,0,0,0,0,0,0,0,-4,-280,0,0,10,6700,0%,3,2,66%,0,12%,25,35%,47%
ETV,481,5%,1,1,1,0,3,6,2,11,0,89,186900,0,0,0,0,0,0,-12,-840,0,0,0,0,0%,238,116,48%,31,13%,496,35%,47%
FLU,395,5%,2,2,0,0,8,2,0,10,0,0,0,0,0,0,0,0,0,-4,-280,0,0,11,7370,0%,21,2,11%,14,64%,55,35%,47%
FRO,684,3%,3,3,0,0,10,4,0,14,0,0,0,0,0,0,0,0,0,-8,-560,0,0,11,7370,0%,52,3,6%,31,61%,76,35%,47%
JIN,801,2%,1,1,0,0,9,6,0,15,0,0,0,0,0,0,0,9,1,7,490,0,0,9,6030,0%,106,4,4%,51,48%,132,35%,47%
KHM,9365,4%,13,13,0,0,5,12,2,19,0,0,0,0,0,0,0,0,0,25,1750,0,0,75,50250,0%,2407,83,3%,391,16%,257,35%,47%
KKV,703,4%,1,1,1,0,3,4,2,9,0,0,0,0,0,0,0,0,0,-8,-560,0,0,9,6030,0%,141,2,1%,40,28%,200,35%,47%
KSA,6531,5%,10,10,1,1,11,6,10,27,0,94,197400,21,10,48,480,0,0,54,3780,0,0,11,7370,25%,3226,159,4%,313,9%,494,35%,47%
LNV,481,4%,1,1,0,0,3,4,2,9,0,0,0,0,0,0,0,0,0,-8,-560,0,0,11,7370,0%,92,3,3%,27,29%,192,35%,47%
LOC,141,2%,1,1,0,0,4,5,0,9,0,0,0,0,0,0,0,0,0,-10,-700,0,0,0,0,0%,7,-0,-4%,7,97%,53,35%,47%
MES,1142,5%,1,1,1,0,4,5,2,11,0,0,0,0,0,0,0,0,0,-10,-700,0,0,89,59630,0%,314,35,11%,71,22%,275,35%,47%
MJU,113192,8%,54,54,0,0,114,178,32,324,0,421,1747150,404,202,83,830,258,38,1531,107170,42,105,405,271350,50%,82879,37636,45%,3542,4%,1129,35%,47%
MNG,4109,4%,7,7,0,0,10,5,3,18,0,11,13200,0,0,0,0,0,0,35,2450,0,0,11,7370,0%,859,13,1%,112,13%,209,35%,47%
MRV,220,2%,1,1,1,0,3,6,6,15,0,0,0,0,0,0,0,0,0,-12,-840,0,0,10,6700,0%,94,3,3%,14,15%,427,35%,47%
OOD,10496,4%,1,1,0,0,3,4,2,9,0,0,0,0,0,0,0,0,0,-8,-560,0,0,9,6030,0%,1750,4,0%,453,25%,166,35%,47%
PER,342,5%,1,1,1,0,7,4,0,11,0,0,0,0,0,0,0,0,0,6,420,0,0,11,7370,0%,30,3,12%,19,66%,87,35%,47%
QDT,3347,5%,15,15,0,0,14,11,10,35,0,65,126750,9,4,0,0,0,0,114,7980,0,0,0,0,0%,2446,137,5%,112,4%,730,35%,47%
QUE,4485,3%,12,12,0,0,5,13,5,23,0,0,0,0,0,0,0,0,0,-30,-2100,0,0,9,6030,0%,1510,4,0%,195,12%,336,35%,47%
RIV,1012,2%,2,2,1,0,3,6,4,13,0,86,180600,0,0,102,1020,0,0,-12,-840,0,0,11,7370,0%,461,120,26%,58,12%,455,35%,47%
RJV,278,5%,1,1,1,0,3,5,2,10,0,0,0,0,0,0,0,0,0,-10,-700,0,0,11,7370,0%,56,3,6%,17,30%,203,35%,47%
RNV,486,4%,1,1,0,0,3,5,2,10,0,42,81900,0,0,0,0,0,0,-10,-700,0,0,11,7370,0%,147,49,33%,27,19%,302,35%,47%
SDP,38218,5%,7,7,0,0,47,6,20,73,0,78,156000,81,40,58,580,0,0,158,11060,0,0,81,54270,0%,10797,184,1%,1027,9%,282,35%,47%
SKE,1025,5%,2,2,0,0,5,6,2,13,0,0,0,0,0,0,0,0,0,-12,-840,0,0,0,0,0%,212,-0,-0%,59,28%,207,35%,47%
SMP,27721,4%,5,5,1,0,24,5,0,29,0,0,0,0,0,0,0,171,25,47,3290,0,0,101,67670,0%,5554,134,2%,1024,18%,200,35%,47%
SPP,39236,4%,7,7,1,0,10,6,15,31,0,82,172200,0,0,0,0,0,0,103,7210,0,0,0,0,0%,15599,216,1%,640,4%,397,35%,47%
SRV,468,5%,1,1,1,0,4,9,6,19,0,55,107250,0,0,0,0,0,0,-18,-1260,0,0,0,0,0%,303,86,28%,14,4%,648,35%,47%
TNV,363,4%,1,1,1,0,8,5,2,15,0,0,0,0,0,0,0,0,0,9,630,-2,-5,12,8040,0%,72,4,6%,20,28%,199,35%,47%
UMB,2623,4%,4,4,0,0,6,7,10,23,0,0,0,0,0,0,0,0,0,23,1610,0,0,0,0,0%,1848,1,0%,127,6%,704,35%,47%
USV,145,1%,1,1,0,0,3,4,2,9,0,0,0,0,0,0,0,0,0,-8,-560,0,0,11,7370,0%,24,3,13%,5,22%,169,35%,47%
WEA,295,4%,1,1,0,0,4,7,2,13,0,0,0,0,0,0,0,0,0,-14,-980,0,0,0,0,0%,54,-0,-1%,19,34%,185,35%,47%
AVE,174,2%,2,2,1,0,9,5,0,14,0,0,0,0,0,0,0,0,0,38,2660,0,0,41,27470,0%,24,16,65%,4,18%,141,35%,47%
ANA,788,2%,2,2,0,0,1,19,0,20,0,0,0,0,0,0,0,0,0,-52,-3640,0,0,0,0,0%,47,-4,-10%,37,78%,60,35%,47%
BIU,952,5%,3,3,1,0,9,5,4,18,0,0,0,0,0,0,0,0,0,70,4900,0,0,44,29480,0%,286,19,6%,49,17%,300,35%,47%
CNO,6643,3%,1,1,1,0,5,7,0,12,0,0,0,0,0,0,0,0,0,-14,-980,0,0,32,21440,0%,1948,26,1%,310,15%,293,35%,47%
CPV,48062,7%,35,35,1,1,52,76,8,136,0,168,352800,27,13,38,380,428,64,138,9660,237,592,155,103850,-5%,14389,3416,23%,2041,14%,434,35%,47%
DOC,12930,5%,15,15,0,0,10,12,2,24,0,2,3500,0,0,0,0,74,11,9,630,121,302,31,20770,-5%,2295,85,3%,633,27%,208,35%,47%
ETF,10857,3%,12,12,0,0,6,9,0,15,0,7,5950,6,3,0,0,47,7,16,1120,26,65,17,11390,0%,1659,37,2%,583,35%,152,35%,47%
KGK,9801,3%,10,10,1,0,8,13,2,23,0,0,0,0,0,0,0,0,0,-7,-490,359,897,0,0,0%,2373,134,5%,496,20%,303,35%,47%
LEE,3060,4%,6,6,0,0,5,6,2,13,0,0,0,0,0,0,0,0,0,-12,-840,0,0,9,6030,0%,600,3,0%,119,19%,196,35%,47%
LRO,528,5%,4,4,1,0,8,4,0,12,0,0,0,0,0,0,0,0,0,-10,-700,0,0,11,7370,0%,38,3,8%,22,57%,72,35%,47%
MRC,47312,8%,25,25,0,0,135,180,45,360,0,240,516000,616,308,202,2020,193,28,1509,105630,450,1125,367,245890,75%,58667,19174,32%,1373,2%,1240,35%,47%
NEP,14433,3%,7,7,0,0,18,20,0,38,0,9,9000,33,16,2,20,0,0,63,4410,0,0,29,19430,0%,4064,86,2%,716,17%,281,35%,47%
NMR,1545,5%,2,2,1,0,2,2,0,4,0,0,0,0,0,0,0,19,2,-8,-560,0,0,11,7370,0%,146,3,2%,73,49%,94,35%,47%
NPP,9821,4%,18,18,1,0,9,11,7,27,0,54,110700,0,0,44,440,0,0,14,980,-2,-5,9,6030,0%,2465,134,5%,479,19%,251,35%,47%
NRP,5708,2%,9,9,0,0,2,1,2,5,0,6,6000,0,0,0,0,0,0,13,910,0,0,0,0,40%,1702,2,0%,244,14%,298,35%,47%
PCS,1576,4%,2,2,0,0,5,8,0,13,0,0,0,0,0,0,0,90,13,-16,-1120,0,0,11,7370,0%,240,16,6%,93,38%,152,35%,47%
REP,3077,2%,6,6,1,0,5,8,0,13,0,0,0,0,0,0,0,22,3,12,840,32,80,11,7370,0%,790,19,2%,141,17%,256,35%,47%
SEK,422,6%,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-2,-140,0,0,10,6700,0%,20,2,10%,16,79%,49,35%,47%
SFG,23041,7%,31,31,1,1,36,49,12,97,0,19,39900,0,0,0,0,0,0,21,1470,-6,-15,0,0,0%,7955,179,2%,991,12%,384,35%,47%
UFS,22397,4%,26,26,1,0,10,27,15,52,0,2,3600,0,0,0,0,0,0,66,4620,0,0,11,7370,0%,7165,50,0%,690,9%,319,35%,47%
WIE,628,3%,3,3,0,0,6,1,0,7,0,0,0,0,0,0,0,0,0,-4,-280,0,0,0,0,0%,47,-0,-0%,30,63%,76,35%,47%
BAR,101054,4%,22,22,0,0,54,84,15,153,0,173,371950,356,178,38,380,40,6,2553,178710,255,637,1782,1193940,45%,46241,20747,44%,4505,9%,457,35%,47%
FFN,30050,2%,14,14,1,0,8,33,15,56,0,190,370500,0,0,40,400,0,0,349,24430,-22,-55,0,0,0%,10683,1851,17%,1215,11%,355,35%,47%
LLA,14826,4%,7,7,1,0,25,17,11,53,0,170,331500,36,18,0,0,0,0,63,4410,0,0,0,0,0%,10512,822,7%,318,3%,709,35%,47%
DVE,8245,2%,9,9,1,0,10,5,0,15,0,0,0,0,0,0,0,0,0,38,2660,-2,-5,0,0,0%,2338,1,0%,256,10%,283,35%,47%
EPC,325174,7%,77,77,1,1,29,45,27,101,0,0,0,25,12,126,1260,282,42,235,16450,67,167,74,49580,25%,28918,1322,4%,9245,31%,88,35%,47%
EPY,67531,7%,39,39,0,1,29,126,36,191,0,23,48300,123,61,539,5390,0,0,888,62160,248,620,607,406690,25%,33571,10455,31%,2470,7%,497,35%,47%
NRS,7200,4%,6,6,1,0,8,3,2,13,0,0,0,0,0,0,0,0,0,-6,-420,41,102,11,7370,0%,1846,9,0%,413,22%,256,35%,47%
NWE,8401,4%,6,6,0,0,2,8,4,14,0,0,0,0,0,0,0,0,0,-16,-1120,0,0,9,6030,0%,1841,4,0%,483,26%,219,35%,47%
RDN,5288,4%,7,7,1,1,17,18,2,37,0,0,0,0,0,0,0,0,0,12,840,292,730,0,0,0%,1891,116,6%,210,11%,357,35%,47%
ROM,15749,6%,16,16,0,0,12,136,13,161,0,34,66300,0,0,0,0,0,0,-332,-23240,0,0,11,7370,0%,8460,463,5%,775,9%,537,35%,47%
WYK,7083,5%,5,5,1,0,4,5,10,19,0,0,0,0,0,0,0,0,0,-10,-700,0,0,9,6030,0%,2950,3,0%,407,13%,416,35%,47%
D02,209818,2%,82,82,0,0,23,46,12,81,0,191,792650,84,42,33,330,272,40,247,17290,118,295,28,18760,25%,61943,24663,39%,6427,10%,295,35%,47%
