Country_Tag,Country_Population_K,Conscription_Rate,Num_Owned_States,Num_Controlled_States,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Oil_Units,Oil_BarrelsK,Aluminium_Units,Aluminium_TonsK,Rubber_Units,Rubber_TonsK,Tungsten_Units,Tungsten_TonsK,Steel_Units,Steel_TonsK,Chromium_Units,Chromium_TonsK,Coal,Coal_ShortTonsK,Maximum_Potential_Exporting,Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Agriculture_Sector_GDP_USD_M,Agriculture_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Efficiency
PLK,349,3%,2,2,4,4,0,8,0,0,0,0,0,0,7,1,-8,-560,9,22,0,0,75%,20,1,6%,16,77%,59,7%,9%
SHT,638,2%,4,4,5,7,0,12,9,4950,0,0,0,0,0,0,-14,-980,0,0,0,0,0%,31,2,8%,22,71%,48,7%,9%
TAM,14007,2%,24,24,6,31,0,37,0,0,0,0,0,0,105,15,-32,-2240,0,0,0,0,0%,2241,44,1%,194,8%,160,7%,9%
TPD,548,2%,3,3,4,1,0,5,0,0,0,0,0,0,9,1,-4,-280,14,35,5,3350,50%,42,2,6%,27,64%,77,7%,9%
TPP,14009,4%,28,28,8,7,2,17,0,0,53,26,0,0,0,0,18,1260,0,0,8,5360,0%,1550,8,0%,603,38%,110,7%,9%
TRH,9139,2%,12,13,4,19,0,23,9,4950,0,0,0,0,41,6,58,4060,73,182,14,9380,50%,2014,106,5%,359,17%,223,7%,9%
TRI,2760,2%,5,5,3,6,2,11,0,0,0,0,0,0,45,6,-10,-700,58,145,0,0,25%,602,14,2%,157,26%,218,7%,9%
UEK,11183,7%,11,11,4,11,5,20,0,0,0,0,0,0,0,0,-6,-420,1,2,12,8040,25%,2640,12,0%,436,16%,236,7%,9%
WGK,444,2%,4,4,4,6,2,12,0,0,0,0,0,0,0,0,-12,-840,67,167,0,0,75%,81,10,12%,20,25%,183,7%,9%
AAV,107,2%,1,1,3,5,0,8,0,0,0,0,0,0,0,0,-10,-700,0,0,0,0,25%,6,-0,-5%,6,97%,60,7%,9%
AGC,5655,2%,6,6,7,15,6,28,0,0,49,24,0,0,0,0,65,4550,0,0,0,0,50%,2638,12,0%,167,6%,466,7%,9%
AHM,1229,3%,7,7,7,8,0,15,0,0,0,0,0,0,0,0,-18,-1260,0,0,0,0,25%,120,-0,-0%,57,47%,98,7%,9%
ARN,4030,2%,8,8,7,8,1,16,0,0,0,0,0,0,64,9,6,420,0,0,16,10720,0%,1087,19,1%,149,13%,269,7%,9%
ATL,6631,2%,4,4,5,11,5,21,102,76500,0,0,137,1370,0,0,-22,-1540,0,0,0,0,0%,2507,121,4%,113,4%,378,7%,9%
AUC,4894,2%,15,15,8,20,11,39,18,11700,18,9,0,0,0,0,67,4690,0,0,0,0,0%,2377,28,1%,210,8%,485,7%,9%
AUF,1379,2%,5,5,1,6,3,10,0,0,31,15,0,0,0,0,-16,-1120,0,0,87,58290,25%,402,41,10%,69,17%,291,7%,9%
BTR,18346,3%,25,25,7,23,3,33,28,28000,0,0,0,0,46,6,14,980,0,0,66,44220,25%,2132,170,7%,778,36%,116,7%,9%
CPF,1025,7%,3,3,5,5,0,10,0,0,0,0,0,0,0,0,-1,-70,0,0,0,0,25%,65,-0,-0%,51,78%,64,7%,9%
CUL,107,2%,1,1,4,5,0,9,0,0,0,0,0,0,0,0,-10,-700,0,0,0,0,0%,0,-0,0%,0,0%,0,7%,9%
ETV,357,2%,1,1,3,5,2,10,32,20800,0,0,0,0,0,0,-6,-420,0,0,0,0,50%,70,11,16%,20,28%,197,7%,9%
FLU,301,6%,2,2,4,3,0,7,0,0,0,0,0,0,0,0,-6,-420,0,0,7,4690,0%,13,1,13%,9,74%,43,7%,9%
FRO,517,3%,3,3,4,7,0,11,0,0,0,0,0,0,0,0,-14,-980,0,0,0,0,75%,31,-0,-2%,25,80%,60,7%,9%
JIN,608,3%,1,1,4,5,0,9,0,0,0,0,0,0,5,0,-1,-70,0,0,0,0,25%,55,0,0%,37,67%,91,7%,9%
KHM,6895,3%,13,13,5,13,0,18,0,0,0,0,0,0,0,0,13,910,0,0,57,38190,25%,1449,58,4%,309,21%,210,7%,9%
KKV,536,2%,1,1,3,4,0,7,0,0,0,0,0,0,0,0,-8,-560,0,0,0,0,25%,46,-0,-0%,33,71%,86,7%,9%
KSA,4965,3%,10,10,6,11,7,24,6,3300,11,5,34,340,0,0,19,1330,0,0,0,0,25%,1737,5,0%,249,14%,349,7%,9%
LNV,358,1%,1,1,3,4,2,9,0,0,0,0,0,0,0,0,-8,-560,0,0,0,0,25%,58,-0,-0%,21,36%,163,7%,9%
LOC,107,2%,1,1,4,5,0,9,0,0,0,0,0,0,0,0,-10,-700,0,0,0,0,0%,5,-0,-6%,5,101%,54,7%,9%
MES,865,3%,1,1,4,6,2,12,0,0,0,0,0,0,0,0,-10,-700,0,0,50,33500,75%,200,22,11%,53,26%,231,7%,9%
MJU,40274,2%,24,24,13,52,13,78,18,12600,56,28,22,220,47,7,81,5670,0,0,89,59630,60%,8131,511,6%,1234,15%,225,7%,9%
MNG,3025,3%,7,7,5,6,3,14,7,7000,0,0,0,0,0,0,18,1260,0,0,0,0,0%,561,5,0%,86,15%,185,7%,9%
MRV,160,2%,1,1,3,4,2,9,0,0,0,0,0,0,0,0,-8,-560,0,0,0,0,25%,25,-0,-1%,9,38%,160,7%,9%
OOD,7657,3%,1,1,3,4,0,7,0,0,0,0,0,0,0,0,-8,-560,0,0,0,0,0%,1118,-0,-0%,354,31%,146,7%,9%
PER,259,3%,1,1,4,6,0,10,0,0,0,0,0,0,0,0,-6,-420,0,0,0,0,50%,15,-0,-1%,14,90%,61,7%,9%
QDT,2478,3%,15,15,5,11,6,22,54,64800,8,4,0,0,0,0,74,5180,0,0,0,0,0%,955,69,7%,86,9%,385,7%,9%
QUE,3296,3%,12,12,5,10,5,20,0,0,0,0,0,0,0,0,-24,-1680,0,0,0,0,25%,1147,-1,-0%,152,13%,348,7%,9%
RIV,720,2%,2,2,3,6,0,9,65,48750,0,0,78,780,0,0,-12,-840,0,0,0,0,0%,96,30,31%,44,45%,134,7%,9%
RJV,211,2%,1,1,2,4,0,6,0,0,0,0,0,0,0,0,-8,-560,0,0,0,0,25%,14,-0,-1%,13,88%,69,7%,9%
RNV,358,2%,1,1,3,6,2,11,29,15950,0,0,0,0,0,0,-8,-560,0,0,0,0,75%,74,10,13%,21,28%,207,7%,9%
SDP,28316,5%,7,7,17,37,13,67,59,41300,51,25,0,0,0,0,92,6440,0,0,56,37520,50%,6496,362,5%,783,12%,229,7%,9%
SKE,753,6%,2,2,4,6,0,10,0,0,0,0,0,0,0,0,-12,-840,0,0,0,0,25%,69,-0,-0%,45,64%,92,7%,9%
SMP,20376,5%,5,5,1,17,0,18,0,0,0,0,0,0,129,19,-4,-280,0,0,45,30150,50%,2706,133,4%,791,29%,132,7%,9%
SPP,28945,4%,7,7,2,13,12,27,58,69600,0,0,0,0,0,0,54,3780,0,0,0,0,0%,6602,285,4%,507,7%,228,7%,9%
SRV,357,2%,1,1,4,8,4,16,38,28500,0,0,0,0,0,0,-16,-1120,0,0,0,0,0%,110,20,18%,11,10%,308,7%,9%
TNV,268,2%,1,1,3,2,2,7,0,0,0,0,0,0,0,0,-4,-280,0,0,0,0,50%,45,-0,-0%,15,34%,169,7%,9%
UMB,1937,6%,4,4,4,7,4,15,0,0,0,0,0,0,0,0,6,420,0,0,0,0,50%,633,0,0%,96,15%,326,7%,9%
USV,107,2%,1,1,3,4,0,7,0,0,0,0,0,0,0,0,-8,-560,0,0,0,0,0%,4,-0,-6%,4,101%,39,7%,9%
WEA,216,3%,1,1,4,6,2,12,0,0,0,0,0,0,0,0,-12,-840,0,0,0,0,75%,37,-0,-1%,13,35%,174,7%,9%
HHE,80122,3%,20,20,18,70,5,93,8,4400,18,9,0,0,50,7,95,6650,90,225,0,0,50%,11176,407,3%,1992,17%,139,7%,9%
HBB,8668,0%,7,7,3,6,3,12,0,0,0,0,0,0,0,0,3,210,0,0,6,4020,75%,1465,3,0%,464,31%,169,7%,9%
HCR,3399,3%,12,12,1,3,2,6,1,550,0,0,0,0,0,0,24,1680,-2,-5,0,0,50%,731,1,0%,127,17%,215,7%,9%
HER,4690,4%,14,14,3,3,0,6,0,0,11,5,0,0,13,1,11,770,6,15,0,0,50%,497,2,0%,228,46%,105,7%,9%
HET,2407,3%,4,4,4,3,0,7,0,0,0,0,0,0,0,0,25,1750,0,0,5,3350,50%,553,3,0%,132,24%,229,7%,9%
HLF,20133,3%,11,11,6,15,3,24,32,17600,37,18,0,0,0,0,74,5180,0,0,20,13400,50%,4971,100,2%,689,13%,246,7%,9%
HNO,6341,4%,4,4,8,35,0,43,65,48750,15,7,0,0,9,1,43,3010,17,42,65,43550,50%,1959,314,16%,352,17%,308,7%,9%
HPP,13249,4%,17,17,3,5,5,13,0,0,0,0,27,270,0,0,6,420,0,0,0,0,50%,2355,0,0%,577,24%,180,7%,9%
HRF,4795,4%,8,8,1,4,2,7,0,0,0,0,0,0,22,3,5,350,14,35,42,28140,50%,875,24,2%,232,26%,182,7%,9%
HSP,16483,4%,14,14,4,7,7,18,0,0,0,0,0,0,13,1,26,1820,11,27,0,0,50%,3057,6,0%,754,24%,185,7%,9%
HST,51268,4%,21,21,5,15,6,26,6,3300,0,0,0,0,37,5,74,5180,27,67,29,19430,50%,5653,119,2%,1928,34%,118,7%,9%
HTP,24127,6%,12,12,6,13,9,28,0,0,12,6,21,210,0,0,59,4130,0,0,17,11390,50%,4484,29,0%,755,16%,185,7%,9%
HUM,5083,3%,11,11,2,4,0,6,0,0,0,0,0,0,0,0,-14,-980,0,0,0,0,50%,742,-0,-0%,258,34%,154,7%,9%
HUP,5116,4%,6,6,0,1,3,4,0,0,0,0,0,0,0,0,13,910,0,0,0,0,50%,1024,0,0%,258,25%,209,7%,9%
HWA,3041,3%,7,7,1,3,1,5,1,550,0,0,0,0,0,0,1,70,0,0,0,0,50%,494,0,0%,155,31%,162,7%,9%
AVE,133,2%,2,2,4,8,0,12,0,0,0,0,0,0,0,0,21,1470,0,0,17,11390,75%,13,9,71%,3,24%,104,7%,9%
ANA,601,2%,2,2,4,5,0,9,0,0,0,0,0,0,0,0,-10,-700,0,0,0,0,25%,35,-0,-1%,27,77%,59,7%,9%
BIU,181,2%,2,2,5,6,0,11,0,0,0,0,0,0,0,0,35,2450,0,0,26,17420,25%,23,12,53%,9,43%,127,7%,9%
CPV,8502,2%,6,6,6,9,0,15,0,0,0,0,0,0,21,3,26,1820,51,127,17,11390,25%,1636,37,2%,459,28%,192,7%,9%
DOC,2809,2%,4,4,4,7,0,11,0,0,0,0,0,0,27,4,11,770,49,122,0,0,0%,549,13,2%,176,32%,195,7%,9%
DMP,1524,6%,6,5,4,2,0,6,0,0,0,0,0,0,0,0,8,560,0,0,0,0,25%,143,0,0%,91,64%,82,7%,9%
ERP,689,4%,2,2,3,5,0,8,0,0,0,0,0,0,0,0,-10,-700,0,0,0,0,25%,44,-0,-0%,33,76%,63,7%,9%
FIK,1686,3%,3,3,4,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,198,0,0%,98,49%,117,7%,9%
HPV,791,4%,5,6,6,4,0,10,18,18000,0,0,0,0,0,0,-8,-560,0,0,0,0,0%,26,8,31%,14,56%,45,7%,9%
IHS,2180,4%,3,3,3,3,0,6,8,8000,0,0,0,0,0,0,-2,-140,0,0,0,0,75%,257,4,1%,104,40%,117,7%,9%
KGK,5177,3%,7,7,5,9,0,14,0,0,0,0,0,0,0,0,-3,-210,0,0,0,0,0%,1152,-0,-0%,275,23%,222,7%,9%
LEE,2224,2%,6,6,3,6,2,11,0,0,0,0,0,0,0,0,-12,-840,0,0,0,0,75%,416,-0,-0%,93,22%,187,7%,9%
LRO,398,2%,4,4,2,5,0,7,0,0,0,0,0,0,0,0,-12,-840,0,0,0,0,0%,20,-0,-2%,17,84%,52,7%,9%
MRC,35891,4%,25,25,11,155,38,204,117,140400,127,63,11,110,81,12,442,30940,123,307,136,91120,75%,18955,4913,25%,1306,6%,528,7%,9%
NMR,1178,2%,2,2,2,2,0,4,0,0,0,0,0,0,14,2,-8,-560,0,0,8,5360,0%,98,2,2%,59,60%,83,7%,9%
NRP,4291,3%,8,8,3,9,0,12,3,2100,0,0,0,0,0,0,0,0,0,0,0,0,25%,680,2,0%,198,29%,158,7%,9%
PCS,1721,4%,3,3,4,3,0,7,0,0,0,0,0,0,33,4,-10,-700,0,0,8,5360,0%,180,4,2%,95,52%,104,7%,9%
REP,2225,3%,6,6,5,7,0,12,0,0,0,0,0,0,16,2,8,560,24,60,0,0,75%,429,8,1%,109,25%,193,7%,9%
RVV,10913,3%,10,10,7,10,4,21,15,8250,15,7,0,0,7,1,25,1750,17,42,43,28810,25%,2207,55,2%,543,24%,202,7%,9%
SEK,5626,3%,11,11,4,6,2,12,0,0,0,0,0,0,0,0,5,350,0,0,10,6700,75%,1291,5,0%,234,18%,229,7%,9%
SFG,10046,10%,15,15,14,19,3,36,6,6000,0,0,0,0,0,0,-7,-490,-6,-15,0,0,50%,2981,8,0%,436,14%,296,7%,9%
SMK,2241,2%,3,3,4,4,0,8,0,0,0,0,0,0,0,0,-8,-560,28,70,0,0,25%,295,3,1%,127,43%,131,7%,9%
SSD,10837,3%,9,9,10,22,0,32,0,0,0,0,0,0,56,8,109,7630,97,242,6,4020,25%,4119,139,3%,291,7%,380,7%,9%
UFS,13203,2%,18,18,7,20,5,32,0,0,0,0,0,0,0,0,20,1400,0,0,8,5360,0%,3103,15,0%,352,11%,235,7%,9%
WIE,473,3%,3,3,1,4,0,5,0,0,0,0,0,0,0,0,-12,-840,0,0,0,0,25%,29,-0,-1%,24,82%,62,7%,9%
BAR,74229,3%,22,22,8,70,11,89,124,86800,0,0,28,280,30,4,20,1400,306,765,628,420760,70%,15446,5327,34%,3442,22%,208,7%,9%
FFN,22087,2%,14,14,8,19,2,29,144,100800,0,0,30,300,0,0,104,7280,0,0,0,0,0%,3720,269,7%,936,25%,168,7%,9%
LLA,10850,3%,7,7,7,20,5,32,122,146400,15,7,0,0,0,0,10,700,0,0,0,0,25%,4080,409,10%,235,5%,376,7%,9%
DRC,59197,4%,6,9,11,7,0,18,0,0,0,0,0,0,233,34,39,2730,18,45,0,0,25%,2305,42,1%,828,35%,70,7%,9%
DVE,6090,3%,9,9,7,6,0,13,0,0,0,0,0,0,0,0,10,700,0,0,0,0,25%,1412,0,0%,196,13%,231,7%,9%
DVC,11784,6%,2,2,2,8,0,10,0,0,0,0,0,0,0,0,28,1960,76,190,7,4690,25%,1390,32,2%,436,31%,118,7%,9%
EPC,18745,4%,18,20,1,4,4,9,0,0,8,4,30,300,0,0,11,770,-4,-10,0,0,25%,1349,0,0%,570,42%,72,7%,9%
EPY,54557,3%,39,39,18,38,21,77,16,19200,73,36,283,2830,0,0,23,1610,132,330,255,170850,25%,12542,1247,9%,2102,16%,229,7%,9%
FDL,4424,3%,3,3,1,0,0,1,0,0,0,0,0,0,25,3,8,560,0,0,7,4690,25%,309,2,0%,138,44%,69,7%,9%
FGJ,5284,4%,3,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,465,0,0%,156,33%,84,7%,9%
FUL,1070,2%,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,45,0,0%,45,100%,42,7%,9%
GHN,4276,4%,3,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,342,0,0%,211,61%,79,7%,9%
GNG,4265,4%,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,16750,25%,345,4,1%,211,61%,81,7%,9%
IWE,1069,3%,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4690,25%,46,1,2%,45,97%,43,7%,9%
LCF,7550,4%,3,3,1,0,0,1,0,0,0,0,0,0,0,0,11,770,0,0,0,0,25%,457,0,0%,284,62%,60,7%,9%
LCS,2168,6%,3,3,1,0,0,1,0,0,0,0,30,300,0,0,0,0,0,0,0,0,25%,168,0,0%,61,36%,77,7%,9%
LMC,6517,3%,2,2,3,1,2,6,0,0,0,0,5,50,0,0,-2,-140,0,0,7,4690,0%,1092,1,0%,177,16%,167,7%,9%
LMN,100589,5%,12,12,4,10,7,21,0,0,5,2,0,0,0,0,65,4550,0,0,16,10720,25%,5616,34,0%,2506,44%,55,7%,9%
LPR,10654,4%,7,7,9,1,0,10,0,0,0,0,0,0,0,0,32,2240,-2,-5,9,6030,0%,845,2,0%,348,41%,79,7%,9%
MYU,1080,6%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4690,25%,46,1,2%,45,97%,43,7%,9%
NRS,5480,2%,6,6,3,5,0,8,0,0,0,0,0,0,0,0,-10,-700,21,52,8,5360,25%,776,7,0%,323,41%,141,7%,9%
NWE,6415,4%,6,6,2,5,1,8,0,0,0,0,0,0,0,0,-10,-700,0,0,0,0,0%,858,-0,-0%,377,43%,133,7%,9%
QGW,0,2%,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,915,0,0%,915,100%,34,7%,9%
RDN,4031,2%,7,7,5,13,0,18,0,0,0,0,0,0,0,0,-4,-280,158,395,0,0,0%,734,48,6%,166,22%,182,7%,9%
ROM,9508,3%,7,7,7,17,5,29,0,0,0,0,0,0,0,0,32,2240,79,197,15,10050,50%,2457,65,2%,463,18%,258,7%,9%
RPG,11366,3%,2,2,2,1,1,4,0,0,0,0,14,140,0,0,7,490,0,0,18,12060,25%,987,4,0%,537,54%,86,7%,9%
RPT,2156,3%,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4690,25%,92,1,1%,91,98%,43,7%,9%
SHE,1070,4%,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,45,0,0%,45,100%,42,7%,9%
SSJ,1076,4%,1,1,0,1,2,3,0,0,0,0,19,190,0,0,-2,-140,0,0,0,0,0%,148,0,0%,30,20%,138,7%,9%
WYK,5364,6%,5,5,3,6,0,9,0,0,0,0,0,0,0,0,-12,-840,0,0,0,0,50%,806,-0,-0%,312,38%,150,7%,9%
XIF,3776,5%,2,2,1,1,0,2,0,0,0,0,0,0,0,0,-2,-140,0,0,0,0,25%,322,-0,-0%,169,52%,85,7%,9%
