Country_Tag,Country_Population_K,Country_Core_Population_K,Country_NonCore_Population_K,Conscription_Rate,Num_Owned_States,Num_Core_States,Num_Controlled_States,Stability,War_Support,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Total_Controlled_Factories,Total_Owned_Factories,Avg_Infra_per_State,Oil_Units,Oil_Barrels_Thousands,Aluminium_Units,Aluminium_Tons_Thousands,Rubber_Units,Rubber_Tons_Thousands,Tungsten_Units,Tungsten_Tons_Thousands,Steel_Units,Steel_Tons_Thousands,Chromium_Units,Chromium_Tons_Thousands,Coal,Coal_ShortTons_Thousands,Maximum_Potential_Exporting,Total_Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Subsistence_Sector_GDP_USD_M,Subsistence_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Labor_Efficiency
MLB,88,0,0,3%,1,1,1,1,0,3,4,0,7,7,7,0,0,0,0,0,0,0,0,0,-8,-400,0,0,13,8710,0%,24,13,56%,7,31%,277,28%,38%
MTR,2101,0,0,2%,5,8,5,1,0,4,9,3,16,16,16,0,0,0,0,0,0,0,0,0,-18,-900,0,0,0,0,0%,1203,-2,-0%,221,18%,572,28%,38%
NLL,300,0,0,4%,2,16,2,1,1,9,7,0,16,16,11,0,0,0,9,4,0,0,0,0,8,400,-2,-5,32,21440,0%,83,45,54%,26,32%,276,28%,38%
OAK,92401,0,0,8%,48,66,48,1,1,33,542,119,694,567,567,0,181,244350,473,236,69,690,186,27,1370,68500,430,1075,797,533990,25%,248898,116611,46%,4365,1%,2693,28%,38%
PLK,437,0,0,4%,2,4,2,1,1,5,4,0,9,9,9,0,0,0,0,0,0,0,10,1,-8,-400,12,30,0,0,0%,63,6,10%,49,78%,145,28%,38%
SHT,785,0,0,2%,4,7,4,1,0,5,9,0,14,14,14,0,11,9350,0,0,0,0,0,0,-18,-900,0,0,11,7370,0%,123,37,30%,65,53%,157,28%,38%
TAM,18079,0,0,2%,24,24,24,1,0,23,61,2,86,86,86,0,0,0,0,0,0,0,145,21,-51,-2550,0,0,0,0,0%,13362,240,1%,512,3%,739,28%,38%
TPD,682,0,0,5%,3,3,3,1,0,3,3,0,6,8,8,0,0,0,0,0,0,0,22,3,-8,-400,36,90,8,5360,0%,131,26,20%,78,59%,193,28%,38%
TPP,18193,0,0,4%,28,28,28,1,1,15,16,2,33,33,31,0,0,0,75,37,0,0,0,0,18,900,0,0,0,0,0%,3632,16,0%,1737,47%,199,28%,38%
TRH,10741,0,0,3%,12,29,12,0,0,7,25,0,32,26,26,0,11,17600,0,0,0,0,66,9,92,4600,118,295,8,5360,40%,3620,358,9%,846,23%,337,28%,38%
TRI,3760,0,0,3%,7,7,7,0,0,4,8,6,18,16,16,0,0,0,0,0,0,0,57,8,-12,-600,92,230,0,0,25%,3250,72,2%,455,14%,864,28%,38%
UEK,14016,0,0,2%,11,21,11,1,0,5,8,5,18,18,18,0,0,0,0,0,0,0,0,0,11,550,2,5,31,20770,0%,4810,57,1%,1106,23%,343,28%,38%
WGK,552,0,0,2%,4,4,4,1,0,8,15,2,25,25,25,0,0,0,0,0,0,0,0,0,-30,-1500,96,240,0,0,0%,285,72,25%,60,21%,516,28%,38%
AAV,131,0,0,1%,1,1,1,1,0,6,6,2,14,14,11,0,0,0,0,0,0,0,0,0,7,350,-2,-5,0,0,25%,49,-0,-0%,19,38%,377,28%,38%
AGC,7257,0,0,2%,6,6,6,1,0,17,12,15,44,44,43,0,0,0,64,32,0,0,0,0,91,4550,0,0,0,0,0%,8189,22,0%,421,5%,1128,28%,38%
AHM,1530,0,0,5%,7,7,7,1,0,13,10,0,23,24,24,0,0,0,0,0,0,0,0,0,-22,-1100,0,0,0,0,0%,271,-2,-1%,160,59%,177,28%,38%
ARN,5193,0,0,2%,8,14,8,1,0,11,5,10,26,26,26,0,0,0,0,0,0,0,88,13,19,950,0,0,22,14740,0%,4693,54,1%,409,8%,903,28%,38%
ATL,8489,0,0,2%,4,4,4,1,0,12,24,14,50,50,49,0,155,255750,0,0,208,2080,0,0,-48,-2400,0,0,11,7370,-5%,10265,1298,12%,283,2%,1209,28%,38%
AUC,6230,0,0,3%,15,15,15,1,0,32,46,13,91,84,83,0,25,37500,26,13,0,0,0,0,106,5300,0,0,0,0,0%,7416,342,4%,609,8%,1190,28%,38%
AUF,1723,0,0,2%,5,5,5,1,0,2,5,3,10,18,17,0,0,0,42,21,0,0,0,0,-14,-700,0,0,114,76380,0%,1112,143,12%,189,17%,645,28%,38%
BTR,23279,0,0,2%,25,25,25,1,0,20,35,5,60,60,60,0,37,55500,0,0,0,0,66,9,18,900,0,0,89,59630,0%,6794,815,12%,2279,33%,291,28%,38%
CUL,188,0,0,4%,1,3,1,1,1,6,5,0,11,11,11,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,0%,6,-0,-13%,7,113%,34,28%,38%
ETV,440,0,0,2%,1,1,1,1,0,3,7,6,16,16,16,0,95,142500,0,0,0,0,0,0,-14,-700,0,0,0,0,0%,748,298,39%,64,8%,1702,28%,38%
FLU,373,0,0,5%,2,2,2,1,0,9,5,0,14,14,14,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,0%,32,-0,-2%,31,95%,86,28%,38%
FRO,639,0,0,2%,3,3,3,1,0,15,9,0,24,24,24,0,0,0,0,0,0,0,0,0,-18,-900,0,0,11,7370,0%,103,15,14%,73,71%,161,28%,38%
JIN,756,0,0,5%,1,1,1,1,0,8,8,0,16,16,16,0,0,0,0,0,0,0,9,1,2,100,0,0,0,0,0%,145,3,2%,102,70%,191,28%,38%
KHM,8733,0,0,5%,13,13,13,1,0,7,13,0,20,27,27,0,0,0,0,0,0,0,0,0,29,1450,0,0,87,58290,0%,3052,192,6%,810,26%,349,28%,38%
KKV,668,0,0,4%,1,1,1,1,1,3,5,3,11,11,11,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,0%,345,-0,-0%,94,27%,517,28%,38%
KSA,6354,0,0,2%,10,10,10,1,0,6,9,9,24,27,27,0,82,123000,16,8,48,480,0,0,32,1600,0,0,11,7370,0%,5363,330,6%,682,12%,844,28%,38%
LNV,448,0,0,4%,1,1,1,1,1,3,6,3,12,12,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,11,7370,-5%,246,13,5%,60,24%,548,28%,38%
LOC,135,0,0,4%,1,1,1,1,1,6,3,0,9,9,9,0,0,0,0,0,0,0,0,0,-6,-300,0,0,0,0,0%,16,-0,-2%,16,99%,124,28%,38%
MES,1066,0,0,2%,1,1,1,1,0,4,5,3,12,12,12,0,0,0,0,0,0,0,0,0,-10,-500,0,0,103,69010,0%,747,125,16%,155,20%,700,28%,38%
MJU,16049,0,0,8%,27,30,14,0,0,12,110,3,125,102,101,0,0,0,0,0,28,280,117,17,126,6300,0,0,94,62980,75%,10968,1767,16%,3141,28%,216,28%,38%
MNG,3827,0,0,4%,7,7,7,1,1,9,11,3,23,23,21,0,9,6750,0,0,0,0,0,0,22,1100,0,0,11,7370,0%,1676,40,2%,293,17%,437,28%,38%
MRV,203,0,0,2%,1,1,1,1,0,3,6,3,12,12,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,11,7370,0%,117,13,11%,29,25%,575,28%,38%
OOD,9691,0,0,5%,1,1,1,1,0,3,6,2,11,11,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,11,7370,0%,3144,15,0%,861,27%,324,28%,38%
PER,319,0,0,5%,1,1,1,1,0,4,7,0,11,11,11,0,0,0,0,0,0,0,0,0,-2,-100,0,0,0,0,0%,46,-0,-0%,41,89%,143,28%,38%
QDT,3106,0,0,5%,15,16,15,1,0,11,11,10,32,36,36,0,73,109500,10,5,0,0,0,0,128,6400,0,0,0,0,0%,4396,313,7%,242,5%,1415,28%,38%
QUE,4165,0,0,4%,12,12,12,1,1,7,12,5,24,28,26,0,0,0,0,0,0,0,0,0,-28,-1400,0,0,11,7370,0%,2993,17,0%,426,14%,718,28%,38%
RIV,905,0,0,2%,2,2,2,1,0,3,5,5,13,13,13,0,86,129000,0,0,102,1020,0,0,-10,-500,0,0,0,0,0%,936,237,25%,117,12%,1034,28%,38%
RJV,259,0,0,6%,1,1,1,1,0,3,5,3,11,11,11,0,0,0,0,0,0,0,0,0,-10,-500,0,0,11,7370,0%,140,12,8%,33,24%,538,28%,38%
RNV,442,0,0,2%,1,1,1,1,0,3,7,2,12,12,11,0,61,91500,0,0,0,0,0,0,-14,-700,0,0,0,0,0%,403,191,47%,64,16%,911,28%,38%
SDP,34424,0,0,3%,7,28,7,0,0,44,59,25,128,90,90,0,69,141450,81,40,0,0,0,0,103,5150,-4,-10,107,71690,0%,22340,2518,11%,1932,8%,648,28%,38%
SKE,923,0,0,6%,2,2,2,0,0,5,7,4,16,16,16,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,25%,550,-1,-0%,123,22%,596,28%,38%
SMP,24990,0,0,4%,5,5,5,1,0,20,59,0,79,78,77,0,0,0,8,4,5,50,219,32,-19,-950,-4,-10,82,54940,0%,16042,1140,7%,2138,13%,641,28%,38%
SPP,35665,0,0,3%,7,17,7,1,0,10,27,10,47,85,84,0,84,151200,0,0,0,0,0,0,63,3150,0,0,0,0,0%,18945,1670,8%,1082,5%,531,28%,38%
SRV,442,0,0,5%,1,1,1,1,0,4,8,7,19,19,19,0,55,82500,0,0,0,0,0,0,-16,-800,0,0,0,0,0%,628,182,29%,25,4%,1422,28%,38%
TNV,330,0,0,4%,1,1,1,1,1,8,7,3,18,18,13,0,0,0,0,0,0,0,0,0,5,250,-2,-5,12,8040,0%,187,16,8%,48,25%,566,28%,38%
UMB,2406,0,0,9%,4,4,4,1,0,4,12,12,28,25,25,0,0,0,0,0,0,0,0,0,13,650,0,0,0,0,75%,3763,1,0%,258,6%,1564,28%,38%
USV,135,0,0,2%,1,1,1,1,0,3,6,4,13,13,12,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,0%,70,-1,-1%,13,19%,518,28%,38%
WEA,265,0,0,7%,1,1,1,0,0,4,7,3,14,14,14,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,25%,128,-1,-1%,38,30%,485,28%,38%
HHE,370813,0,0,3%,167,157,219,0,0,154,218,56,428,622,367,0,496,1016800,434,217,100,1000,588,88,905,45250,412,1030,650,435500,15%,171728,92771,54%,21313,12%,602,28%,38%
HRF,12506,0,0,4%,18,18,18,0,0,8,18,2,28,37,37,0,0,0,0,0,0,0,71,10,9,450,75,187,79,52930,15%,4828,350,7%,1367,28%,386,28%,38%
AVE,163,0,0,5%,2,7,2,1,0,7,11,0,18,18,18,0,0,0,0,0,0,0,0,0,26,1300,0,0,29,19430,0%,81,54,66%,16,19%,499,28%,38%
BIU,222,0,0,5%,2,7,2,1,0,9,10,2,21,21,21,0,0,0,0,0,0,0,0,0,48,2400,0,0,53,35510,0%,190,94,49%,29,15%,854,28%,38%
DMP,2315,0,0,11%,7,9,8,0,0,1,1,2,4,16,12,0,0,0,0,0,0,0,0,0,9,450,0,0,0,0,25%,874,0,0%,262,29%,389,28%,38%
ERP,699,0,0,6%,2,2,1,0,0,1,5,2,8,8,8,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,75%,291,-0,-0%,97,33%,352,28%,38%
FIK,1924,0,0,1%,3,3,2,0,0,5,8,2,15,15,15,0,0,0,0,0,0,0,0,0,-1,-50,0,0,0,0,0%,857,-0,-0%,262,30%,420,28%,38%
GSD,126,0,0,5%,3,16,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,11,7370,25%,457,8,1%,447,97%,38,28%,38%
HPV,0,0,0,5%,2,5,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15%,38,0,0%,38,100%,88,28%,38%
LEE,2762,0,0,3%,6,8,6,1,0,4,6,2,12,12,12,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,75%,992,-1,-0%,231,23%,359,28%,38%
LRO,496,0,0,3%,4,5,4,1,0,4,5,0,9,11,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,0%,60,-1,-1%,52,87%,122,28%,38%
MRC,39141,0,0,9%,25,32,26,1,0,116,271,70,457,319,310,0,329,1167950,318,159,139,1390,238,35,656,32800,23,57,324,217080,75%,134112,73883,55%,3072,2%,3167,28%,38%
NMR,1459,0,0,4%,2,3,2,1,0,1,4,0,5,9,9,0,0,0,0,0,0,0,19,2,-12,-600,0,0,11,7370,0%,278,16,5%,169,61%,190,28%,38%
NRP,5266,0,0,8%,9,9,9,1,0,1,2,2,5,13,13,0,4,4000,0,0,0,0,0,0,2,100,0,0,0,0,75%,2099,8,0%,500,23%,398,28%,38%
PCS,2198,0,0,4%,3,4,3,1,1,4,6,2,12,17,15,0,0,0,0,0,0,0,48,7,-14,-700,0,0,11,7370,0%,1032,27,2%,269,26%,469,28%,38%
RVV,22389,0,0,6%,16,16,14,1,1,31,32,4,67,54,48,0,83,161850,16,8,0,0,282,42,97,4850,145,362,119,79730,20%,10043,2024,20%,2529,25%,420,28%,38%
SEK,3566,0,0,11%,11,11,6,1,0,2,5,4,11,13,13,0,0,0,0,0,0,0,0,0,-1,-50,0,0,0,0,25%,2194,-0,-0%,598,27%,317,28%,38%
SFG,7336,0,0,7%,21,19,9,1,1,17,18,0,35,18,18,0,9,14400,0,0,0,0,0,0,15,750,-4,-10,0,0,0%,3750,54,1%,1652,44%,206,28%,38%
UFS,9025,0,0,3%,25,28,8,0,0,6,10,11,27,27,26,0,0,0,0,0,0,0,0,0,20,1000,0,0,0,0,0%,7345,2,0%,1200,16%,368,28%,38%
WIE,588,0,0,3%,3,4,3,1,0,4,5,0,9,12,12,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,0%,85,-1,-1%,70,81%,145,28%,38%
BAR,93628,0,0,4%,22,22,22,0,0,40,75,19,134,134,134,0,188,272600,0,0,52,520,44,6,76,3800,453,1132,1005,673350,0%,53086,17653,33%,9268,17%,566,28%,38%
FFN,28108,0,0,2%,14,14,14,1,0,11,21,10,42,42,41,0,196,264600,0,0,40,400,0,0,145,7250,0,0,0,0,0%,12641,1406,11%,2297,18%,449,28%,38%
LLA,13748,0,0,5%,7,7,7,1,1,31,63,16,110,110,110,0,226,339000,29,14,0,0,0,0,-40,-2000,0,0,0,0,0%,20020,3902,19%,638,3%,1456,28%,38%
DRC,307646,0,0,4%,60,83,75,0,0,42,70,51,163,162,140,0,0,0,64,32,124,1240,353,52,204,10200,68,170,143,95810,25%,60118,5143,8%,16216,26%,215,28%,38%
DVE,7695,0,0,5%,9,15,9,1,0,9,6,0,15,15,15,0,0,0,0,0,0,0,0,0,17,850,0,0,11,7370,0%,1850,17,0%,463,25%,240,28%,38%
EPC,7521,0,0,5%,23,83,8,0,0,0,3,4,7,13,13,0,0,0,6,3,30,300,0,0,13,650,-2,-5,11,7370,25%,3965,13,0%,2138,53%,110,28%,38%
EPY,63604,0,0,3%,38,38,38,0,1,58,81,32,171,133,133,0,23,44850,113,56,448,4480,0,0,717,35850,199,497,519,347730,25%,37546,8202,21%,4880,12%,590,28%,38%
NRS,6682,0,0,4%,6,6,6,1,1,10,12,2,24,24,24,0,0,0,0,0,0,0,0,0,-24,-1200,31,77,0,0,0%,2733,18,0%,851,31%,409,28%,38%
NWE,8164,0,0,5%,6,6,6,1,0,2,8,3,13,15,15,0,0,0,0,0,0,0,0,0,-16,-800,0,0,10,6700,0%,3185,13,0%,1027,32%,390,28%,38%
RDN,5101,0,0,2%,7,7,7,1,0,15,22,2,39,39,38,0,0,0,0,0,0,0,0,0,9,450,216,540,0,0,0%,2666,235,8%,470,17%,522,28%,38%
ROM,12156,0,0,2%,7,28,7,1,0,12,10,13,35,35,35,0,0,0,0,0,0,0,0,0,86,4300,105,262,24,16080,0%,7692,126,1%,1256,16%,632,28%,38%
WYK,6819,0,0,3%,5,7,5,1,0,3,6,8,17,17,17,0,0,0,0,0,0,0,0,0,-12,-600,0,0,11,7370,0%,4812,15,0%,874,18%,705,28%,38%
D01,899,0,0,1%,1,16,1,0,0,1,0,0,1,5,5,0,0,0,0,0,0,0,0,0,-2,-100,0,0,0,0,50%,157,-0,-0%,117,74%,175,28%,38%
D02,464,0,0,1%,1,16,2,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,50%,30,-0,-0%,28,93%,91,28%,38%
