Country_Tag,Country_Population_K,Country_Core_Population_K,Country_NonCore_Population_K,Conscription_Rate,Num_Owned_States,Num_Core_States,Num_Controlled_States,Stability,War_Support,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Total_Controlled_Factories,Total_Owned_Factories,Avg_Infra_per_State,Oil_Units,Oil_Barrels_Thousands,Aluminium_Units,Aluminium_Tons_Thousands,Rubber_Units,Rubber_Tons_Thousands,Tungsten_Units,Tungsten_Tons_Thousands,Steel_Units,Steel_Tons_Thousands,Chromium_Units,Chromium_Tons_Thousands,Coal,Coal_ShortTons_Thousands,Maximum_Potential_Exporting,Total_Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Subsistence_Sector_GDP_USD_M,Subsistence_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Labor_Efficiency
MJU,45705,0,0,3%,27,30,27,1,0,25,218,17,260,185,184,0,139,180700,110,55,34,340,119,17,354,17700,17,42,180,120600,75%,43477,14416,33%,2905,6%,951,16%,21%
MNG,3332,0,0,3%,7,7,7,1,0,6,12,3,21,18,18,0,8,4400,0,0,0,0,0,0,21,1050,0,0,0,0,75%,1424,16,1%,249,17%,427,16%,21%
MRV,176,0,0,2%,1,1,1,1,0,3,5,2,10,10,9,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,75%,59,-0,-1%,22,37%,333,16%,21%
OOD,8431,0,0,6%,1,1,1,1,0,3,4,2,9,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,75%,2384,-0,-0%,729,30%,282,16%,21%
PER,282,0,0,6%,1,1,1,1,0,4,7,0,11,11,11,0,0,0,0,0,0,0,0,0,-5,-250,0,0,0,0,0%,38,-0,-1%,35,92%,135,16%,21%
QDT,2713,0,0,3%,15,16,15,1,0,5,10,10,25,29,29,0,64,73600,9,4,0,0,0,0,112,5600,0,0,0,0,0%,3329,202,6%,206,6%,1226,16%,21%
QUE,3631,0,0,3%,12,12,12,1,0,5,12,5,22,26,26,0,0,0,0,0,0,0,0,0,-28,-1400,0,0,0,0,50%,2605,-4,-0%,362,13%,717,16%,21%
RIV,789,0,0,2%,2,2,2,1,0,3,7,3,13,11,11,0,76,76000,0,0,90,900,0,0,-10,-500,0,0,0,0,25%,528,165,31%,100,18%,669,16%,21%
RJV,230,0,0,6%,1,1,1,1,0,3,5,0,8,8,8,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,75%,31,-0,-2%,29,92%,137,16%,21%
RNV,390,0,0,2%,1,1,1,1,0,3,5,2,10,10,10,0,37,42550,0,0,0,0,0,0,-10,-500,0,0,0,0,25%,219,78,35%,49,22%,561,16%,21%
SDP,31089,0,0,4%,7,28,7,1,0,7,40,25,72,48,48,0,54,59400,58,29,0,0,0,0,77,3850,0,0,63,42210,50%,16925,978,5%,1649,9%,544,16%,21%
SKE,823,0,0,6%,2,2,2,1,0,5,6,2,13,13,13,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,25%,314,-1,-0%,107,34%,381,16%,21%
SMP,22333,0,0,4%,5,5,5,1,0,6,41,0,47,46,45,0,0,0,0,0,0,0,139,20,-26,-1300,0,0,80,53600,0%,10848,763,7%,1685,15%,485,16%,21%
SPP,31867,0,0,4%,7,17,7,1,0,2,23,10,35,49,48,0,72,68400,0,0,0,0,0,0,34,1700,0,0,0,0,0%,15214,876,5%,912,5%,477,16%,21%
SRV,389,0,0,6%,1,1,1,1,0,4,8,4,16,16,16,0,49,49000,0,0,0,0,0,0,-16,-800,0,0,0,0,25%,323,110,34%,21,6%,830,16%,21%
TNV,292,0,0,4%,1,1,1,1,0,8,6,2,16,16,11,0,0,0,0,0,0,0,0,0,5,250,-2,-5,0,0,75%,102,-0,-0%,37,36%,350,16%,21%
UMB,2123,0,0,6%,4,4,4,1,0,4,10,6,20,19,19,0,0,0,0,0,0,0,0,0,10,500,0,0,0,0,75%,1760,1,0%,221,12%,829,16%,21%
USV,117,0,0,2%,1,1,1,1,0,3,5,2,10,10,9,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,75%,31,-0,-2%,10,31%,270,16%,21%
WEA,236,0,0,3%,1,1,1,1,0,4,6,2,12,12,12,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,25%,85,-1,-1%,33,39%,361,16%,21%
HHE,264955,0,0,5%,164,116,164,0,0,113,154,36,303,339,339,0,330,429000,268,134,66,660,426,63,582,29100,191,477,394,263980,15%,100712,35683,35%,18532,18%,420,16%,21%
HRF,10900,0,0,4%,18,18,18,1,0,8,18,2,28,36,36,0,0,0,0,0,0,0,65,9,9,450,66,165,74,49580,15%,4217,326,7%,1219,28%,386,16%,21%
AVE,144,0,0,5%,2,7,2,1,0,4,13,0,17,13,13,0,0,0,0,0,0,0,0,0,24,1200,0,0,25,16750,75%,75,55,73%,14,18%,520,16%,21%
BIU,197,0,0,5%,2,7,2,1,0,5,16,2,23,19,19,0,0,0,0,0,0,0,0,0,32,1600,0,0,33,22110,75%,156,84,53%,25,16%,794,16%,21%
CYR,4154,0,0,5%,5,12,5,1,0,1,18,12,31,38,38,0,0,0,32,16,0,0,0,0,17,850,133,332,0,0,25%,5744,141,2%,322,5%,1382,16%,21%
ERP,749,0,0,3%,2,2,2,1,0,3,5,2,10,10,10,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,75%,256,-0,-0%,86,33%,342,16%,21%
FIK,1845,0,0,3%,3,3,3,1,0,4,8,2,14,14,14,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,25%,759,-0,-0%,230,30%,411,16%,21%
GSD,5992,0,0,5%,4,4,4,1,0,7,12,0,19,19,19,0,0,0,0,0,0,0,23,3,46,2300,46,115,0,0,0%,3884,82,2%,167,4%,648,16%,21%
HPV,388,0,0,6%,2,5,2,1,1,6,3,0,9,11,9,0,28,25200,0,0,0,0,0,0,-8,-400,0,0,0,0,25%,77,38,50%,33,43%,199,16%,21%
LEE,2435,0,0,2%,6,8,6,1,0,3,6,2,11,11,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,75%,774,-1,-0%,198,25%,317,16%,21%
LRO,437,0,0,2%,4,5,4,1,0,2,6,0,8,10,10,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,25%,51,-1,-2%,45,88%,117,16%,21%
MRC,23896,0,0,3%,12,12,12,1,0,27,143,41,211,139,139,0,0,0,113,56,4,40,92,13,239,11950,-12,-30,136,91120,75%,31240,3293,10%,1177,3%,1307,16%,21%
MAI,3852,0,0,3%,2,2,2,0,0,1,7,5,13,17,17,0,0,0,13,6,10,100,0,0,-2,-100,24,60,55,36850,50%,2892,100,3%,501,17%,750,16%,21%
MOI,838,0,0,2%,2,2,2,0,0,1,7,3,11,13,13,0,39,39000,0,0,0,0,0,0,-14,-700,0,0,0,0,75%,454,85,18%,107,23%,542,16%,21%
MPI,5478,0,0,4%,2,2,2,0,0,1,17,11,29,35,35,0,25,25000,0,0,0,0,0,0,35,1750,-4,-10,0,0,50%,6123,105,1%,400,6%,1117,16%,21%
MTI,688,0,0,2%,2,2,2,0,0,1,9,4,14,15,15,0,77,88550,0,0,0,0,0,0,-16,-800,0,0,0,0,50%,549,219,39%,62,11%,798,16%,21%
NMR,1287,0,0,4%,2,3,2,1,0,1,4,0,5,8,8,0,0,0,0,0,0,0,16,2,-10,-500,0,0,0,0,25%,211,3,1%,145,68%,164,16%,21%
PCS,1897,0,0,4%,3,4,3,1,0,4,9,1,14,16,14,0,0,0,0,0,0,0,42,6,-14,-700,0,0,0,0,75%,611,14,2%,226,37%,322,16%,21%
RVV,20955,0,0,8%,16,16,16,1,0,14,35,4,53,45,44,0,68,78200,17,8,0,0,267,40,62,3100,117,292,103,69010,20%,8225,1472,17%,2136,25%,392,16%,21%
SEK,6138,0,0,7%,11,11,11,1,0,4,5,4,13,17,17,0,0,0,0,0,0,0,0,0,7,350,0,0,11,7370,25%,2156,14,0%,513,23%,351,16%,21%
SFG,23076,0,0,7%,37,19,37,1,0,19,31,9,59,66,66,0,12,6600,0,0,0,0,0,0,31,1550,-6,-15,0,0,25%,8621,36,0%,2130,24%,469,16%,21%
SSD,6100,0,0,4%,6,6,6,1,0,5,6,0,11,14,14,0,0,0,0,0,0,0,55,8,113,5650,85,212,9,6030,0%,1951,97,4%,445,22%,319,16%,21%
UFS,18005,0,0,2%,25,28,25,1,0,9,29,12,50,50,49,0,2,1400,0,0,0,0,0,0,42,2100,0,0,0,0,75%,8665,22,0%,1072,12%,481,16%,21%
WIE,519,0,0,2%,3,4,3,1,0,2,6,0,8,11,11,0,0,0,0,0,0,0,0,0,-16,-800,0,0,0,0,25%,71,-1,-2%,60,83%,138,16%,21%
BAR,81813,0,0,4%,22,22,22,1,0,8,98,19,125,123,123,0,155,155000,0,0,38,380,42,6,11,550,410,1025,895,599650,25%,49089,18914,38%,7722,15%,600,16%,21%
FFN,24398,0,0,2%,14,14,14,1,0,8,19,6,33,33,33,0,160,160000,0,0,31,310,0,0,130,6500,0,0,0,0,0%,8628,816,9%,1942,22%,353,16%,21%
LLA,11998,0,0,5%,7,7,7,1,0,7,38,16,61,53,53,0,130,169000,27,13,0,0,0,0,14,700,0,0,0,0,75%,13698,1461,10%,482,3%,1141,16%,21%
DRC,221917,0,0,4%,37,83,37,0,0,19,51,19,89,87,82,0,0,0,19,9,21,210,288,43,120,6000,60,150,44,29480,25%,32756,2116,6%,11524,35%,147,16%,21%
DVE,6717,0,0,5%,9,15,9,1,0,7,8,0,15,14,14,0,0,0,0,0,0,0,0,0,12,600,0,0,0,0,50%,1717,1,0%,394,22%,255,16%,21%
EPC,20060,0,0,2%,18,83,20,1,0,0,4,4,8,17,17,0,0,0,10,5,33,330,0,0,14,700,-4,-10,0,0,25%,3162,0,0%,1182,37%,159,16%,21%
EPY,58018,0,0,3%,38,38,38,1,1,18,28,32,78,80,80,0,20,32000,92,46,365,3650,0,0,205,10250,135,337,324,217080,0%,24816,2418,9%,4262,17%,427,16%,21%
FDL,4849,0,0,2%,3,3,3,1,0,3,1,0,4,4,3,0,0,0,0,0,0,0,28,4,7,350,0,0,0,0,25%,615,6,0%,274,44%,127,16%,21%
FGJ,5639,0,0,5%,3,6,1,0,0,2,1,2,5,5,4,0,0,0,0,0,0,0,0,0,-2,-100,0,0,0,0,0%,1112,-0,-0%,289,26%,188,16%,21%
LCS,4111,0,0,3%,5,5,5,1,0,3,3,2,8,7,6,0,0,0,0,0,47,470,0,0,4,200,0,0,7,4690,25%,1414,8,0%,404,28%,343,16%,21%
LMC,7080,0,0,5%,2,2,2,0,0,4,1,2,7,7,6,0,0,0,0,0,6,60,0,0,-2,-100,0,0,0,0,25%,1561,-0,-0%,422,27%,220,16%,21%
LPR,20398,0,0,3%,12,83,12,1,1,9,2,0,11,11,6,0,0,0,0,0,0,0,0,0,32,1600,-4,-10,22,14740,25%,2220,22,1%,1792,80%,108,16%,21%
MYU,1162,0,0,7%,2,2,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,91,0,0%,91,100%,78,16%,21%
NRS,5926,0,0,4%,6,6,6,1,0,3,13,2,18,18,18,0,0,0,0,0,0,0,0,0,-26,-1300,27,67,0,0,0%,2966,19,0%,735,24%,500,16%,21%
NWE,7126,0,0,6%,6,6,6,1,0,2,8,1,11,13,13,0,0,0,0,0,0,0,0,0,-16,-800,0,0,0,0,50%,2292,-2,-0%,873,38%,321,16%,21%
RDN,4453,0,0,3%,7,7,7,1,0,6,21,2,29,29,29,0,0,0,0,0,0,0,0,0,-2,-100,169,422,0,0,0%,2020,174,8%,388,19%,453,16%,21%
ROM,10551,0,0,3%,7,28,7,1,0,7,15,11,33,33,33,0,0,0,0,0,0,0,0,0,39,1950,92,230,16,10720,0%,6162,122,1%,1009,16%,584,16%,21%
SSJ,1152,0,0,7%,1,1,1,0,0,1,1,2,4,4,3,0,0,0,0,0,19,190,0,0,-2,-100,0,0,0,0,25%,327,0,0%,54,16%,284,16%,21%
WYK,5935,0,0,3%,5,7,5,1,0,3,6,5,14,14,14,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,50%,3026,-1,-0%,722,23%,509,16%,21%
