Country_Tag,Country_Population_K,Country_Core_Population_K,Country_NonCore_Population_K,Conscription_Rate,Num_Owned_States,Num_Core_States,Num_Controlled_States,Stability,War_Support,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Total_Controlled_Factories,Total_Owned_Factories,Avg_Infra_per_State,Oil_Units,Oil_Barrels_Thousands,Aluminium_Units,Aluminium_Tons_Thousands,Rubber_Units,Rubber_Tons_Thousands,Tungsten_Units,Tungsten_Tons_Thousands,Steel_Units,Steel_Tons_Thousands,Chromium_Units,Chromium_Tons_Thousands,Coal,Coal_ShortTons_Thousands,Maximum_Potential_Exporting,Total_Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Subsistence_Sector_GDP_USD_M,Subsistence_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Labor_Efficiency
RIV,680,0,0,0%,2,2,2,0,0,2,6,0,8,4,4,0,27,14850,0,0,33,330,0,0,-4,-200,0,0,0,0,50%,117,30,26%,76,64%,172,1%,2%
RJV,200,0,0,1%,1,1,1,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,50%,25,-0,-1%,23,92%,125,1%,2%
RNV,340,0,0,0%,1,1,1,0,0,0,2,2,4,4,4,0,13,7150,0,0,0,0,0,0,-4,-200,0,0,0,0,50%,96,9,10%,38,39%,283,1%,2%
SDP,26651,0,0,4%,7,28,7,0,0,13,21,6,40,19,19,0,19,11400,18,9,0,0,0,0,21,1050,0,0,20,13400,75%,4629,129,2%,1325,28%,173,1%,2%
SKE,712,0,0,3%,2,2,2,0,0,3,4,0,7,7,7,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,50%,103,-0,-0%,85,82%,145,1%,2%
SMP,19212,0,0,4%,5,5,5,0,0,1,10,0,11,13,13,0,0,0,0,0,0,0,55,8,-3,-150,0,0,23,15410,75%,2474,67,2%,1340,54%,128,1%,2%
SPC,6473,0,0,1%,7,11,7,0,0,4,9,4,17,16,16,0,9,7650,4,2,0,0,0,0,2,100,5,12,0,0,50%,1880,24,1%,435,23%,290,1%,2%
SPP,27354,0,0,4%,7,17,7,0,0,2,9,6,17,23,23,0,18,10800,0,0,0,0,0,0,12,600,0,0,0,0,75%,4508,47,1%,726,16%,164,1%,2%
SRV,340,0,0,0%,1,1,1,1,0,2,6,2,10,9,9,0,18,9900,0,0,0,0,0,0,-10,-500,0,0,0,0,50%,95,19,20%,17,18%,280,1%,2%
TNV,254,0,0,0%,1,1,1,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,50%,32,-0,-0%,29,90%,128,1%,2%
UMB,1839,0,0,3%,4,4,4,0,0,1,5,1,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,437,0,0%,178,40%,237,1%,2%
USV,101,0,0,0%,1,1,1,0,0,2,2,0,4,4,4,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,50%,7,-0,-3%,7,101%,75,1%,2%
WEA,204,0,0,3%,1,1,1,0,0,2,3,0,5,5,5,0,0,0,0,0,0,0,0,0,-6,-300,0,0,0,0,50%,24,-0,-1%,22,95%,117,1%,2%
HHE,75177,0,0,1%,20,20,20,0,0,13,28,5,46,49,49,0,4,2200,8,4,0,0,26,3,22,1100,45,112,0,0,50%,9520,176,1%,3399,35%,126,1%,2%
HBB,8177,0,0,-0%,7,7,7,0,0,3,6,2,11,12,12,0,0,0,0,0,0,0,0,0,-4,-200,0,0,3,2010,75%,1715,3,0%,840,48%,209,1%,2%
HCR,3207,0,0,2%,12,12,12,0,0,1,3,1,5,10,10,0,1,550,0,0,0,0,0,0,8,400,-2,-5,0,0,50%,714,0,0%,240,33%,222,1%,2%
HER,4434,0,0,3%,14,14,14,0,0,3,4,0,7,9,9,0,0,0,6,3,0,0,7,1,0,0,3,7,0,0,50%,619,3,0%,456,73%,139,1%,2%
HET,2269,0,0,2%,4,1,4,0,0,3,3,0,6,11,11,0,0,0,0,0,0,0,0,0,3,150,0,0,2,1340,50%,373,2,0%,225,60%,230,1%,2%
HLF,18883,0,0,3%,11,11,11,0,0,7,13,3,23,26,26,0,16,8800,18,9,0,0,0,0,25,1250,0,0,10,6700,50%,4028,60,1%,1159,28%,213,1%,2%
HNO,5970,0,0,3%,4,4,4,0,0,10,34,0,44,12,12,0,35,19250,7,3,0,0,5,0,26,1300,9,22,28,18760,50%,1528,269,17%,616,40%,256,1%,2%
HPP,12433,0,0,2%,17,17,17,0,0,3,4,3,10,22,22,0,0,0,0,0,11,110,0,0,-7,-350,0,0,0,0,50%,2489,-0,-0%,1018,40%,203,1%,2%
HRF,4501,0,0,2%,8,8,8,0,0,1,4,1,6,11,11,0,0,0,0,0,0,0,10,1,-6,-300,6,15,20,13400,50%,1055,27,2%,419,39%,234,1%,2%
HSP,15751,0,0,3%,16,21,16,0,0,4,8,5,17,23,23,0,0,0,0,0,0,0,7,1,3,150,6,15,0,0,50%,3475,6,0%,1341,38%,220,1%,2%
HST,48085,0,0,2%,21,26,21,0,0,6,14,5,25,32,32,0,3,1650,0,0,0,0,18,2,12,600,13,32,14,9380,50%,7150,79,1%,3446,48%,159,1%,2%
HTP,22647,0,0,3%,12,12,12,0,0,5,10,8,23,25,25,0,0,0,6,3,11,110,0,0,20,1000,0,0,9,6030,50%,5191,23,0%,1230,23%,229,1%,2%
HUM,4771,0,0,2%,11,7,11,0,0,2,5,0,7,9,9,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,50%,932,-1,-0%,458,49%,206,1%,2%
HUP,4801,0,0,3%,6,19,6,0,0,0,2,1,3,7,7,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,50%,1081,0,0%,444,41%,235,1%,2%
HWA,2875,0,0,2%,7,15,7,0,0,1,3,0,4,8,8,0,0,0,0,0,0,0,0,0,-5,-250,0,0,0,0,50%,473,-0,-0%,298,62%,164,1%,2%
AVE,126,0,0,0%,2,7,2,0,0,3,2,0,5,5,5,0,0,0,0,0,0,0,0,0,7,350,0,0,6,4020,50%,14,6,42%,9,66%,117,1%,2%
ANA,571,0,0,0%,2,2,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,51,0,0%,50,96%,90,1%,2%
BIU,172,0,0,0%,2,7,2,0,0,4,1,0,5,5,5,0,0,0,0,0,0,0,0,0,14,700,0,0,9,6030,50%,25,8,33%,18,72%,150,1%,2%
CPV,8017,0,0,3%,6,6,6,0,0,5,6,0,11,11,11,0,0,0,0,0,0,0,14,2,21,1050,39,97,15,10050,0%,1359,45,3%,780,57%,169,1%,2%
DOC,2652,0,0,3%,4,9,4,0,0,1,4,0,5,5,5,0,0,0,0,0,0,0,21,3,15,750,37,92,0,0,0%,486,22,4%,307,63%,183,1%,2%
DMP,1731,0,0,3%,7,9,7,0,0,3,2,0,5,7,7,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,50%,221,0,0%,185,83%,127,1%,2%
ERP,653,0,0,2%,2,2,2,0,0,2,3,0,5,5,5,0,0,0,0,0,0,0,0,0,-6,-300,0,0,0,0,50%,77,-0,-0%,66,86%,117,1%,2%
FIK,1598,0,0,2%,3,3,3,0,0,4,2,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,241,0,0%,177,73%,150,1%,2%
GSD,5131,0,0,2%,4,4,4,0,0,4,5,0,9,9,9,0,0,0,0,0,0,0,9,1,16,800,17,42,0,0,25%,920,12,1%,128,13%,179,1%,2%
HPV,333,0,0,4%,2,5,2,0,0,2,1,0,3,5,5,0,16,8800,0,0,0,0,0,0,-4,-200,0,0,0,0,0%,36,10,29%,25,70%,108,1%,2%
IHS,2061,0,0,4%,3,3,3,0,0,2,1,0,3,5,5,0,4,2200,0,0,0,0,0,0,0,0,0,0,0,0,50%,270,2,1%,201,74%,130,1%,2%
KGK,4919,0,0,0%,7,13,7,0,0,2,5,0,7,8,8,0,0,0,0,0,0,0,0,0,-5,-250,0,0,0,0,50%,827,-0,-0%,472,57%,168,1%,2%
LEE,2106,0,0,0%,6,8,6,0,0,1,3,0,4,4,4,0,0,0,0,0,0,0,0,0,-6,-300,0,0,0,0,50%,174,-0,-0%,164,94%,82,1%,2%
LRO,377,0,0,0%,4,5,4,0,0,0,2,0,2,4,4,0,0,0,0,0,0,0,0,0,-6,-300,0,0,0,0,50%,39,-0,-1%,36,91%,104,1%,2%
MRC,33888,0,0,3%,24,21,24,0,0,11,76,14,101,77,77,0,75,71250,79,39,7,70,46,6,148,7400,50,125,86,57620,75%,16540,2513,15%,2300,13%,496,1%,2%
NMR,1119,0,0,0%,2,3,2,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,5,0,-4,-200,0,0,0,0,50%,124,0,0%,111,90%,110,1%,2%
NRP,4119,0,0,1%,9,9,9,0,0,3,5,0,8,8,8,0,2,1100,0,0,0,0,0,0,-1,-50,0,0,0,0,50%,759,2,0%,362,47%,184,1%,2%
PCS,1629,0,0,0%,3,4,3,0,0,2,2,0,4,5,5,0,0,0,0,0,0,0,14,2,-4,-200,0,0,0,0,50%,217,2,1%,176,81%,133,1%,2%
REP,2107,0,0,1%,6,19,6,0,0,3,4,0,7,8,8,0,0,0,0,0,0,0,7,1,-3,-150,8,20,0,0,50%,405,5,1%,193,47%,192,1%,2%
RVV,10245,0,0,2%,10,10,10,0,0,6,6,2,14,14,14,0,8,4400,7,3,0,0,3,0,10,500,9,22,17,11390,50%,2071,40,1%,953,46%,202,1%,2%
SEK,5321,0,0,2%,11,11,11,0,0,3,3,2,8,11,11,0,0,0,0,0,0,0,0,0,-2,-100,0,0,4,2680,50%,1228,4,0%,422,34%,230,1%,2%
SFG,8244,0,0,6%,12,19,14,0,0,8,14,1,23,23,19,0,3,1650,0,0,0,0,0,0,-17,-850,-4,-10,0,0,50%,1863,-0,-0%,547,29%,268,1%,2%
SMK,2122,0,0,1%,3,4,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,11,27,0,0,50%,249,3,1%,234,94%,117,1%,2%
SRA,1408,0,0,5%,3,19,1,0,0,2,2,0,4,4,4,0,0,0,0,0,0,0,0,0,2,100,-2,-5,0,0,50%,393,-0,-0%,245,62%,144,1%,2%
SSD,5200,0,0,2%,6,6,6,0,0,4,5,0,9,10,10,0,0,0,0,0,0,0,20,3,37,1850,31,77,3,2010,25%,914,27,3%,336,36%,175,1%,2%
UFS,12532,0,0,1%,19,28,19,0,0,7,16,3,26,27,27,0,0,0,0,0,0,0,0,0,-3,-150,-2,-5,0,0,50%,3017,-2,-0%,585,19%,240,1%,2%
WIE,448,0,0,0%,3,4,3,0,0,0,2,0,2,4,4,0,0,0,0,0,0,0,0,0,-6,-300,0,0,0,0,50%,53,-0,-0%,48,90%,118,1%,2%
BAR,70039,0,0,1%,22,22,22,0,0,6,52,5,63,57,57,0,54,27000,0,0,13,130,13,1,-41,-2050,137,342,247,165490,50%,14211,2653,18%,6183,43%,202,1%,2%
FFN,20834,0,0,1%,14,14,14,0,0,5,18,0,23,17,17,0,55,27500,0,0,11,110,0,0,35,1750,0,0,0,0,50%,3307,126,3%,1576,47%,158,1%,2%
LLA,10244,0,0,2%,7,7,7,1,0,7,13,5,25,20,20,0,41,26650,7,3,0,0,0,0,-1,-50,-2,-5,0,0,50%,3538,88,2%,370,10%,345,1%,2%
DRC,56880,0,0,2%,9,83,10,0,0,5,0,0,5,6,6,0,0,0,0,0,0,0,94,14,11,550,5,12,0,0,25%,3073,17,0%,2798,91%,55,1%,2%
DVE,5755,0,0,2%,9,15,9,0,0,6,4,0,10,10,10,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,25%,898,0,0%,311,34%,156,1%,2%
DVC,11125,0,0,2%,2,5,2,0,0,2,3,0,5,5,5,0,0,0,0,0,0,0,0,0,15,750,38,95,0,0,25%,1226,18,1%,684,55%,110,1%,2%
EPC,18086,0,0,3%,18,83,20,-0,0,0,3,2,5,10,10,0,0,0,7,3,24,240,0,0,12,600,-4,-10,0,0,0%,1727,0,0%,1015,58%,96,1%,2%
EPY,52465,0,0,3%,38,38,38,0,0,13,31,13,57,53,53,0,9,4950,41,20,160,1600,0,0,-2,-100,70,175,132,88440,50%,11881,799,6%,3684,31%,226,1%,2%
FDL,4175,0,0,3%,3,3,3,0,0,3,1,0,4,4,3,0,0,0,0,0,0,0,13,1,2,100,0,0,0,0,25%,444,2,0%,227,51%,106,1%,2%
FGJ,5074,0,0,3%,3,6,1,0,0,2,1,0,3,3,2,0,0,0,0,0,0,0,0,0,-2,-100,0,0,0,0,25%,372,-0,-0%,250,67%,70,1%,2%
FUL,1018,0,0,3%,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,77,0,0%,77,100%,76,1%,2%
GHN,4075,0,0,3%,3,3,3,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,420,0,0%,383,91%,103,1%,2%
GNG,4065,0,0,3%,2,2,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8710,25%,429,9,2%,382,89%,105,1%,2%
IWE,1018,0,0,3%,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,77,0,0%,77,100%,76,1%,2%
JJY,1522,0,0,3%,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4690,25%,236,5,2%,232,98%,77,1%,2%
LCF,6104,0,0,3%,3,3,2,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,6,300,0,0,0,0,25%,539,0,0%,492,91%,75,1%,2%
LCS,3543,0,0,3%,5,5,5,0,0,3,2,2,7,7,6,0,0,0,0,0,25,250,0,0,0,0,0,0,3,2010,25%,1021,3,0%,334,32%,288,1%,2%
LMC,6113,0,0,3%,2,2,2,0,0,4,1,0,5,5,4,0,0,0,0,0,2,20,0,0,-2,-100,0,0,0,0,25%,624,-0,-0%,350,56%,102,1%,2%
LMN,93692,0,0,3%,10,83,11,0,0,4,8,6,18,17,17,0,0,0,4,2,0,0,0,0,27,1350,0,0,0,0,25%,6155,4,0%,3797,61%,66,1%,2%
LPR,10155,0,0,3%,7,83,7,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,0,0,6,300,-2,-5,0,0,25%,912,-0,-0%,778,85%,89,1%,2%
MYU,1028,0,0,3%,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,78,0,0%,78,100%,75,1%,2%
NRS,5192,0,0,3%,6,6,6,0,0,2,2,0,4,4,4,0,0,0,0,0,0,0,0,0,-4,-200,9,22,0,0,25%,780,2,0%,598,76%,150,1%,2%
NWE,6108,0,0,3%,6,6,6,0,0,2,4,0,6,6,6,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,25%,972,-0,-0%,699,71%,159,1%,2%
RDN,3818,0,0,3%,7,7,7,0,0,4,7,0,11,11,11,0,0,0,0,0,0,0,0,0,5,250,125,312,0,0,0%,909,66,7%,307,33%,238,1%,2%
ROM,8975,0,0,3%,7,28,7,0,0,5,13,2,20,20,20,0,0,0,0,0,0,0,0,0,-5,-250,32,80,7,4690,25%,2163,39,1%,787,36%,241,1%,2%
RPG,17163,0,0,3%,5,5,5,0,0,3,3,3,9,9,8,0,0,0,0,0,9,90,10,1,5,250,0,0,11,7370,25%,2154,14,0%,992,46%,125,1%,2%
RPT,2036,0,0,3%,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,155,0,0%,155,100%,76,1%,2%
SHE,1018,0,0,3%,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,77,0,0%,77,100%,76,1%,2%
SSJ,1018,0,0,3%,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,10,100,0,0,-2,-100,0,0,0,0,25%,73,0,0%,46,63%,71,1%,2%
WYK,5092,0,0,3%,5,7,5,0,0,1,2,0,3,3,3,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,25%,710,-0,-0%,575,80%,139,1%,2%
XIF,3566,0,0,3%,2,2,2,0,0,2,1,0,3,3,2,0,0,0,0,0,0,0,0,0,-2,-100,0,0,0,0,25%,377,-0,-0%,303,80%,105,1%,2%
