Country_Tag,Country_Population_K,Country_Core_Population_K,Country_NonCore_Population_K,Conscription_Rate,Num_Owned_States,Num_Core_States,Num_Controlled_States,Stability,War_Support,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Total_Controlled_Factories,Total_Owned_Factories,Avg_Infra_per_State,Oil_Units,Oil_Barrels_Thousands,Aluminium_Units,Aluminium_Tons_Thousands,Rubber_Units,Rubber_Tons_Thousands,Tungsten_Units,Tungsten_Tons_Thousands,Steel_Units,Steel_Tons_Thousands,Chromium_Units,Chromium_Tons_Thousands,Coal,Coal_ShortTons_Thousands,Maximum_Potential_Exporting,Total_Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Subsistence_Sector_GDP_USD_M,Subsistence_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Labor_Efficiency
LLD,6375,0,0,4%,6,6,6,1,0,4,7,2,13,12,12,0,0,0,19,9,0,0,0,0,12,600,0,0,0,0,50%,1872,3,0%,554,29%,293,8%,11%
MLB,73,0,0,3%,1,1,1,1,0,3,4,0,7,7,7,0,0,0,0,0,0,0,0,0,-8,-400,0,0,2,1340,75%,8,1,20%,6,77%,108,8%,11%
MTR,1723,0,0,2%,5,8,5,1,0,4,7,3,14,14,14,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,25%,790,-1,-0%,173,21%,458,8%,11%
NLL,248,0,0,4%,2,16,2,1,0,9,5,0,14,14,9,0,0,0,6,3,0,0,0,0,7,350,-2,-5,12,8040,50%,35,15,43%,19,54%,143,8%,11%
OAK,58141,0,0,9%,39,39,37,0,0,27,191,17,235,194,194,0,67,46900,92,46,0,0,96,14,682,34100,245,612,163,109210,50%,44641,10678,23%,2460,5%,750,8%,11%
PLK,355,0,0,2%,2,4,2,1,0,4,4,0,8,8,8,0,0,0,0,0,0,0,8,1,-8,-400,10,25,0,0,25%,47,5,11%,38,81%,133,8%,11%
SHT,650,0,0,2%,4,7,4,1,0,5,9,0,14,13,13,0,9,4950,0,0,0,0,0,0,-16,-800,0,0,0,0,75%,70,10,14%,51,73%,108,8%,11%
TAM,14277,0,0,3%,24,24,24,1,0,6,36,2,44,43,43,0,0,0,0,0,0,0,99,14,-34,-1700,0,0,0,0,25%,4511,94,2%,357,7%,315,8%,11%
TPD,560,0,0,5%,3,3,3,1,0,3,3,0,6,8,8,0,0,0,0,0,0,0,12,1,-8,-400,20,50,6,4020,25%,86,16,18%,58,68%,153,8%,11%
TPP,14311,0,0,4%,28,28,28,1,1,9,14,2,25,19,17,0,0,0,56,28,0,0,0,0,22,1100,0,0,0,0,75%,2743,13,0%,1301,47%,191,8%,11%
TRH,9081,0,0,7%,12,29,12,1,0,4,12,0,16,18,18,0,7,3850,0,0,0,0,41,6,69,3450,74,185,5,3350,0%,2647,118,4%,683,25%,291,8%,11%
TRI,2812,0,0,2%,5,7,5,1,0,3,5,0,8,8,8,0,0,0,0,0,0,0,47,7,-10,-500,60,150,0,0,25%,587,40,6%,327,55%,208,8%,11%
UEK,11386,0,0,3%,11,21,11,1,0,4,9,5,18,18,18,0,0,0,0,0,0,0,0,0,-3,-150,1,2,11,7370,0%,3739,20,0%,834,22%,328,8%,11%
WGK,452,0,0,2%,4,4,4,1,0,4,9,0,13,12,12,0,0,0,0,0,0,0,0,0,-16,-800,78,195,0,0,75%,104,47,45%,47,45%,229,8%,11%
AAV,109,0,0,0%,1,1,1,0,0,3,4,2,9,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,25%,33,-0,-2%,13,40%,309,8%,11%
AGC,5787,0,0,2%,6,6,6,1,0,7,15,6,28,24,24,0,0,0,52,26,0,0,0,0,72,3600,0,0,0,0,25%,3993,22,0%,321,8%,690,8%,11%
AHM,1254,0,0,6%,7,7,7,1,0,8,12,0,20,21,21,0,0,0,0,0,0,0,0,0,-26,-1300,0,0,0,0,50%,202,-3,-1%,125,62%,161,8%,11%
ARN,4104,0,0,2%,8,14,8,1,0,7,15,2,24,17,17,0,0,0,0,0,0,0,68,10,6,300,0,0,18,12060,75%,1699,81,4%,309,18%,414,8%,11%
ATL,6772,0,0,2%,4,4,4,1,0,5,37,7,49,25,25,0,118,118000,0,0,159,1590,0,0,-26,-1300,0,0,0,0,70%,5510,872,15%,216,3%,813,8%,11%
AUC,4993,0,0,2%,15,15,15,1,0,8,24,11,43,34,34,0,21,16800,21,10,0,0,0,0,73,3650,0,0,0,0,25%,4808,103,2%,432,8%,963,8%,11%
AUF,1407,0,0,2%,5,5,5,1,0,1,10,3,14,16,16,0,0,0,34,17,0,0,0,0,-16,-800,0,0,86,57620,75%,844,159,18%,146,17%,599,8%,11%
BTR,18710,0,0,3%,25,25,25,1,0,8,26,5,39,36,36,0,28,15400,0,0,0,0,48,7,14,700,0,0,66,44220,25%,5029,361,7%,1746,34%,268,8%,11%
CUL,154,0,0,3%,1,3,1,1,0,4,4,0,8,8,8,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,25%,4,-0,-14%,5,113%,29,8%,11%
ETV,364,0,0,2%,1,1,1,1,0,3,9,1,13,11,11,0,54,45900,0,0,0,0,0,0,-14,-700,0,0,0,0,25%,198,111,56%,45,22%,543,8%,11%
FLU,308,0,0,3%,2,2,2,1,0,4,6,0,10,10,10,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,25%,24,-1,-4%,24,98%,80,8%,11%
FRO,526,0,0,3%,3,3,3,1,0,4,9,0,13,13,13,0,0,0,0,0,0,0,0,0,-18,-900,0,0,0,0,75%,63,-2,-3%,56,88%,121,8%,11%
JIN,620,0,0,6%,1,1,1,1,0,5,9,0,14,14,14,0,0,0,0,0,0,0,7,1,-4,-200,0,0,0,0,0%,106,2,1%,80,75%,171,8%,11%
KHM,7028,0,0,5%,13,13,13,1,0,7,16,0,23,25,25,0,0,0,0,0,0,0,0,0,18,900,0,0,59,39530,75%,2324,160,6%,623,26%,330,8%,11%
KKV,546,0,0,2%,1,1,1,1,0,3,4,0,7,7,7,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,75%,83,-0,-0%,68,81%,153,8%,11%
KSA,5112,0,0,3%,10,10,10,1,0,6,11,7,24,25,25,0,7,3850,13,6,39,390,0,0,23,1150,0,0,0,0,25%,3466,17,0%,525,15%,677,8%,11%
LNV,365,0,0,2%,1,1,1,1,0,3,4,2,9,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,25%,119,-0,-0%,45,38%,326,8%,11%
LOC,109,0,0,4%,1,1,1,1,0,4,4,0,8,8,8,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,50%,12,-0,-5%,12,102%,110,8%,11%
MES,881,0,0,3%,1,1,1,1,0,4,5,2,11,10,10,0,0,0,0,0,0,0,0,0,-8,-400,0,0,41,27470,50%,363,51,14%,105,28%,413,8%,11%
MJU,42562,0,0,3%,27,22,27,1,0,20,79,13,112,82,82,0,30,27000,77,38,26,260,56,8,160,8000,8,20,133,89110,85%,16081,2050,12%,2566,15%,422,8%,11%
MNG,3083,0,0,3%,7,7,7,1,0,6,10,1,17,15,15,0,8,5600,0,0,0,0,0,0,20,1000,0,0,0,0,75%,660,17,2%,226,34%,214,8%,11%
MRV,163,0,0,2%,1,1,1,1,0,3,4,0,7,7,7,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,75%,21,-0,-3%,20,96%,129,8%,11%
OOD,7785,0,0,3%,1,1,1,1,0,3,4,0,7,7,7,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,75%,1534,-0,-0%,661,43%,197,8%,11%
PER,264,0,0,6%,1,1,1,1,0,4,6,0,10,10,10,0,0,0,0,0,0,0,0,0,-5,-250,0,0,0,0,0%,34,-0,-1%,32,93%,131,8%,11%
QDT,2520,0,0,3%,15,16,15,1,0,5,10,7,22,26,26,0,55,41250,8,4,0,0,0,0,76,3800,0,0,0,0,0%,2109,116,5%,182,8%,836,8%,11%
QUE,3368,0,0,3%,12,12,12,1,0,5,9,3,17,21,21,0,0,0,0,0,0,0,0,0,-22,-1100,0,0,0,0,25%,1662,-2,-0%,325,19%,493,8%,11%
RIV,732,0,0,2%,2,2,2,1,0,3,9,2,14,10,10,0,70,70000,0,0,84,840,0,0,-10,-500,0,0,0,0,25%,409,173,42%,91,22%,558,8%,11%
RJV,215,0,0,3%,1,1,1,1,0,3,4,0,7,7,7,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,75%,28,-0,-2%,26,93%,133,8%,11%
RNV,365,0,0,2%,1,1,1,1,0,3,5,2,10,8,8,0,34,22100,0,0,0,0,0,0,-6,-300,0,0,0,0,50%,158,41,26%,45,28%,432,8%,11%
SDP,28837,0,0,5%,7,28,7,1,0,17,41,16,74,33,33,0,47,37600,48,24,0,0,0,0,80,4000,0,0,55,36850,50%,9752,667,6%,1502,15%,338,8%,11%
SKE,767,0,0,3%,2,2,2,1,0,5,6,0,11,11,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,25%,127,-1,-0%,98,77%,165,8%,11%
SMP,20656,0,0,4%,5,5,5,1,0,1,19,0,20,30,29,0,0,0,0,0,0,0,121,18,-1,-50,0,0,70,46900,0%,7497,484,6%,1530,20%,362,8%,11%
SPP,29446,0,0,5%,7,17,7,1,0,2,22,7,31,36,36,0,44,30800,0,0,0,0,0,0,37,1850,0,0,0,0,75%,9098,273,3%,819,9%,308,8%,11%
SRV,365,0,0,2%,1,1,1,1,0,4,9,4,17,16,16,0,41,36900,0,0,0,0,0,0,-16,-800,0,0,0,0,25%,262,88,33%,20,7%,718,8%,11%
TNV,273,0,0,4%,1,1,1,1,0,6,5,0,11,11,8,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,75%,37,-0,-2%,34,91%,136,8%,11%
UMB,1983,0,0,3%,4,4,4,1,0,4,9,4,17,17,17,0,0,0,0,0,0,0,0,0,7,350,0,0,0,0,75%,1164,0,0%,203,17%,587,8%,11%
USV,109,0,0,2%,1,1,1,1,0,3,5,2,10,10,9,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,75%,28,-0,-3%,9,32%,257,8%,11%
WEA,220,0,0,3%,1,1,1,1,0,4,5,2,11,11,11,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,25%,71,-0,-1%,27,38%,323,8%,11%
HHE,236645,0,0,4%,149,33,149,1,0,70,121,25,216,276,276,0,58,52200,57,28,11,110,88,13,266,13300,65,162,96,64320,50%,49052,4094,8%,15871,32%,295,8%,11%
HRF,10012,0,0,4%,18,16,18,1,0,6,18,2,26,31,31,0,0,0,0,0,0,0,49,7,4,200,50,125,56,37520,50%,3400,244,7%,1065,31%,344,8%,11%
AVE,135,0,0,5%,2,7,2,1,0,4,8,0,12,9,9,0,0,0,0,0,0,0,0,0,26,1300,0,0,20,13400,75%,47,34,72%,12,25%,351,8%,11%
ANA,615,0,0,2%,2,2,2,1,0,4,4,0,8,8,8,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,75%,68,-0,-1%,60,87%,111,8%,11%
BIU,184,0,0,5%,2,7,2,1,0,5,7,0,12,9,9,0,0,0,0,0,0,0,0,0,41,2050,0,0,28,18760,75%,69,45,65%,22,32%,378,8%,11%
CPV,12875,0,0,6%,6,6,7,0,0,7,9,0,16,17,15,0,0,0,0,0,0,0,18,2,25,1250,51,127,20,13400,25%,1826,70,3%,895,49%,213,8%,11%
CYR,3873,0,0,5%,5,12,5,0,0,1,12,10,23,27,27,0,0,0,28,14,0,0,0,0,23,1150,117,292,0,0,50%,4224,98,2%,289,6%,1090,8%,11%
DMP,219,0,0,5%,7,9,1,0,0,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,4,200,0,0,0,0,25%,219,0,0%,208,94%,117,8%,11%
ERP,702,0,0,3%,2,2,2,1,0,3,5,0,8,8,8,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,75%,97,-0,-0%,79,81%,138,8%,11%
FIK,1719,0,0,3%,3,3,3,1,0,4,6,2,12,12,12,0,0,0,0,0,0,0,0,0,-1,-50,0,0,0,0,25%,635,-0,-0%,211,33%,369,8%,11%
GSD,5559,0,0,3%,4,4,4,1,0,7,11,0,18,18,18,0,0,0,0,0,0,0,20,3,37,1850,40,100,0,0,0%,3101,62,2%,152,4%,557,8%,11%
HPV,359,0,0,6%,2,5,2,1,1,6,3,0,9,11,9,0,26,20800,0,0,0,0,0,0,-8,-400,0,0,0,0,25%,63,31,49%,30,47%,177,8%,11%
IHS,2225,0,0,5%,3,3,3,1,0,3,4,0,7,9,9,0,9,4950,0,0,0,0,0,0,2,100,0,0,0,0,75%,390,8,2%,238,61%,175,8%,11%
KGK,5304,0,0,2%,7,13,7,1,0,5,10,2,17,18,18,0,0,0,0,0,0,0,0,0,-7,-350,0,0,0,0,25%,1926,-0,-0%,528,27%,363,8%,11%
LEE,2274,0,0,2%,6,8,6,1,0,3,6,0,9,9,9,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,75%,281,-1,-0%,182,64%,123,8%,11%
LRO,407,0,0,2%,4,5,4,1,0,2,5,0,7,9,9,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,25%,46,-1,-2%,41,89%,113,8%,11%
MRC,22228,0,0,4%,12,12,12,1,0,23,87,25,135,70,70,0,0,0,98,49,3,30,77,11,273,13650,-12,-30,109,73030,75%,19105,1734,9%,1362,7%,859,8%,11%
MAI,3610,0,0,3%,2,2,2,0,0,1,7,2,10,13,13,0,0,0,11,5,9,90,0,0,-1,-50,20,50,45,30150,75%,1777,83,4%,454,25%,492,8%,11%
MOI,785,0,0,3%,2,2,2,0,0,1,7,3,11,12,12,0,36,41400,0,0,0,0,0,0,-12,-600,0,0,0,0,75%,421,90,21%,98,23%,535,8%,11%
MPI,5135,0,0,3%,2,2,2,0,0,1,9,9,19,23,23,0,18,17100,0,0,0,0,0,0,39,1950,-4,-10,0,0,50%,4542,49,1%,354,7%,884,8%,11%
MTI,645,0,0,3%,2,2,2,0,0,1,9,1,11,12,12,0,72,82800,0,0,0,0,0,0,-16,-800,0,0,0,0,50%,317,205,64%,57,17%,492,8%,11%
NMR,1205,0,0,3%,2,3,2,1,0,1,2,0,3,6,6,0,0,0,0,0,0,0,14,2,-6,-300,0,0,0,0,50%,183,2,1%,134,72%,152,8%,11%
PCS,1758,0,0,3%,3,4,3,1,0,3,9,0,12,13,12,0,0,0,0,0,0,0,39,5,-14,-700,0,0,0,0,75%,362,13,3%,205,56%,206,8%,11%
RVV,6723,0,0,7%,10,10,9,0,0,6,10,4,20,20,20,0,17,9350,15,7,0,0,7,1,1,50,17,42,33,22110,25%,3205,100,3%,1050,32%,290,8%,11%
SEK,5711,0,0,5%,11,11,11,1,0,4,4,2,10,14,14,0,0,0,0,0,0,0,0,0,6,300,0,0,10,6700,25%,1466,12,0%,464,31%,256,8%,11%
SFG,21386,0,0,4%,30,19,36,0,0,15,27,6,48,61,51,0,10,5500,0,0,0,0,0,0,8,400,-6,-15,0,0,25%,5804,21,0%,1750,30%,350,8%,11%
SMK,2274,0,0,3%,3,4,3,1,0,4,4,0,8,8,8,0,0,0,0,0,0,0,0,0,-8,-400,31,77,0,0,75%,369,12,3%,269,72%,162,8%,11%
SSD,5644,0,0,3%,6,6,6,1,0,5,5,0,10,13,13,0,0,0,0,0,0,0,48,7,98,4900,74,185,8,5360,0%,1552,75,4%,404,26%,275,8%,11%
UFS,16620,0,0,2%,25,28,25,1,0,9,25,8,42,44,43,0,2,1400,0,0,0,0,0,0,33,1650,0,0,0,0,50%,6527,17,0%,972,14%,392,8%,11%
WIE,483,0,0,2%,3,4,3,1,0,2,4,0,6,9,9,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,25%,64,-1,-1%,54,85%,133,8%,11%
BAR,75770,0,0,3%,22,22,22,1,0,8,70,15,93,71,71,0,135,94500,0,0,33,330,32,4,35,1750,346,865,619,414730,75%,28242,9613,34%,6885,24%,372,8%,11%
FFN,22574,0,0,2%,14,14,14,1,0,8,19,3,30,30,30,0,139,97300,0,0,27,270,0,0,108,5400,0,0,0,0,0%,6668,501,7%,1764,26%,295,8%,11%
LLA,11101,0,0,2%,7,7,7,1,0,7,29,8,44,32,32,0,113,113000,16,8,0,0,0,0,10,500,0,0,0,0,75%,7498,736,9%,427,5%,675,8%,11%
DRC,174767,0,0,4%,27,83,27,1,0,16,19,9,44,37,32,0,0,0,9,4,0,0,233,34,119,5950,17,42,21,14070,25%,15004,352,2%,8488,56%,85,8%,11%
DVE,6232,0,0,3%,9,15,9,1,0,7,6,0,13,13,13,0,0,0,0,0,0,0,0,0,12,600,0,0,0,0,50%,1381,1,0%,359,25%,221,8%,11%
DVC,12064,0,0,2%,2,5,2,1,0,3,8,0,11,9,8,0,0,0,0,0,0,0,0,0,37,1850,83,207,0,0,25%,2108,61,2%,758,35%,174,8%,11%
EPC,19009,0,0,3%,18,83,20,0,0,0,3,4,7,16,16,0,0,0,9,4,31,310,0,0,14,700,-4,-10,0,0,25%,2656,0,0%,1100,41%,141,8%,11%
EPY,55220,0,0,5%,38,38,38,1,0,18,28,20,66,68,68,0,18,13500,80,40,315,3150,0,0,31,1550,135,337,254,170180,0%,20824,2359,11%,3967,19%,377,8%,11%
FDL,4512,0,0,3%,3,3,3,1,0,3,1,0,4,4,3,0,0,0,0,0,0,0,25,3,6,300,0,0,0,0,25%,557,5,0%,250,44%,123,8%,11%
FGJ,5351,0,0,7%,3,6,1,0,0,2,1,2,5,5,4,0,0,0,0,0,0,0,0,0,-2,-100,0,0,0,0,25%,1028,-0,-0%,269,26%,183,8%,11%
FUL,1089,0,0,3%,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,84,0,0%,84,100%,78,8%,11%
GHN,2155,0,0,7%,3,3,2,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,464,0,0%,413,89%,107,8%,11%
GNG,2144,0,0,7%,2,2,1,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,466,0,0%,413,88%,108,8%,11%
IWE,1092,0,0,3%,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,85,0,0%,85,100%,78,8%,11%
LCS,3825,0,0,3%,5,5,5,1,0,3,3,2,8,7,6,0,0,0,0,0,47,470,0,0,4,200,0,0,7,4690,25%,1311,8,0%,369,28%,342,8%,11%
LMC,6633,0,0,3%,2,2,2,1,0,4,1,2,7,7,6,0,0,0,0,0,5,50,0,0,-2,-100,0,0,0,0,25%,1441,-0,-0%,388,26%,217,8%,11%
LPR,15037,0,0,4%,7,83,9,0,0,9,1,0,10,10,5,0,0,0,0,0,0,0,0,0,26,1300,-4,-10,18,12060,25%,1156,15,1%,841,72%,107,8%,11%
MYU,1101,0,0,3%,2,2,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,85,0,0%,85,100%,77,8%,11%
NRS,5557,0,0,3%,6,6,6,1,0,3,3,2,8,8,8,0,0,0,0,0,0,0,0,0,-6,-300,20,50,0,0,25%,1703,7,0%,665,39%,306,8%,11%
NWE,6595,0,0,3%,6,6,6,1,0,2,8,0,10,11,11,0,0,0,0,0,0,0,0,0,-16,-800,0,0,0,0,50%,1569,-1,-0%,793,50%,237,8%,11%
RDN,4121,0,0,3%,7,7,7,1,0,5,13,2,20,20,20,0,0,0,0,0,0,0,0,0,11,550,157,392,0,0,0%,1788,119,6%,351,19%,433,8%,11%
ROM,9734,0,0,3%,7,28,7,1,0,7,15,4,26,26,26,0,0,0,0,0,0,0,0,0,35,1750,86,215,15,10050,0%,3537,113,3%,914,25%,363,8%,11%
RPG,18620,0,0,3%,5,5,5,1,0,3,3,5,11,11,10,0,0,0,0,0,22,220,25,3,21,1050,0,0,25,16750,25%,3458,36,1%,1127,32%,185,8%,11%
SHE,1090,0,0,3%,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,85,0,0%,85,100%,78,8%,11%
SSJ,1092,0,0,3%,1,1,1,1,0,1,1,2,4,4,3,0,0,0,0,0,19,190,0,0,-2,-100,0,0,0,0,25%,307,0,0%,51,16%,281,8%,11%
WYK,5496,0,0,3%,5,7,5,1,0,3,6,0,9,9,9,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,50%,1306,-1,-0%,656,50%,237,8%,11%
