Country_Tag,Country_Population_K,Country_Core_Population_K,Country_NonCore_Population_K,Conscription_Rate,Num_Owned_States,Num_Core_States,Num_Controlled_States,Stability,War_Support,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Total_Controlled_Factories,Total_Owned_Factories,Avg_Infra_per_State,Oil_Units,Oil_Barrels_Thousands,Aluminium_Units,Aluminium_Tons_Thousands,Rubber_Units,Rubber_Tons_Thousands,Tungsten_Units,Tungsten_Tons_Thousands,Steel_Units,Steel_Tons_Thousands,Chromium_Units,Chromium_Tons_Thousands,Coal,Coal_ShortTons_Thousands,Maximum_Potential_Exporting,Total_Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Subsistence_Sector_GDP_USD_M,Subsistence_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Labor_Efficiency
DMP,2067,0,0,9%,7,9,7,1,0,1,1,2,4,12,12,0,0,0,0,0,0,0,0,0,7,350,0,0,0,0,25%,722,0,0%,236,32%,349,19%,26%
ERP,773,0,0,3%,2,2,2,0,0,3,6,2,11,11,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,75%,269,-1,-0%,90,33%,348,19%,26%
FIK,1905,0,0,2%,3,3,3,0,0,4,9,2,15,15,15,0,0,0,0,0,0,0,0,0,-6,-300,0,0,0,0,25%,799,-0,-0%,240,30%,419,19%,26%
GSD,6230,0,0,5%,4,4,4,1,0,7,12,0,19,19,19,0,0,0,0,0,0,0,26,3,55,2750,53,132,0,0,0%,4056,95,2%,175,4%,651,19%,26%
HPV,403,0,0,9%,2,5,2,0,1,6,4,0,10,11,9,0,31,31000,0,0,0,0,0,0,-8,-400,0,0,0,0,25%,92,51,56%,35,38%,228,19%,26%
LEE,2524,0,0,2%,6,8,6,1,0,3,7,2,12,12,12,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,75%,848,-1,-0%,207,24%,336,19%,26%
LRO,453,0,0,2%,4,5,4,1,0,2,7,0,9,11,11,0,0,0,0,0,0,0,0,0,-16,-800,0,0,0,0,25%,54,-1,-3%,47,87%,119,19%,26%
MRC,24419,0,0,10%,12,12,11,1,0,36,146,40,222,147,147,0,16,31200,127,63,5,50,110,16,282,14100,-12,-30,146,97820,75%,33137,4346,13%,1304,3%,1353,19%,26%
MAI,3949,0,0,3%,2,2,2,0,0,1,7,5,13,17,17,0,0,0,15,7,12,120,0,0,1,50,28,70,67,44890,50%,3052,121,3%,518,16%,772,19%,26%
MOI,859,0,0,3%,2,2,2,0,0,1,9,3,13,13,13,0,53,68900,0,0,0,0,0,0,-14,-700,0,0,0,0,75%,565,172,30%,111,19%,657,19%,26%
MPI,5622,0,0,4%,2,2,2,0,0,1,14,13,28,37,37,0,32,32000,0,0,0,0,0,0,51,2550,-4,-10,0,0,0%,6747,110,1%,414,6%,1200,19%,26%
MTI,159,0,0,8%,2,2,1,0,0,0,3,0,3,4,4,0,40,58000,0,0,0,0,0,0,-4,-200,0,0,0,0,50%,159,90,57%,64,40%,225,19%,26%
NMR,1331,0,0,4%,2,3,2,1,0,1,4,0,5,9,9,0,0,0,0,0,0,0,19,2,-12,-600,0,0,0,0,25%,225,3,1%,152,67%,169,19%,26%
NRP,4875,0,0,2%,9,9,9,1,0,1,2,0,3,11,11,0,3,2100,0,0,0,0,0,0,1,50,0,0,0,0,75%,1069,4,0%,454,42%,219,19%,26%
PCS,1974,0,0,4%,3,4,3,1,0,4,9,2,15,17,15,0,0,0,0,0,0,0,48,7,-14,-700,0,0,0,0,75%,859,16,1%,237,27%,435,19%,26%
RVV,21801,0,0,8%,16,16,16,1,0,17,51,4,72,59,58,0,78,101400,20,10,0,0,309,46,81,4050,174,435,138,92460,20%,11278,2726,24%,2252,19%,517,19%,26%
SEK,6364,0,0,7%,11,11,11,1,0,4,5,4,13,17,17,0,0,0,0,0,0,0,0,0,10,500,0,0,13,8710,25%,2197,17,0%,536,24%,345,19%,26%
SFG,16978,0,0,6%,21,19,21,1,0,19,32,11,62,47,47,0,11,6050,0,0,0,0,0,0,40,2000,-6,-15,0,0,25%,9144,41,0%,1535,16%,546,19%,26%
SSD,6342,0,0,4%,6,6,6,1,1,5,6,0,11,14,14,0,0,0,0,0,0,0,58,8,121,6050,91,227,10,6700,0%,2039,104,5%,466,22%,321,19%,26%
UFS,8446,0,0,8%,25,28,8,1,0,6,15,5,26,21,20,0,0,0,0,0,0,0,0,0,20,1000,0,0,0,0,75%,5199,3,0%,1110,21%,279,19%,26%
WIE,538,0,0,2%,3,4,3,1,0,3,6,0,9,12,12,0,0,0,0,0,0,0,0,0,-16,-800,0,0,0,0,25%,75,-1,-2%,62,83%,140,19%,26%
BAR,85013,0,0,4%,22,22,22,1,0,20,95,19,134,134,134,0,181,208150,0,0,49,490,44,6,26,1300,436,1090,952,637840,0%,50867,19416,38%,8219,16%,598,19%,26%
FFN,25393,0,0,2%,14,14,14,1,0,8,21,7,36,36,35,0,196,225400,0,0,40,400,0,0,145,7250,0,0,0,0,0%,9898,1189,12%,2038,20%,389,19%,26%
LLA,12473,0,0,5%,7,7,7,1,1,7,69,16,92,77,77,0,166,215800,29,14,0,0,0,0,-22,-1100,0,0,0,0,75%,17485,3005,17%,505,2%,1401,19%,26%
DRC,228046,0,0,4%,37,83,37,0,0,19,54,32,105,100,95,0,0,0,21,10,22,220,308,46,151,7550,69,172,53,35510,25%,40151,2491,6%,11941,29%,176,19%,26%
DVE,6983,0,0,5%,9,15,9,1,0,8,8,0,16,15,15,0,0,0,0,0,0,0,0,0,15,750,0,0,0,0,50%,1813,1,0%,413,22%,259,19%,26%
EPC,26386,0,0,2%,18,83,21,1,0,0,5,6,11,22,18,0,0,0,12,6,43,430,0,0,19,950,-4,-10,0,0,25%,3897,1,0%,1224,31%,191,19%,26%
EPY,59544,0,0,3%,38,38,38,1,1,18,29,32,79,81,81,0,23,40250,105,52,428,4280,0,0,359,17950,188,470,461,308870,0%,27222,3798,13%,4470,16%,457,19%,26%
FDL,5032,0,0,2%,3,3,3,1,0,3,1,0,4,4,3,0,0,0,0,0,0,0,30,4,8,400,0,0,0,0,25%,641,6,1%,287,44%,127,19%,26%
FGJ,0,0,0,7%,3,6,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,300,0,0%,300,100%,49,19%,26%
LCS,4262,0,0,3%,5,5,5,1,0,3,4,2,9,7,6,0,0,0,0,0,71,710,0,0,6,300,0,0,9,6030,25%,1482,12,0%,428,28%,347,19%,26%
LMC,7294,0,0,6%,2,2,2,0,0,4,1,2,7,7,6,0,0,0,0,0,7,70,0,0,-2,-100,0,0,0,0,0%,1584,-0,-0%,438,27%,217,19%,26%
LPR,20942,0,0,3%,12,83,12,1,1,9,2,0,11,11,6,0,0,0,0,0,0,0,0,0,36,1800,-4,-10,25,16750,25%,2287,25,1%,1855,81%,109,19%,26%
MYU,1189,0,0,5%,2,2,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,94,0,0%,94,100%,79,19%,26%
NRS,6133,0,0,4%,6,6,6,1,0,3,19,2,24,24,24,0,0,0,0,0,0,0,0,0,-38,-1900,31,77,0,0,0%,2674,22,0%,766,28%,436,19%,26%
NWE,7409,0,0,6%,6,6,6,1,0,2,8,2,12,14,14,0,0,0,0,0,0,0,0,0,-16,-800,0,0,0,0,50%,2485,-1,-0%,915,36%,335,19%,26%
RDN,4630,0,0,3%,7,7,7,1,0,7,22,2,31,31,31,0,0,0,0,0,0,0,0,0,1,50,192,480,0,0,0%,2186,206,9%,408,18%,472,19%,26%
ROM,10985,0,0,3%,7,28,7,1,0,7,15,13,35,35,35,0,0,0,0,0,0,0,0,0,49,2450,105,262,18,12060,0%,7098,140,1%,1059,14%,646,19%,26%
SSJ,1180,0,0,5%,1,1,1,0,0,1,1,2,4,4,3,0,0,0,0,0,19,190,0,0,-2,-100,0,0,0,0,0%,358,0,0%,56,15%,303,19%,26%
WYK,6173,0,0,3%,5,7,5,1,0,3,6,7,16,16,16,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,50%,3771,-1,-0%,757,20%,610,19%,26%
