Country_Tag,Country_Population_K,Country_Core_Population_K,Country_NonCore_Population_K,Conscription_Rate,Num_Owned_States,Num_Core_States,Num_Controlled_States,Stability,War_Support,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Total_Controlled_Factories,Total_Owned_Factories,Avg_Infra_per_State,Oil_Units,Oil_Barrels_Thousands,Aluminium_Units,Aluminium_Tons_Thousands,Rubber_Units,Rubber_Tons_Thousands,Tungsten_Units,Tungsten_Tons_Thousands,Steel_Units,Steel_Tons_Thousands,Chromium_Units,Chromium_Tons_Thousands,Coal,Coal_ShortTons_Thousands,Maximum_Potential_Exporting,Total_Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Subsistence_Sector_GDP_USD_M,Subsistence_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Labor_Efficiency
FLU,361,0,0,6%,2,2,2,1,0,7,7,0,14,14,14,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,0%,30,-1,-4%,29,97%,84,25%,33%
FRO,617,0,0,3%,3,3,3,1,0,13,10,0,23,23,23,0,0,0,0,0,0,0,0,0,-20,-1000,0,0,0,0,75%,76,-2,-3%,68,90%,123,25%,33%
JIN,727,0,0,6%,1,1,1,1,0,7,9,0,16,16,16,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0%,137,3,2%,97,71%,188,25%,33%
KHM,8380,0,0,5%,13,13,13,1,0,7,13,0,20,27,27,0,0,0,0,0,0,0,0,0,29,1450,0,0,87,58290,0%,2875,190,6%,772,26%,343,25%,33%
KKV,643,0,0,4%,1,1,1,1,0,3,5,3,11,11,11,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,0%,314,-0,-0%,83,26%,487,25%,33%
KSA,6106,0,0,3%,10,10,10,1,0,6,14,9,29,27,27,0,82,114800,16,8,48,480,0,0,32,1600,0,0,0,0,25%,5233,388,7%,651,12%,856,25%,33%
LNV,429,0,0,4%,1,1,1,1,0,3,6,3,12,12,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,10,6700,-5%,226,11,5%,57,25%,526,25%,33%
LOC,129,0,0,4%,1,1,1,1,1,5,4,0,9,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,0%,15,-0,-4%,16,101%,122,25%,33%
MES,1029,0,0,3%,1,1,1,1,0,4,7,2,13,11,11,0,0,0,0,0,0,0,0,0,-10,-500,0,0,91,60970,25%,603,131,21%,149,24%,585,25%,33%
MJU,0,0,0,7%,27,30,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-2,-100,0,0,11,7370,75%,3236,9,0%,3225,99%,65,25%,33%
MNG,3678,0,0,4%,7,7,7,1,1,9,11,3,23,23,21,0,9,5850,0,0,0,0,0,0,22,1100,0,0,0,0,0%,1582,18,1%,280,17%,430,25%,33%
MRV,194,0,0,2%,1,1,1,1,0,3,6,2,11,11,10,0,0,0,0,0,0,0,0,0,-12,-600,0,0,9,6030,0%,82,10,12%,25,30%,424,25%,33%
OOD,9313,0,0,6%,1,1,1,1,0,3,5,2,10,10,10,0,0,0,0,0,0,0,0,0,-10,-500,0,0,10,6700,75%,2844,13,0%,821,28%,305,25%,33%
PER,308,0,0,6%,1,1,1,1,0,4,7,0,11,11,11,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,0%,43,-0,-0%,39,91%,141,25%,33%
QDT,2985,0,0,6%,15,16,15,1,0,11,11,10,32,36,36,0,73,102200,10,5,0,0,0,0,128,6400,0,0,0,0,0%,4015,291,7%,231,5%,1345,25%,33%
QUE,4002,0,0,4%,12,12,12,1,1,7,12,5,24,28,26,0,0,0,0,0,0,0,0,0,-28,-1400,0,0,10,6700,50%,2913,16,0%,406,13%,727,25%,33%
RIV,869,0,0,2%,2,2,2,1,0,3,5,5,13,13,13,0,86,120400,0,0,102,1020,0,0,-10,-500,0,0,0,0,0%,856,221,25%,112,13%,985,25%,33%
RJV,251,0,0,6%,1,1,1,1,0,3,5,2,10,10,10,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,75%,90,-0,-1%,32,35%,361,25%,33%
RNV,424,0,0,2%,1,1,1,1,0,3,6,2,11,11,11,0,61,85400,0,0,0,0,0,0,-12,-600,0,0,0,0,0%,357,166,46%,61,17%,841,25%,33%
SDP,33458,0,0,4%,7,28,7,0,0,29,57,25,111,82,82,0,69,124200,78,39,0,0,0,0,98,4900,-4,-10,107,71690,0%,21341,2221,10%,1865,8%,637,25%,33%
SKE,0,0,0,9%,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,114,0,0%,114,100%,127,25%,33%
SMP,24212,0,0,3%,5,5,5,1,0,12,53,0,65,64,63,0,0,0,0,0,0,0,219,32,-27,-1350,-2,-5,86,57620,0%,14846,1135,7%,2057,13%,613,25%,33%
SPP,34573,0,0,2%,7,17,7,1,0,6,27,10,43,72,71,0,99,183150,0,0,0,0,0,0,62,3100,0,0,0,0,0%,18602,2131,11%,1020,5%,538,25%,33%
SRV,424,0,0,6%,1,1,1,1,0,4,8,6,18,18,18,0,55,77000,0,0,0,0,0,0,-16,-800,0,0,0,0,0%,526,170,32%,24,4%,1240,25%,33%
TNV,318,0,0,4%,1,1,1,1,0,8,8,2,18,17,12,0,0,0,0,0,0,0,0,0,5,250,-2,-5,12,8040,75%,146,18,12%,46,31%,459,25%,33%
UMB,2340,0,0,5%,4,4,4,1,1,4,12,10,26,23,23,0,0,0,0,0,0,0,0,0,14,700,0,0,0,0,75%,3145,2,0%,249,7%,1343,25%,33%
USV,130,0,0,2%,1,1,1,1,0,3,6,3,12,12,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,75%,52,-1,-2%,12,23%,404,25%,33%
WEA,0,0,0,3%,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,37,0,0%,37,100%,145,25%,33%
HHE,376370,0,0,5%,171,157,253,0,0,155,250,62,467,806,370,0,526,1025700,468,234,114,1140,668,100,697,34850,479,1197,716,479720,15%,187886,100633,53%,20894,11%,677,25%,33%
HRF,14594,0,0,5%,18,18,20,0,0,8,19,2,29,39,37,0,0,0,0,0,0,0,75,11,15,750,80,200,79,52930,15%,4880,367,7%,1379,28%,403,25%,33%
AVE,157,0,0,5%,2,7,2,1,0,5,13,0,18,18,18,0,0,0,0,0,0,0,0,0,22,1100,0,0,29,19430,0%,84,59,70%,15,18%,535,25%,33%
BIU,215,0,0,5%,2,7,2,1,0,9,16,2,27,21,21,0,0,0,0,0,0,0,0,0,48,2400,0,0,40,26800,75%,194,104,53%,28,14%,904,25%,33%
DMP,2180,0,0,9%,7,9,7,0,0,1,1,2,4,12,12,0,0,0,0,0,0,0,0,0,13,650,0,0,0,0,25%,816,0,0%,252,30%,374,25%,33%
ERP,0,0,0,7%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75%,94,0,0%,94,100%,118,25%,33%
FIK,0,0,0,1%,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,253,0,0%,253,100%,127,25%,33%
GSD,11519,0,0,5%,3,16,3,1,0,7,23,0,30,22,22,0,0,0,0,0,0,0,78,11,172,8600,134,335,11,7370,25%,6522,429,6%,486,7%,566,25%,33%
HPV,422,0,0,4%,2,5,2,0,0,6,3,0,9,11,9,0,29,53650,0,0,0,0,0,0,-8,-400,0,0,0,0,15%,134,82,61%,35,26%,317,25%,33%
LEE,2664,0,0,3%,6,8,6,1,0,4,6,2,12,12,12,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,75%,927,-1,-0%,221,23%,348,25%,33%
LRO,478,0,0,3%,4,5,4,1,0,3,6,0,9,11,11,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,25%,58,-1,-2%,50,87%,121,25%,33%
MRC,30871,0,0,9%,25,32,17,1,0,73,208,56,337,231,231,0,329,1135050,233,116,54,540,214,32,533,26650,-12,-30,186,124620,75%,97125,51284,52%,2964,3%,2350,25%,33%
NMR,1404,0,0,4%,2,3,2,1,0,1,4,0,5,9,9,0,0,0,0,0,0,0,19,2,-12,-600,0,0,11,7370,0%,258,16,6%,162,62%,184,25%,33%
NRP,3407,0,0,5%,9,9,6,1,0,1,1,0,2,7,7,0,4,2200,0,0,0,0,0,0,3,150,0,0,0,0,75%,1004,4,0%,483,48%,196,25%,33%
PCS,2103,0,0,4%,3,4,3,1,1,4,9,2,15,17,15,0,0,0,0,0,0,0,48,7,-14,-700,0,0,0,0,75%,950,16,1%,255,26%,451,25%,33%
RVV,15806,0,0,8%,16,16,8,1,1,26,18,0,44,39,38,0,87,134850,0,0,0,0,23,3,128,6400,167,417,101,67670,20%,5969,1002,16%,2500,41%,257,25%,33%
SEK,1221,0,0,6%,11,11,3,1,1,0,2,3,5,7,7,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,25%,1548,-0,-0%,574,37%,230,25%,33%
SFG,17908,0,0,6%,21,19,21,0,1,20,30,14,64,51,51,0,11,8250,0,0,0,0,0,0,42,2100,-6,-15,0,0,0%,10813,51,0%,1638,15%,613,25%,33%
UFS,8795,0,0,4%,25,28,8,1,0,6,13,8,27,24,23,0,0,0,0,0,0,0,0,0,20,1000,0,0,0,0,75%,6665,3,0%,1181,17%,343,25%,33%
WIE,568,0,0,2%,3,4,3,1,0,4,5,0,9,12,12,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,25%,81,-1,-1%,67,82%,142,25%,33%
BAR,90050,0,0,4%,22,22,22,0,0,36,79,19,134,134,134,0,188,253800,0,0,52,520,44,6,68,3400,453,1132,1005,673350,0%,50928,17822,34%,8852,17%,565,25%,33%
FFN,26975,0,0,2%,14,14,14,1,0,8,21,10,39,39,38,0,196,245000,0,0,40,400,0,0,145,7250,0,0,0,0,0%,11852,1320,11%,2189,18%,439,25%,33%
LLA,13217,0,0,5%,7,7,7,1,1,24,63,16,103,103,103,0,202,303000,29,14,0,0,0,0,-40,-2000,0,0,0,0,0%,18211,3417,18%,599,3%,1377,25%,33%
DRC,283558,0,0,2%,48,83,66,0,0,34,66,49,149,146,124,0,0,0,40,20,116,1160,332,49,200,10000,63,157,126,84420,25%,54054,4375,8%,13685,25%,216,25%,33%
DVE,7402,0,0,5%,9,15,9,1,0,8,7,0,15,15,15,0,0,0,0,0,0,0,0,0,15,750,0,0,11,7370,0%,1881,18,0%,442,23%,254,25%,33%
EPC,13481,0,0,1%,23,83,10,0,0,0,3,5,8,17,17,0,0,0,6,3,30,300,0,0,11,550,-2,-5,11,7370,25%,4504,14,0%,2068,45%,128,25%,33%
EPY,61948,0,0,3%,38,38,38,0,1,40,67,32,139,110,110,0,23,42550,113,56,428,4280,0,0,597,29850,184,460,470,314900,25%,33489,6304,18%,4720,14%,540,25%,33%
LPR,9696,0,0,2%,12,83,7,1,1,7,0,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8040,0%,2082,9,0%,1954,93%,95,25%,33%
NRS,6457,0,0,4%,6,6,6,1,1,5,17,2,24,24,24,0,0,0,0,0,0,0,0,0,-34,-1700,31,77,0,0,0%,2724,21,0%,816,29%,421,25%,33%
NWE,7853,0,0,6%,6,6,6,1,0,2,8,2,12,14,14,0,0,0,0,0,0,0,0,0,-16,-800,0,0,8,5360,0%,2661,10,0%,981,36%,338,25%,33%
RDN,4904,0,0,3%,7,7,7,1,0,13,22,2,37,37,37,0,0,0,0,0,0,0,0,0,1,50,192,480,0,0,0%,2342,205,8%,437,18%,477,25%,33%
ROM,11669,0,0,2%,7,28,7,1,0,9,13,13,35,35,35,0,0,0,0,0,0,0,0,0,76,3800,105,262,22,14740,0%,7678,142,1%,1172,15%,657,25%,33%
WYK,6553,0,0,3%,5,7,5,1,0,3,6,8,17,17,17,0,0,0,0,0,0,0,0,0,-12,-600,0,0,9,6030,50%,4444,11,0%,834,18%,678,25%,33%
