Country_Tag,Country_Population_K,Country_Core_Population_K,Country_NonCore_Population_K,Conscription_Rate,Num_Owned_States,Num_Core_States,Num_Controlled_States,Stability,War_Support,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Total_Controlled_Factories,Total_Owned_Factories,Avg_Infra_per_State,Oil_Units,Oil_Barrels_Thousands,Aluminium_Units,Aluminium_Tons_Thousands,Rubber_Units,Rubber_Tons_Thousands,Tungsten_Units,Tungsten_Tons_Thousands,Steel_Units,Steel_Tons_Thousands,Chromium_Units,Chromium_Tons_Thousands,Coal,Coal_ShortTons_Thousands,Maximum_Potential_Exporting,Total_Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Subsistence_Sector_GDP_USD_M,Subsistence_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Labor_Efficiency
AHM,1500,0,0,5%,7,7,7,1,0,12,11,0,23,24,24,0,0,0,0,0,0,0,0,0,-24,-1200,0,0,0,0,0%,269,-3,-1%,156,58%,179,26%,35%
ARN,5078,0,0,2%,8,14,8,1,0,10,6,10,26,26,26,0,0,0,0,0,0,0,88,13,17,850,0,0,22,14740,0%,4738,59,1%,398,8%,933,26%,35%
ATL,8311,0,0,2%,4,4,4,1,0,12,24,14,50,50,49,0,155,232500,0,0,208,2080,0,0,-48,-2400,0,0,11,7370,-5%,9863,1170,11%,276,2%,1186,26%,35%
AUC,6100,0,0,2%,15,15,15,1,0,32,46,13,91,84,83,0,25,35000,26,13,0,0,0,0,106,5300,0,0,0,0,0%,7398,323,4%,594,8%,1212,26%,35%
AUF,1686,0,0,2%,5,5,5,1,0,1,6,3,10,18,17,0,0,0,42,21,0,0,0,0,-16,-800,0,0,114,76380,0%,1121,154,13%,185,16%,664,26%,35%
BTR,22820,0,0,2%,25,25,25,1,0,20,35,5,60,60,60,0,37,61050,0,0,0,0,66,9,18,900,0,0,89,59630,0%,6883,856,12%,2227,32%,301,26%,35%
CUL,184,0,0,4%,1,3,1,1,1,4,7,0,11,11,11,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,0%,5,-1,-26%,7,128%,29,26%,35%
ETV,432,0,0,2%,1,1,1,1,0,3,7,6,16,16,16,0,95,142500,0,0,0,0,0,0,-14,-700,0,0,0,0,0%,736,298,40%,62,8%,1703,26%,35%
FLU,367,0,0,5%,2,2,2,1,0,8,6,0,14,14,14,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,0%,31,-1,-3%,30,96%,86,26%,35%
FRO,628,0,0,2%,3,3,3,1,0,14,9,0,23,23,23,0,0,0,0,0,0,0,0,0,-18,-900,0,0,11,7370,75%,100,16,16%,70,69%,160,26%,35%
JIN,741,0,0,5%,1,1,1,1,0,8,8,0,16,16,16,0,0,0,0,0,0,0,9,1,2,100,0,0,0,0,0%,141,3,2%,100,70%,190,26%,35%
KHM,8555,0,0,5%,13,13,13,1,0,7,13,0,20,27,27,0,0,0,0,0,0,0,0,0,29,1450,0,0,87,58290,0%,3024,193,6%,790,26%,353,26%,35%
KKV,656,0,0,4%,1,1,1,1,0,3,5,3,11,11,11,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,0%,333,-0,-0%,88,26%,508,26%,35%
KSA,6229,0,0,2%,10,10,10,1,0,6,9,9,24,27,27,0,82,123000,16,8,48,480,0,0,32,1600,0,0,11,7370,0%,5344,331,6%,666,12%,857,26%,35%
LNV,438,0,0,4%,1,1,1,1,0,3,6,3,12,12,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,11,7370,-5%,238,13,5%,59,24%,542,26%,35%
LOC,132,0,0,4%,1,1,1,1,1,6,3,0,9,9,9,0,0,0,0,0,0,0,0,0,-6,-300,0,0,0,0,0%,16,-0,-2%,16,99%,124,26%,35%
MES,1047,0,0,2%,1,1,1,1,0,4,5,3,12,12,12,0,0,0,0,0,0,0,0,0,-10,-500,0,0,97,64990,0%,727,118,16%,152,20%,694,26%,35%
MJU,0,0,0,9%,27,30,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-2,-100,0,0,11,7370,75%,3173,9,0%,3162,99%,63,26%,35%
MNG,3752,0,0,4%,7,7,7,1,1,9,11,3,23,23,21,0,9,5850,0,0,0,0,0,0,22,1100,0,0,11,7370,0%,1664,38,2%,287,17%,443,26%,35%
MRV,199,0,0,2%,1,1,1,1,0,3,6,3,12,12,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,11,7370,0%,112,13,11%,26,23%,563,26%,35%
OOD,9500,0,0,5%,1,1,1,1,0,3,5,2,10,10,10,0,0,0,0,0,0,0,0,0,-10,-500,0,0,11,7370,0%,2892,14,0%,841,29%,304,26%,35%
PER,314,0,0,5%,1,1,1,1,0,4,7,0,11,11,11,0,0,0,0,0,0,0,0,0,-3,-150,0,0,0,0,0%,44,-0,-0%,40,90%,142,26%,35%
QDT,3045,0,0,5%,15,16,15,1,0,11,11,10,32,36,36,0,73,109500,10,5,0,0,0,0,128,6400,0,0,0,0,0%,4253,313,7%,236,5%,1396,26%,35%
QUE,4083,0,0,4%,12,12,12,1,1,7,12,5,24,28,26,0,0,0,0,0,0,0,0,0,-28,-1400,0,0,11,7370,0%,2942,17,0%,416,14%,720,26%,35%
RIV,887,0,0,2%,2,2,2,1,0,3,5,5,13,13,13,0,86,129000,0,0,102,1020,0,0,-10,-500,0,0,0,0,0%,916,237,25%,115,12%,1033,26%,35%
RJV,255,0,0,6%,1,1,1,1,0,3,5,3,11,11,11,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,75%,123,-0,-0%,33,26%,484,26%,35%
RNV,433,0,0,2%,1,1,1,1,0,3,7,2,12,12,11,0,61,91500,0,0,0,0,0,0,-14,-700,0,0,0,0,0%,399,191,47%,63,15%,921,26%,35%
SDP,33925,0,0,4%,7,28,7,0,0,36,58,25,119,85,85,0,69,124200,81,40,0,0,0,0,102,5100,-4,-10,107,71690,0%,22686,2330,10%,1898,8%,668,26%,35%
SKE,0,0,0,7%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,117,0,0%,117,100%,129,26%,35%
SMP,24591,0,0,3%,5,5,5,1,0,18,57,0,75,74,73,0,0,0,8,4,3,30,219,32,-15,-750,-4,-10,84,56280,0%,16019,1181,7%,2097,13%,651,26%,35%
SPP,35106,0,0,4%,7,17,7,1,0,8,27,10,45,79,78,0,84,163800,0,0,0,0,0,0,63,3150,0,0,0,0,0%,19520,1893,9%,1062,5%,556,26%,35%
SRV,433,0,0,5%,1,1,1,1,0,4,8,6,18,18,18,0,55,82500,0,0,0,0,0,0,-16,-800,0,0,0,0,0%,569,183,32%,24,4%,1315,26%,35%
TNV,324,0,0,4%,1,1,1,1,1,8,7,2,17,17,12,0,0,0,0,0,0,0,0,0,5,250,-2,-5,12,8040,0%,147,16,11%,47,32%,453,26%,35%
UMB,2373,0,0,9%,4,4,4,1,1,4,11,10,25,23,23,0,0,0,0,0,0,0,0,0,13,650,0,0,0,0,75%,3213,1,0%,253,7%,1353,26%,35%
USV,132,0,0,2%,1,1,1,1,0,3,6,3,12,12,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,0%,54,-1,-2%,13,24%,411,26%,35%
WEA,0,0,0,7%,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,35,0,0%,35,100%,135,26%,35%
HHE,418020,0,0,5%,171,157,292,0,0,159,245,61,465,882,374,0,483,941850,426,213,97,970,594,89,551,27550,396,990,694,464980,15%,182200,92967,51%,21217,11%,647,26%,35%
HRF,12296,0,0,4%,18,18,18,0,0,8,18,2,28,37,37,0,0,0,0,0,0,0,75,11,15,750,80,200,79,52930,15%,4960,363,7%,1407,28%,403,26%,35%
AVE,160,0,0,5%,2,7,2,1,0,5,13,0,18,18,18,0,0,0,0,0,0,0,0,0,22,1100,0,0,29,19430,0%,87,59,68%,15,18%,544,26%,35%
BIU,218,0,0,5%,2,7,2,1,0,9,10,2,21,21,21,0,0,0,0,0,0,0,0,0,48,2400,0,0,53,35510,0%,188,94,50%,28,15%,862,26%,35%
DMP,0,0,0,9%,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,255,0,0%,255,100%,115,26%,35%
ERP,815,0,0,7%,2,2,2,0,0,3,6,2,11,11,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,75%,293,-1,-0%,95,32%,360,26%,35%
FIK,0,0,0,2%,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,248,0,0%,248,100%,123,26%,35%
GSD,11745,0,0,5%,3,16,3,1,0,13,11,0,24,22,22,0,0,0,0,0,0,0,78,11,182,9100,134,335,11,7370,25%,5528,297,5%,497,9%,470,26%,35%
HPV,429,0,0,4%,2,5,2,0,0,6,3,0,9,11,9,0,31,60450,0,0,0,0,0,0,-8,-400,0,0,0,0,15%,151,93,61%,37,25%,352,26%,35%
LEE,2713,0,0,3%,6,8,6,1,0,4,6,2,12,12,12,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,75%,975,-1,-0%,226,23%,359,26%,35%
LRO,487,0,0,3%,4,5,4,1,0,3,6,0,9,11,11,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,0%,59,-1,-2%,51,86%,122,26%,35%
MRC,36637,0,0,10%,25,32,18,1,0,108,228,62,398,286,286,0,228,786600,278,139,116,1160,224,33,691,34550,23,57,328,219760,75%,98531,46344,47%,3020,3%,2356,26%,35%
NMR,1431,0,0,4%,2,3,2,1,1,1,4,0,5,9,9,0,0,0,0,0,0,0,19,2,-12,-600,0,0,11,7370,0%,270,16,6%,165,61%,188,26%,35%
NRP,0,0,0,5%,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75%,486,0,0%,486,100%,93,26%,35%
PCS,2150,0,0,4%,3,4,3,1,1,4,6,2,12,17,15,0,0,0,0,0,0,0,48,7,-14,-700,0,0,11,7370,0%,997,27,2%,262,26%,463,26%,35%
RVV,0,0,0,8%,16,16,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-2,-100,0,0,0,0,20%,2429,-0,-0%,2429,100%,103,26%,35%
SEK,1237,0,0,11%,11,11,3,1,0,0,2,3,5,7,7,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,25%,1557,-0,-0%,577,37%,228,26%,35%
SFG,178,0,0,6%,21,19,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,1585,0,0%,1646,103%,88,26%,35%
UFS,8908,0,0,4%,25,28,8,0,0,6,14,9,29,25,24,0,0,0,0,0,0,0,0,0,20,1000,0,0,0,0,75%,7193,3,0%,1203,16%,365,26%,35%
WIE,578,0,0,3%,3,4,3,1,0,4,5,0,9,12,12,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,0%,83,-1,-1%,68,81%,144,26%,35%
BAR,91794,0,0,4%,22,22,22,0,0,40,75,19,134,134,134,0,188,253800,0,0,52,520,44,6,76,3800,453,1132,1005,673350,0%,52122,17355,33%,9055,17%,567,26%,35%
FFN,27524,0,0,2%,14,14,14,1,0,10,21,10,41,41,40,0,196,264600,0,0,40,400,0,0,145,7250,0,0,0,0,0%,12335,1408,11%,2242,18%,448,26%,35%
LLA,13476,0,0,5%,7,7,7,1,1,30,63,16,109,109,109,0,220,330000,29,14,0,0,0,0,-40,-2000,0,0,0,0,0%,19314,3753,19%,622,3%,1433,26%,35%
DRC,290270,0,0,4%,48,83,71,0,0,39,68,48,155,154,132,0,0,0,57,28,124,1240,353,52,193,9650,68,170,140,93800,25%,54841,4755,8%,13930,25%,216,26%,35%
DVE,7547,0,0,5%,9,15,9,1,0,8,7,0,15,15,15,0,0,0,0,0,0,0,0,0,15,750,0,0,11,7370,0%,1961,18,0%,453,23%,259,26%,35%
EPC,20693,0,0,4%,23,83,12,0,0,1,5,6,12,21,19,0,0,0,6,3,30,300,0,0,21,1050,-2,-5,11,7370,25%,5286,17,0%,2103,39%,148,26%,35%
EPY,62770,0,0,3%,38,38,38,0,1,46,82,32,160,118,118,0,23,44850,113,56,428,4280,0,0,673,33650,199,497,477,319590,25%,36783,7834,21%,4800,13%,585,26%,35%
LPR,0,0,0,6%,12,83,0,1,1,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8040,0%,2011,9,0%,2001,99%,90,26%,35%
NRS,6568,0,0,4%,6,6,6,1,1,8,14,2,24,24,24,0,0,0,0,0,0,0,0,0,-28,-1400,31,77,0,0,0%,2757,20,0%,833,30%,419,26%,35%
NWE,8007,0,0,5%,6,6,6,1,0,2,8,2,12,14,14,0,0,0,0,0,0,0,0,0,-16,-800,0,0,9,6030,0%,2773,12,0%,1004,36%,346,26%,35%
RDN,5000,0,0,3%,7,7,7,1,0,14,21,2,37,37,37,0,0,0,0,0,0,0,0,0,5,250,198,495,0,0,0%,2458,207,8%,450,18%,491,26%,35%
ROM,11907,0,0,2%,7,28,7,1,0,11,11,13,35,35,35,0,0,0,0,0,0,0,0,0,80,4000,105,262,22,14740,0%,7664,129,1%,1202,15%,643,26%,35%
WYK,6685,0,0,2%,5,7,5,1,0,3,6,8,17,17,17,0,0,0,0,0,0,0,0,0,-12,-600,0,0,10,6700,0%,4569,12,0%,854,18%,683,26%,35%
