Country_Tag,Country_Population_K,Country_Core_Population_K,Country_NonCore_Population_K,Conscription_Rate,Num_Owned_States,Num_Core_States,Num_Controlled_States,Stability,War_Support,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Total_Controlled_Factories,Total_Owned_Factories,Avg_Infra_per_State,Oil_Units,Oil_Barrels_Thousands,Aluminium_Units,Aluminium_Tons_Thousands,Rubber_Units,Rubber_Tons_Thousands,Tungsten_Units,Tungsten_Tons_Thousands,Steel_Units,Steel_Tons_Thousands,Chromium_Units,Chromium_Tons_Thousands,Coal,Coal_ShortTons_Thousands,Maximum_Potential_Exporting,Total_Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Subsistence_Sector_GDP_USD_M,Subsistence_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Labor_Efficiency
AAV,114,0,0,0%,1,1,1,1,0,4,4,2,10,10,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,25%,36,-0,-1%,14,39%,318,14%,19%
AGC,6150,0,0,2%,6,6,6,1,0,7,18,10,35,29,28,0,0,0,56,28,0,0,0,0,77,3850,0,0,0,0,25%,5360,26,0%,346,6%,871,14%,19%
AHM,1322,0,0,6%,7,7,7,1,0,8,13,0,21,22,22,0,0,0,0,0,0,0,0,0,-28,-1400,0,0,0,0,50%,222,-4,-1%,134,60%,168,14%,19%
ARN,4366,0,0,2%,8,14,8,1,0,7,15,9,31,24,24,0,0,0,0,0,0,0,73,10,8,400,0,0,20,13400,75%,3755,88,2%,333,8%,860,14%,19%
ATL,7194,0,0,3%,4,4,4,1,0,5,42,14,61,39,38,0,138,158700,0,0,184,1840,0,0,-40,-2000,0,0,0,0,70%,8578,1286,14%,233,2%,1192,14%,19%
AUC,5283,0,0,2%,15,15,15,1,0,8,37,11,56,45,44,0,22,18700,23,11,0,0,0,0,82,4100,0,0,0,0,25%,5301,162,3%,471,8%,1003,14%,19%
AUF,1481,0,0,2%,5,5,5,1,0,1,13,3,17,17,16,0,0,0,37,18,0,0,0,0,-18,-900,0,0,93,62310,75%,969,202,20%,156,16%,653,14%,19%
BTR,19852,0,0,2%,25,25,25,1,0,8,42,5,55,52,52,0,32,24000,0,0,0,0,58,8,-5,-250,0,0,78,52260,25%,5834,670,11%,1885,32%,293,14%,19%
CUL,162,0,0,4%,1,3,1,1,0,4,7,0,11,11,11,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,25%,4,-1,-34%,5,134%,26,14%,19%
ETV,383,0,0,2%,1,1,1,1,0,3,9,3,15,13,13,0,84,96600,0,0,0,0,0,0,-14,-700,0,0,0,0,25%,425,236,55%,54,12%,1109,14%,19%
FLU,324,0,0,5%,2,2,2,1,0,4,9,0,13,13,13,0,0,0,0,0,0,0,0,0,-18,-900,0,0,0,0,25%,26,-2,-8%,26,100%,80,14%,19%
FRO,555,0,0,3%,3,3,3,1,0,4,17,0,21,21,21,0,0,0,0,0,0,0,0,0,-34,-1700,0,0,0,0,75%,65,-6,-9%,60,92%,117,14%,19%
JIN,653,0,0,6%,1,1,1,1,0,5,9,0,14,14,14,0,0,0,0,0,0,0,8,1,-3,-150,0,0,0,0,0%,116,2,2%,85,74%,177,14%,19%
KHM,7445,0,0,5%,13,13,13,1,0,7,18,0,25,27,27,0,0,0,0,0,0,0,0,0,21,1050,0,0,63,42210,75%,2544,185,7%,669,26%,341,14%,19%
KKV,575,0,0,3%,1,1,1,1,0,3,4,2,9,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,75%,204,-0,-0%,72,35%,354,14%,19%
KSA,5419,0,0,3%,10,10,10,1,0,6,10,9,25,27,27,0,14,7700,14,7,42,420,0,0,26,1300,0,0,0,0,25%,4291,27,0%,564,13%,791,14%,19%
LNV,384,0,0,2%,1,1,1,1,0,3,4,2,9,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,25%,128,-0,-0%,48,37%,335,14%,19%
LOC,115,0,0,4%,1,1,1,1,0,4,4,0,8,8,8,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,50%,13,-0,-5%,13,101%,118,14%,19%
MES,926,0,0,3%,1,1,1,1,0,4,6,2,12,11,11,0,0,0,0,0,0,0,0,0,-10,-500,0,0,59,39530,25%,445,78,17%,126,28%,480,14%,19%
MJU,44917,0,0,3%,27,23,27,1,0,24,167,16,207,145,144,0,66,66000,93,46,32,320,106,15,356,17800,13,32,169,113230,75%,30273,6623,21%,2836,9%,749,14%,19%
MNG,3267,0,0,3%,7,7,7,1,0,6,12,3,21,17,17,0,8,5600,0,0,0,0,0,0,23,1150,0,0,0,0,75%,1339,20,1%,243,18%,409,14%,19%
MRV,173,0,0,2%,1,1,1,1,0,3,5,2,10,10,9,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,75%,56,-0,-1%,21,38%,327,14%,19%
OOD,8265,0,0,6%,1,1,1,1,0,3,4,2,9,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,75%,2377,-0,-0%,712,29%,287,14%,19%
PER,277,0,0,6%,1,1,1,1,0,4,7,0,11,11,11,0,0,0,0,0,0,0,0,0,-6,-300,0,0,0,0,0%,37,-0,-1%,34,93%,134,14%,19%
QDT,2668,0,0,3%,15,16,15,1,0,5,10,9,24,28,28,0,64,73600,9,4,0,0,0,0,100,5000,0,0,0,0,0%,2931,202,6%,199,6%,1098,14%,19%
QUE,3567,0,0,3%,12,12,12,1,0,5,12,5,22,26,26,0,0,0,0,0,0,0,0,0,-28,-1400,0,0,0,0,50%,2525,-4,-0%,354,14%,707,14%,19%
RIV,775,0,0,2%,2,2,2,1,0,3,7,2,12,10,10,0,76,76000,0,0,90,900,0,0,-10,-500,0,0,0,0,25%,436,165,37%,97,22%,563,14%,19%
RJV,226,0,0,5%,1,1,1,1,0,3,5,0,8,8,8,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,75%,30,-0,-3%,28,93%,135,14%,19%
RNV,383,0,0,2%,1,1,1,1,0,3,5,2,10,10,10,0,37,42550,0,0,0,0,0,0,-10,-500,0,0,0,0,25%,211,78,37%,48,22%,551,14%,19%
SDP,30491,0,0,4%,7,28,7,1,0,7,24,23,54,41,41,0,51,48450,52,26,0,0,0,0,75,3750,0,0,59,39530,0%,13519,564,4%,1611,11%,443,14%,19%
SKE,809,0,0,5%,2,2,2,1,0,5,6,2,13,13,13,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,25%,292,-1,-0%,105,35%,361,14%,19%
SMP,21895,0,0,4%,5,5,5,1,0,6,37,0,43,42,41,0,0,0,0,0,0,0,130,19,-22,-1100,0,0,75,50250,0%,9484,640,6%,1645,17%,433,14%,19%
SPP,31232,0,0,4%,7,17,7,1,0,2,19,10,31,44,43,0,72,68400,0,0,0,0,0,0,44,2200,0,0,0,0,0%,13348,763,5%,890,6%,427,14%,19%
SRV,383,0,0,6%,1,1,1,1,0,4,9,4,17,16,16,0,49,49000,0,0,0,0,0,0,-16,-800,0,0,0,0,25%,318,117,37%,21,6%,829,14%,19%
TNV,287,0,0,4%,1,1,1,1,0,8,6,2,16,16,11,0,0,0,0,0,0,0,0,0,5,250,-2,-5,0,0,75%,98,-0,-0%,36,36%,342,14%,19%
UMB,2087,0,0,6%,4,4,4,1,0,4,10,6,20,19,19,0,0,0,0,0,0,0,0,0,10,500,0,0,0,0,75%,1744,1,0%,217,12%,835,14%,19%
USV,115,0,0,2%,1,1,1,1,0,3,5,2,10,10,9,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,75%,30,-0,-3%,9,32%,264,14%,19%
WEA,232,0,0,3%,1,1,1,1,0,4,6,2,12,12,12,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,25%,82,-1,-1%,32,40%,353,14%,19%
HHE,258263,0,0,5%,161,116,161,0,0,111,149,35,295,328,328,0,189,217350,194,97,62,620,251,37,563,28150,173,432,328,219760,15%,82904,21916,26%,17894,21%,352,14%,19%
HRF,10672,0,0,4%,18,16,18,1,0,8,17,2,27,36,36,0,0,0,0,0,0,0,61,9,6,300,62,155,70,46900,15%,4046,293,7%,1188,29%,384,14%,19%
AVE,142,0,0,5%,2,7,2,1,0,4,10,0,14,11,11,0,0,0,0,0,0,0,0,0,28,1400,0,0,25,16750,75%,65,48,73%,13,21%,456,14%,19%
BIU,194,0,0,5%,2,7,2,1,0,5,13,0,18,14,14,0,0,0,0,0,0,0,0,0,38,1900,0,0,33,22110,75%,105,74,71%,24,23%,541,14%,19%
CYR,4086,0,0,5%,5,12,5,1,0,1,15,12,28,33,33,0,0,0,32,16,0,0,0,0,27,1350,133,332,0,0,25%,5379,126,2%,316,5%,1316,14%,19%
ERP,737,0,0,3%,2,2,2,1,0,3,5,2,10,10,10,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,75%,246,-0,-0%,85,34%,334,14%,19%
FIK,1813,0,0,3%,3,3,3,1,0,4,6,2,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,704,0,0%,225,32%,388,14%,19%
GSD,5880,0,0,6%,4,4,4,1,0,7,11,0,18,18,18,0,0,0,0,0,0,0,23,3,48,2400,46,115,0,0,0%,3321,74,2%,163,4%,564,14%,19%
HPV,381,0,0,6%,2,5,2,1,1,6,3,0,9,11,9,0,28,25200,0,0,0,0,0,0,-8,-400,0,0,0,0,25%,75,38,51%,32,43%,196,14%,19%
IHS,2348,0,0,7%,3,3,3,0,0,3,4,1,8,11,11,0,10,7000,0,0,0,0,0,0,3,150,0,0,0,0,75%,603,12,2%,255,42%,257,14%,19%
LEE,2394,0,0,2%,6,8,6,1,0,3,6,2,11,11,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,75%,760,-1,-0%,194,25%,317,14%,19%
LRO,429,0,0,2%,4,5,4,1,0,2,5,0,7,9,9,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,25%,50,-1,-2%,44,88%,116,14%,19%
MRC,23460,0,0,4%,12,12,12,1,0,25,117,41,183,111,111,0,0,0,106,53,4,40,86,12,255,12750,-12,-30,128,85760,75%,28983,2588,8%,1135,3%,1235,14%,19%
MAI,3789,0,0,2%,2,2,2,0,0,1,7,4,12,16,16,0,0,0,13,6,10,100,0,0,-2,-100,24,60,55,36850,50%,2422,100,4%,490,20%,639,14%,19%
MOI,824,0,0,3%,2,2,2,0,0,1,7,3,11,13,13,0,39,44850,0,0,0,0,0,0,-14,-700,0,0,0,0,75%,461,98,21%,105,22%,559,14%,19%
MPI,5390,0,0,3%,2,2,2,0,0,1,14,11,26,31,31,0,24,24000,0,0,0,0,0,0,38,1900,-4,-10,0,0,50%,6337,106,1%,392,6%,1175,14%,19%
MTI,677,0,0,3%,2,2,2,0,0,1,9,3,13,14,14,0,77,100100,0,0,0,0,0,0,-16,-800,0,0,0,0,50%,505,248,49%,60,12%,746,14%,19%
NMR,1266,0,0,4%,2,3,2,1,0,1,4,0,5,8,8,0,0,0,0,0,0,0,16,2,-10,-500,0,0,0,0,25%,204,3,1%,142,69%,161,14%,19%
PCS,1861,0,0,4%,3,4,3,1,0,4,8,1,13,16,14,0,0,0,0,0,0,0,42,6,-14,-700,0,0,0,0,75%,582,13,2%,221,37%,312,14%,19%
RVV,20557,0,0,8%,16,16,16,1,0,14,30,4,48,41,40,0,68,57800,17,8,0,0,138,20,70,3500,83,207,103,69010,20%,7191,1026,14%,2086,29%,349,14%,19%
SEK,6028,0,0,7%,11,11,11,1,0,4,4,4,12,16,16,0,0,0,0,0,0,0,0,0,9,450,0,0,11,7370,25%,2113,13,0%,501,23%,350,14%,19%
SFG,22683,0,0,7%,37,19,37,1,0,18,30,6,54,64,64,0,11,7700,0,0,0,0,0,0,23,1150,-6,-15,0,0,25%,7286,39,0%,2085,28%,403,14%,19%
SSD,5983,0,0,3%,6,6,6,1,0,5,6,0,11,14,14,0,0,0,0,0,0,0,51,7,105,5250,80,200,9,6030,0%,2288,111,4%,434,18%,382,14%,19%
UFS,17642,0,0,2%,25,28,25,1,0,9,28,12,49,50,49,0,2,1400,0,0,0,0,0,0,36,1800,0,0,0,0,75%,8345,19,0%,1046,12%,473,14%,19%
WIE,509,0,0,2%,3,4,3,1,0,2,5,0,7,10,10,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,25%,69,-1,-1%,58,84%,136,14%,19%
BAR,80259,0,0,4%,22,22,22,1,0,8,88,19,115,115,115,0,145,123250,0,0,36,360,39,5,8,400,372,930,774,518580,0%,40399,13516,33%,7497,18%,503,14%,19%
FFN,23929,0,0,2%,14,14,14,1,0,8,19,6,33,33,33,0,149,126650,0,0,29,290,0,0,119,5950,0,0,0,0,0%,8156,644,7%,1896,23%,340,14%,19%
LLA,11767,0,0,5%,7,7,7,1,0,7,33,14,54,40,40,0,122,122000,22,11,0,0,0,0,23,1150,0,0,0,0,75%,10989,915,8%,470,4%,933,14%,19%
DRC,218978,0,0,4%,37,83,37,0,0,19,46,14,79,77,72,0,0,0,19,9,21,210,288,43,127,6350,60,150,44,29480,25%,29235,1882,6%,11323,38%,133,14%,19%
DVE,6592,0,0,5%,9,15,9,1,0,7,7,0,14,13,13,0,0,0,0,0,0,0,0,0,14,700,0,0,0,0,50%,1499,1,0%,385,25%,227,14%,19%
EPC,19797,0,0,2%,18,83,20,1,0,0,4,4,8,17,17,0,0,0,10,5,33,330,0,0,14,700,-4,-10,0,0,25%,3079,0,0%,1162,37%,157,14%,19%
EPY,57305,0,0,4%,38,38,38,1,1,18,28,32,78,80,80,0,20,29000,92,46,365,3650,0,0,118,5900,147,367,324,217080,0%,24183,2323,9%,4191,17%,422,14%,19%
FDL,4762,0,0,2%,3,3,3,1,0,3,1,0,4,4,3,0,0,0,0,0,0,0,28,4,7,350,0,0,0,0,25%,609,6,1%,268,44%,127,14%,19%
FGJ,5562,0,0,5%,3,6,1,0,0,2,1,2,5,5,4,0,0,0,0,0,0,0,0,0,-2,-100,0,0,0,0,0%,1102,-0,-0%,284,25%,189,14%,19%
LCS,4037,0,0,3%,5,5,5,1,0,3,3,2,8,7,6,0,0,0,0,0,47,470,0,0,4,200,0,0,7,4690,25%,1403,8,0%,395,28%,347,14%,19%
LMC,6979,0,0,7%,2,2,2,0,0,4,1,2,7,7,6,0,0,0,0,0,6,60,0,0,-2,-100,0,0,0,0,25%,1499,-0,-0%,414,27%,214,14%,19%
LPR,20140,0,0,3%,12,83,12,1,1,9,2,0,11,11,6,0,0,0,0,0,0,0,0,0,32,1600,-4,-10,22,14740,25%,2178,22,1%,1762,80%,108,14%,19%
MYU,1148,0,0,7%,2,2,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,90,0,0%,90,100%,78,14%,19%
NRS,5829,0,0,3%,6,6,6,1,0,3,9,2,14,14,14,0,0,0,0,0,0,0,0,0,-18,-900,27,67,0,0,0%,2395,14,0%,719,30%,410,14%,19%
NWE,6989,0,0,3%,6,6,6,1,0,2,8,1,11,13,13,0,0,0,0,0,0,0,0,0,-16,-800,0,0,0,0,50%,2027,-1,-0%,853,42%,290,14%,19%
RDN,4368,0,0,3%,7,7,7,1,0,6,19,2,27,27,27,0,0,0,0,0,0,0,0,0,2,100,169,422,0,0,0%,1950,163,8%,377,19%,446,14%,19%
ROM,10341,0,0,3%,7,28,7,1,0,7,15,10,32,32,32,0,0,0,0,0,0,0,0,0,39,1950,92,230,16,10720,0%,5621,121,2%,984,17%,543,14%,19%
SSJ,1139,0,0,7%,1,1,1,0,0,1,1,2,4,4,3,0,0,0,0,0,19,190,0,0,-2,-100,0,0,0,0,25%,330,0,0%,54,16%,290,14%,19%
WYK,5822,0,0,3%,5,7,5,1,0,3,6,4,13,13,13,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,50%,2621,-1,-0%,705,26%,450,14%,19%
