1;special_project_facility_spawn;3302.00;9.90;1194.00;6.11;0
1;special_project_facility_spawn;3315.00;9.80;1201.00;2.49;0
1;special_project_facility_spawn;3306.00;9.90;1200.00;5.51;0
1;special_project_facility_spawn;3330.00;9.90;1183.00;0.43;0
1;special_project_facility_spawn;3311.00;9.80;1211.00;4.56;0
1;special_project_facility_spawn;3319.00;9.90;1196.00;0.94;0
1;special_project_facility_spawn;3325.00;9.90;1189.00;2.50;0
1;rocket_site_spawn;3320.00;9.90;1193.00;5.16;0
1;naval_base_spawn;3314.00;9.50;1220.00;-3.61;18402
1;naval_base_spawn;3333.00;9.60;1182.00;-4.51;19918
1;naval_base_spawn;3324.00;9.90;1196.00;-3.93;18402
1;naval_base_spawn;3326.00;9.88;1195.00;-4.12;18402
1;naval_base_spawn;3316.00;9.90;1206.00;-4.12;18402
1;naval_base_spawn;3309.00;9.80;1217.00;-4.02;18402
1;floating_harbor;3317.13;9.50;1221.26;-0.46;9481
1;floating_harbor;3315.38;9.50;1220.48;-0.88;9520
1;floating_harbor;3322.82;9.50;1210.88;-0.98;9543
1;floating_harbor;3326.95;9.50;1204.95;-0.79;9582
1;floating_harbor;3320.00;9.50;1213.00;0.34;9643
1;floating_harbor;3340.00;9.50;1177.00;-2.36;9702
2;radar_station;3295.00;10.00;1230.00;1.70;0
2;air_base;3294.00;10.20;1235.00;4.28;0
2;anti_air_building;3292.00;10.45;1239.00;1.01;0
2;anti_air_building;3286.00;10.30;1237.00;5.13;0
2;anti_air_building;3304.00;9.90;1226.00;0.06;0
2;industrial_complex;3274.00;10.05;1226.00;4.18;0
2;industrial_complex;3306.00;10.10;1237.00;5.74;0
2;industrial_complex;3299.00;10.00;1229.00;2.12;0
2;industrial_complex;3312.00;9.90;1237.00;4.79;0
2;industrial_complex;3289.00;9.95;1225.00;1.52;0
2;industrial_complex;3292.00;9.90;1222.00;2.73;0
2;arms_factory;3302.00;10.20;1241.00;0.74;0
2;arms_factory;3296.00;10.05;1232.00;3.75;0
2;arms_factory;3299.00;9.95;1228.00;0.13;0
2;arms_factory;3312.00;9.93;1236.00;2.80;0
2;arms_factory;3295.00;9.80;1224.00;0.63;0
2;arms_factory;3307.00;10.00;1232.00;2.19;0
2;dockyard;3310.00;9.57;1220.00;-4.43;0
2;synthetic_refinery;3310.00;9.90;1226.00;1.24;0
2;fuel_silo;3312.00;9.90;1233.00;5.37;0
2;stronghold_network;3273.00;10.75;1237.00;5.47;0
2;supply_node;3303.00;10.15;1237.00;3.84;0
2;supply_node;3280.00;10.20;1227.00;5.32;0
2;supply_node;3303.00;9.90;1227.00;3.07;0
2;supply_node;3293.00;9.88;1224.00;4.55;0
2;supply_node;3277.00;10.50;1236.00;1.21;0
2;supply_node;3287.00;10.35;1239.00;5.25;0
2;supply_node;3311.00;9.98;1235.00;0.44;0
2;supply_node;3287.00;10.10;1232.00;3.37;0
2;supply_node;3296.00;10.05;1232.00;5.96;0
2;supply_node;3310.00;9.90;1227.00;2.61;0
2;supply_node;3303.00;9.85;1219.00;5.55;0
2;bunker;3297.00;9.90;1226.00;2.26;0
2;bunker;3298.00;9.98;1229.00;3.47;0
2;bunker;3287.00;10.18;1234.00;1.31;0
2;bunker;3279.00;10.50;1237.00;2.87;0
2;bunker;3303.00;10.12;1239.00;5.54;0
2;bunker;3306.00;9.95;1228.00;3.37;0
2;bunker;3307.00;9.90;1221.00;6.04;0
2;bunker;3279.00;10.20;1227.00;1.31;0
2;bunker;3307.00;9.90;1225.00;3.98;0
2;bunker;3309.00;10.00;1238.00;1.82;0
2;bunker;3289.00;10.55;1241.00;4.49;0
2;coastal_bunker;3313.00;9.88;1228.00;1.57;0
2;coastal_bunker;3309.00;9.80;1219.00;-4.43;0
2;coastal_bunker;3313.00;9.88;1238.00;-4.12;0
2;nuclear_reactor_spawn;3276.00;10.25;1230.00;0.43;0
2;special_project_facility_spawn;3288.00;10.00;1227.00;3.45;0
2;special_project_facility_spawn;3304.00;10.12;1238.00;6.11;0
2;special_project_facility_spawn;3307.00;10.00;1229.00;2.49;0
2;special_project_facility_spawn;3297.00;10.05;1232.00;5.51;0
2;special_project_facility_spawn;3290.00;9.93;1227.00;0.43;0
2;special_project_facility_spawn;3291.00;10.40;1238.00;4.56;0
2;special_project_facility_spawn;3280.00;10.48;1237.00;0.94;0
2;special_project_facility_spawn;3290.00;10.32;1236.00;2.50;0
2;special_project_facility_spawn;3309.00;9.82;1221.00;5.16;0
2;special_project_facility_spawn;3309.00;9.95;1228.00;3.00;0
2;special_project_facility_spawn;3312.00;9.90;1234.00;4.21;0
2;rocket_site_spawn;3303.00;10.15;1240.00;0.94;0
2;naval_base_spawn;3314.00;9.85;1228.00;1.57;18402
2;naval_base_spawn;3316.00;9.60;1234.00;0.98;18402
2;naval_base_spawn;3309.00;9.80;1220.00;-4.43;18402
2;floating_harbor;3319.82;9.50;1240.88;-0.98;9340
2;floating_harbor;3320.00;9.50;1227.00;-1.57;9399
2;floating_harbor;3316.73;9.50;1222.92;-1.29;9451
3;radar_station;2922.00;10.65;1279.00;0.94;0
3;air_base;2932.00;10.25;1291.00;5.13;0
3;anti_air_building;2928.00;10.43;1275.00;0.06;0
3;anti_air_building;2914.00;10.90;1268.00;4.18;0
3;anti_air_building;2910.00;10.85;1275.00;5.74;0
3;industrial_complex;2910.00;11.00;1280.00;2.12;0
3;industrial_complex;2927.00;10.50;1273.00;4.79;0
3;industrial_complex;2934.00;10.15;1278.00;1.52;0
3;industrial_complex;2926.00;10.65;1272.00;2.73;0
3;industrial_complex;2906.00;10.93;1278.00;0.57;0
3;industrial_complex;2919.00;10.80;1270.00;3.24;0
3;arms_factory;2917.00;10.88;1270.00;0.13;0
3;arms_factory;2932.00;10.28;1276.00;2.80;0
3;arms_factory;2916.00;10.78;1282.00;0.63;0
3;arms_factory;2932.00;10.30;1275.00;2.19;0
3;arms_factory;2928.00;10.38;1283.00;4.86;0
3;arms_factory;2916.00;10.98;1273.00;1.24;0
3;synthetic_refinery;2933.00;10.18;1282.00;5.37;0
3;fuel_silo;2922.00;10.50;1286.00;5.47;0
3;stronghold_network;2932.00;10.20;1279.00;3.30;0
3;supply_node;2930.00;10.28;1283.00;5.32;0
3;supply_node;2932.00;10.25;1289.00;3.07;0
3;supply_node;2929.00;10.40;1274.00;4.55;0
3;supply_node;2917.00;10.70;1283.00;1.21;0
3;supply_node;2920.00;10.70;1277.00;5.25;0
3;supply_node;2909.00;10.88;1275.00;0.44;0
3;supply_node;2918.00;10.80;1269.00;3.37;0
3;bunker;2933.00;10.18;1285.00;0.20;0
3;bunker;2929.00;10.40;1274.00;2.87;0
3;bunker;2919.00;10.70;1277.00;4.42;0
3;bunker;2930.00;10.28;1283.00;2.26;0
3;bunker;2911.00;10.98;1280.00;3.47;0
3;bunker;2917.00;10.78;1266.00;1.31;0
3;bunker;2913.00;10.90;1275.00;2.87;0
3;nuclear_reactor_spawn;2925.00;10.43;1283.00;6.04;0
3;special_project_facility_spawn;2909.00;10.88;1275.00;2.43;0
3;special_project_facility_spawn;2924.00;10.48;1280.00;0.26;0
3;special_project_facility_spawn;2916.00;10.80;1280.00;0.37;0
3;special_project_facility_spawn;2929.00;10.38;1284.00;4.49;0
3;special_project_facility_spawn;2927.00;10.30;1292.00;2.33;0
3;special_project_facility_spawn;2916.00;10.80;1266.00;3.54;0
3;special_project_facility_spawn;2934.00;10.15;1278.00;0.27;0
3;rocket_site_spawn;2908.00;10.90;1277.00;2.93;0
4;radar_station;2849.00;10.30;1308.00;5.35;0
4;air_base;2849.00;10.20;1314.00;4.18;0
4;anti_air_building;2842.00;10.12;1305.00;5.74;0
4;anti_air_building;2853.00;10.12;1318.00;2.12;0
4;anti_air_building;2846.00;10.20;1311.00;4.79;0
4;industrial_complex;2840.00;9.95;1307.00;1.52;0
4;industrial_complex;2845.00;9.98;1318.00;2.73;0
4;industrial_complex;2853.00;10.10;1298.00;0.57;0
4;industrial_complex;2852.00;10.30;1312.00;3.24;0
4;industrial_complex;2845.00;10.07;1314.00;4.79;0
4;industrial_complex;2850.00;10.07;1304.00;2.63;0
4;arms_factory;2840.00;9.95;1301.00;0.63;0
4;arms_factory;2852.00;10.30;1312.00;2.19;0
4;arms_factory;2851.00;10.03;1300.00;4.86;0
4;arms_factory;2850.00;10.07;1304.00;1.24;0
4;arms_factory;2845.00;10.05;1315.00;5.37;0
4;arms_factory;2843.00;10.15;1307.00;5.47;0
4;dockyard;2852.00;9.95;1322.00;-3.14;0
4;synthetic_refinery;2851.00;10.32;1311.00;5.97;0
4;fuel_silo;2843.00;9.95;1302.00;3.81;0
4;stronghold_network;2851.00;10.10;1319.00;3.91;0
4;supply_node;2845.00;10.15;1312.00;1.21;0
4;supply_node;2847.00;9.98;1319.00;5.25;0
4;supply_node;2855.00;10.07;1318.00;0.44;0
4;supply_node;2854.00;10.35;1311.00;3.37;0
4;supply_node;2839.00;9.90;1309.00;5.96;0
4;supply_node;2849.00;10.05;1304.00;2.61;0
4;supply_node;2842.00;10.00;1303.00;5.55;0
4;supply_node;2838.00;9.90;1299.00;1.85;0
4;supply_node;2851.00;9.95;1297.00;4.79;0
4;bunker;2855.00;10.32;1313.00;1.31;0
4;bunker;2843.00;10.12;1308.00;2.87;0
4;bunker;2850.00;10.00;1300.00;5.54;0
4;bunker;2853.00;10.23;1306.00;3.37;0
4;bunker;2853.00;10.12;1318.00;6.04;0
4;bunker;2847.00;9.98;1319.00;1.31;0
4;bunker;2841.00;9.98;1311.00;3.98;0
4;bunker;2845.00;10.23;1307.00;1.82;0
4;bunker;2838.00;9.90;1301.00;4.49;0
4;coastal_bunker;2844.00;9.50;1301.00;0.32;0
4;coastal_bunker;2849.00;9.65;1298.00;-1.57;0
4;coastal_bunker;2839.00;9.90;1311.00;-1.57;0
4;coastal_bunker;2841.00;9.90;1317.00;-2.47;0
4;coastal_bunker;2836.00;9.50;1300.00;-2.03;0
4;coastal_bunker;2844.00;9.65;1320.00;-3.14;0
4;coastal_bunker;2854.00;9.93;1322.00;-3.73;0
4;coastal_bunker;2846.00;9.50;1301.00;-0.59;0
4;nuclear_reactor_spawn;2847.00;10.20;1306.00;2.49;0
4;special_project_facility_spawn;2843.00;9.93;1317.00;5.51;0
4;special_project_facility_spawn;2850.00;10.30;1308.00;0.43;0
4;special_project_facility_spawn;2851.00;10.00;1321.00;4.56;0
4;special_project_facility_spawn;2839.00;9.90;1304.00;0.94;0
4;special_project_facility_spawn;2856.00;10.28;1313.00;2.50;0
4;special_project_facility_spawn;2840.00;9.93;1299.00;5.16;0
4;special_project_facility_spawn;2851.00;9.95;1298.00;3.00;0
4;special_project_facility_spawn;2857.00;10.03;1318.00;4.21;0
4;special_project_facility_spawn;2841.00;10.00;1309.00;0.94;0
4;rocket_site_spawn;2840.00;9.95;1300.00;5.07;0
4;naval_base_spawn;2856.00;9.95;1321.00;-3.73;18916
4;naval_base_spawn;2840.00;9.50;1315.00;-3.31;15878
4;naval_base_spawn;2838.00;9.65;1303.00;-1.57;17106
4;naval_base_spawn;2838.00;9.90;1302.00;-2.03;17106
4;naval_base_spawn;2852.00;9.95;1322.00;-3.14;18916
4;naval_base_spawn;2842.00;9.90;1317.00;-2.47;18916
4;naval_base_spawn;2849.00;9.65;1298.00;-1.57;17470
4;naval_base_spawn;2846.00;9.50;1301.00;-0.59;17470
4;floating_harbor;2835.05;9.50;1321.95;0.79;5471
4;floating_harbor;2847.00;9.50;1328.00;0.00;8538
4;floating_harbor;2860.88;9.50;1326.82;-0.59;8549
4;floating_harbor;2831.00;9.50;1309.00;1.57;8648
4;floating_harbor;2843.12;9.50;1295.18;-3.73;8713
4;floating_harbor;2845.21;9.50;1293.36;-2.82;8722
4;floating_harbor;2838.00;9.50;1291.00;-3.14;8786
4;floating_harbor;2842.00;9.50;1297.00;1.57;8794
5;radar_station;3308.00;10.00;1251.00;6.04;0
5;air_base;3308.00;10.05;1246.00;2.12;0
5;anti_air_building;3309.00;10.00;1250.00;4.79;0
5;anti_air_building;3309.00;10.10;1258.00;1.52;0
5;anti_air_building;3310.00;10.00;1247.00;2.73;0
5;industrial_complex;3303.00;10.23;1249.00;0.57;0
5;industrial_complex;3303.00;10.20;1248.00;3.24;0
5;industrial_complex;3309.00;10.00;1246.00;4.79;0
5;industrial_complex;3307.00;10.10;1255.00;2.63;0
5;industrial_complex;3311.00;10.00;1258.00;5.30;0
5;industrial_complex;3312.00;9.90;1247.00;1.68;0
5;arms_factory;3305.00;10.20;1259.00;4.86;0
5;arms_factory;3299.00;10.38;1252.00;1.24;0
5;arms_factory;3302.00;10.30;1250.00;5.37;0
5;arms_factory;3311.00;9.95;1244.00;5.47;0
5;arms_factory;3310.00;10.00;1254.00;3.30;0
5;arms_factory;3310.00;10.00;1253.00;5.97;0
5;dockyard;3314.00;9.88;1251.00;1.11;0
5;synthetic_refinery;3306.00;10.18;1257.00;3.91;0
5;fuel_silo;3300.00;10.40;1251.00;1.75;0
5;stronghold_network;3313.00;9.90;1244.00;5.87;0
5;supply_node;3305.00;10.10;1248.00;0.44;0
5;supply_node;3300.00;10.40;1251.00;3.37;0
5;supply_node;3304.00;10.20;1257.00;5.96;0
5;supply_node;3311.00;9.95;1247.00;2.61;0
5;supply_node;3310.00;10.03;1257.00;5.55;0
5;supply_node;3308.00;10.03;1252.00;1.85;0
5;supply_node;3314.00;9.90;1253.00;4.79;0
5;supply_node;3310.00;9.98;1243.00;6.26;0
5;supply_node;3303.00;10.23;1244.00;4.02;0
5;bunker;3307.00;10.18;1258.00;5.54;0
5;bunker;3304.00;10.15;1248.00;3.37;0
5;bunker;3305.00;10.12;1252.00;6.04;0
5;bunker;3302.00;10.28;1245.00;1.31;0
5;bunker;3309.00;10.00;1253.00;3.98;0
5;bunker;3312.00;9.90;1245.00;1.82;0
5;bunker;3311.00;10.00;1258.00;4.49;0
5;bunker;3314.00;9.90;1254.00;6.04;0
5;bunker;3313.00;9.90;1250.00;2.43;0
5;coastal_bunker;3315.00;9.60;1252.00;1.11;0
5;coastal_bunker;3314.00;9.85;1246.00;1.57;0
5;coastal_bunker;3313.00;9.85;1242.00;1.57;0
5;nuclear_reactor_spawn;3308.00;10.03;1249.00;0.43;0
5;special_project_facility_spawn;3302.00;10.28;1245.00;3.45;0
5;special_project_facility_spawn;3312.00;9.90;1242.00;6.11;0
5;special_project_facility_spawn;3310.00;10.03;1257.00;2.49;0
5;special_project_facility_spawn;3301.00;10.32;1252.00;5.51;0
5;special_project_facility_spawn;3304.00;10.15;1248.00;0.43;0
5;special_project_facility_spawn;3311.00;9.98;1251.00;4.56;0
5;special_project_facility_spawn;3305.00;10.20;1258.00;0.94;0
5;special_project_facility_spawn;3312.00;9.90;1249.00;2.50;0
5;special_project_facility_spawn;3312.00;10.00;1255.00;5.16;0
5;rocket_site_spawn;3306.00;10.10;1251.00;3.00;0
5;naval_base_spawn;3316.00;9.88;1254.00;1.11;19505
5;naval_base_spawn;3313.00;9.85;1242.00;1.57;19505
5;naval_base_spawn;3314.00;9.85;1248.00;1.57;19505
5;floating_harbor;3321.00;9.50;1247.00;-1.57;7971
5;floating_harbor;3322.26;9.50;1248.87;-2.03;9185
5;floating_harbor;3321.00;9.50;1243.00;-1.57;9261
6;radar_station;3088.00;10.20;1246.00;5.28;0
6;air_base;3097.00;10.65;1256.00;1.52;0
6;anti_air_building;3090.00;10.23;1248.00;2.73;0
6;anti_air_building;3091.00;10.12;1243.00;0.57;0
6;anti_air_building;3102.00;9.95;1239.00;3.24;0
6;industrial_complex;3092.00;10.10;1244.00;4.79;0
6;industrial_complex;3105.00;10.43;1252.00;2.63;0
6;industrial_complex;3096.00;10.05;1241.00;5.30;0
6;industrial_complex;3079.00;10.38;1251.00;1.68;0
6;industrial_complex;3078.00;10.28;1249.00;3.24;0
6;industrial_complex;3101.00;10.23;1247.00;1.08;0
6;arms_factory;3093.00;10.55;1255.00;5.37;0
6;arms_factory;3091.00;10.45;1254.00;5.47;0
6;arms_factory;3103.00;10.45;1251.00;3.30;0
6;arms_factory;3086.00;10.55;1256.00;5.97;0
6;arms_factory;3093.00;10.00;1238.00;3.81;0
6;arms_factory;3104.00;10.30;1249.00;3.91;0
6;dockyard;3098.00;9.50;1236.00;0.32;0
6;synthetic_refinery;3091.00;10.20;1246.00;5.87;0
6;fuel_silo;3103.00;10.10;1243.00;5.98;0
6;stronghold_network;3097.00;10.12;1246.00;3.81;0
6;supply_node;3086.00;10.43;1252.00;5.96;0
6;supply_node;3101.00;10.05;1241.00;2.61;0
6;supply_node;3075.00;10.30;1252.00;5.55;0
6;supply_node;3095.00;10.50;1254.00;1.85;0
6;supply_node;3104.00;10.32;1250.00;4.79;0
6;supply_node;3095.00;10.20;1247.00;6.26;0
6;supply_node;3084.00;10.20;1244.00;4.02;0
6;supply_node;3094.00;10.00;1238.00;0.68;0
6;supply_node;3088.00;10.00;1236.00;2.16;0
6;bunker;3087.00;10.20;1244.00;6.04;0
6;bunker;3077.00;10.60;1256.00;1.31;0
6;bunker;3100.00;10.07;1243.00;3.98;0
6;bunker;3095.00;10.20;1247.00;1.82;0
6;bunker;3086.00;10.48;1253.00;4.49;0
6;bunker;3095.00;10.05;1242.00;6.04;0
6;bunker;3106.00;10.48;1254.00;2.43;0
6;bunker;3091.00;10.07;1241.00;0.26;0
6;bunker;3099.00;10.55;1253.00;0.37;0
6;coastal_bunker;3088.00;9.50;1232.00;0.24;0
6;coastal_bunker;3091.00;9.90;1234.00;0.32;0
6;coastal_bunker;3101.00;9.50;1236.00;-0.20;0
6;nuclear_reactor_spawn;3089.00;10.15;1241.00;6.11;0
6;special_project_facility_spawn;3087.00;10.20;1242.00;2.49;0
6;special_project_facility_spawn;3099.00;10.45;1251.00;5.51;0
6;special_project_facility_spawn;3083.00;10.40;1250.00;0.43;0
6;special_project_facility_spawn;3094.00;10.00;1239.00;4.56;0
6;special_project_facility_spawn;3089.00;10.15;1241.00;0.94;0
6;special_project_facility_spawn;3099.00;9.93;1238.00;2.50;0
6;special_project_facility_spawn;3097.00;10.48;1253.00;5.16;0
6;special_project_facility_spawn;3103.00;10.25;1248.00;3.00;0
6;special_project_facility_spawn;3080.00;10.35;1250.00;4.21;0
6;rocket_site_spawn;3089.00;10.50;1256.00;0.94;0
6;naval_base_spawn;3088.00;9.50;1232.00;0.24;17529
6;naval_base_spawn;3098.00;9.50;1236.00;0.32;17529
6;naval_base_spawn;3099.00;9.50;1236.00;-0.20;17529
6;floating_harbor;3098.63;9.50;1229.14;-3.34;1168
6;floating_harbor;3097.21;9.50;1228.36;-2.82;9312
6;floating_harbor;3090.70;9.50;1225.21;-2.90;9361
7;radar_station;3061.00;10.18;1369.00;3.41;0
7;air_base;3055.00;10.35;1361.00;0.57;0
7;anti_air_building;3055.00;10.35;1361.00;3.24;0
7;anti_air_building;3058.00;10.45;1360.00;4.79;0
7;anti_air_building;3075.00;10.23;1377.00;2.63;0
7;industrial_complex;3072.00;10.10;1376.00;5.30;0
7;industrial_complex;3078.00;10.40;1374.00;1.68;0
7;industrial_complex;3056.00;10.10;1366.00;3.24;0
7;industrial_complex;3059.00;10.20;1365.00;1.08;0
7;industrial_complex;3059.00;10.20;1365.00;3.74;0
7;industrial_complex;3067.00;10.25;1371.00;0.13;0
7;arms_factory;3074.00;10.28;1374.00;3.30;0
7;arms_factory;3074.00;10.28;1374.00;5.97;0
7;arms_factory;3063.00;10.38;1364.00;3.81;0
7;arms_factory;3063.00;10.38;1364.00;3.91;0
7;arms_factory;3064.00;10.48;1363.00;1.75;0
7;arms_factory;3063.00;10.25;1370.00;5.87;0
7;dockyard;3050.00;9.65;1373.00;-2.94;0
7;synthetic_refinery;3065.00;10.28;1369.00;3.81;0
7;fuel_silo;3042.00;10.07;1370.00;0.20;0
7;stronghold_network;3047.00;10.10;1368.00;2.87;0
7;supply_node;3043.00;10.07;1370.00;5.55;0
7;supply_node;3067.00;10.38;1368.00;1.85;0
7;supply_node;3060.00;9.93;1377.00;4.79;0
7;supply_node;3060.00;10.32;1363.00;6.26;0
7;supply_node;3074.00;10.32;1373.00;4.02;0
7;supply_node;3051.00;10.07;1368.00;0.68;0
7;supply_node;3052.00;10.35;1361.00;2.16;0
7;supply_node;3066.00;10.00;1375.00;6.20;0
7;supply_node;3056.00;10.00;1372.00;1.39;0
7;bunker;3070.00;10.18;1373.00;3.98;0
7;bunker;3054.00;10.00;1369.00;1.82;0
7;bunker;3057.00;10.55;1358.00;4.49;0
7;bunker;3057.00;9.98;1374.00;6.04;0
7;bunker;3059.00;10.35;1362.00;2.43;0
7;bunker;3043.00;10.10;1369.00;0.26;0
7;bunker;3064.00;9.98;1376.00;0.37;0
7;bunker;3065.00;10.28;1369.00;4.49;0
7;bunker;3063.00;10.00;1375.00;2.33;0
7;coastal_bunker;3066.00;9.65;1378.00;-3.46;0
7;coastal_bunker;3055.00;9.90;1375.00;-2.55;0
7;coastal_bunker;3059.00;9.50;1380.00;-3.14;0
7;coastal_bunker;3043.00;9.88;1378.00;-3.52;0
7;coastal_bunker;3050.00;9.65;1373.00;-2.94;0
7;nuclear_reactor_spawn;3070.00;10.43;1367.00;4.56;0
7;special_project_facility_spawn;3070.00;10.43;1367.00;0.94;0
7;special_project_facility_spawn;3046.00;10.10;1368.00;2.50;0
7;special_project_facility_spawn;3059.00;10.45;1360.00;5.16;0
7;special_project_facility_spawn;3051.00;10.25;1363.00;3.00;0
7;special_project_facility_spawn;3057.00;10.03;1371.00;4.21;0
7;special_project_facility_spawn;3075.00;10.25;1376.00;0.94;0
7;special_project_facility_spawn;3062.00;10.00;1378.00;5.07;0
7;special_project_facility_spawn;3071.00;10.05;1376.00;6.28;0
7;special_project_facility_spawn;3052.00;10.10;1367.00;4.12;0
7;rocket_site_spawn;3055.00;10.03;1368.00;5.67;0
7;naval_base_spawn;3045.00;9.90;1375.00;-3.52;16608
7;naval_base_spawn;3061.00;9.95;1380.00;-3.14;16608
7;naval_base_spawn;3050.00;9.65;1373.00;-2.94;16608
7;naval_base_spawn;3053.00;9.90;1375.00;-2.55;16608
7;naval_base_spawn;3066.00;9.90;1377.00;-3.46;16608
7;floating_harbor;3047.60;9.50;1381.50;-0.38;49
7;floating_harbor;3060.00;9.50;1386.00;0.00;4941
7;floating_harbor;3048.63;9.50;1379.86;0.20;8102
7;floating_harbor;3069.21;9.50;1384.64;-0.32;10076
7;floating_harbor;3050.12;9.50;1380.82;0.59;10525
8;radar_station;2948.00;11.30;1244.00;2.65;0
8;air_base;2943.00;11.40;1234.00;4.79;0
8;anti_air_building;2932.00;10.85;1233.00;2.63;0
8;anti_air_building;2963.00;11.28;1243.00;5.30;0
8;anti_air_building;2962.00;11.60;1237.00;1.68;0
8;industrial_complex;2955.00;11.35;1241.00;3.24;0
8;industrial_complex;2955.00;10.60;1249.00;1.08;0
8;industrial_complex;2945.00;10.95;1256.00;3.74;0
8;industrial_complex;2939.00;11.00;1245.00;0.13;0
8;industrial_complex;2943.00;11.25;1240.00;1.68;0
8;industrial_complex;2942.00;11.30;1236.00;5.81;0
8;arms_factory;2952.00;11.25;1243.00;3.81;0
8;arms_factory;2955.00;11.48;1239.00;3.91;0
8;arms_factory;2953.00;10.85;1247.00;1.75;0
8;arms_factory;2943.00;11.05;1247.00;5.87;0
8;arms_factory;2940.00;11.07;1243.00;5.98;0
8;arms_factory;2944.00;11.35;1238.00;3.81;0
8;synthetic_refinery;2935.00;10.95;1238.00;0.20;0
8;fuel_silo;2963.00;11.03;1247.00;2.87;0
8;stronghold_network;2961.00;11.38;1241.00;4.42;0
8;supply_node;2961.00;11.15;1245.00;1.85;0
8;supply_node;2933.00;10.82;1236.00;4.79;0
8;supply_node;2940.00;11.18;1239.00;6.26;0
8;supply_node;2944.00;11.00;1250.00;4.02;0
8;supply_node;2952.00;10.88;1247.00;0.68;0
8;supply_node;2950.00;11.40;1240.00;2.16;0
8;supply_node;2959.00;11.60;1237.00;6.20;0
8;bunker;2933.00;10.93;1233.00;1.31;0
8;bunker;2945.00;11.00;1251.00;3.98;0
8;bunker;2941.00;11.30;1236.00;1.82;0
8;bunker;2948.00;11.10;1246.00;4.49;0
8;bunker;2952.00;10.68;1249.00;6.04;0
8;bunker;2963.00;11.55;1238.00;2.43;0
8;bunker;2958.00;10.78;1248.00;0.26;0
8;nuclear_reactor_spawn;2956.00;11.00;1245.00;1.99;0
8;special_project_facility_spawn;2944.00;11.15;1246.00;5.00;0
8;special_project_facility_spawn;2932.00;10.78;1238.00;6.21;0
8;special_project_facility_spawn;2937.00;11.00;1244.00;4.05;0
8;special_project_facility_spawn;2958.00;11.35;1241.00;0.43;0
8;special_project_facility_spawn;2947.00;11.15;1246.00;3.45;0
8;special_project_facility_spawn;2953.00;10.85;1247.00;6.11;0
8;special_project_facility_spawn;2964.00;11.07;1247.00;2.49;0
