Country_Tag,Country_Population_K,Country_Core_Population_K,Country_NonCore_Population_K,Conscription_Rate,Num_Owned_States,Num_Core_States,Num_Controlled_States,Stability,War_Support,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Total_Controlled_Factories,Total_Owned_Factories,Avg_Infra_per_State,Oil_Units,Oil_Barrels_Thousands,Aluminium_Units,Aluminium_Tons_Thousands,Rubber_Units,Rubber_Tons_Thousands,Tungsten_Units,Tungsten_Tons_Thousands,Steel_Units,Steel_Tons_Thousands,Chromium_Units,Chromium_Tons_Thousands,Coal,Coal_ShortTons_Thousands,Maximum_Potential_Exporting,Total_Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Subsistence_Sector_GDP_USD_M,Subsistence_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Labor_Efficiency
HPV,442,0,0,5%,2,5,2,0,0,6,3,0,9,11,9,0,26,42900,0,0,0,0,0,0,-8,-400,0,0,11,7370,0%,130,76,58%,39,30%,295,30%,40%
SRA,581,0,0,12%,4,19,4,1,1,5,2,0,7,9,4,0,0,0,0,0,0,0,0,0,-8,-400,0,0,12,8040,0%,68,10,15%,56,81%,355,30%,40%
SSD,12214,0,0,4%,3,16,3,1,1,17,8,0,25,18,18,0,0,0,17,8,0,0,77,11,191,9550,129,322,0,0,25%,2963,131,4%,509,17%,242,30%,40%
UFS,5601,0,0,2%,3,28,3,0,0,3,3,3,9,9,8,0,0,0,0,0,0,0,0,0,34,1700,0,0,0,0,0%,1951,2,0%,142,7%,348,30%,40%
BAR,95266,0,0,4%,22,22,22,1,1,52,44,18,114,90,90,0,163,260800,54,27,36,72,49,7,317,15850,408,1020,1355,907850,25%,39117,12817,32%,9498,24%,410,30%,40%
FFN,28635,0,0,3%,14,14,14,1,0,12,21,16,49,38,37,0,165,288750,0,0,33,66,0,0,178,8900,-2,-5,11,7370,25%,12613,1421,11%,2346,18%,440,30%,40%
LLA,13947,0,0,3%,7,7,7,1,0,11,7,9,27,27,27,0,134,234500,22,11,0,0,0,0,43,2150,0,0,11,7370,0%,7332,562,7%,563,7%,525,30%,40%
DRC,214094,0,0,3%,36,91,40,0,0,17,12,31,60,72,65,0,0,0,10,5,0,0,243,36,146,7300,12,30,21,14070,0%,28267,376,1%,11555,40%,129,30%,40%
DVE,7838,0,0,5%,9,15,9,1,0,8,5,0,13,13,13,0,0,0,0,0,0,0,0,0,22,1100,0,0,11,7370,0%,1751,16,0%,486,27%,223,30%,40%
DVC,13928,0,0,0%,2,5,2,-0,-0,16,18,0,34,29,28,0,0,0,17,8,7,14,0,0,93,4650,171,427,3,2010,50%,4669,251,5%,991,21%,335,30%,40%
EPC,96110,0,0,4%,35,91,33,1,0,1,14,9,24,53,48,0,0,0,10,5,53,106,66,9,61,3050,-4,-10,77,51590,25%,15841,478,3%,6093,38%,191,30%,40%
EPY,64817,0,0,4%,38,38,38,0,1,40,41,40,121,115,115,0,26,53300,115,57,466,932,0,0,128,6400,244,610,490,328300,0%,37213,5457,14%,4987,13%,574,30%,40%
FUL,1235,0,0,7%,1,1,1,-0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,101,0,0%,101,100%,81,30%,40%
GNG,5086,0,0,5%,2,2,2,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16750,25%,599,18,3%,513,85%,117,30%,40%
LCS,4508,0,0,4%,5,5,6,-0,0,3,2,2,7,7,6,0,0,0,0,0,74,148,0,0,12,600,0,0,11,7370,0%,1425,13,0%,468,32%,317,30%,40%
MYU,3416,0,0,6%,2,2,2,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,-2,-100,0,0,0,0,25%,84,-0,-0%,102,121%,66,30%,40%
NRS,7029,0,0,4%,6,6,6,1,1,6,5,2,13,13,13,0,0,0,0,0,0,0,0,0,-10,-500,34,85,0,0,0%,2630,15,0%,898,34%,374,30%,40%
NWE,7977,0,0,2%,4,4,4,1,0,4,7,3,14,14,14,0,0,0,0,0,78,156,0,0,-14,-700,0,0,11,7370,0%,3369,18,0%,907,26%,422,30%,40%
ODS,2812,0,0,4%,3,3,3,1,1,1,3,0,4,14,14,0,0,0,0,0,0,0,0,0,-18,-900,39,97,11,7370,0%,870,26,3%,354,40%,309,30%,40%
RDN,5185,0,0,2%,7,7,7,1,0,11,8,2,21,21,21,0,0,0,8,4,0,0,0,0,14,700,194,485,0,0,0%,2192,114,5%,470,21%,422,30%,40%
ROM,9363,0,0,3%,4,25,4,0,1,14,9,14,37,35,33,0,0,0,0,0,0,0,0,0,83,4150,24,60,32,21440,25%,7259,80,1%,867,11%,775,30%,40%
RPG,9903,0,0,6%,5,5,2,0,0,2,2,3,7,7,6,0,0,0,0,0,0,0,0,0,9,450,0,0,53,35510,0%,3226,54,1%,1488,46%,146,30%,40%
SHE,1242,0,0,4%,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,101,0,0%,101,100%,81,30%,40%
SSJ,2466,0,0,5%,2,2,2,0,0,2,1,2,5,5,4,0,0,0,0,0,33,66,0,0,9,450,0,0,2,1340,0%,844,3,0%,164,19%,342,30%,40%
WYK,6954,0,0,2%,5,7,5,1,0,3,6,10,19,19,19,0,0,0,0,0,0,0,0,0,-12,-600,0,0,11,7370,0%,5748,14,0%,909,15%,826,30%,40%
XIN,2683,0,0,5%,2,2,2,1,0,1,1,0,2,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,11,7370,0%,687,9,1%,365,53%,256,30%,40%
D01,99,0,0,3%,1,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,3,0,0%,3,100%,32,30%,40%
