Country_Tag,Country_Population_K,Country_Core_Population_K,Country_NonCore_Population_K,Conscription_Rate,Num_Owned_States,Num_Core_States,Num_Controlled_States,Stability,War_Support,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Total_Controlled_Factories,Total_Owned_Factories,Avg_Infra_per_State,Oil_Units,Oil_Barrels_Thousands,Aluminium_Units,Aluminium_Tons_Thousands,Rubber_Units,Rubber_Tons_Thousands,Tungsten_Units,Tungsten_Tons_Thousands,Steel_Units,Steel_Tons_Thousands,Chromium_Units,Chromium_Tons_Thousands,Coal,Coal_ShortTons_Thousands,Maximum_Potential_Exporting,Total_Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Subsistence_Sector_GDP_USD_M,Subsistence_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Labor_Efficiency
OAK,96091,0,0,5%,66,66,66,1,1,189,363,37,589,473,473,0,189,245700,445,222,42,84,281,42,1541,77050,451,1127,681,456270,50%,151949,79196,52%,4913,3%,1581,17%,23%
PLK,386,0,0,5%,2,4,2,1,0,4,4,0,8,8,8,0,0,0,0,0,0,0,9,1,-8,-400,12,30,0,0,0%,53,6,12%,42,80%,137,17%,23%
SHT,706,0,0,3%,4,7,4,1,0,5,9,0,14,14,14,0,10,5500,0,0,0,0,0,0,-18,-900,0,0,10,6700,0%,95,26,27%,58,60%,135,17%,23%
TAM,15619,0,0,2%,24,24,24,1,0,10,28,2,40,40,40,0,0,0,0,0,0,0,109,16,-1,-50,0,0,0,0,0%,6213,99,1%,411,6%,397,17%,23%
TPD,611,0,0,5%,3,3,3,1,0,3,3,0,6,8,8,0,0,0,0,0,0,0,14,2,-8,-400,23,57,17,11390,0%,107,28,27%,65,61%,175,17%,23%
TPP,15926,0,0,4%,28,28,28,1,1,10,7,2,19,19,17,0,0,0,68,34,0,0,0,0,34,1700,0,0,0,0,0%,2960,11,0%,1501,50%,185,17%,23%
TRH,4460,0,0,7%,1,29,1,1,0,5,2,0,7,7,7,0,0,0,0,0,0,0,0,0,31,1550,6,15,0,0,0%,1002,4,0%,232,23%,224,17%,23%
TRI,3094,0,0,2%,5,7,5,1,0,3,6,2,11,11,11,0,0,0,0,0,0,0,61,9,-12,-600,79,197,0,0,0%,1506,57,3%,365,24%,486,17%,23%
UEK,17610,0,0,0%,22,37,22,0,-0,6,12,5,23,28,28,0,0,0,0,0,0,0,18,2,-10,-500,42,105,38,25460,0%,4565,117,2%,1451,31%,289,17%,23%
WGK,498,0,0,5%,4,4,4,1,0,4,7,2,13,13,13,0,0,0,0,0,0,0,0,0,-14,-700,85,212,0,0,0%,207,42,20%,53,25%,415,17%,23%
AAV,119,0,0,4%,1,1,1,1,0,3,5,2,10,10,9,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,-5%,40,-0,-2%,15,37%,336,17%,23%
AGC,6406,0,0,2%,6,6,6,1,0,10,12,8,30,24,23,0,0,0,63,31,0,0,0,0,99,4950,0,0,10,6700,25%,4648,45,0%,360,7%,725,17%,23%
AHM,1371,0,0,4%,7,7,7,1,0,11,8,0,19,20,20,0,0,0,0,0,0,0,0,0,-18,-900,0,0,0,0,0%,220,-2,-0%,141,64%,160,17%,23%
ARN,4556,0,0,2%,8,14,8,1,0,7,9,4,20,20,20,0,0,0,0,0,0,0,82,12,10,500,0,0,21,14070,0%,2522,67,2%,350,13%,553,17%,23%
ATL,7430,0,0,2%,4,4,4,1,0,8,7,5,20,20,19,0,126,163800,0,0,169,338,0,0,-14,-700,0,0,10,6700,0%,4285,423,9%,242,5%,576,17%,23%
AUC,5488,0,0,2%,15,15,15,1,0,13,14,14,41,35,35,0,24,31200,24,12,0,0,0,0,107,5350,0,0,0,0,0%,6235,120,1%,492,7%,1135,17%,23%
AUF,1549,0,0,2%,5,5,5,1,0,1,5,3,9,16,15,0,0,0,36,18,0,0,0,0,-14,-700,0,0,91,60970,0%,877,114,13%,166,19%,566,17%,23%
BTR,20608,0,0,5%,25,25,25,1,0,19,11,5,35,35,35,0,35,45500,0,0,0,0,56,8,52,2600,0,0,86,57620,-5%,5120,324,6%,1970,38%,248,17%,23%
CUL,166,0,0,4%,1,3,1,1,0,4,6,0,10,10,10,0,0,0,0,0,0,0,0,0,-12,-600,0,0,8,5360,0%,16,9,56%,6,38%,98,17%,23%
ETV,396,0,0,5%,1,1,1,1,0,3,6,2,11,11,11,0,69,89700,0,0,0,0,0,0,-12,-600,0,0,10,6700,0%,350,187,53%,54,15%,882,17%,23%
FLU,335,0,0,4%,2,2,2,1,0,5,6,0,11,11,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,8,5360,0%,41,9,22%,29,71%,123,17%,23%
FRO,572,0,0,2%,3,3,3,1,0,1,6,0,7,13,13,0,0,0,0,0,0,0,0,0,-16,-800,0,0,9,6030,0%,87,10,11%,65,74%,153,17%,23%
JIN,677,0,0,5%,1,1,1,1,0,5,5,0,10,10,10,0,0,0,0,0,0,0,8,1,5,250,0,0,10,6700,0%,133,14,11%,89,67%,196,17%,23%
KHM,7761,0,0,5%,13,13,13,1,0,12,11,2,25,29,29,0,0,0,0,0,0,0,0,0,30,1500,0,0,87,58290,0%,3089,167,5%,720,23%,398,17%,23%
KKV,593,0,0,5%,1,1,1,1,0,3,4,2,9,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,0%,214,-0,-0%,75,35%,361,17%,23%
KSA,5621,0,0,5%,10,10,10,1,0,7,7,10,24,26,26,0,43,49450,14,7,47,94,0,0,32,1600,0,0,0,0,0%,4577,112,2%,592,12%,814,17%,23%
LNV,404,0,0,4%,1,1,1,1,0,3,5,2,10,10,9,0,0,0,0,0,0,0,0,0,-10,-500,0,0,9,6030,-5%,155,10,6%,51,33%,385,17%,23%
LOC,119,0,0,2%,1,1,1,1,0,4,4,0,8,8,8,0,0,0,0,0,0,0,0,0,-8,-400,0,0,9,6030,0%,25,9,37%,14,57%,212,17%,23%
MES,960,0,0,5%,1,1,1,1,0,4,6,2,12,12,12,0,0,0,0,0,0,0,0,0,-12,-600,0,0,72,48240,0%,482,93,19%,127,26%,502,17%,23%
MJU,14649,0,0,3%,27,30,16,1,0,23,40,7,70,47,46,0,123,215250,18,9,0,0,37,5,176,8800,17,42,115,77050,25%,10559,2442,23%,2908,27%,226,17%,23%
MNG,3397,0,0,5%,7,7,7,1,0,6,7,3,16,16,16,0,9,6300,0,0,0,0,0,0,28,1400,0,0,0,0,0%,1401,16,1%,255,18%,412,17%,23%
MRV,178,0,0,2%,1,1,1,1,0,3,7,2,12,12,11,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,0%,59,-1,-2%,22,37%,336,17%,23%
OOD,8601,0,0,4%,1,1,1,1,0,3,4,2,9,9,9,0,0,0,0,0,23,46,0,0,-8,-400,0,0,0,0,0%,2391,0,0%,747,31%,278,17%,23%
PER,286,0,0,5%,1,1,1,1,0,4,7,0,11,11,11,0,0,0,0,0,0,0,0,0,-5,-250,0,0,9,6030,0%,52,12,22%,36,68%,184,17%,23%
QDT,2775,0,0,4%,15,16,15,1,0,13,15,10,38,35,35,0,68,78200,10,5,0,0,0,0,128,6400,0,0,10,6700,25%,3498,308,8%,211,6%,1260,17%,23%
QUE,3667,0,0,5%,12,12,12,1,0,5,11,5,21,25,25,0,0,0,0,0,0,0,0,0,-26,-1300,0,0,9,6030,0%,2571,12,0%,361,14%,701,17%,23%
RIV,809,0,0,2%,2,2,2,1,0,3,5,2,10,10,10,0,81,93150,0,0,96,192,0,0,-10,-500,0,0,10,6700,0%,495,185,37%,103,20%,611,17%,23%
RJV,236,0,0,4%,1,1,1,1,0,3,5,2,10,10,10,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,-5%,80,-0,-1%,30,37%,341,17%,23%
RNV,399,0,0,2%,1,1,1,1,0,3,6,2,11,11,10,0,39,44850,0,0,0,0,0,0,-12,-600,0,0,10,6700,0%,248,99,40%,50,20%,622,17%,23%
SDP,31659,0,0,3%,7,28,7,1,0,23,10,19,52,37,36,0,67,117250,62,31,0,0,0,0,114,5700,0,0,77,51590,0%,11048,504,4%,1684,15%,348,17%,23%
SKE,837,0,0,4%,2,2,2,1,0,7,6,2,15,15,13,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,0%,315,-1,-0%,109,34%,376,17%,23%
SMP,22834,0,0,4%,5,5,5,1,0,13,9,0,22,21,20,0,0,0,0,0,2,4,154,23,32,1600,0,0,84,56280,0%,4847,272,5%,1783,36%,212,17%,23%
SPP,32251,0,0,4%,7,17,7,1,0,3,10,10,23,33,33,0,77,123200,0,0,0,0,0,0,85,4250,0,0,10,6700,25%,9409,607,6%,924,9%,291,17%,23%
SRV,400,0,0,4%,1,1,1,1,0,5,7,5,17,17,17,0,52,59800,0,0,0,0,0,0,-14,-700,0,0,10,6700,0%,403,138,34%,22,5%,1007,17%,23%
TNV,299,0,0,4%,1,1,1,1,0,8,6,2,16,16,11,0,0,0,0,0,0,0,0,0,6,300,-2,-5,11,7370,0%,119,14,11%,38,31%,399,17%,23%
UMB,2178,0,0,4%,4,4,4,1,0,10,10,5,25,19,17,0,0,0,0,0,0,0,0,0,13,650,0,0,0,0,0%,1562,1,0%,227,14%,717,17%,23%
USV,119,0,0,3%,1,1,1,1,0,3,4,2,9,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,0%,33,-0,-2%,10,31%,277,17%,23%
WEA,239,0,0,5%,1,1,1,1,0,4,7,2,13,13,13,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,0%,87,-1,-1%,34,39%,363,17%,23%
HHE,323310,0,0,8%,189,155,213,0,0,146,166,51,363,479,402,0,194,310400,258,129,130,260,325,48,610,30500,340,850,450,301500,15%,121690,38228,31%,20704,17%,453,17%,23%
AVE,146,0,0,2%,2,7,2,1,0,4,4,0,8,8,8,0,0,0,0,0,0,0,0,0,29,1450,0,0,21,14070,25%,42,26,62%,12,30%,290,17%,23%
BIU,199,0,0,3%,2,7,2,1,0,6,7,2,15,14,14,0,0,0,0,0,0,0,0,0,48,2400,0,0,48,32160,25%,146,74,50%,25,17%,732,17%,23%
CYR,3218,0,0,5%,5,12,2,1,1,1,4,13,18,22,21,0,0,0,28,14,0,0,0,0,28,1400,0,0,0,0,-5%,5468,4,0%,323,5%,1298,17%,23%
ERP,764,0,0,4%,2,2,2,1,0,3,5,2,10,10,10,0,0,0,0,0,0,0,0,0,-10,-500,0,0,8,5360,-5%,265,8,3%,88,33%,347,17%,23%
FIK,1896,0,0,5%,3,3,3,1,0,4,5,2,11,11,11,0,0,0,0,0,0,0,0,0,5,250,0,0,0,0,0%,716,0,0%,238,33%,377,17%,23%
GSD,6111,0,0,4%,4,4,4,1,1,7,5,0,12,14,14,0,0,0,8,4,0,0,23,3,56,2800,46,115,0,0,25%,1442,35,2%,167,11%,235,17%,23%
HPV,395,0,0,5%,2,5,2,1,1,6,3,0,9,11,9,0,29,29000,0,0,0,0,0,0,-8,-400,0,0,10,6700,0%,94,54,57%,34,36%,239,17%,23%
LEE,2504,0,0,2%,6,8,6,1,0,3,6,2,11,11,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,8,5360,0%,731,9,1%,205,28%,291,17%,23%
LRO,443,0,0,4%,4,5,4,1,0,3,4,0,7,9,9,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,0%,51,-0,-1%,46,89%,116,17%,23%
MRC,35327,0,0,4%,20,20,20,1,0,69,82,37,188,126,126,0,156,249600,128,64,39,78,104,15,620,31000,23,57,185,123950,75%,30247,6744,22%,2287,7%,856,17%,23%
NMR,1310,0,0,4%,2,3,2,1,0,2,2,0,4,8,8,0,0,0,0,0,0,0,18,2,-10,-500,0,0,10,6700,0%,185,12,6%,149,80%,141,17%,23%
PCS,1954,0,0,4%,3,4,3,1,1,4,7,2,13,14,12,0,0,0,0,0,0,0,45,6,-14,-700,0,0,10,6700,0%,824,27,3%,234,28%,421,17%,23%
RVV,21024,0,0,9%,16,16,16,0,0,17,31,4,52,34,34,0,25,21250,17,8,0,0,27,4,65,3250,78,195,75,50250,75%,6802,673,9%,2222,32%,323,17%,23%
SEK,6221,0,0,4%,11,11,11,1,0,4,5,4,13,16,16,0,0,0,0,0,0,0,0,0,12,600,0,0,12,8040,0%,2173,16,0%,524,24%,349,17%,23%
SRA,23473,0,0,10%,37,19,37,1,1,13,46,16,75,81,76,0,15,11250,0,0,0,0,0,0,49,2450,-8,-20,11,7370,0%,11085,140,1%,2181,19%,593,17%,23%
SSD,6219,0,0,4%,6,6,6,1,0,13,8,0,21,20,20,0,0,0,8,4,0,0,53,7,114,5700,83,207,9,6030,25%,1739,95,5%,447,25%,279,17%,23%
UFS,8341,0,0,2%,18,28,8,1,1,7,8,5,20,21,20,0,0,0,0,0,0,0,0,0,21,1050,0,0,0,0,0%,4177,2,0%,726,17%,280,17%,23%
WIE,529,0,0,2%,3,4,3,1,0,3,5,0,8,11,11,0,0,0,0,0,0,0,0,0,-14,-700,0,0,8,5360,0%,87,8,9%,64,73%,166,17%,23%
BAR,83199,0,0,4%,22,22,22,1,0,48,45,18,111,89,89,0,153,198900,33,16,34,68,37,5,264,13200,371,927,1277,855590,25%,33413,11545,34%,8043,24%,401,17%,23%
FFN,24888,0,0,2%,14,14,14,1,0,11,22,3,36,25,24,0,155,178250,0,0,31,62,0,0,148,7400,-2,-5,10,6700,25%,5920,919,15%,1965,33%,237,17%,23%
LLA,12160,0,0,3%,7,7,7,1,0,11,7,8,26,26,26,0,126,144900,20,10,0,0,0,0,39,1950,0,0,10,6700,0%,5887,349,5%,478,8%,484,17%,23%
DRC,209539,0,0,3%,35,91,43,0,0,18,21,27,66,70,56,0,0,0,9,4,0,0,217,32,142,7100,10,25,19,12730,25%,24585,349,1%,10232,41%,124,17%,23%
DVE,6842,0,0,5%,9,15,9,1,0,8,5,0,13,13,13,0,0,0,0,0,0,0,0,0,20,1000,0,0,10,6700,0%,1499,14,0%,411,27%,219,17%,23%
DVC,12880,0,0,1%,2,5,2,0,0,5,4,0,9,9,8,0,0,0,0,0,0,0,0,0,55,2750,127,317,9,6030,0%,2234,90,4%,907,40%,173,17%,23%
EPC,29999,0,0,3%,22,91,17,1,0,0,3,6,9,22,22,0,0,0,9,4,25,50,0,0,9,450,-4,-10,10,6700,0%,5187,18,0%,1962,37%,164,17%,23%
EPY,59032,0,0,3%,38,38,38,0,1,20,25,39,84,84,84,0,25,40000,101,50,426,852,0,0,66,3300,186,465,368,246560,0%,26109,2248,8%,4364,16%,442,17%,23%
FDL,6705,0,0,0%,4,4,3,0,0,3,2,0,5,5,4,0,0,0,0,0,0,0,37,5,12,600,0,0,15,10050,0%,1022,23,2%,592,57%,149,17%,23%
FUL,1152,0,0,4%,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,91,0,0%,91,100%,79,17%,23%
GNG,4599,0,0,5%,2,2,2,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16750,25%,529,18,3%,452,85%,115,17%,23%
LCF,9416,0,0,4%,4,4,4,0,0,2,1,0,3,3,2,0,0,0,0,0,0,0,0,0,11,550,0,0,13,8710,0%,1079,11,1%,884,81%,114,17%,23%
LCS,4112,0,0,4%,5,5,6,0,0,3,2,2,7,7,6,0,0,0,0,0,52,104,0,0,6,300,0,0,7,4690,0%,1427,8,0%,410,28%,348,17%,23%
LMC,17481,0,0,4%,6,6,4,0,0,3,3,0,6,8,7,0,0,0,0,0,7,14,15,2,18,900,0,0,45,30150,0%,2828,62,2%,1877,66%,101,17%,23%
MYU,1152,0,0,6%,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,92,0,0%,92,100%,79,17%,23%
NRS,6134,0,0,4%,6,6,6,1,1,5,6,2,13,13,13,0,0,0,0,0,0,0,0,0,-12,-600,32,80,0,0,0%,2376,15,0%,763,32%,387,17%,23%
NWE,6924,0,0,2%,4,4,4,1,0,3,7,3,13,13,13,0,0,0,0,0,65,130,0,0,-14,-700,0,0,10,6700,0%,2759,16,0%,736,26%,398,17%,23%
ODS,2490,0,0,4%,3,3,3,1,1,1,3,0,4,14,14,0,0,0,0,0,0,0,0,0,-18,-900,37,92,10,6700,0%,666,23,3%,306,45%,267,17%,23%
RDN,4521,0,0,2%,7,7,7,1,0,9,10,2,21,21,21,0,0,0,8,4,0,0,0,0,8,400,182,455,0,0,0%,1934,119,6%,399,20%,427,17%,23%
ROM,8159,0,0,4%,4,25,4,1,1,9,14,14,37,35,33,0,0,0,0,0,0,0,0,0,61,3050,23,57,26,17420,25%,6662,88,1%,690,10%,816,17%,23%
RPG,19967,0,0,2%,5,5,5,0,0,3,5,5,13,11,10,0,0,0,0,0,27,54,32,4,30,1500,0,0,43,28810,25%,3818,69,1%,1275,33%,191,17%,23%
SHE,1154,0,0,4%,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,92,0,0%,92,100%,79,17%,23%
SSJ,2274,0,0,4%,2,2,2,0,0,2,2,2,6,5,4,0,0,0,0,0,23,46,0,0,6,300,0,0,2,1340,25%,761,3,0%,147,19%,334,17%,23%
WYK,6036,0,0,2%,5,7,5,1,0,3,6,3,12,12,12,0,0,0,0,0,0,0,0,0,-12,-600,0,0,8,5360,0%,2657,9,0%,769,28%,440,17%,23%
XIN,2379,0,0,5%,2,2,2,1,0,1,1,0,2,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,8,5360,0%,547,6,1%,315,57%,230,17%,23%
