Country_Tag,Country_Population_K,Country_Core_Population_K,Country_NonCore_Population_K,Conscription_Rate,Num_Owned_States,Num_Core_States,Num_Controlled_States,Stability,War_Support,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Total_Controlled_Factories,Total_Owned_Factories,Avg_Infra_per_State,Oil_Units,Oil_Barrels_Thousands,Aluminium_Units,Aluminium_Tons_Thousands,Rubber_Units,Rubber_Tons_Thousands,Tungsten_Units,Tungsten_Tons_Thousands,Steel_Units,Steel_Tons_Thousands,Chromium_Units,Chromium_Tons_Thousands,Coal,Coal_ShortTons_Thousands,Maximum_Potential_Exporting,Total_Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Subsistence_Sector_GDP_USD_M,Subsistence_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Labor_Efficiency
FFN,29210,0,0,3%,14,14,14,1,0,12,19,18,49,40,39,0,165,272250,0,0,33,66,0,0,178,8900,-2,-5,11,7370,25%,13267,1249,9%,2401,18%,454,32%,43%
LLA,14231,0,0,3%,7,7,7,1,0,11,7,9,27,27,27,0,134,214400,22,11,0,0,0,0,43,2150,0,0,11,7370,0%,7273,513,7%,576,7%,511,32%,43%
DRC,190160,0,0,3%,36,91,33,0,0,15,10,29,54,64,59,0,0,0,10,5,0,0,212,31,118,5900,-4,-10,21,14070,0%,27631,292,1%,11753,42%,125,32%,43%
DVE,7992,0,0,5%,9,15,9,1,0,8,5,0,13,13,13,0,0,0,0,0,0,0,0,0,22,1100,0,0,11,7370,0%,1758,16,0%,497,28%,220,32%,43%
DVC,9739,0,0,0%,2,5,1,-0,-0,10,10,0,20,17,16,0,0,0,17,8,5,10,0,0,78,3900,104,260,5,3350,50%,2545,97,3%,918,36%,181,32%,43%
EPC,149178,0,0,4%,49,91,53,1,0,1,22,16,39,92,74,0,0,0,10,5,118,236,88,13,73,3650,24,60,108,72360,25%,23672,971,4%,8466,35%,206,32%,43%
EPY,65725,0,0,5%,38,38,38,0,1,49,49,40,138,119,119,0,26,53300,115,57,466,932,0,0,128,6400,244,610,490,328300,0%,37228,5505,14%,5073,13%,566,32%,43%
FUL,1247,0,0,7%,1,1,1,-0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,102,0,0%,102,100%,82,32%,43%
GNG,5159,0,0,6%,2,2,2,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16750,25%,610,18,3%,522,85%,118,32%,43%
NRS,7172,0,0,4%,6,6,6,1,1,7,4,2,13,13,13,0,0,0,0,0,0,0,0,0,-8,-400,34,85,0,0,0%,2569,14,0%,919,35%,358,32%,43%
NWE,8147,0,0,2%,4,4,4,1,0,4,7,4,15,15,15,0,0,0,0,0,78,156,0,0,-14,-700,0,0,11,7370,0%,3813,18,0%,929,24%,468,32%,43%
ODS,2863,0,0,4%,3,3,3,1,1,1,3,0,4,14,14,0,0,0,0,0,0,0,0,0,-18,-900,39,97,11,7370,0%,890,27,3%,362,40%,310,32%,43%
RDN,5291,0,0,2%,7,7,7,1,0,11,8,2,21,21,21,0,0,0,8,4,0,0,0,0,14,700,194,485,0,0,0%,2213,114,5%,481,21%,418,32%,43%
ROM,9525,0,0,2%,4,25,4,0,1,14,9,14,37,35,33,0,0,0,0,0,0,0,0,0,85,4250,24,60,33,22110,25%,7328,82,1%,910,12%,769,32%,43%
SHE,1255,0,0,4%,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,103,0,0%,103,100%,82,32%,43%
WYK,7099,0,0,2%,5,7,5,1,0,4,5,10,19,19,19,0,0,0,0,0,0,0,0,0,-10,-500,0,0,11,7370,0%,5691,13,0%,931,16%,801,32%,43%
XIN,2732,0,0,5%,2,2,2,1,0,1,1,0,2,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,11,7370,0%,701,9,1%,373,53%,256,32%,43%
