Country_Tag,Country_Population_K,Country_Core_Population_K,Country_NonCore_Population_K,Conscription_Rate,Num_Owned_States,Num_Core_States,Num_Controlled_States,Stability,War_Support,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Total_Controlled_Factories,Total_Owned_Factories,Avg_Infra_per_State,Oil_Units,Oil_Barrels_Thousands,Aluminium_Units,Aluminium_Tons_Thousands,Rubber_Units,Rubber_Tons_Thousands,Tungsten_Units,Tungsten_Tons_Thousands,Steel_Units,Steel_Tons_Thousands,Chromium_Units,Chromium_Tons_Thousands,Coal,Coal_ShortTons_Thousands,Maximum_Potential_Exporting,Total_Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Subsistence_Sector_GDP_USD_M,Subsistence_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Labor_Efficiency
FLU,301,0,0,3%,2,2,2,1,0,4,6,0,10,10,10,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,25%,22,-1,-5%,22,100%,75,7%,9%
FRO,517,0,0,3%,3,3,3,1,0,1,6,0,7,12,12,0,0,0,0,0,0,0,0,0,-16,-800,0,0,0,0,25%,61,-1,-2%,55,90%,118,7%,9%
JIN,610,0,0,3%,1,1,1,1,0,4,6,0,10,10,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,50%,101,1,1%,78,77%,166,7%,9%
KHM,6891,0,0,3%,13,13,13,1,0,7,13,0,20,22,22,0,0,0,0,0,0,0,0,0,19,950,0,0,58,38860,25%,1964,123,6%,621,31%,284,7%,9%
KKV,537,0,0,2%,1,1,1,1,0,3,4,0,7,7,7,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,75%,76,-0,-0%,63,83%,142,7%,9%
KSA,5010,0,0,3%,10,10,10,1,0,7,13,5,25,20,20,0,6,3300,11,5,38,76,0,0,23,1150,0,0,0,0,75%,2482,18,0%,513,20%,495,7%,9%
LNV,359,0,0,1%,1,1,1,1,0,3,4,0,7,7,7,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,25%,50,-0,-1%,44,88%,139,7%,9%
LOC,107,0,0,3%,1,1,1,1,0,4,4,0,8,8,8,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,0%,12,-0,-5%,12,102%,115,7%,9%
MES,867,0,0,3%,1,1,1,1,0,4,6,0,10,10,10,0,0,0,0,0,0,0,0,0,-12,-600,0,0,45,30150,75%,209,60,29%,107,51%,241,7%,9%
MJU,41771,0,0,3%,27,22,27,1,0,19,51,10,80,73,73,0,26,16900,61,30,24,48,51,7,120,6000,6,15,97,64990,60%,11751,886,7%,2453,20%,314,7%,9%
MNG,3033,0,0,3%,7,7,7,1,0,5,6,1,12,12,12,0,7,3850,0,0,0,0,0,0,22,1100,0,0,0,0,25%,606,9,1%,219,36%,199,7%,9%
MRV,160,0,0,2%,1,1,1,1,0,3,5,0,8,8,7,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,0%,19,-0,-4%,19,98%,120,7%,9%
OOD,7644,0,0,3%,1,1,1,1,0,3,4,0,7,7,7,0,0,0,0,0,17,34,0,0,-8,-400,0,0,0,0,25%,1314,-0,-0%,619,47%,171,7%,9%
PER,258,0,0,4%,1,1,1,1,0,4,4,0,8,8,8,0,0,0,0,0,0,0,0,0,-2,-100,0,0,0,0,0%,30,-0,-0%,29,94%,119,7%,9%
QDT,2478,0,0,3%,15,16,15,1,0,6,16,8,30,25,25,0,55,41250,8,4,0,0,0,0,85,4250,0,0,0,0,50%,2243,164,7%,178,7%,905,7%,9%
QUE,3303,0,0,3%,12,12,12,1,0,5,11,5,21,25,25,0,0,0,0,0,0,0,0,0,-26,-1300,0,0,0,0,0%,2122,-3,-0%,316,14%,642,7%,9%
RIV,717,0,0,2%,2,2,2,1,0,3,6,0,9,6,6,0,54,40500,0,0,64,128,0,0,-6,-300,0,0,0,0,50%,189,85,45%,85,45%,263,7%,9%
RJV,211,0,0,3%,1,1,1,1,0,3,5,0,8,8,8,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,75%,27,-0,-3%,25,92%,128,7%,9%
RNV,359,0,0,1%,1,1,1,1,0,3,4,0,7,7,7,0,29,18850,0,0,0,0,0,0,-8,-400,0,0,0,0,50%,80,32,39%,42,53%,224,7%,9%
SDP,28242,0,0,5%,7,28,7,1,0,21,35,13,69,30,30,0,49,36750,45,22,0,0,0,0,72,3600,0,0,47,31490,75%,8995,540,6%,1433,15%,318,7%,9%
SKE,753,0,0,3%,2,2,2,1,0,5,6,0,11,11,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,25%,118,-1,-1%,95,81%,157,7%,9%
SMP,20328,0,0,4%,5,5,5,1,0,2,12,0,14,17,17,0,0,0,0,0,0,0,124,18,18,900,0,0,58,38860,50%,3674,191,5%,1544,42%,180,7%,9%
SPP,28889,0,0,4%,7,17,7,1,0,3,16,6,25,28,28,0,41,30750,0,0,0,0,0,0,55,2750,0,0,0,0,75%,6204,141,2%,797,12%,214,7%,9%
SRV,359,0,0,1%,1,1,1,1,0,4,11,2,17,14,14,0,38,28500,0,0,0,0,0,0,-16,-800,0,0,0,0,75%,183,78,42%,19,10%,510,7%,9%
TNV,269,0,0,1%,1,1,1,1,0,4,5,0,9,9,8,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,75%,34,-0,-2%,32,92%,128,7%,9%
UMB,1946,0,0,3%,4,4,4,1,0,7,10,3,20,15,15,0,0,0,0,0,0,0,0,0,7,350,0,0,0,0,25%,915,0,0%,197,21%,470,7%,9%
USV,107,0,0,2%,1,1,1,1,0,3,2,0,5,5,5,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,50%,8,-0,-3%,8,101%,79,7%,9%
WEA,216,0,0,3%,1,1,1,1,0,4,6,0,10,10,10,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,25%,26,-1,-4%,25,96%,123,7%,9%
HHE,56607,0,0,4%,11,7,20,0,0,21,17,8,46,53,43,0,5,5000,9,4,3,6,18,2,129,6450,-4,-10,14,9380,50%,9023,102,1%,1515,16%,211,7%,9%
HCR,1040,0,0,7%,4,4,1,0,0,0,0,2,2,5,5,0,0,0,0,0,0,0,0,0,4,200,0,0,0,0,50%,649,0,0%,178,27%,286,7%,9%
HLF,4307,0,0,7%,8,5,2,0,0,1,3,0,4,6,6,0,11,11000,0,0,0,0,0,0,-8,-400,0,0,12,8040,50%,1571,32,2%,1072,68%,134,7%,9%
HNO,37710,0,0,4%,14,7,17,0,0,17,17,3,37,43,32,0,6,6000,17,8,0,0,0,0,67,3350,0,0,37,24790,50%,6112,123,2%,2384,39%,234,7%,9%
HPP,4444,0,0,3%,17,30,7,0,0,2,1,2,5,8,8,0,13,13000,0,0,21,42,0,0,8,400,0,0,0,0,50%,1770,17,1%,1073,60%,136,7%,9%
HSP,4681,0,0,4%,16,21,4,0,0,1,4,2,7,8,8,0,0,0,0,0,0,0,0,0,9,450,0,0,0,0,50%,2401,0,0%,1429,59%,145,7%,9%
HST,27657,0,0,4%,16,36,18,0,0,10,11,6,27,24,20,0,0,0,0,0,0,0,46,6,66,3300,42,105,13,8710,50%,5135,87,1%,2145,41%,167,7%,9%
HAP,24756,0,0,4%,5,26,14,0,0,4,10,0,14,18,13,0,6,6000,0,0,0,0,0,0,36,1800,0,0,18,12060,50%,3197,66,2%,1650,51%,161,7%,9%
HAW,5961,0,0,7%,15,44,21,0,0,4,8,3,15,18,12,0,23,19550,0,0,0,0,0,0,4,200,-2,-5,0,0,50%,1646,41,2%,400,24%,402,7%,9%
HCO,5742,0,0,7%,3,4,3,0,0,1,4,0,5,9,4,0,7,5950,12,6,0,0,0,0,13,650,0,0,1,670,50%,1078,16,1%,158,14%,165,7%,9%
HDW,3174,0,0,6%,3,11,5,0,0,1,3,0,4,9,2,0,0,0,0,0,0,0,0,0,-14,-700,20,50,17,11390,50%,24,18,78%,13,57%,133,7%,9%
HFF,7607,0,0,4%,5,27,3,0,0,5,5,0,10,10,10,0,0,0,0,0,0,0,0,0,7,350,50,125,0,0,50%,1266,24,1%,693,54%,144,7%,9%
HFR,25860,0,0,4%,20,25,28,0,0,11,17,3,31,36,21,0,0,0,24,12,0,0,26,3,21,1050,37,92,0,0,50%,3621,50,1%,1032,28%,198,7%,9%
HFS,4778,0,0,4%,3,9,3,0,0,1,4,2,7,7,3,0,27,27000,0,0,10,20,0,0,-8,-400,0,0,0,0,50%,587,37,6%,232,39%,293,7%,9%
HPG,10711,0,0,4%,4,52,3,0,0,7,6,2,15,14,14,0,4,4000,0,0,0,0,26,3,6,300,0,0,0,0,50%,2947,19,0%,1104,37%,184,7%,9%
AVE,133,0,0,2%,2,7,2,1,0,4,3,0,7,6,6,0,0,0,0,0,0,0,0,0,19,950,0,0,13,8710,50%,26,15,58%,11,42%,196,7%,9%
ANA,603,0,0,2%,2,2,2,1,0,4,4,0,8,8,8,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,25%,64,-0,-1%,58,90%,107,7%,9%
BIU,181,0,0,3%,2,7,2,1,0,2,8,0,10,7,7,0,0,0,0,0,0,0,0,0,32,1600,0,0,33,22110,50%,79,55,69%,22,28%,440,7%,9%
CPV,8400,0,0,3%,6,6,6,0,0,6,8,0,14,14,14,0,0,0,0,0,0,0,16,2,20,1000,41,102,14,9380,0%,1673,51,3%,864,51%,199,7%,9%
CYR,3807,0,0,4%,5,12,5,0,0,0,8,2,10,12,11,0,0,0,25,12,0,0,0,0,28,1400,103,257,0,0,50%,1891,69,3%,278,14%,496,7%,9%
DOC,7546,0,0,6%,12,16,12,1,0,6,8,0,14,18,18,0,0,0,0,0,0,0,39,5,13,650,58,145,22,14740,0%,1423,81,5%,785,55%,188,7%,9%
ERP,689,0,0,2%,2,2,2,1,0,3,5,0,8,8,8,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,75%,89,-0,-1%,78,87%,129,7%,9%
ETF,10165,0,0,6%,12,13,7,0,0,1,1,0,2,19,9,0,0,0,0,0,0,0,0,0,-4,-200,0,0,10,6700,50%,1541,14,0%,748,48%,362,7%,9%
FIK,1690,0,0,2%,3,3,3,1,0,4,5,2,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,577,0,0%,206,35%,341,7%,9%
GSD,5463,0,0,2%,4,4,4,1,0,6,4,0,10,13,13,0,0,0,0,0,0,0,17,2,38,1900,33,82,0,0,0%,1197,21,1%,144,12%,219,7%,9%
HPV,352,0,0,5%,2,5,2,0,1,4,2,0,6,8,6,0,18,9900,0,0,0,0,0,0,-6,-300,0,0,7,4690,0%,49,19,40%,28,58%,138,7%,9%
IHS,2182,0,0,4%,3,3,3,1,0,3,4,1,8,11,11,0,8,4400,0,0,0,0,0,0,1,50,0,0,0,0,75%,504,7,1%,232,46%,231,7%,9%
KGK,5208,0,0,3%,7,13,7,1,0,3,8,0,11,11,11,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,75%,1309,-0,-0%,508,38%,251,7%,9%
LEE,2233,0,0,2%,6,8,6,1,0,3,6,2,11,11,11,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,25%,574,-1,-0%,177,30%,257,7%,9%
LRO,400,0,0,2%,4,5,4,1,0,2,4,0,6,8,8,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,25%,44,-0,-1%,40,90%,111,7%,9%
MRC,31847,0,0,4%,20,20,20,1,0,20,94,33,147,92,92,0,117,87750,103,51,11,22,84,12,421,21050,19,47,146,97820,75%,25153,4199,16%,2062,8%,789,7%,9%
NMR,1183,0,0,2%,2,3,2,1,0,2,1,0,3,7,7,0,0,0,0,0,0,0,14,2,-8,-400,0,0,0,0,25%,151,2,1%,130,86%,128,7%,9%
NRP,4343,0,0,2%,9,9,9,1,0,4,7,2,13,13,13,0,4,2200,0,0,0,0,0,0,8,400,0,0,0,0,25%,1476,5,0%,397,26%,339,7%,9%
PCS,1721,0,0,4%,3,4,3,1,0,4,7,0,11,10,8,0,0,0,0,0,0,0,36,5,-10,-500,0,0,8,5360,50%,333,22,6%,192,57%,193,7%,9%
REP,2221,0,0,1%,6,19,6,1,0,4,5,0,9,11,11,0,0,0,0,0,0,0,12,1,7,350,19,47,0,0,25%,485,12,2%,211,43%,218,7%,9%
RVV,10840,0,0,3%,10,10,10,0,0,8,15,4,27,20,20,0,17,17000,13,6,0,0,7,1,21,1050,20,50,39,26130,75%,3397,181,5%,1060,31%,313,7%,9%
SEK,5594,0,0,4%,11,11,11,0,0,4,5,2,11,14,14,0,0,0,0,0,0,0,0,0,4,200,0,0,9,6030,25%,1461,11,0%,454,31%,261,7%,9%
SMK,2245,0,0,2%,3,4,3,1,0,4,4,0,8,8,8,0,0,0,0,0,0,0,0,0,-8,-400,29,72,0,0,75%,310,11,3%,264,85%,138,7%,9%
SRA,16956,0,0,7%,28,19,28,1,0,17,22,4,43,50,49,0,5,2750,0,0,0,0,0,0,6,300,-6,-15,0,0,50%,4949,7,0%,1512,30%,319,7%,9%
SSD,5538,0,0,3%,6,6,6,1,0,5,8,0,13,12,12,0,0,0,0,0,0,0,43,6,90,4500,67,167,7,4690,25%,1058,75,7%,387,36%,191,7%,9%
UFS,13263,0,0,2%,18,28,18,1,0,7,17,5,29,31,31,0,0,0,0,0,0,0,0,0,23,1150,-2,-5,0,0,50%,4118,2,0%,627,15%,310,7%,9%
WIE,475,0,0,1%,3,4,3,1,0,2,5,0,7,10,10,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,25%,61,-1,-2%,53,87%,129,7%,9%
BAR,74349,0,0,2%,22,22,22,1,0,8,61,11,80,67,67,0,124,86800,0,0,28,56,30,4,15,750,286,715,587,393290,75%,23785,7582,31%,6731,28%,319,7%,9%
FFN,22134,0,0,2%,14,14,14,1,0,11,19,0,30,20,19,0,125,75000,0,0,25,50,0,0,119,5950,-2,-5,0,0,50%,3442,347,10%,1688,49%,155,7%,9%
LLA,10860,0,0,4%,7,7,7,1,0,11,7,6,24,24,24,0,94,70500,16,8,0,0,0,0,29,1450,0,0,0,0,25%,4409,161,3%,403,9%,405,7%,9%
DRC,60355,0,0,4%,9,91,10,0,0,9,5,0,14,14,8,0,0,0,0,0,0,0,179,26,27,1350,11,27,0,0,25%,3733,59,1%,3018,80%,62,7%,9%
DVE,6109,0,0,3%,9,15,9,1,0,7,5,0,12,12,12,0,0,0,0,0,0,0,0,0,12,600,0,0,0,0,25%,1253,1,0%,346,27%,205,7%,9%
DVC,11816,0,0,2%,2,5,2,1,0,4,3,0,7,6,5,0,0,0,0,0,0,0,0,0,39,1950,81,202,0,0,25%,1349,35,2%,738,54%,114,7%,9%
EPC,19954,0,0,3%,18,91,20,0,0,0,3,4,7,17,16,0,0,0,8,4,20,40,0,0,8,400,-4,-10,0,0,25%,2963,0,0%,1164,39%,151,7%,9%
EPY,54564,0,0,3%,38,38,38,1,0,20,40,25,85,70,70,0,20,24000,81,40,344,688,0,0,44,2200,150,375,271,181570,75%,19662,2264,11%,3924,19%,360,7%,9%
FDL,6269,0,0,3%,4,4,4,1,0,3,3,0,6,6,5,0,0,0,0,0,0,0,28,4,6,300,0,0,5,3350,25%,881,12,1%,498,56%,140,7%,9%
FGJ,9095,0,0,7%,4,7,2,0,0,1,2,2,5,8,7,0,0,0,0,0,0,0,0,0,-6,-300,0,0,0,0,25%,1529,-0,-0%,590,38%,161,7%,9%
FUL,1073,0,0,3%,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,83,0,0%,83,100%,77,7%,9%
GHN,4245,0,0,7%,3,3,3,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,456,0,0%,405,88%,107,7%,9%
GNG,4238,0,0,7%,2,2,2,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16750,25%,473,18,3%,405,85%,111,7%,9%
IWE,1074,0,0,3%,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,83,0,0%,83,100%,77,7%,9%
JJY,0,0,0,3%,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,248,0,0%,248,100%,77,7%,9%
LCF,8647,0,0,3%,4,4,4,1,0,2,1,0,3,3,2,0,0,0,0,0,0,0,0,0,9,450,0,0,4,2680,25%,958,4,0%,789,82%,110,7%,9%
LCS,3758,0,0,3%,5,5,5,1,0,3,3,2,8,7,6,0,0,0,0,0,47,94,0,0,4,200,0,0,7,4690,25%,1266,9,0%,361,28%,336,7%,9%
LMC,25328,0,0,3%,6,6,6,1,0,4,4,3,11,14,13,0,0,0,0,0,6,12,11,1,18,900,0,0,30,20100,25%,3753,50,1%,1600,42%,148,7%,9%
LMN,100240,0,0,3%,10,91,12,0,0,3,8,7,18,21,21,0,0,0,6,3,0,0,0,0,54,2700,0,0,12,8040,25%,7894,39,0%,4064,51%,81,7%,9%
LPR,10582,0,0,5%,7,91,7,0,0,9,1,0,10,10,5,0,0,0,0,0,0,0,0,0,24,1200,-4,-10,0,0,25%,1114,0,0%,825,74%,105,7%,9%
MYU,1083,0,0,3%,2,2,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,83,0,0%,83,100%,77,7%,9%
NRS,5480,0,0,3%,6,6,6,1,0,3,5,0,8,8,8,0,0,0,0,0,0,0,0,0,-10,-500,26,65,0,0,0%,1404,12,0%,664,47%,256,7%,9%
NWE,6147,0,0,3%,4,4,4,1,0,3,7,1,11,10,10,0,0,0,0,0,40,80,0,0,-12,-600,0,0,0,0,25%,1651,0,0%,620,37%,268,7%,9%
ODS,2256,0,0,4%,3,3,3,1,0,1,2,0,3,12,12,0,0,0,0,0,0,0,0,0,-14,-700,25,62,0,0,25%,469,8,1%,258,55%,207,7%,9%
RDN,4037,0,0,3%,7,7,7,0,0,5,8,2,15,15,15,0,0,0,0,0,0,0,0,0,4,200,125,312,0,0,0%,1569,71,4%,336,21%,388,7%,9%
ROM,7257,0,0,2%,4,25,4,1,0,7,15,2,24,21,21,0,0,0,0,0,0,0,0,0,40,2000,18,45,12,8040,50%,2564,52,2%,597,23%,353,7%,9%
RPG,18274,0,0,3%,5,5,5,1,0,3,3,5,11,11,10,0,0,0,0,0,18,36,21,3,19,950,0,0,23,15410,25%,3369,32,0%,1083,32%,184,7%,9%
RPT,2147,0,0,3%,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,166,0,0%,166,100%,77,7%,9%
SHE,1074,0,0,3%,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,83,0,0%,83,100%,77,7%,9%
SSJ,2116,0,0,3%,2,2,2,1,0,2,1,2,5,5,4,0,0,0,0,0,21,42,0,0,5,250,0,0,1,670,25%,661,1,0%,133,20%,312,7%,9%
WYK,5386,0,0,3%,5,7,5,1,0,3,3,2,8,8,8,0,0,0,0,0,0,0,0,0,-6,-300,0,0,0,0,25%,1574,-0,-0%,618,39%,292,7%,9%
XIF,2704,0,0,3%,2,2,1,1,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,380,0,0%,327,86%,100,7%,9%
XIN,2148,0,0,5%,2,2,2,1,0,1,1,0,2,7,7,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,0%,537,-0,-0%,277,51%,250,7%,9%
