Country_Tag,Country_Population_K,Country_Core_Population_K,Country_NonCore_Population_K,Conscription_Rate,Num_Owned_States,Num_Core_States,Num_Controlled_States,Stability,War_Support,Military_Factories,Civilian_Factories,Naval_Dockyards,Total_Factories,Total_Controlled_Factories,Total_Owned_Factories,Avg_Infra_per_State,Oil_Units,Oil_Barrels_Thousands,Aluminium_Units,Aluminium_Tons_Thousands,Rubber_Units,Rubber_Tons_Thousands,Tungsten_Units,Tungsten_Tons_Thousands,Steel_Units,Steel_Tons_Thousands,Chromium_Units,Chromium_Tons_Thousands,Coal,Coal_ShortTons_Thousands,Maximum_Potential_Exporting,Total_Country_GDP_M,Resource_Sector_GDP_USD_M,Resource_Share_Pct,Subsistence_Sector_GDP_USD_M,Subsistence_Share_Pct,Country_GDP_per_C,Global_Inflation,Global_Labor_Efficiency
MTR,1624,0,0,0%,5,8,5,1,0,4,5,3,12,12,12,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,50%,658,-0,-0%,158,24%,405,3%,4%
NLL,235,0,0,1%,2,16,2,1,0,2,4,0,6,6,6,0,0,0,4,2,0,0,0,0,-7,-350,0,0,8,5360,50%,27,9,32%,18,66%,116,3%,4%
OAK,51969,0,0,3%,39,39,32,0,0,20,156,16,192,159,159,0,43,21500,0,0,0,0,85,12,611,30550,183,457,137,91790,50%,33072,6189,18%,2346,7%,572,3%,4%
PLK,336,0,0,1%,2,4,2,0,0,1,2,0,3,3,3,0,0,0,0,0,0,0,7,1,-4,-200,9,22,0,0,50%,42,4,10%,35,84%,125,3%,4%
SHT,617,0,0,0%,4,7,4,1,0,4,6,0,10,10,10,0,7,3850,0,0,0,0,0,0,-12,-600,0,0,0,0,50%,57,6,11%,46,81%,93,3%,4%
TAM,13450,0,0,3%,24,24,24,0,0,5,25,0,30,28,28,0,0,0,0,0,0,0,81,12,-15,-750,0,0,0,0,50%,2432,60,2%,330,13%,180,3%,4%
TPD,529,0,0,0%,3,3,3,0,0,3,1,0,4,6,6,0,0,0,0,0,0,0,10,1,-4,-200,17,42,5,3350,50%,69,11,16%,52,76%,130,3%,4%
TPP,13437,0,0,3%,28,28,28,0,0,7,10,0,17,13,13,0,0,0,52,26,0,0,0,0,23,1150,0,0,0,0,50%,1864,10,0%,1206,64%,138,3%,4%
TRH,6999,0,0,2%,4,11,8,0,0,6,7,0,13,13,13,0,6,4200,0,0,0,0,26,3,44,2200,47,117,0,0,0%,1407,46,3%,425,30%,216,3%,4%
TRI,2657,0,0,1%,5,7,5,0,0,3,5,0,8,6,6,0,0,0,0,0,0,0,39,5,-6,-300,50,125,0,0,50%,526,34,6%,294,56%,197,3%,4%
UEK,12509,0,0,3%,19,21,15,0,0,6,10,5,21,21,21,0,0,0,0,0,0,0,5,0,-4,-200,21,52,23,15410,25%,3999,60,1%,992,24%,307,3%,4%
WGK,429,0,0,0%,4,4,4,0,0,4,5,2,11,11,11,0,0,0,0,0,0,0,0,0,-10,-500,59,147,0,0,50%,145,27,18%,43,29%,338,3%,4%
AAV,103,0,0,0%,1,1,1,1,0,3,2,0,5,5,5,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,50%,12,-0,-2%,12,98%,119,3%,4%
AGC,5448,0,0,1%,6,6,6,1,0,6,12,5,23,17,17,0,0,0,43,21,0,0,0,0,68,3400,0,0,0,0,50%,2975,17,0%,291,9%,546,3%,4%
AHM,1188,0,0,2%,7,7,7,1,0,6,10,0,16,17,17,0,0,0,0,0,0,0,0,0,-22,-1100,0,0,0,0,25%,173,-2,-1%,117,68%,145,3%,4%
ARN,3868,0,0,1%,8,14,8,0,0,7,9,1,17,14,14,0,0,0,0,0,0,0,53,7,5,250,0,0,14,9380,50%,1210,44,3%,275,22%,312,3%,4%
ATL,6370,0,0,2%,4,4,4,1,0,3,12,3,18,14,14,0,94,61100,0,0,126,252,0,0,-16,-800,0,0,0,0,25%,3105,205,6%,196,6%,487,3%,4%
AUC,4695,0,0,1%,15,15,15,1,0,8,20,6,34,23,23,0,18,9900,18,9,0,0,0,0,69,3450,0,0,0,0,50%,2938,61,2%,401,13%,625,3%,4%
AUF,1332,0,0,1%,5,5,5,1,0,1,5,1,7,12,12,0,0,0,26,13,0,0,0,0,-12,-600,0,0,62,41540,50%,416,81,19%,133,31%,312,3%,4%
BTR,17584,0,0,3%,25,25,25,1,0,8,14,3,25,21,21,0,26,14300,0,0,0,0,41,6,28,1400,0,0,62,41540,50%,3542,218,6%,1609,45%,201,3%,4%
CUL,145,0,0,3%,1,3,1,1,0,4,2,0,6,6,6,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,50%,4,-0,-6%,4,105%,29,3%,4%
ETV,346,0,0,0%,1,1,1,1,0,3,6,0,9,7,7,0,39,25350,0,0,0,0,0,0,-8,-400,0,0,0,0,50%,92,51,55%,40,43%,267,3%,4%
FLU,291,0,0,3%,2,2,2,1,0,3,4,0,7,7,7,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,50%,21,-0,-3%,21,98%,73,3%,4%
FRO,498,0,0,3%,3,3,3,1,0,0,5,0,5,8,8,0,0,0,0,0,0,0,0,0,-14,-700,0,0,0,0,50%,56,-1,-2%,50,90%,113,3%,4%
JIN,588,0,0,2%,1,1,1,1,0,4,4,0,8,8,8,0,0,0,0,0,0,0,5,0,1,50,0,0,0,0,25%,89,1,1%,72,80%,151,3%,4%
KHM,6612,0,0,3%,13,13,13,0,0,6,11,0,17,20,20,0,0,0,0,0,0,0,0,0,15,750,0,0,50,33500,50%,1778,99,5%,579,32%,268,3%,4%
KKV,518,0,0,0%,1,1,1,0,0,3,2,0,5,5,5,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,50%,67,-0,-0%,58,86%,130,3%,4%
KSA,4252,0,0,3%,8,10,8,1,0,5,10,4,19,17,17,0,5,2750,10,5,33,66,0,0,17,850,0,0,0,0,50%,2039,12,0%,431,21%,479,3%,4%
LNV,346,0,0,0%,1,1,1,1,0,3,2,0,5,5,5,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,50%,45,-0,-0%,40,90%,130,3%,4%
LOC,103,0,0,2%,1,1,1,1,0,4,2,0,6,6,6,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,25%,11,-0,-2%,11,100%,112,3%,4%
MES,835,0,0,3%,1,1,1,1,0,3,4,0,7,7,7,0,0,0,0,0,0,0,0,0,-8,-400,0,0,37,24790,50%,163,42,25%,94,57%,195,3%,4%
MJU,34168,0,0,2%,22,22,22,0,0,13,40,7,60,53,53,0,12,8400,51,25,22,44,47,7,69,3450,0,0,89,59630,60%,11326,854,7%,1927,17%,333,3%,4%
MNG,2917,0,0,3%,7,7,7,1,0,5,5,1,11,10,10,0,6,3300,0,0,0,0,0,0,18,900,0,0,0,0,50%,550,7,1%,205,37%,188,3%,4%
MRV,155,0,0,0%,1,1,1,1,0,3,3,0,6,6,6,0,0,0,0,0,0,0,0,0,-6,-300,0,0,0,0,50%,17,-0,-2%,17,97%,115,3%,4%
OOD,7365,0,0,3%,1,1,1,1,0,3,2,0,5,5,5,0,0,0,0,0,15,30,0,0,-4,-200,0,0,0,0,50%,1030,0,0%,590,57%,139,3%,4%
PER,250,0,0,2%,1,1,1,1,0,4,4,0,8,8,8,0,0,0,0,0,0,0,0,0,-2,-100,0,0,0,0,25%,29,-0,-0%,28,95%,118,3%,4%
QDT,2389,0,0,3%,15,16,15,1,0,6,9,3,18,18,18,0,44,24200,6,3,0,0,0,0,69,3450,0,0,0,0,25%,1017,68,6%,169,16%,425,3%,4%
QUE,3180,0,0,3%,12,12,12,1,0,4,10,5,19,23,23,0,0,0,0,0,0,0,0,0,-24,-1200,0,0,0,0,25%,1958,-3,-0%,301,15%,615,3%,4%
RIV,692,0,0,2%,2,2,2,1,0,0,5,0,5,2,2,0,48,31200,0,0,58,116,0,0,-4,-200,0,0,0,0,50%,148,61,41%,77,52%,213,3%,4%
RJV,204,0,0,1%,1,1,1,1,0,1,5,0,6,6,6,0,0,0,0,0,0,0,0,0,-10,-500,0,0,0,0,50%,25,-0,-3%,24,94%,124,3%,4%
RNV,346,0,0,0%,1,1,1,1,0,3,4,0,7,6,6,0,23,12650,0,0,0,0,0,0,-6,-300,0,0,0,0,50%,62,21,34%,39,61%,181,3%,4%
SDP,27154,0,0,4%,7,28,7,1,0,17,32,7,56,22,22,0,45,27000,42,21,0,0,0,0,69,3450,0,0,43,28810,75%,6341,411,6%,1363,21%,233,3%,4%
SKE,726,0,0,3%,2,2,2,1,0,5,4,0,9,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,50%,106,-0,-0%,87,82%,147,3%,4%
SMP,19575,0,0,4%,5,5,5,1,0,1,9,0,10,14,14,0,0,0,0,0,0,0,120,18,13,650,0,0,49,32830,75%,3142,156,4%,1442,45%,160,3%,4%
SPC,6603,0,0,2%,7,11,7,0,0,6,10,4,20,18,18,0,24,13200,11,5,0,0,0,0,29,1450,12,30,0,0,50%,2671,50,1%,447,16%,404,3%,4%
SPP,27871,0,0,4%,7,17,7,0,0,2,14,4,20,26,26,0,38,24700,0,0,0,0,0,0,40,2000,0,0,0,0,75%,5456,137,2%,749,13%,195,3%,4%
SRV,346,0,0,0%,1,1,1,1,0,4,8,2,14,12,12,0,32,20800,0,0,0,0,0,0,-12,-600,0,0,0,0,50%,137,47,34%,18,13%,397,3%,4%
TNV,259,0,0,1%,1,1,1,1,0,3,4,0,7,7,7,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,50%,32,-0,-2%,30,92%,126,3%,4%
UMB,1875,0,0,3%,4,4,4,1,0,4,9,1,14,11,11,0,0,0,0,0,0,0,0,0,4,200,0,0,0,0,50%,527,0,0%,185,35%,281,3%,4%
USV,103,0,0,0%,1,1,1,1,0,3,2,0,5,5,5,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,50%,7,-0,-3%,7,101%,75,3%,4%
WEA,208,0,0,3%,1,1,1,1,0,4,4,0,8,8,8,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,50%,24,-0,-2%,23,95%,117,3%,4%
HHE,43699,0,0,2%,11,7,11,0,0,12,18,8,38,39,39,0,0,0,9,4,0,0,11,1,101,5050,0,0,14,9380,50%,7675,79,1%,1458,19%,184,3%,4%
HCR,1981,0,0,3%,4,4,3,0,0,0,2,1,3,6,6,0,0,0,0,0,0,0,0,0,29,1450,-2,-5,0,0,50%,513,1,0%,171,33%,232,3%,4%
HER,4518,0,0,4%,14,14,14,0,0,3,4,0,7,8,8,0,0,0,11,5,0,0,14,2,13,650,7,17,0,0,50%,662,8,1%,469,70%,146,3%,4%
HLF,9956,0,0,4%,5,5,4,0,0,4,7,0,11,11,11,0,11,6050,0,0,0,0,0,0,25,1250,0,0,14,9380,50%,1739,34,2%,765,44%,165,3%,4%
HNO,30904,0,0,3%,14,7,14,0,0,11,18,0,29,31,31,0,38,20900,14,7,0,0,10,1,60,3000,0,0,34,22780,50%,4206,168,4%,2247,53%,165,3%,4%
HPP,5981,0,0,3%,17,17,15,0,0,4,1,2,7,13,13,0,0,0,0,0,21,42,0,0,11,550,0,0,0,0,50%,1720,1,0%,1025,59%,138,3%,4%
HRF,5859,0,0,4%,8,8,10,0,0,1,5,0,6,14,11,0,0,0,0,0,0,0,24,3,3,150,17,42,42,28140,50%,797,61,7%,434,54%,173,3%,4%
HSP,16049,0,0,4%,16,21,16,0,0,5,9,6,20,22,22,0,0,0,0,0,0,0,13,1,29,1450,11,27,0,0,50%,4151,15,0%,1370,33%,258,3%,4%
HST,35657,0,0,3%,16,23,16,0,0,8,10,5,23,23,19,0,0,0,0,0,0,0,34,5,58,2900,25,62,10,6700,50%,4380,47,1%,2032,46%,166,3%,4%
HUP,4890,0,0,6%,6,19,6,0,0,0,2,2,4,7,7,0,0,0,0,0,0,0,0,0,12,600,0,0,0,0,50%,1301,0,0%,449,34%,278,3%,4%
HAP,13343,0,0,4%,5,26,5,0,0,3,5,0,8,8,8,0,6,3300,0,0,0,0,0,0,5,250,0,0,13,8710,50%,2139,23,1%,1505,70%,110,3%,4%
HAW,4208,0,0,4%,15,44,16,0,0,2,7,1,10,13,12,0,2,1100,0,0,0,0,0,0,-4,-200,0,0,0,0,50%,983,1,0%,385,39%,247,3%,4%
HCO,6937,0,0,4%,3,4,4,0,0,3,6,1,10,11,10,0,8,4400,23,11,0,0,0,0,32,1600,0,0,0,0,50%,1522,15,1%,157,10%,239,3%,4%
HDW,175,0,0,4%,3,11,3,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,16,40,0,0,50%,17,5,29%,12,72%,97,3%,4%
HFF,8549,0,0,4%,5,27,5,0,0,4,4,0,8,8,8,0,0,0,0,0,0,0,5,0,8,400,46,115,0,0,50%,1279,21,1%,668,52%,149,3%,4%
HFR,13276,0,0,3%,6,25,6,0,0,4,7,0,11,11,11,0,0,0,11,5,0,0,0,0,-5,-250,28,70,0,0,50%,1679,17,1%,521,31%,126,3%,4%
HFS,1946,0,0,3%,3,9,3,0,0,1,4,1,6,4,4,0,29,15950,0,0,10,20,0,0,-4,-200,0,0,0,0,50%,450,27,6%,224,49%,231,3%,4%
HJU,2338,0,0,3%,3,7,3,0,0,0,1,0,1,3,3,0,5,2750,0,0,0,0,0,0,-4,-200,0,0,4,2680,50%,330,6,2%,260,78%,141,3%,4%
HPG,15555,0,0,4%,4,52,4,0,0,8,7,2,17,17,17,0,6,3300,0,0,0,0,26,3,23,1150,0,0,0,0,50%,2872,20,0%,1063,37%,184,3%,4%
AVE,128,0,0,0%,2,7,2,1,0,4,4,0,8,6,6,0,0,0,0,0,0,0,0,0,16,800,0,0,12,8040,50%,24,15,61%,10,40%,192,3%,4%
ANA,582,0,0,0%,2,2,2,1,0,4,2,0,6,6,6,0,0,0,0,0,0,0,0,0,-4,-200,0,0,0,0,50%,56,-0,-0%,51,91%,96,3%,4%
BIU,175,0,0,2%,2,7,2,1,0,2,5,0,7,5,5,0,0,0,0,0,0,0,0,0,24,1200,0,0,18,12060,50%,43,25,57%,19,44%,247,3%,4%
CPV,8159,0,0,3%,6,6,6,0,0,6,7,0,13,13,13,0,0,0,0,0,0,0,14,2,19,950,39,97,15,10050,0%,1559,48,3%,811,52%,191,3%,4%
DOC,2701,0,0,2%,4,9,4,0,0,4,5,0,9,9,9,0,0,0,0,0,0,0,21,3,13,650,37,92,0,0,0%,471,23,4%,315,66%,174,3%,4%
DMP,1763,0,0,3%,7,9,7,1,0,5,2,0,7,8,8,0,0,0,0,0,0,0,0,0,8,400,0,0,0,0,50%,247,0,0%,192,77%,140,3%,4%
ERP,665,0,0,2%,2,2,2,0,0,3,3,0,6,6,6,0,0,0,0,0,0,0,0,0,-6,-300,0,0,0,0,50%,80,-0,-0%,71,88%,121,3%,4%
ETF,13659,0,0,1%,12,13,14,0,0,3,2,0,5,28,18,0,0,0,0,0,0,0,0,0,2,100,0,0,10,6700,50%,1457,14,1%,686,47%,352,3%,4%
FIK,1628,0,0,2%,3,3,3,0,0,3,4,2,9,9,9,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,50%,532,0,0%,189,35%,326,3%,4%
GSD,5240,0,0,3%,4,4,4,0,0,5,5,0,10,11,11,0,0,0,0,0,0,0,15,2,36,1800,31,77,0,0,25%,1242,23,1%,136,11%,237,3%,4%
HPV,339,0,0,6%,2,5,2,0,0,4,1,0,5,7,5,0,16,8800,0,0,0,0,0,0,-4,-200,0,0,0,0,0%,36,10,29%,26,70%,108,3%,4%
IHS,2100,0,0,4%,3,3,3,0,0,3,2,0,5,7,7,0,7,3850,0,0,0,0,0,0,1,50,0,0,0,0,50%,257,5,2%,214,83%,122,3%,4%
KGK,5014,0,0,1%,7,13,7,0,0,2,7,0,9,9,9,0,0,0,0,0,0,0,0,0,-2,-100,0,0,0,0,50%,1404,-0,-0%,483,34%,280,3%,4%
LEE,2148,0,0,0%,6,8,6,0,0,3,4,2,9,9,9,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,50%,540,-0,-0%,168,31%,251,3%,4%
LRO,385,0,0,0%,4,5,4,0,0,2,2,0,4,6,6,0,0,0,0,0,0,0,0,0,-6,-300,0,0,0,0,50%,41,-0,-1%,37,91%,106,3%,4%
MRC,34493,0,0,3%,25,22,25,0,0,14,87,22,123,86,86,0,108,86400,118,59,10,20,77,11,399,19950,94,235,131,87770,75%,21458,4044,18%,2364,11%,632,3%,4%
NMR,1140,0,0,1%,2,3,2,0,0,2,0,0,2,5,5,0,0,0,0,0,0,0,11,1,-4,-200,0,0,0,0,50%,136,1,1%,119,87%,119,3%,4%
NRP,4196,0,0,1%,9,9,9,1,0,4,5,0,9,9,9,0,4,2200,0,0,0,0,0,0,7,350,0,0,0,0,50%,770,4,0%,371,48%,183,3%,4%
PCS,1659,0,0,0%,3,4,3,1,0,2,8,0,10,7,7,0,0,0,0,0,0,0,30,4,-10,-500,0,0,0,0,50%,282,9,3%,180,64%,169,3%,4%
REP,871,0,0,1%,6,19,4,0,0,3,2,0,5,6,6,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,50%,253,-0,-0%,201,79%,118,3%,4%
RVV,10459,0,0,2%,10,10,10,0,0,7,9,2,18,16,16,0,14,7700,12,6,0,0,7,1,25,1250,15,37,32,21440,50%,2648,93,3%,998,37%,253,3%,4%
SEK,5414,0,0,4%,11,11,11,0,0,2,4,2,8,9,9,0,0,0,0,0,0,0,0,0,6,300,0,0,8,5360,50%,1488,10,0%,432,29%,274,3%,4%
SMK,2161,0,0,1%,3,4,3,0,0,1,4,0,5,5,5,0,0,0,0,0,0,0,0,0,-8,-400,24,60,0,0,75%,269,9,3%,241,89%,124,3%,4%
SRA,9757,0,0,5%,15,19,15,0,0,14,17,1,32,32,32,0,5,2750,0,0,0,0,0,0,-3,-150,-6,-15,0,0,50%,2328,3,0%,805,34%,238,3%,4%
SSD,5312,0,0,2%,6,6,6,0,0,5,8,0,13,11,11,0,0,0,0,0,0,0,36,5,76,3800,56,140,6,4020,25%,921,63,6%,353,38%,173,3%,4%
UFS,12718,0,0,2%,18,28,18,0,0,6,16,3,25,27,27,0,0,0,0,0,0,0,0,0,20,1000,-2,-5,0,0,50%,3317,1,0%,595,17%,260,3%,4%
WIE,457,0,0,0%,3,4,3,0,0,1,5,0,6,8,8,0,0,0,0,0,0,0,0,0,-12,-600,0,0,0,0,50%,54,-1,-2%,49,90%,119,3%,4%
BAR,71362,0,0,1%,22,22,22,0,0,8,55,5,68,59,59,0,114,57000,0,0,25,50,28,4,10,500,263,657,540,361800,50%,19016,5954,31%,6366,33%,266,3%,4%
FFN,21228,0,0,2%,14,14,14,0,0,8,23,0,31,17,17,0,115,57500,0,0,23,46,0,0,97,4850,0,0,0,0,50%,3274,310,9%,1602,48%,154,3%,4%
LLA,10437,0,0,4%,7,7,7,1,1,6,13,5,24,18,18,0,86,55900,14,7,0,0,0,0,22,1100,0,0,0,0,50%,4380,228,5%,379,8%,419,3%,4%
DRC,56943,0,0,4%,9,91,9,0,0,7,1,0,8,9,6,0,0,0,0,0,0,0,134,20,17,850,9,22,0,0,25%,3250,30,0%,2869,88%,57,3%,4%
DVE,5864,0,0,2%,9,15,9,0,0,6,4,0,10,10,10,0,0,0,0,0,0,0,0,0,10,500,0,0,0,0,25%,1045,0,0%,319,30%,178,3%,4%
DVC,11355,0,0,3%,2,5,2,0,0,3,4,0,7,6,5,0,0,0,0,0,0,0,0,0,37,1850,81,202,0,0,25%,1361,40,2%,702,51%,119,3%,4%
EPC,19216,0,0,3%,18,91,19,0,0,0,3,4,7,15,15,0,0,0,7,3,18,36,0,0,10,500,-4,-10,0,0,0%,2780,0,0%,1119,40%,145,3%,4%
EPY,53169,0,0,3%,38,38,38,1,0,20,34,15,69,58,58,0,18,19800,73,36,316,632,0,0,38,1900,129,322,237,158790,50%,14872,1663,11%,3761,25%,279,3%,4%
FDL,6026,0,0,3%,4,4,4,0,0,3,2,0,5,5,4,0,0,0,0,0,0,0,25,3,8,400,0,0,5,3350,25%,827,10,1%,469,56%,137,3%,4%
FGJ,9104,0,0,3%,4,7,3,0,0,1,3,2,6,9,8,0,0,0,0,0,0,0,0,0,-8,-400,0,0,0,0,25%,1458,-0,-0%,568,38%,157,3%,4%
FUL,1036,0,0,3%,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,79,0,0%,79,100%,76,3%,4%
GHN,4131,0,0,3%,3,3,3,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,439,0,0%,390,88%,106,3%,4%
GNG,4122,0,0,3%,2,2,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16750,25%,454,18,4%,390,85%,110,3%,4%
IWE,1036,0,0,3%,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,79,0,0%,79,100%,76,3%,4%
JJY,1550,0,0,3%,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9380,25%,247,10,4%,238,96%,79,3%,4%
LCF,8312,0,0,3%,4,4,4,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,11,550,0,0,4,2680,25%,805,3,0%,751,93%,96,3%,4%
LCS,3613,0,0,3%,5,5,5,0,0,3,3,2,8,7,6,0,0,0,0,0,47,94,0,0,4,200,0,0,7,4690,25%,1190,9,0%,343,28%,329,3%,4%
LMC,24287,0,0,3%,6,6,6,0,0,4,4,3,11,14,13,0,0,0,0,0,5,10,9,1,16,800,0,0,28,18760,25%,3544,46,1%,1512,42%,145,3%,4%
LMN,95586,0,0,3%,10,91,11,0,0,3,8,4,15,18,18,0,0,0,6,3,0,0,0,0,54,2700,0,0,0,0,25%,6504,10,0%,3896,59%,69,3%,4%
LPR,10291,0,0,4%,7,91,7,0,0,6,0,0,6,6,4,0,0,0,0,0,0,0,0,0,11,550,-2,-5,0,0,25%,977,0,0%,793,81%,94,3%,4%
MYU,1046,0,0,3%,2,2,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,79,0,0%,79,100%,76,3%,4%
NRS,5286,0,0,3%,6,6,6,0,0,3,3,0,6,6,6,0,0,0,0,0,0,0,0,0,-6,-300,20,50,0,0,25%,987,7,0%,623,63%,186,3%,4%
NWE,5916,0,0,3%,4,4,4,0,0,3,5,1,9,9,9,0,0,0,0,0,39,78,0,0,-10,-500,0,0,0,0,25%,1445,0,0%,580,40%,244,3%,4%
ODS,2176,0,0,4%,3,3,3,1,0,0,1,0,1,4,4,0,0,0,0,0,0,0,0,0,-8,-400,22,55,0,0,25%,503,8,1%,236,47%,231,3%,4%
RDN,3887,0,0,3%,7,7,7,0,0,3,8,2,13,13,13,0,0,0,0,0,0,0,0,0,3,150,125,312,0,0,0%,1463,70,4%,314,21%,376,3%,4%
ROM,6965,0,0,3%,4,25,4,0,0,7,11,2,20,19,19,0,0,0,0,0,0,0,0,0,30,1500,14,35,10,6700,25%,2087,32,1%,552,26%,299,3%,4%
RPG,17523,0,0,3%,5,5,5,0,0,3,3,5,11,11,10,0,0,0,0,0,17,34,19,2,15,750,0,0,21,14070,25%,3140,29,0%,1018,32%,179,3%,4%
RPT,2073,0,0,3%,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,159,0,0%,159,100%,76,3%,4%
SHE,1036,0,0,3%,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,79,0,0%,79,100%,76,3%,4%
SSJ,2042,0,0,3%,2,2,2,0,0,1,1,2,4,4,4,0,0,0,0,0,21,42,0,0,5,250,0,0,1,670,25%,592,1,0%,127,21%,289,3%,4%
WYK,5186,0,0,3%,5,7,5,0,0,3,3,2,8,8,8,0,0,0,0,0,0,0,0,0,-6,-300,0,0,0,0,25%,1512,-0,-0%,589,38%,291,3%,4%
XIF,3638,0,0,3%,2,2,2,1,0,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,-2,-100,0,0,0,0,25%,405,-0,-0%,311,76%,111,3%,4%
XIN,2073,0,0,3%,2,2,2,0,0,0,1,0,1,5,5,0,0,0,0,0,0,0,0,0,-6,-300,0,0,0,0,25%,432,-0,-0%,254,58%,208,3%,4%
